,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,starting_lineup,selected_by_percent,gw_points
0,327,De Gea,1,1,50,29,7.26,False,1,1,10.4,7.26
1,139,Chilwell,8,2,60,29,6.92,False,1,1,9.4,6.92
2,146,James,8,2,58,29,7.517,False,1,1,12.1,7.517
3,586,Estupiñán,36,2,48,29,7.289,False,1,1,11.1,7.289
4,107,March,36,3,51,29,8.779,False,1,1,9.1,8.779
5,124,Mitoma,36,3,55,29,8.966000000000003,False,1,1,22.6,8.966000000000003
6,261,Maddison,13,3,82,29,9.163,False,1,1,9.6,9.163
7,283,Salah,14,3,128,29,8.745,False,1,1,25.7,8.745
8,335,Rashford,1,3,73,29,9.566,True,2,1,52.9,19.132
9,40,Watkins,7,4,75,29,8.424,False,1,1,14.7,8.424
10,145,Havertz,8,4,76,29,8.544,False,1,1,5.8,8.544
11,590,Whitworth,31,1,40,29,0.851,False,0,0,0.1,0.0
12,165,Andersen,31,2,45,29,2.575,False,0,0,1.5,0.0
13,366,Schär,4,2,50,29,6.057,False,0,0,13.0,0.0
14,662,Cannon,11,4,45,29,0.0,False,0,0,0.0,0.0
