,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,starting_lineup,selected_by_percent,gw_points
0,8,Leno,3,1,50,10,4.067,False,1,1,9.0,4.067
1,11,Bellerín,3,2,51,10,3.908,False,1,1,8.9,3.908
2,219,Evans,13,2,55,10,4.114,False,1,1,0.3,4.114
3,556,Dias,43,2,55,10,5.012,False,1,1,2.0,5.012
4,568,Telles,1,2,55,10,4.394,False,1,1,1.4,4.394
5,231,Maddison,13,3,70,10,4.425,False,1,1,2.4,4.425
6,272,De Bruyne,43,3,116,10,6.845,True,2,1,17.8,13.69
7,276,Sterling,43,3,115,10,6.199,False,1,1,4.6,6.199
8,508,Rodríguez,11,3,79,10,4.779,False,1,1,28.9,4.779
9,164,Calvert-Lewin,11,4,79,10,4.585,False,1,1,59.6,4.585
10,224,Vardy,13,4,102,10,6.085,False,1,1,25.3,6.085
11,417,Johnstone,35,1,45,10,3.888,False,0,0,1.1,0.0
12,264,Neco Williams,14,2,39,10,1.671,False,0,0,3.8,0.0
13,144,Riedewald,31,3,44,10,2.213,False,0,0,1.9,0.0
14,262,Brewster,49,4,45,10,1.72,False,0,0,6.1,0.0
