,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,selected_by_percent,gw_points
0,257,Ederson,43,1,60,12,4.292,False,1,9.0,4.292
1,142,James,8,2,59,12,4.6389999999999985,False,1,21.7,4.6389999999999985
2,237,Alexander-Arnold,14,2,77,12,5.11,False,1,29.8,5.11
3,262,Dias,43,2,61,12,4.36,False,1,25.9,4.36
4,233,Salah,14,3,130,12,6.855,True,2,71.6,13.71
5,251,De Bruyne,43,3,119,12,5.876,False,1,3.1,5.876
6,265,Foden,43,3,83,12,5.2120000000000015,False,1,15.0,5.2120000000000015
7,359,Son,6,3,103,12,5.68,False,1,19.6,5.68
8,296,Wilson,4,4,73,12,5.046,False,1,2.3,5.046
9,357,Kane,6,4,122,12,5.607,False,1,7.8,5.607
10,579,Ronaldo,1,4,124,12,5.347,False,1,31.7,5.347
