,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,selected_by_percent,gw_points
0,548,Mendy,8,1,51,30,4.793,False,1,7.9,4.793
1,102,Azpilicueta,8,2,58,30,4.957,False,1,6.3,4.957
2,123,James,8,2,50,30,4.856,False,1,6.2,4.856
3,300,Shaw,1,2,52,30,4.796,False,1,13.3,4.796
4,120,Mount,8,3,70,30,5.572,False,1,14.4,5.572
5,254,Salah,14,3,124,30,5.3420000000000005,False,1,29.0,5.3420000000000005
6,275,Mahrez,43,3,81,30,4.887,False,1,7.2,4.887
7,302,Fernandes,1,3,115,30,5.433,False,1,56.3,5.433
8,306,Rashford,1,3,95,30,5.078,False,1,9.2,5.078
9,117,Werner,8,4,92,30,5.077,False,1,11.1,5.077
10,388,Kane,6,4,116,30,6.287000000000001,True,2,45.4,12.574000000000002
