,ID,Points,Minutes,sim
0,1,6,90,1
1,2,6,90,1
2,3,2,90,1
3,5,1,90,1
4,7,2,90,1
5,10,1,90,1
6,13,2,90,1
7,15,1,90,1
8,16,1,90,1
9,18,3,90,1
10,19,3,90,1
11,21,2,90,1
12,28,2,90,1
13,31,6,90,1
14,34,8,90,1
15,37,3,90,1
16,39,8,90,1
17,40,5,90,1
18,42,8,90,1
19,44,7,90,1
20,46,6,90,1
21,53,3,90,1
22,57,2,90,1
23,64,5,90,1
24,65,2,90,1
25,66,2,90,1
26,70,2,90,1
27,73,2,90,1
28,75,2,90,1
29,78,6,90,1
30,79,3,90,1
31,80,8,90,1
32,81,6,90,1
33,83,3,90,1
34,86,3,90,1
35,88,3,90,1
36,89,4,90,1
37,92,6,90,1
38,102,9,90,1
39,103,10,90,1
40,106,8,90,1
41,107,9,90,1
42,109,6,90,1
43,116,8,90,1
44,120,3,90,1
45,123,2,90,1
46,124,3,90,1
47,130,2,90,1
48,132,2,90,1
49,133,0,90,1
50,136,2,90,1
51,142,5,90,1
52,145,5,90,1
53,146,7,90,1
54,152,6,90,1
55,153,9,90,1
56,159,13,90,1
57,160,3,90,1
58,161,3,90,1
59,165,6,90,1
60,166,9,90,1
61,167,6,90,1
62,168,2,90,1
63,169,6,90,1
64,178,0,90,1
65,180,0,90,1
66,182,0,90,1
67,186,2,90,1
68,189,2,90,1
69,193,0,90,1
70,194,0,90,1
71,199,0,90,1
72,201,6,90,1
73,211,3,90,1
74,215,7,90,1
75,217,6,90,1
76,220,5,90,1
77,222,2,90,1
78,225,4,90,1
79,227,2,90,1
80,230,1,90,1
81,231,3,90,1
82,233,2,90,1
83,238,1,90,1
84,239,1,90,1
85,240,2,90,1
86,244,1,90,1
87,252,4,90,1
88,255,5,90,1
89,258,2,90,1
90,261,7,90,1
91,264,2,90,1
92,265,2,90,1
93,277,3,90,1
94,280,6,90,1
95,281,6,90,1
96,282,3,90,1
97,283,3,90,1
98,284,6,90,1
99,285,8,90,1
100,288,5,90,1
101,290,6,90,1
102,294,6,90,1
103,297,13,90,1
104,299,2,90,1
105,301,15,90,1
106,302,2,90,1
107,304,9,90,1
108,305,2,90,1
109,307,2,90,1
110,308,2,90,1
111,313,1,90,1
112,315,2,90,1
113,316,5,90,1
114,318,2,90,1
115,321,2,90,1
116,325,4,90,1
117,327,6,90,1
118,331,5,90,1
119,333,11,90,1
120,335,9,90,1
121,338,3,90,1
122,340,6,90,1
123,341,6,90,1
124,342,6,90,1
125,345,6,90,1
126,349,2,90,1
127,356,2,90,1
128,357,2,90,1
129,358,2,90,1
130,360,2,90,1
131,366,2,90,1
132,371,2,90,1
133,373,2,90,1
134,374,2,90,1
135,376,5,90,1
136,377,2,90,1
137,394,2,90,1
138,400,7,90,1
139,404,3,90,1
140,405,3,90,1
141,406,2,90,1
142,407,2,90,1
143,410,1,90,1
144,422,1,90,1
145,423,4,90,1
146,425,1,90,1
147,427,3,90,1
148,428,2,90,1
149,430,1,90,1
150,433,2,90,1
151,441,2,90,1
152,443,1,90,1
153,448,1,90,1
154,450,2,90,1
155,455,6,90,1
156,456,6,90,1
157,459,1,90,1
158,461,6,90,1
159,465,3,90,1
160,467,3,90,1
161,468,3,90,1
162,470,6,90,1
163,472,6,90,1
164,478,1,90,1
165,482,1,90,1
166,484,1,90,1
167,491,7,90,1
168,493,2,90,1
169,503,8,90,1
170,507,1,90,1
171,508,2,90,1
172,509,3,90,1
173,516,1,90,1
174,520,0,90,1
175,523,1,90,1
176,526,6,90,1
177,527,2,90,1
178,533,18,90,1
179,536,2,90,1
180,538,12,90,1
181,545,6,90,1
182,548,2,90,1
183,549,2,90,1
184,570,2,90,1
185,574,5,90,1
186,582,2,90,1
187,586,6,90,1
188,588,9,90,1
189,589,2,90,1
190,594,2,90,1
191,602,1,90,1
192,603,3,90,1
193,610,2,90,1
194,611,2,90,1
195,612,2,90,1
196,614,3,90,1
197,618,2,90,1
198,682,10,90,1
199,686,2,90,1
200,688,6,90,1
201,690,5,90,1
202,693,2,90,1
203,694,12,90,1
204,698,2,90,1
205,699,2,90,1
206,701,2,90,1
207,704,7,90,1
208,705,7,90,1
209,709,2,90,1
210,713,2,90,1
211,719,3,90,1
212,720,2,90,1
213,723,2,90,1
214,724,2,90,1
215,727,2,90,1
216,729,1,90,1
217,730,1,90,1
218,732,2,90,1
219,733,1,90,1
0,2,5,90,2
1,3,2,90,2
2,5,2,90,2
3,7,3,90,2
4,8,2,90,2
5,10,2,90,2
6,13,5,90,2
7,15,2,90,2
8,18,2,90,2
9,19,2,90,2
10,28,6,90,2
11,30,2,90,2
12,31,2,90,2
13,32,2,90,2
14,33,2,90,2
15,34,2,90,2
16,37,2,90,2
17,39,2,90,2
18,42,3,90,2
19,44,2,90,2
20,47,2,90,2
21,53,2,90,2
22,57,2,90,2
23,64,2,90,2
24,66,6,90,2
25,67,5,90,2
26,70,2,90,2
27,79,2,90,2
28,80,6,90,2
29,81,5,90,2
30,83,10,90,2
31,85,2,90,2
32,89,7,90,2
33,92,2,90,2
34,95,5,90,2
35,102,6,90,2
36,103,8,90,2
37,104,6,90,2
38,107,6,90,2
39,109,6,90,2
40,112,6,90,2
41,116,3,90,2
42,120,3,90,2
43,124,3,90,2
44,130,2,90,2
45,133,6,90,2
46,136,6,90,2
47,142,8,90,2
48,145,2,90,2
49,146,15,90,2
50,152,1,90,2
51,156,2,90,2
52,157,1,90,2
53,161,2,90,2
54,163,2,90,2
55,167,1,90,2
56,168,2,90,2
57,169,2,90,2
58,171,4,90,2
59,178,0,90,2
60,180,0,90,2
61,182,0,90,2
62,186,2,90,2
63,190,5,90,2
64,193,0,90,2
65,194,0,90,2
66,195,5,90,2
67,199,0,90,2
68,205,2,90,2
69,215,5,90,2
70,217,2,90,2
71,220,7,90,2
72,222,6,90,2
73,225,8,90,2
74,227,6,90,2
75,233,3,90,2
76,238,9,90,2
77,239,6,90,2
78,245,3,90,2
79,246,3,90,2
80,256,1,90,2
81,258,1,90,2
82,261,2,90,2
83,264,8,90,2
84,265,2,90,2
85,269,2,90,2
86,271,2,90,2
87,279,5,90,2
88,280,2,90,2
89,281,2,90,2
90,282,2,90,2
91,283,4,90,2
92,284,2,90,2
93,285,2,90,2
94,290,5,90,2
95,293,2,90,2
96,294,2,90,2
97,295,6,90,2
98,297,6,90,2
99,300,3,90,2
100,301,8,90,2
101,303,3,90,2
102,304,3,90,2
103,305,3,90,2
104,307,6,90,2
105,311,3,90,2
106,312,6,90,2
107,313,2,90,2
108,315,3,90,2
109,318,5,90,2
110,319,2,90,2
111,321,2,90,2
112,327,2,90,2
113,329,2,90,2
114,331,8,90,2
115,333,3,90,2
116,335,13,90,2
117,337,2,90,2
118,340,7,90,2
119,345,8,90,2
120,346,3,90,2
121,357,3,90,2
122,358,1,90,2
123,366,1,90,2
124,367,1,90,2
125,368,8,90,2
126,371,2,90,2
127,374,2,90,2
128,376,1,90,2
129,377,1,90,2
130,391,6,90,2
131,394,5,90,2
132,404,2,90,2
133,405,3,90,2
134,406,2,90,2
135,407,2,90,2
136,409,2,90,2
137,410,2,90,2
138,413,2,90,2
139,417,2,90,2
140,422,2,90,2
141,425,3,90,2
142,430,2,90,2
143,433,2,90,2
144,435,2,90,2
145,439,2,90,2
146,441,2,90,2
147,443,2,90,2
148,446,2,90,2
149,448,2,90,2
150,455,1,90,2
151,459,3,90,2
152,461,3,90,2
153,464,7,90,2
154,465,5,90,2
155,467,2,90,2
156,468,2,90,2
157,469,2,90,2
158,470,2,90,2
159,472,1,90,2
160,478,1,90,2
161,482,1,90,2
162,483,2,90,2
163,484,2,90,2
164,487,1,90,2
165,493,3,90,2
166,503,2,90,2
167,504,2,90,2
168,505,5,90,2
169,507,6,90,2
170,508,3,90,2
171,514,2,90,2
172,520,6,90,2
173,523,6,90,2
174,526,2,90,2
175,528,2,90,2
176,535,7,90,2
177,538,2,90,2
178,545,1,90,2
179,548,1,90,2
180,559,6,90,2
181,562,10,90,2
182,574,2,90,2
183,576,2,90,2
184,577,7,90,2
185,580,2,90,2
186,582,3,90,2
187,585,5,90,2
188,586,6,90,2
189,589,2,90,2
190,594,2,90,2
191,603,2,90,2
192,609,5,90,2
193,610,12,90,2
194,611,2,90,2
195,612,3,90,2
196,614,2,90,2
197,617,6,90,2
198,618,2,90,2
199,624,2,90,2
200,625,2,90,2
