,player_id,web_name,team_code,element_type,now_cost,points_md,is_captain,multiplier,starting_lineup,selected_by_percent,gw_points
0,307,Ederson,43,1,54,4.7292000000000005,False,1,1,13.9,4.7292000000000005
1,16,Gabriel,3,2,52,4.654400000000001,False,1,1,13.7,4.654400000000001
2,106,Dunk,36,2,47,3.3898,False,1,1,4.9,3.3898
3,285,Alexander-Arnold,14,2,73,4.8126,False,1,1,17.2,4.8126
4,7,Ødegaard,3,3,69,5.3154,False,1,1,30.0,5.3154
5,13,Saka,3,3,81,6.122200000000001,False,1,1,21.2,6.122200000000001
6,124,Mitoma,36,3,50,3.9846000000000004,False,1,1,3.4,3.9846000000000004
7,283,Salah,14,3,128,6.4992,False,1,1,27.4,6.4992
8,335,Rashford,1,3,71,4.2744,False,1,1,46.3,4.2744
9,297,Darwin,14,4,88,5.0648,False,1,1,8.5,5.0648
10,318,Haaland,43,4,122,6.945599999999999,True,2,1,85.1,13.891199999999998
11,254,Ward,13,1,41,3.0637999999999996,False,0,0,30.2,0.0
12,558,Bueno,39,2,39,2.438,False,0,0,6.3,0.0
13,573,Lewis,43,2,39,2.7648,False,0,0,1.0,0.0
14,596,Ferguson,36,4,46,2.0919999999999996,False,0,0,1.9,0.0
