,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,selected_by_percent,gw_points
0,307,Ederson,43,1,54,17,4.112,False,1,13.7,4.112
1,112,Cucurella,8,2,51,17,4.58,False,1,7.5,4.58
2,285,Alexander-Arnold,14,2,72,17,4.434,False,1,18.3,4.434
3,332,Shaw,1,2,48,17,4.3839999999999995,False,1,2.2,4.3839999999999995
4,13,Saka,3,3,80,17,5.3770000000000024,False,1,17.4,5.3770000000000024
5,160,Zaha,31,3,75,17,5.716,False,1,18.6,5.716
6,283,Salah,14,3,128,17,6.369,False,1,32.5,6.369
7,301,De Bruyne,43,3,126,17,5.225,False,1,37.6,5.225
8,318,Haaland,43,4,122,17,6.907,True,2,82.9,13.814
9,345,Martial,1,4,67,17,5.087,False,1,2.1,5.087
10,427,Kane,6,4,116,17,5.541,False,1,27.3,5.541
