rank,prev_rank,name,league,off,def,spi
80,91,Bologna,Italy Serie A,1.76,1.01,63.02
81,90,Watford,Barclays Premier League,1.78,1.03,62.92
82,68,Nice,French Ligue 1,1.63,0.9,62.87
83,80,Olympiacos,Greek Super League,1.74,1.0,62.75
84,78,Verona,Italy Serie A,1.79,1.05,62.65
85,85,Alavés,Spanish Primera Division,1.63,0.91,62.53
86,82,VfB Stuttgart,German Bundesliga,1.87,1.14,62.19
87,76,River Plate,Argentina Primera Division,1.65,0.95,62.19
88,87,Kawasaki Frontale,Japanese J League,1.83,1.1,62.13
89,81,Lens,French Ligue 1,1.74,1.04,61.79
90,93,Hertha Berlin,German Bundesliga,1.7,1.02,61.59
91,88,Levante,Spanish Primera Division,1.6,0.94,61.34
92,97,Trabzonspor,Turkish Turkcell Super Lig,1.65,0.99,61.11
93,92,VfL Bochum,German Bundesliga,1.7,1.04,60.87
94,98,FC Utrecht,Dutch Eredivisie,1.88,1.2,60.77
95,94,Newcastle,Barclays Premier League,1.73,1.09,60.33
96,84,Young Boys,Swiss Raiffeisen Super League,1.96,1.3,60.27
97,104,Brest,French Ligue 1,1.67,1.04,60.23
98,95,Granada,Spanish Primera Division,1.63,1.04,59.65
99,102,Udinese,Italy Serie A,1.63,1.04,59.43
100,101,Elche,Spanish Primera Division,1.53,0.95,59.31
101,103,FC Augsburg,German Bundesliga,1.7,1.14,58.55
102,96,Nantes,French Ligue 1,1.5,0.97,58.4
103,112,KAA Gent,Belgian Jupiler League,1.58,1.04,58.37
104,116,Vitesse,Dutch Eredivisie,1.72,1.17,58.29
105,99,Angers,French Ligue 1,1.5,0.98,58.19
106,114,Tigres UANL,Mexican Primera Division Torneo Apertura,1.52,0.99,58.17
107,106,Monterrey,Mexican Primera Division Torneo Apertura,1.47,0.95,58.17
108,109,Dynamo Kiev,UEFA Champions League,1.64,1.11,57.92
109,111,Club Brugge,Belgian Jupiler League,1.91,1.36,57.79
110,100,Sampdoria,Italy Serie A,1.68,1.16,57.74
111,118,Norwich City,Barclays Premier League,1.55,1.04,57.69
112,128,Guimaraes,Portuguese Liga,1.51,1.01,57.48
113,107,Palmeiras,Brasileiro Série A,1.53,1.04,57.3
114,105,FC Midtjylland,Danish SAS-Ligaen,1.75,1.24,57.22
115,115,Arminia Bielefeld,German Bundesliga,1.54,1.06,57.11
116,113,Yokohama F. Marinos,Japanese J League,1.81,1.3,57.06
117,122,FC Copenhagen,Danish SAS-Ligaen,1.79,1.3,56.97
118,119,Sparta Prague,UEFA Europa League,1.69,1.22,56.63
119,127,New York City FC,Major League Soccer,1.66,1.19,56.57
120,123,FC Krasnodar,Russian Premier Liga,1.66,1.2,56.36
121,124,Montpellier,French Ligue 1,1.56,1.11,56.28
122,120,Club América,Mexican Primera Division Torneo Apertura,1.35,0.91,56.23
123,121,Corinthians,Brasileiro Série A,1.29,0.86,56.15
124,117,AFC Bournemouth,English League Championship,1.5,1.06,56.02
125,139,Grêmio,Brasileiro Série A,1.47,1.04,56.01
126,108,São Paulo,Brasileiro Série A,1.25,0.83,55.96
127,126,Red Star Belgrade,UEFA Europa League,1.64,1.22,55.43
128,110,Bodo/Glimt,Norwegian Tippeligaen,1.72,1.3,55.39
129,129,León,Mexican Primera Division Torneo Apertura,1.5,1.09,55.35
130,136,Fenerbahce,Turkish Turkcell Super Lig,1.63,1.23,54.94
131,142,Dinamo Moscow,Russian Premier Liga,1.52,1.13,54.88
132,125,Genk,Belgian Jupiler League,1.8,1.41,54.59
133,130,Atlas,Mexican Primera Division Torneo Apertura,1.3,0.94,54.38
134,132,Spartak Moscow,Russian Premier Liga,1.59,1.22,54.3
135,148,Reims,French Ligue 1,1.32,0.99,53.74
136,131,Santos Laguna,Mexican Primera Division Torneo Apertura,1.46,1.12,53.69
137,137,Ferencvaros,UEFA Europa League,1.62,1.28,53.63
138,160,Antwerp,Belgian Jupiler League,1.58,1.24,53.55
139,143,Toulouse,French Ligue 2,1.67,1.33,53.37
140,138,Anderlecht,Belgian Jupiler League,1.68,1.35,53.29
141,135,CSKA Moscow,Russian Premier Liga,1.32,1.0,53.28
142,157,Empoli,Italy Serie A,1.63,1.31,53.09
143,153,Cagliari,Italy Serie A,1.56,1.25,53.04
144,161,América Mineiro,Brasileiro Série A,1.32,1.01,53.04
145,159,Sheffield United,English League Championship,1.48,1.17,53.02
146,141,Internacional,Brasileiro Série A,1.35,1.05,52.91
147,151,West Bromwich Albion,English League Championship,1.38,1.08,52.9
148,146,Basel,Swiss Raiffeisen Super League,1.76,1.45,52.88
149,152,Cruz Azul,Mexican Primera Division Torneo Apertura,1.46,1.16,52.79
150,156,Clermont Foot,French Ligue 1,1.43,1.13,52.73
151,134,Cadiz,Spanish Primera Division,1.52,1.22,52.66
152,133,Galatasaray,Turkish Turkcell Super Lig,1.53,1.24,52.46
153,145,Boca Juniors,Argentina Primera Division,1.26,0.98,52.41
154,158,Union Saint Gilloise,Belgian Jupiler League,1.68,1.4,52.28
155,150,Molde,Norwegian Tippeligaen,1.92,1.64,52.19
156,163,Troyes,French Ligue 1,1.38,1.11,52.13
157,140,Fluminense,Brasileiro Série A,1.22,0.95,52.09
158,177,Gil Vicente,Portuguese Liga,1.4,1.15,51.74
159,147,Genoa,Italy Serie A,1.45,1.21,51.47
160,166,FC Twente,Dutch Eredivisie,1.49,1.25,51.42
161,167,Kashima Antlers,Japanese J League,1.42,1.19,51.13
162,155,SpVgg Greuther Fürth,German Bundesliga,1.61,1.39,50.71
163,165,Sochi,Russian Premier Liga,1.45,1.24,50.54
164,154,Famalicao,Portuguese Liga,1.43,1.23,50.3
165,170,FK Partizan Belgrade,UEFA Europa Conference League,1.4,1.2,50.3
166,179,Bragantino,Brasileiro Série A,1.39,1.2,50.27
167,162,Bordeaux,French Ligue 1,1.57,1.38,50.13
168,171,Maccabi Tel-Aviv,UEFA Europa Conference League,1.32,1.13,50.09
169,175,Defensa y Justicia,Argentina Primera Division,1.36,1.18,50.07
170,164,Spezia,Italy Serie A,1.53,1.35,50.0
171,173,Legia Warsaw,UEFA Europa League,1.45,1.27,49.8
172,172,Atlético Paranaense,Brasileiro Série A,1.2,1.02,49.77
173,176,AEK Athens,Greek Super League,1.45,1.28,49.73
174,174,New England Revolution,Major League Soccer,1.69,1.54,49.49
175,192,Luton Town,English League Championship,1.33,1.17,49.44
176,149,PAOK Salonika,Greek Super League,1.44,1.29,49.34
177,168,Portimonense,Portuguese Liga,1.19,1.03,49.3
178,169,Lorient,French Ligue 1,1.27,1.12,49.2
179,144,St Etienne,French Ligue 1,1.38,1.23,49.11
180,182,Fortaleza,Brasileiro Série A,1.21,1.07,48.77
181,187,Stoke City,English League Championship,1.22,1.09,48.77
182,184,Velez Sarsfield,Argentina Primera Division,1.16,1.03,48.53
183,188,Ceará,Brasileiro Série A,1.21,1.09,48.37
184,178,SK Sturm Graz,Austrian T-Mobile Bundesliga,1.55,1.45,48.19
185,190,Brondby,Danish SAS-Ligaen,1.4,1.3,48.05
186,183,LASK Linz,Austrian T-Mobile Bundesliga,1.44,1.35,47.88
187,189,New York Red Bulls,Major League Soccer,1.28,1.19,47.85
188,186,Estoril Praia,Portuguese Liga,1.32,1.22,47.84
189,180,F.B.C Unione Venezia,Italy Serie A,1.4,1.32,47.8
190,191,Guadalajara,Mexican Primera Division Torneo Apertura,1.14,1.04,47.73
191,194,Los Angeles FC,Major League Soccer,1.63,1.56,47.58
192,256,Sivasspor,Turkish Turkcell Super Lig,1.3,1.23,47.43
193,202,Bahía,Brasileiro Série A,1.18,1.1,47.42
194,197,Moreirense,Portuguese Liga,1.31,1.24,47.32
195,214,Werder Bremen,German 2. Bundesliga,1.5,1.44,47.3
196,193,Santa Clara,Portuguese Liga,1.29,1.22,47.21
197,216,Rostov,Russian Premier Liga,1.45,1.4,47.18
198,209,Queens Park Rangers,English League Championship,1.35,1.29,47.16
199,200,Pachuca,Mexican Primera Division Torneo Apertura,1.38,1.32,47.03
200,205,Pumas Unam,Mexican Primera Division Torneo Apertura,1.27,1.21,46.95
201,199,Blackburn,English League Championship,1.29,1.23,46.85
202,222,Vissel Kobe,Japanese J League,1.41,1.37,46.81
203,238,Istanbul Basaksehir,Turkish Turkcell Super Lig,1.32,1.27,46.76
204,230,Sporting de Charleroi,Belgian Jupiler League,1.49,1.46,46.74
205,203,Middlesbrough,English League Championship,1.2,1.15,46.72
206,185,Philadelphia Union,Major League Soccer,1.38,1.34,46.62
207,224,Wolfsberger AC,Austrian T-Mobile Bundesliga,1.56,1.54,46.53
208,195,Metz,French Ligue 1,1.31,1.28,46.42
209,196,FC Groningen,Dutch Eredivisie,1.27,1.24,46.31
210,206,Besiktas,Turkish Turkcell Super Lig,1.62,1.62,46.29
211,198,Salernitana,Italy Serie A,1.37,1.35,46.23
212,218,Santos,Brasileiro Série A,1.06,1.02,46.07
213,213,Seattle Sounders FC,Major League Soccer,1.28,1.26,46.06
214,212,Hamburg SV,German 2. Bundesliga,1.48,1.49,45.92
215,210,Schalke 04,German 2. Bundesliga,1.42,1.42,45.85
216,208,Rapid Vienna,Austrian T-Mobile Bundesliga,1.48,1.49,45.82
217,244,Lecce,Italy Serie B,1.34,1.34,45.68
218,217,FC Sheriff Tiraspol,UEFA Champions League,1.43,1.44,45.63
219,211,Puebla,Mexican Primera Division Torneo Apertura,1.19,1.18,45.52
220,266,FC Zurich,Swiss Raiffeisen Super League,1.66,1.69,45.52
221,181,Lokomotiv Moscow,Russian Premier Liga,1.23,1.24,45.42
222,227,Millwall,English League Championship,1.23,1.24,45.3
223,220,Anorthosis Famagusta,UEFA Europa Conference League,1.25,1.26,45.29
224,204,Heracles,Dutch Eredivisie,1.33,1.35,45.25
225,207,Rubin Kazan,Russian Premier Liga,1.25,1.28,44.98
226,242,FK Austria Vienna,Austrian T-Mobile Bundesliga,1.3,1.33,44.83
227,226,Boavista,Portuguese Liga,1.22,1.25,44.7
228,215,Pacos Ferreira,Portuguese Liga,1.17,1.2,44.68
229,231,Preston North End,English League Championship,1.15,1.18,44.64
230,223,Almeria,Spanish Segunda Division,1.15,1.18,44.64
231,241,Rosenborg,Norwegian Tippeligaen,1.52,1.6,44.51
232,232,Swansea City,English League Championship,1.14,1.18,44.42
233,221,NEC,Dutch Eredivisie,1.41,1.48,44.41
234,219,Konyaspor,Turkish Turkcell Super Lig,1.26,1.32,44.28
235,254,Heerenveen,Dutch Eredivisie,1.43,1.5,44.27
236,237,Nashville SC,Major League Soccer,1.25,1.3,44.22
237,233,FK Qarabag,UEFA Europa Conference League,1.31,1.38,44.19
238,235,KV Mechelen,Belgian Jupiler League,1.57,1.66,44.16
239,236,Colorado Rapids,Major League Soccer,1.28,1.35,44.1
240,229,Estudiantes,Argentina Primera Division,1.24,1.31,43.95
241,239,FC Arouca,Portuguese Liga,1.23,1.3,43.9
242,228,SV Darmstadt 98,German 2. Bundesliga,1.5,1.6,43.87
243,240,CSKA Sofia,UEFA Europa Conference League,1.09,1.15,43.83
244,243,Coventry City,English League Championship,1.19,1.27,43.68
245,245,Necaxa,Mexican Primera Division Torneo Apertura,1.2,1.28,43.58
246,246,Toluca,Mexican Primera Division Torneo Apertura,1.32,1.42,43.53
247,225,Malmo FF,Swedish Allsvenskan,1.36,1.47,43.5
248,234,Birmingham,English League Championship,1.12,1.2,43.37
249,251,Sparta,Dutch Eredivisie,1.23,1.33,43.33
250,252,Omonia Nicosia,UEFA Europa Conference League,1.37,1.49,43.32
251,253,CFR 1907 Cluj,UEFA Europa Conference League,1.27,1.38,43.15
252,255,Columbus Crew,Major League Soccer,1.42,1.55,43.01
253,275,Viking FK,Norwegian Tippeligaen,1.59,1.76,42.8
254,257,Guangzhou Evergrande,Chinese Super League,1.43,1.59,42.61
255,270,Nottingham Forest,English League Championship,1.03,1.13,42.61
256,249,Krylia Sovetov,Russian Premier Liga,1.14,1.26,42.55
257,304,Monza,Italy Serie B,1.14,1.26,42.45
258,247,Vizela,Portuguese Liga,1.19,1.32,42.4
259,269,Cuiaba,Brasileiro Série A,1.04,1.15,42.36
260,263,Panathinaikos,Greek Super League,1.08,1.21,42.34
261,261,Real Valladolid,Spanish Segunda Division,1.25,1.4,42.31
262,265,Minnesota United FC,Major League Soccer,1.38,1.55,42.27
263,277,Portland Timbers,Major League Soccer,1.49,1.68,42.15
264,279,Atlético Goianiense,Brasileiro Série A,1.01,1.12,42.15
265,267,Talleres de Córdoba,Argentina Primera Division,1.15,1.28,42.15
266,259,Cardiff City,English League Championship,1.26,1.42,42.04
267,271,Ludogorets,UEFA Europa League,1.31,1.48,41.88
268,281,SK Austria Klagenfurt,Austrian T-Mobile Bundesliga,1.26,1.43,41.86
269,250,Sporting Kansas City,Major League Soccer,1.31,1.48,41.84
270,272,Orlando City SC,Major League Soccer,1.34,1.52,41.78
271,297,Argentinos Juniors,Argentina Primera Division,1.04,1.17,41.75
272,274,Juventude,Brasileiro Série A,1.02,1.16,41.69
273,276,Tijuana,Mexican Primera Division Torneo Apertura,1.22,1.39,41.59
274,278,Slovan Bratislava,UEFA Europa Conference League,1.19,1.37,41.48
275,273,Terek Grozny,Russian Premier Liga,1.11,1.27,41.48
276,268,Randers FC,Danish SAS-Ligaen,1.23,1.42,41.32
277,264,AaB,Danish SAS-Ligaen,1.29,1.49,41.3
278,280,Tondela,Portuguese Liga,1.26,1.45,41.3
279,322,Central Córdoba Santiago del Estero,Argentina Primera Division,1.07,1.23,41.26
280,248,Cambuur Leeuwarden,Dutch Eredivisie,1.45,1.67,41.21
281,285,Hearts,Scottish Premiership,1.21,1.4,41.2
282,283,AGF Aarhus,Danish SAS-Ligaen,1.11,1.3,41.03
283,308,Banfield,Argentina Primera Division,1.05,1.22,40.91
284,284,DC United,Major League Soccer,1.39,1.62,40.9
285,258,Parma,Italy Serie B,1.17,1.37,40.84
286,201,Hatayspor,Turkish Turkcell Super Lig,1.23,1.45,40.82
287,302,Union Santa Fe,Argentina Primera Division,1.03,1.21,40.76
288,282,Sport Recife,Brasileiro Série A,1.03,1.22,40.68
289,295,Lanus,Argentina Primera Division,1.35,1.59,40.58
290,262,CA Independiente,Argentina Primera Division,1.0,1.19,40.5
291,292,FC St. Pauli,German 2. Bundesliga,1.4,1.66,40.41
292,299,Valerenga,Norwegian Tippeligaen,1.21,1.44,40.41
293,288,Atlético San Luis,Mexican Primera Division Torneo Apertura,1.18,1.4,40.37
294,289,Atlanta United FC,Major League Soccer,1.19,1.41,40.36
295,313,Hartberg,Austrian T-Mobile Bundesliga,1.32,1.59,40.02
296,287,Go Ahead Eagles,Dutch Eredivisie,1.32,1.59,39.95
297,293,Urawa Red Diamonds,Japanese J League,1.06,1.29,39.91
298,298,Belenenses,Portuguese Liga,1.03,1.26,39.69
299,294,Nagoya Grampus Eight,Japanese J League,0.94,1.15,39.66
300,301,Los Angeles Galaxy,Major League Soccer,1.33,1.62,39.47
301,291,Willem II,Dutch Eredivisie,1.28,1.56,39.47
302,290,WSG Swarovski Wattens,Austrian T-Mobile Bundesliga,1.45,1.77,39.39
303,260,Fatih Karagümrük,Turkish Turkcell Super Lig,1.29,1.59,39.32
304,296,Girona FC,Spanish Segunda Division,1.07,1.33,39.22
305,317,PEC Zwolle,Dutch Eredivisie,1.19,1.48,39.19
306,306,Beijing Guoan,Chinese Super League,1.33,1.64,39.02
307,300,Huracán,Argentina Primera Division,1.0,1.25,38.99
308,307,Huddersfield Town,English League Championship,1.02,1.28,38.84
309,327,Leganes,Spanish Segunda Division,0.97,1.22,38.75
310,310,Shanghai SIPG,Chinese Super League,1.25,1.57,38.6
311,303,Eupen,Belgian Jupiler League,1.29,1.62,38.59
312,321,Reading,English League Championship,1.17,1.49,38.34
313,315,Rosario Central,Argentina Primera Division,1.24,1.58,38.31
314,312,FC Zorya Luhansk,UEFA Europa Conference League,1.12,1.43,38.3
315,305,Alanyaspor,Turkish Turkcell Super Lig,1.24,1.58,38.22
316,335,FC Lugano,Swiss Raiffeisen Super League,1.11,1.43,38.18
317,,Melbourne City,Australian A-League,1.39,1.77,38.12
318,320,Benevento,Italy Serie B,1.15,1.48,38.09
319,386,Servette,Swiss Raiffeisen Super League,1.43,1.83,37.81
320,323,Maritimo,Portuguese Liga,1.06,1.38,37.81
321,346,Hammarby,Swedish Allsvenskan,1.43,1.84,37.75
322,314,OH Leuven,Belgian Jupiler League,1.28,1.66,37.7
323,286,Standard Liege,Belgian Jupiler League,1.25,1.62,37.66
324,311,Hibernian,Scottish Premiership,1.06,1.39,37.6
325,316,Hull City,English League Championship,1.01,1.34,37.59
326,339,RKC,Dutch Eredivisie,1.24,1.61,37.52
327,326,Chicago Fire,Major League Soccer,1.33,1.72,37.52
328,403,Aberdeen,Scottish Premiership,1.07,1.42,37.47
329,349,Odense BK,Danish SAS-Ligaen,1.16,1.53,37.32
330,355,Aris Salonika,Greek Super League,1.07,1.42,37.31
331,328,Racing Club,Argentina Primera Division,0.94,1.27,37.19
332,387,AIK,Swedish Allsvenskan,1.04,1.39,37.19
333,329,Kairat Almaty,UEFA Europa Conference League,1.2,1.59,37.14
334,348,Eibar,Spanish Segunda Division,1.08,1.44,37.13
335,309,Derby County,English League Championship,0.95,1.28,37.09
336,331,Montreal Impact,Major League Soccer,1.18,1.57,37.07
337,324,Auxerre,French Ligue 2,1.14,1.52,37.03
338,334,Flora,UEFA Europa Conference League,1.37,1.8,37.02
339,318,Brescia,Italy Serie B,1.17,1.56,36.93
340,337,Silkeborg,Danish SAS-Ligaen,1.1,1.48,36.84
341,338,FC Juárez,Mexican Primera Division Torneo Apertura,1.04,1.4,36.84
342,340,Newell's Old Boys,Argentina Primera Division,0.97,1.32,36.74
343,341,FC Dallas,Major League Soccer,1.29,1.72,36.66
344,353,Real Salt Lake,Major League Soccer,1.22,1.64,36.63
345,365,Gazisehir Gaziantep,Turkish Turkcell Super Lig,1.18,1.59,36.53
346,330,Dijon FCO,French Ligue 2,1.12,1.53,36.33
347,364,Cremonese,Italy Serie B,0.99,1.36,36.33
348,333,SC Paderborn,German 2. Bundesliga,1.28,1.73,36.32
349,345,Querétaro,Mexican Primera Division Torneo Apertura,1.01,1.39,36.3
350,343,Frosinone,Italy Serie B,0.98,1.36,36.17
351,372,Lillestrom,Norwegian Tippeligaen,1.24,1.69,36.13
352,369,1. FC Heidenheim 1846,German 2. Bundesliga,1.12,1.54,36.12
353,332,Gimnasia La Plata,Argentina Primera Division,0.97,1.35,36.11
354,360,Fortuna Düsseldorf,German 2. Bundesliga,1.16,1.6,36.05
355,380,Cercle Brugge,Belgian Jupiler League,1.08,1.49,36.03
356,325,Blackpool,English League Championship,0.99,1.39,35.99
357,354,Barnsley,English League Championship,1.03,1.43,35.99
358,319,KV Kortrijk,Belgian Jupiler League,1.12,1.55,35.94
359,336,IF Elfsborg,Swedish Allsvenskan,1.28,1.75,35.86
360,347,Holstein Kiel,German 2. Bundesliga,1.19,1.65,35.78
361,344,FC Ufa,Russian Premier Liga,0.93,1.31,35.77
362,381,Sanfrecce Hiroshima,Japanese J League,0.97,1.37,35.75
363,356,Pisa,Italy Serie B,1.0,1.41,35.72
364,350,FC Tokyo,Japanese J League,1.04,1.46,35.7
365,377,Ural Sverdlovsk Oblast,Russian Premier Liga,0.75,1.08,35.65
366,357,Godoy Cruz,Argentina Primera Division,1.04,1.47,35.52
367,342,Nimes,French Ligue 2,1.08,1.53,35.49
368,424,Grasshoppers Zürich,Swiss Raiffeisen Super League,1.24,1.73,35.23
369,358,St. Truidense,Belgian Jupiler League,1.1,1.56,35.22
370,363,Las Palmas,Spanish Segunda Division,0.96,1.4,34.99
371,361,Adana Demirspor,Turkish Turkcell Super Lig,1.06,1.54,34.77
372,398,Colon Santa Fe,Argentina Primera Division,0.93,1.37,34.75
373,351,Karlsruher SC,German 2. Bundesliga,1.2,1.71,34.74
374,371,Tenerife,Spanish Segunda Division,0.82,1.22,34.69
375,368,Bristol City,English League Championship,1.07,1.55,34.66
376,378,Paris FC,French Ligue 2,0.9,1.33,34.62
377,400,SV Zulte Waregem,Belgian Jupiler League,1.45,2.03,34.56
378,413,Giresunspor,Turkish Turkcell Super Lig,0.91,1.36,34.37
379,392,Real Oviedo,Spanish Segunda Division,0.87,1.3,34.37
380,373,Avispa Fukuoka,Japanese J League,0.9,1.35,34.32
381,394,1. FC Nürnberg,German 2. Bundesliga,1.05,1.54,34.25
382,362,FC Khimki,Russian Premier Liga,0.97,1.44,34.23
383,359,Fortuna Sittard,Dutch Eredivisie,1.29,1.86,34.16
384,383,Mazatlán FC,Mexican Primera Division Torneo Apertura,1.0,1.5,33.92
385,384,SV Ried,Austrian T-Mobile Bundesliga,1.13,1.67,33.87
386,415,Kayserispor,Turkish Turkcell Super Lig,1.08,1.61,33.84
387,402,Motherwell,Scottish Premiership,1.06,1.58,33.84
388,385,Jablonec,UEFA Europa Conference League,1.11,1.64,33.79
389,393,San Lorenzo,Argentina Primera Division,0.89,1.36,33.78
390,376,KV Oostende,Belgian Jupiler League,1.2,1.77,33.75
391,388,Vancouver Whitecaps,Major League Soccer,1.12,1.67,33.69
392,389,Giannina,Greek Super League,0.98,1.49,33.69
393,390,San Jose Earthquakes,Major League Soccer,1.25,1.83,33.65
394,370,FC Nordsjaelland,Danish SAS-Ligaen,1.23,1.83,33.32
395,449,FC Arsenal Tula,Russian Premier Liga,1.08,1.64,33.25
396,397,OFI Crete,Greek Super League,0.93,1.44,33.11
397,382,Cerezo Osaka,Japanese J League,1.01,1.55,33.09
398,440,Amiens,French Ligue 2,0.84,1.33,33.08
399,374,Antalyaspor,Turkish Turkcell Super Lig,1.04,1.59,33.07
400,414,Cittadella,Italy Serie B,0.86,1.36,33.04
401,375,Chapecoense AF,Brasileiro Série A,0.99,1.53,33.0
402,401,Inter Miami CF,Major League Soccer,1.1,1.68,32.92
403,399,Spal,Italy Serie B,1.0,1.55,32.91
404,422,Sochaux,French Ligue 2,0.79,1.27,32.81
405,423,Ternana,Italy Serie B,1.11,1.7,32.81
406,366,Dundee Utd,Scottish Premiership,0.88,1.39,32.81
407,457,IFK Goteborg,Swedish Allsvenskan,1.09,1.68,32.81
408,406,NS Mura,UEFA Europa Conference League,1.07,1.65,32.79
409,407,Rotherham United,English League One,1.01,1.57,32.78
410,395,Viborg,Danish SAS-Ligaen,1.17,1.78,32.72
411,420,Goztepe,Turkish Turkcell Super Lig,1.07,1.65,32.69
412,425,Consadole Sapporo,Japanese J League,0.98,1.54,32.65
413,417,SD Ponferradina,Spanish Segunda Division,0.91,1.44,32.6
414,396,Asteras Tripolis,Greek Super League,0.87,1.39,32.57
415,409,Sarmiento,Argentina Primera Division,0.9,1.44,32.57
