,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,selected_by_percent,gw_points
0,376,Pope,4,1,54,36,7.315,False,1,20.4,7.315
1,357,Trippier,4,2,61,36,8.125,False,1,65.6,8.125
2,358,Burn,4,2,45,36,6.44,False,1,4.2,6.44
3,366,Schär,4,2,51,36,7.2920000000000025,False,1,14.5,7.2920000000000025
4,377,Botman,4,2,45,36,6.3820000000000014,False,1,6.7,6.3820000000000014
5,107,March,36,3,53,36,6.497000000000001,False,1,14.6,6.497000000000001
6,124,Mitoma,36,3,56,36,6.94,False,1,27.9,6.94
7,371,Joelinton,4,3,60,36,6.8089999999999975,False,1,2.6,6.8089999999999975
8,374,Bruno Guimarães,4,3,55,36,6.474,False,1,2.8,6.474
9,356,Wilson,4,4,71,36,7.512,False,1,7.9,7.512
10,594,Isak,4,4,70,36,8.249,True,2,11.4,16.498
