,can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,region,team_join_date,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90
12,True,True,100.0,100.0,204480,0,0,-3,3,0,3,4.7,4.7,11,Declan,4.2,16,False,,2024-12-14T22:30:07.561621Z,62,204480.jpg,2.9,False,Rice,2.5,False,,a,1,3,44,175673,8094,575573,1822,0.7,7.1,Rice,241.0,2023-07-15,1195,1,3,4,15,0,0,0,3,1,0,4,246,290.4,399.4,138.0,82.3,14,1.13,2.47,3.60,11.30,92,30,23,19,126,84,54,37,2.0,,2.0,,,,0.09,0.0,0.19,0.28,0.85,1.13,63,38,52,28,137,58,121,36,1.05,0.3
13,True,True,75.0,100.0,223340,-1,1,5,-5,4,3,5.4,7.2,1,Bukayo,6.7,17,True,Hamstring injury - 75% chance of playing,2024-12-21T21:30:07.668871Z,105,223340.jpg,6.7,False,Saka,40.0,False,,d,1,3,107,5210710,21842,4212663,501776,0.6,10.2,Saka,241.0,2018-11-28,1268,5,11,6,13,0,0,0,3,0,0,16,435,516.2,630.0,604.0,174.9,16,4.17,5.60,9.77,10.52,8,5,2,2,5,3,3,3,1.0,,,,1.0,,0.3,0.0,0.4,0.7,0.75,0.92,4,3,10,8,3,3,3,3,1.14,0.43
14,True,True,100.0,100.0,462424,0,0,3,-3,2,2,7.2,7.2,2,William,6.7,18,False,,2024-10-19T19:30:06.564445Z,63,462424.jpg,3.9,False,Saliba,30.4,False,,a,1,3,63,1907531,35272,2876423,25747,1.1,10.0,Saliba,73.0,2019-07-25,1379,2,0,6,14,0,0,0,2,1,0,5,261,328.2,47.3,89.0,46.7,16,1.88,0.67,2.55,13.22,56,19,278,79,178,39,155,40,,,,,,,0.12,0.0,0.04,0.16,0.86,0.91,60,4,9,1,57,10,7,1,1.04,0.39
15,True,True,100.0,100.0,167199,0,0,0,0,0,3,4.2,4.2,5,Thomas,3.7,20,False,,2024-11-30T22:00:07.258906Z,50,167199.jpg,3.3,False,Partey,0.8,False,,a,1,3,53,254792,1358,221774,1639,0.7,10.6,Thomas,81.0,2020-10-05,1308,2,2,4,14,0,0,0,2,0,0,5,279,301.8,177.7,100.0,58.2,14,1.19,1.06,2.25,14.02,82,29,113,80,164,101,112,67,,,,,,,0.08,0.0,0.07,0.15,0.96,0.96,197,122,67,35,93,41,218,64,0.96,0.28
16,True,True,100.0,100.0,192895,0,0,-2,2,0,2,0.5,0.5,0,Kieran,0.0,21,False,,2024-08-12T14:30:04.394338Z,43,192895.jpg,0.0,False,Tierney,0.0,False,,a,1,3,0,2056,110,4934,109,0.0,0.0,Tierney,243.0,2019-08-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,560,216,550,215,523,206,562,216,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,548,123,509,206,567,216,553,195,0.0,0.0
17,True,True,0.0,0.0,223723,0,0,-2,2,0,2,0.0,0.0,0,Tomiyasu,0.0,22,False,Knee injury - Unknown return date,2024-10-18T16:00:06.930143Z,48,223723.jpg,1.0,False,Takehiro,0.0,False,,i,1,3,1,1421,12,7372,20,0.0,0.2,Tomiyasu,108.0,2021-08-31,6,0,0,0,0,0,0,0,0,0,0,0,2,0.4,0.3,9.0,1.0,0,0.18,0.00,0.18,0.04,474,165,446,160,355,121,459,157,,,,,,,2.7,0.0,0.0,2.7,0.6,0.0,304,34,634,229,430,147,551,194,0.0,0.0
18,True,True,100.0,100.0,116216,0,0,-2,2,1,3,4.0,4.0,3,Leandro,3.5,23,False,,2024-11-21T08:30:08.540890Z,68,116216.jpg,3.1,False,Trossard,1.6,False,,a,1,3,52,373748,4592,454421,4065,0.5,7.6,Trossard,21.0,2023-01-20,920,3,2,4,11,0,0,0,0,1,0,5,189,228.4,235.5,287.0,74.9,10,2.52,1.19,3.71,7.64,149,57,71,56,47,29,64,40,4.0,,,,4.0,,0.25,0.0,0.12,0.37,0.75,1.08,30,15,80,41,117,52,160,46,0.98,0.39
19,True,True,0.0,0.0,198869,0,0,-4,4,0,2,0.0,0.0,0,Benjamin,0.0,24,False,Knee injury - Unknown return date,2024-11-14T13:00:07.861117Z,61,198869.jpg,3.0,False,White,2.4,False,,i,1,3,27,145315,35,953393,2920,0.0,4.4,White,241.0,2021-07-30,694,0,1,3,7,0,0,0,2,0,0,0,112,128.4,55.3,29.0,21.3,7,0.13,0.32,0.45,9.87,246,91,262,69,288,90,284,91,,,,,,,0.02,0.0,0.04,0.06,1.28,0.91,72,5,690,233,124,31,124,51,0.91,0.39
20,True,True,75.0,75.0,206325,0,0,-2,2,0,2,1.3,1.3,0,Oleksandr,1.2,25,False,Lack of match fitness - 75% chance of playing,2024-12-09T09:30:06.099861Z,48,206325.jpg,2.5,False,Zinchenko,0.9,False,,d,1,3,15,87395,42,299909,1119,0.3,3.1,Zinchenko,225.0,2022-07-22,234,0,0,2,0,0,0,0,1,0,0,0,60,22.2,23.2,21.0,6.7,2,0.06,0.08,0.14,1.73,394,139,331,107,306,98,380,125,,,,,,,0.02,0.0,0.03,0.05,0.67,0.0,298,33,259,79,178,54,210,82,0.77,0.77
21,True,True,100.0,100.0,69752,0,0,-3,3,0,1,0.5,0.5,0,Norberto,0.0,73,False,,2024-10-05T17:30:06.760449Z,42,69752.jpg,3.5,False,Murara Neto,0.9,False,,a,1,3,7,83325,168,232658,955,0.0,1.7,Neto,30.0,2024-08-30,180,0,0,0,2,0,0,0,0,0,11,0,30,77.8,0.0,0.0,7.8,2,0.00,0.00,0.00,2.91,308,29,537,47,508,37,370,29,,,,,,,0.0,5.5,0.0,0.0,1.46,1.0,574,36,496,62,82,11,215,30,1.0,0.0
22,True,True,75.0,100.0,103955,0,0,-3,3,0,3,1.0,1.3,0,Raheem,0.8,186,False,Knock - 75% chance of playing,2024-12-21T21:30:08.006504Z,67,103955.jpg,1.5,False,Sterling,0.9,False,,d,1,3,9,46892,57,149073,632,0.1,1.3,Sterling,241.0,2024-08-30,144,0,1,0,1,0,0,0,0,0,0,0,24,23.8,37.8,54.0,11.3,2,0.51,0.09,0.60,1.39,389,181,292,172,241,134,347,170,,,3.0,,,,0.32,0.0,0.06,0.38,0.87,0.62,35,17,298,151,334,156,214,63,1.25,0.0
23,True,True,100.0,100.0,466075,0,0,-2,2,1,2,2.2,2.2,4,Riccardo,1.7,578,False,,2024-12-05T01:00:08.685840Z,58,466075.jpg,2.7,False,Calafiori,1.2,False,,a,1,3,24,197509,2353,360775,731,0.3,4.1,Calafiori,106.0,2024-07-29,537,1,1,1,8,0,0,0,1,0,0,1,97,170.0,58.6,111.0,33.9,6,0.55,0.44,0.99,5.99,202,77,254,66,150,21,217,67,,,,,,,0.09,0.0,0.07,0.16,1.0,1.34,90,8,214,63,162,46,188,77,1.01,0.17
24,True,True,100.0,100.0,499169,0,0,0,0,0,3,1.2,1.2,1,Myles,0.7,597,False,,2024-12-03T15:00:08.736469Z,45,499169.jpg,1.2,False,Lewis-Skelly,0.1,False,,a,1,3,5,9261,389,8160,168,0.2,1.1,Lewis-Skelly,241.0,2022-12-04,140,0,0,1,3,0,0,0,1,0,0,0,25,15.6,17.6,2.0,3.5,2,0.00,0.07,0.07,2.42,413,193,347,194,403,212,412,199,,,,,,,0.0,0.0,0.04,0.04,1.56,1.93,426,257,304,152,368,176,486,183,1.29,0.64
25,True,True,100.0,100.0,195384,0,0,0,0,0,3,2.0,2.0,1,Mikel,1.5,633,False,,2024-11-30T22:00:08.239353Z,60,195384.jpg,2.2,False,Merino,0.1,False,,a,1,3,22,20317,160,17254,299,0.2,3.7,Merino,200.0,2024-08-27,475,1,0,2,5,0,0,0,1,0,0,1,84,119.2,86.3,118.0,32.1,5,1.24,0.50,1.74,4.04,255,111,203,128,142,94,232,116,,,,,,,0.23,0.0,0.09,0.32,0.77,0.95,79,51,232,114,235,105,484,181,0.95,0.38
26,True,True,,,498046,0,0,0,0,0,3,0.5,0.5,0,Salah-Eddine,0.0,638,False,,,45,498046.jpg,0.0,False,Oulad M'hand,0.0,False,,a,1,3,0,1911,9,1502,28,0.0,0.0,Oulad M'hand,152.0,2021-10-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,621,263,619,267,603,261,623,265,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,425,256,582,234,628,267,630,275,0.0,0.0
27,True,True,,,551221,0,0,0,0,0,1,0.5,0.5,0,Tommy,0.0,639,False,,,45,551221.jpg,0.0,False,Setford,0.0,False,,a,1,3,0,2811,60,2708,63,0.0,0.0,Setford,241.0,2024-07-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,643,72,641,66,625,60,645,72,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,454,19,607,72,650,72,530,66,0.0,0.0
28,True,True,,,588793,0,0,0,0,0,2,0.5,0.5,0,Maldini,0.0,657,False,,,40,588793.jpg,0.0,False,Kacurri,0.1,False,,a,1,3,0,9224,106,6150,189,0.0,0.0,Kacurri,2.0,2024-09-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,546,205,527,203,496,193,548,205,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,670,210,485,189,553,205,490,178,0.0,0.0
29,True,True,,,606745,0,0,0,0,0,2,0.5,0.5,0,Ayden,0.0,658,False,,,40,606745.jpg,0.0,False,Heaven,0.0,False,,a,1,3,0,5876,78,4251,123,0.0,0.0,Heaven,241.0,2024-02-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,551,210,532,208,502,199,553,210,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,676,216,490,194,558,210,516,185,0.0,0.0
30,True,True,,,588796,0,0,0,0,0,3,0.5,0.5,0,Ismeal,0.0,659,False,,,45,588796.jpg,0.0,False,Kabia,0.0,False,,a,1,3,0,2093,17,1503,38,0.0,0.0,Kabia,152.0,2024-09-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,650,286,648,290,632,284,652,288,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,465,289,614,260,656,290,627,273,0.0,0.0
31,True,True,,,499167,0,0,0,0,0,2,0.5,0.5,0,Josh,0.0,662,False,,,40,499167.jpg,0.0,False,Nichols,0.0,False,,a,1,3,0,3335,42,2225,86,0.0,0.0,Nichols,241.0,2024-07-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,529,189,509,186,475,173,531,189,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,647,188,466,171,535,188,548,192,0.0,0.0
32,True,True,,,461025,0,0,0,0,0,4,0.5,0.5,0,Nathan,0.0,665,False,,,45,461025.jpg,0.0,False,Butler-Oyedeji,0.2,False,,a,1,3,0,42271,626,25129,1067,0.0,0.0,Butler-Oyedeji,241.0,2024-09-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,602,52,599,52,581,52,604,52,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,397,65,562,49,609,55,354,56,0.0,0.0
33,True,True,100.0,100.0,215711,0,0,-3,3,0,3,1.0,0.5,0,Leon,1.0,28,False,,2024-12-09T09:30:06.119495Z,62,215711.jpg,1.9,False,Bailey,0.8,False,,a,2,7,27,137791,360,419631,952,0.2,4.4,Bailey,107.0,2021-08-04,727,0,2,1,12,0,0,0,2,0,0,0,90,66.8,153.8,138.0,35.7,10,0.58,2.33,2.91,8.93,332,156,131,93,127,85,211,105,3.0,,4.0,,,,0.07,0.0,0.29,0.36,1.11,1.49,65,40,281,142,280,129,226,70,1.24,0.12
34,True,True,100.0,100.0,88894,0,0,-3,3,0,3,2.2,1.7,0,Ross,2.2,29,False,,2024-11-01T16:30:07.356966Z,52,88894.jpg,2.2,False,Barkley,0.3,False,,a,2,7,28,21941,137,79569,575,0.4,5.4,Barkley,241.0,2024-07-01,441,2,1,1,7,0,0,0,3,0,0,2,103,142.8,96.9,171.0,41.0,2,1.53,0.37,1.90,4.38,231,97,193,122,100,64,184,98,,,,,,,0.31,0.0,0.08,0.39,0.89,1.43,158,94,156,76,229,100,316,101,0.41,0.2
35,True,False,0.0,0.0,491287,0,0,-1,1,0,3,0.0,0.0,0,Enzo,0.0,30,False,Loaned to Valencia CF,2024-08-31T06:33:47.934620Z,49,491287.jpg,0.0,False,Barrenechea,0.0,False,,u,2,7,0,872,0,5196,3,0.0,0.0,Barrenechea,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,674,303,670,303,664,300,674,303,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,278,181,654,289,675,303,607,260,0.0,0.0
36,True,True,,,195546,-1,1,-4,4,0,3,0.5,0.0,1,Emiliano,0.5,31,False,,,51,195546.jpg,0.9,False,Buendía Stati,0.1,False,,a,2,7,7,5716,17,14197,87,0.1,1.4,Buendia,10.0,2021-06-10,38,0,0,0,1,0,0,0,1,0,0,0,27,7.0,19.2,3.0,2.9,0,0.09,0.02,0.11,1.41,440,211,342,190,389,208,422,204,,,3.0,,,,0.21,0.0,0.05,0.26,3.34,2.37,176,108,339,168,457,223,467,171,0.0,0.0
37,True,True,100.0,100.0,199796,0,0,-1,1,0,2,1.7,1.2,1,Matty,1.7,32,False,,2024-11-04T00:00:07.281139Z,44,199796.jpg,2.1,False,Cash,1.4,False,,a,2,7,23,141929,1818,313080,2075,0.4,5.2,Cash,172.0,2020-09-03,830,1,0,1,11,0,0,0,4,0,0,0,74,147.8,52.7,69.0,26.9,10,0.13,0.62,0.75,10.95,224,87,268,73,215,60,257,79,,,,,,,0.01,0.0,0.07,0.08,1.19,1.19,488,95,200,58,237,74,177,72,1.08,0.11
38,True,False,0.0,0.0,151589,0,0,0,0,0,3,0.0,0.0,0,Leander,0.0,33,False,On loan to Anderlecht for the rest of the season,2024-09-02T10:45:36.198316Z,45,151589.jpg,0.0,False,Dendoncker,0.2,False,,u,2,7,0,18187,0,89629,231,0.0,0.0,Dendoncker,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,587,240,583,244,565,238,589,242,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,367,227,546,210,594,244,345,113,0.0,0.0
39,True,False,0.0,0.0,243557,0,0,0,0,0,3,0.0,0.0,0,Moussa,0.0,34,False,Permanent transfer to Al Ittihad,2024-07-26T08:50:40.300928Z,65,243557.jpg,0.0,False,Diaby,0.0,False,,u,2,7,0,0,0,3339,3,0.0,0.0,Diaby,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,699,319,699,319,699,319,699,319,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,46,25,696,318,699,319,618,265,0.0,0.0
40,True,True,100.0,100.0,165659,0,0,0,0,0,2,1.3,0.8,0,Diego Carlos,1.3,35,False,,2024-09-25T21:30:06.256588Z,45,165659.jpg,2.2,False,Santos Silva,0.5,False,,a,2,7,20,47582,554,70534,1241,0.3,4.4,Diego Carlos,30.0,2022-06-10,738,0,0,2,13,0,0,0,1,0,0,1,67,130.0,8.2,52.0,19.1,7,0.64,0.08,0.72,10.75,245,90,391,129,245,73,299,96,,,,,,,0.08,0.0,0.01,0.09,1.31,1.59,369,63,239,73,219,69,264,98,0.85,0.24
41,True,True,,,101188,0,0,2,-2,2,2,1.5,1.0,2,Lucas,1.5,36,False,,,47,101188.jpg,2.7,False,Digne,8.5,False,,a,2,7,46,1512483,4618,892393,17422,0.3,9.8,Digne,73.0,2022-01-13,1253,0,3,2,20,0,0,0,3,0,0,6,202,272.0,375.5,77.0,72.5,15,0.54,2.38,2.92,16.35,103,37,28,4,196,47,71,10,2.0,,2.0,,,,0.04,0.0,0.17,0.21,1.17,1.44,325,41,225,69,157,45,46,13,1.08,0.14
42,True,False,0.0,0.0,461421,0,0,0,0,0,3,0.0,0.0,0,Lewis,0.0,37,False,Permanent transfer to West Bromwich Albion,2024-08-07T08:21:33.016106Z,50,461421.jpg,0.0,False,Dobbin,0.0,False,,u,2,7,0,0,0,274,0,0.0,0.0,Dobbin,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,682,309,680,309,674,306,682,309,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,220,140,668,301,683,309,689,310,0.0,0.0
43,True,True,,,476344,0,0,-2,2,0,4,3.7,3.2,7,Jhon,3.7,38,False,,,58,476344.jpg,3.1,False,Durán,4.1,False,,a,2,7,53,1161204,109702,838062,5008,0.6,9.1,Duran,48.0,2023-01-23,557,7,0,2,10,0,0,0,3,0,0,9,228,273.4,66.0,323.0,66.4,3,5.02,0.22,5.24,8.78,101,13,242,29,39,17,92,20,,,,,,,0.81,0.0,0.04,0.85,1.42,1.62,91,26,70,11,114,18,84,14,0.48,0.32
44,True,True,,,462492,0,0,0,0,0,1,0.0,-0.5,0,Joe,0.0,39,False,,,40,462492.jpg,0.0,False,Gauci,0.8,False,,a,2,7,0,60576,123,49767,566,0.0,0.0,Gauci,13.0,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,521,60,501,39,466,28,523,60,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,637,60,457,55,526,60,230,32,0.0,0.0
45,True,True,,,123354,0,0,-1,1,0,2,0.0,-0.5,0,Kortney,0.0,40,False,,,39,123354.jpg,0.0,False,Hause,0.5,False,,a,2,7,0,37699,997,49588,600,0.0,0.0,Hause,241.0,2019-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,480,167,457,164,417,145,482,167,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,682,221,409,142,486,166,254,93,0.0,0.0
46,True,False,0.0,0.0,469247,0,0,-1,1,0,3,0.0,0.0,0,Samuel,0.0,41,False,Season long loan to Bologna,2024-08-29T11:07:04.555253Z,54,469247.jpg,0.0,False,Iling-Junior,0.0,False,,u,2,7,0,342,0,6638,5,0.0,0.0,Iling Jr,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,692,315,691,315,689,313,692,315,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,137,80,685,311,692,315,601,257,0.0,0.0
