,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text
0,,,80201,-1,1,-4,4,0,1,-0.5,1.0,0,Bernd,0.0,1,False,,,46,80201.jpg,1.3,Leno,1.0,False,,a,1,3,4,57876,24,165139,103,0.0,0.9,Leno,270,0,0,0,9,0,0,0,0,0,9,0,48,79.0,0.0,0.0,7.9,247,23,559,58,545,54,331,23,,,,,,
1,0.0,0.0,115918,0,0,0,0,0,1,0.0,0.0,0,Rúnar Alex,0.0,2,False,Joined OH Leuven on a season-long loan - Expected back 01 Jul,2021-08-31T22:00:09.069158Z,40,115918.jpg,0.0,Rúnarsson,0.8,False,,u,1,3,0,19017,0,60920,45,0.0,0.0,Rúnarsson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,437,40,420,18,383,13,443,40,,,,,,
2,0.0,0.0,47431,0,0,-2,2,0,3,0.0,0.0,0,Willian,0.0,3,False,Transferred to Corinthians,2021-08-20T09:30:14.065783Z,63,47431.jpg,0.0,Borges Da Silva,0.1,False,,u,1,3,0,914,0,20051,1,0.0,0.0,Willian,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,618,251,618,251,618,251,618,251,,,,,,
3,100.0,100.0,54694,1,-1,1,-1,0,4,3.7,5.2,0,Pierre-Emerick,4.2,4,False,,2021-08-13T14:30:14.477664Z,101,54694.jpg,4.3,Aubameyang,6.1,False,,a,1,3,39,625539,1454,358116,1437,0.4,3.9,Aubameyang,698,4,1,4,8,0,0,1,1,0,0,7,139,198.6,112.1,408.0,71.8,58,6,96,14,5,2,22,6,,,,,1.0,
4,,,58822,0,0,-3,3,0,2,-0.5,1.0,0,Cédric,0.0,5,False,,,42,58822.jpg,0.3,Soares,0.2,False,,a,1,3,1,10809,11,20990,12,0.0,0.2,Cédric,188,0,0,0,7,0,0,0,1,0,0,0,21,30.8,36.1,1.0,6.8,329,126,231,63,361,128,342,121,,,,,,
5,100.0,100.0,59966,0,0,-2,2,0,4,1.5,3.0,0,Alexandre,2.0,6,False,,2021-08-13T14:30:14.582063Z,83,59966.jpg,2.0,Lacazette,1.1,False,,a,1,3,10,46845,265,158682,105,0.2,1.2,Lacazette,196,1,0,1,2,0,0,0,0,0,0,0,38,49.8,61.1,80.0,19.0,297,37,172,30,141,42,236,38,,,5.0,,2.0,
6,0.0,0.0,84450,0,0,-1,1,0,3,0.0,0.0,0,Granit,0.0,7,False,Knee injury - Expected back 01 Jan,2021-09-26T22:30:11.256623Z,49,84450.jpg,1.0,Xhaka,0.3,False,,i,1,3,4,16580,2,76212,29,0.0,0.8,Xhaka,295,0,0,0,10,0,0,0,0,1,0,0,35,42.2,53.2,9.0,10.4,313,131,182,110,323,163,308,137,,,4.0,,,
7,100.0,100.0,92371,-1,1,-3,3,0,2,-0.5,1.0,0,Pablo,0.0,8,False,,2021-10-26T22:00:11.791357Z,42,92371.jpg,0.5,Marí,0.1,False,,a,1,3,1,4894,5,12560,7,0.0,0.2,Marí,180,0,0,0,4,0,0,0,1,0,0,0,35,55.4,12.3,11.0,7.9,280,110,316,108,312,101,330,116,,,,,,
8,0.0,0.0,98745,0,0,-2,2,0,2,0.0,0.0,0,Héctor,0.0,9,False,Joined Real Betis on a season-long loan - Expected back 01 Jul,2021-08-31T22:00:09.090880Z,48,98745.jpg,0.0,Bellerín,0.2,False,,u,1,3,0,3737,0,68576,5,0.0,0.0,Bellerín,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,571,205,564,205,554,202,573,205,,,,,,
9,,,101184,0,0,-3,3,0,2,-0.5,1.0,0,Calum,0.0,10,False,,,42,101184.jpg,0.5,Chambers,0.2,False,,a,1,3,1,8933,13,27052,13,0.0,0.2,Chambers,170,0,0,0,7,0,0,0,0,0,0,0,27,45.4,17.2,12.0,7.5,305,121,293,95,310,100,333,117,,,,,,
10,100.0,100.0,111457,0,0,-2,2,0,2,-0.3,1.2,0,Sead,0.2,11,False,,2021-09-09T11:30:14.107791Z,43,111457.jpg,0.0,Kolasinac,0.1,False,,a,1,3,0,3421,7,9106,12,0.0,0.0,Kolasinac,91,0,0,0,5,0,0,0,1,0,0,0,6,4.2,0.2,0.0,0.4,396,142,396,145,427,165,413,143,,,,,,
11,100.0,100.0,153256,0,0,0,0,0,3,-0.5,1.0,0,Mohamed Naser,0.0,12,False,,2021-09-03T11:30:15.140806Z,45,153256.jpg,1.0,El Sayed Elneny,0.3,False,,a,1,3,1,19599,18,51300,29,0.0,0.2,Elneny,45,0,0,0,2,0,0,0,0,0,0,0,2,3.4,0.3,0.0,0.4,401,179,389,185,483,187,414,185,,,,,,
12,,,154043,0,0,-2,2,0,3,-0.3,1.2,0,Ainsley,0.2,13,False,,,53,154043.jpg,1.3,Maitland-Niles,0.1,False,,a,1,3,8,2261,5,6158,3,0.0,1.5,Maitland-Niles,136,0,0,1,2,0,0,0,0,0,0,0,22,20.6,28.2,8.0,5.7,343,149,253,139,332,167,349,155,,,,,,
13,100.0,100.0,156074,0,0,-3,3,0,2,-0.5,1.0,0,Rob,0.0,14,False,,2021-09-11T17:30:15.865590Z,42,156074.jpg,0.0,Holding,0.6,False,,a,1,3,0,21783,16,135206,38,0.0,0.0,Holding,180,0,0,0,7,0,0,0,1,0,0,0,25,67.4,0.5,6.0,7.4,265,105,379,136,336,114,334,118,,,,,,
14,100.0,100.0,167199,0,0,0,0,0,3,2.7,4.2,0,Thomas,3.2,15,False,,2021-08-04T10:30:07.806099Z,50,167199.jpg,2.9,Partey,0.4,False,,a,1,3,20,42912,173,20652,97,0.6,4.0,Partey,542,1,0,3,4,0,0,0,2,0,0,1,86,94.4,76.7,131.0,30.3,217,85,146,88,86,48,137,68,,,3.0,,,
15,75.0,75.0,192895,0,0,-1,1,0,2,-0.2,0.9,0,Kieran,0.2,16,False,Ankle injury - 75% chance of playing,2021-10-22T22:30:11.717934Z,49,192895.jpg,3.0,Tierney,4.7,False,,d,1,3,24,417143,8,649128,1231,0.0,4.9,Tierney,682,0,0,3,12,0,0,0,0,0,0,1,135,101.2,166.6,77.0,34.6,193,79,54,11,148,29,113,28,5.0,,,,,
16,100.0,100.0,195735,0,0,-5,5,0,3,1.0,2.5,0,Nicolas,1.5,17,False,,2021-08-28T18:30:11.395641Z,70,195735.jpg,2.9,Pépé,0.9,False,,a,1,3,20,93815,53,297027,128,0.2,2.9,Pépé,482,0,2,2,6,0,0,0,0,0,0,0,65,78.2,187.3,238.0,50.5,248,99,43,31,40,24,53,35,1.0,,2.0,,3.0,
17,0.0,0.0,198849,0,0,0,0,0,3,0.0,0.0,0,Lucas,0.0,18,False,Joined Fiorentina on a season-long loan - Expected back 01 Jul,2021-08-25T22:00:08.179808Z,45,198849.jpg,0.0,Torreira,0.2,False,,u,1,3,0,6292,0,31572,6,0.0,0.0,Torreira,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,521,196,512,200,494,193,525,198,,,,,,
18,100.0,100.0,205533,0,0,-1,1,0,4,-0.5,1.0,0,Edward,0.0,20,False,,2021-08-08T18:00:05.173437Z,54,205533.jpg,0.0,Nketiah,0.1,False,,a,1,3,0,9949,34,11864,26,0.0,0.0,Nketiah,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,604,79,602,80,600,79,604,79,,,,,,
19,100.0,100.0,209289,0,0,2,-2,1,3,5.5,7.0,0,Emile,6.0,21,False,,2021-09-08T10:00:09.013082Z,57,209289.jpg,4.9,Smith Rowe,19.0,False,,a,1,3,49,1637851,5514,595453,718,1.1,8.6,Smith Rowe,804,3,2,3,13,0,0,0,0,0,0,6,179,227.4,217.7,213.0,65.7,31,14,27,18,49,28,28,19,4.0,,,,,
20,100.0,100.0,223340,0,0,-2,2,1,3,1.5,3.0,0,Bukayo,2.0,22,False,,2021-10-18T23:00:15.705566Z,63,223340.jpg,3.7,Saka,10.0,False,,a,1,3,37,940846,559,1262056,1024,0.3,5.9,Saka,710,1,3,4,8,0,0,0,1,0,0,3,127,144.6,229.6,286.0,65.8,122,43,21,14,26,14,27,18,3.0,,,,,
21,100.0,100.0,226597,1,-1,1,-1,1,2,4.0,5.5,0,Gabriel,4.5,23,False,,2021-08-04T10:30:07.822243Z,51,226597.jpg,5.9,Magalhães,2.1,False,,a,1,3,41,187439,1262,43034,264,0.9,8.0,Gabriel,630,1,0,4,4,0,0,0,0,0,0,6,159,173.0,25.0,59.0,25.6,86,30,265,82,190,44,178,51,,,,,,
22,0.0,0.0,233963,0,0,0,0,0,2,0.0,0.0,0,Konstantinos,0.0,24,False,Season long loan to Stuttgart,2021-07-02T08:43:27.623007Z,45,233963.jpg,0.0,Mavropanos,0.0,False,,u,1,3,0,0,0,42,0,0.0,0.0,Mavropanos,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,541,201,532,201,514,196,544,201,,,,,,
23,0.0,0.0,242166,0,0,0,0,0,3,0.0,0.0,0,Mattéo,0.0,25,False,Season long loan to Marseille,2021-07-08T07:32:22.717852Z,45,242166.jpg,0.0,Guendouzi,0.0,False,,u,1,3,0,0,0,118,0,0.0,0.0,Guendouzi,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,544,208,536,211,518,204,547,209,,,,,,
24,100.0,100.0,444145,0,0,-3,3,0,3,0.7,2.2,0,Gabriel Teodoro,1.2,26,False,,2021-10-14T14:00:10.630388Z,52,444145.jpg,2.2,Martinelli Silva,0.2,False,,a,1,3,9,10432,14,30702,13,0.2,1.7,Martinelli,158,0,1,0,3,0,0,0,0,0,0,0,26,12.4,39.5,46.0,9.8,365,155,218,127,214,113,314,139,,,,,,
25,0.0,0.0,462424,0,0,0,0,0,2,0.0,0.0,0,William,0.0,27,False,Joined Marseille on loan for 2021/22. - Expected back 23 May,2021-07-15T17:30:06.383244Z,45,462424.jpg,0.0,Saliba,0.0,False,,u,1,3,0,0,0,169,0,0.0,0.0,Saliba,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,559,203,550,203,534,198,561,203,,,,,,
26,100.0,100.0,198869,0,0,-1,1,0,2,1.7,3.2,0,Ben,2.2,67,False,,2021-10-26T22:00:11.817982Z,44,198869.jpg,3.9,White,11.9,False,,a,1,3,31,549691,621,1346658,722,0.5,7.0,White,720,0,0,4,6,0,0,0,1,0,0,2,151,129.4,55.1,30.0,21.5,147,60,180,42,248,74,210,65,,,,,,
27,,,437626,0,0,-2,2,0,2,1.5,3.0,0,Nuno,2.0,466,False,,,43,437626.jpg,1.8,Varela Tavares,0.3,False,,a,1,3,11,22693,82,23420,43,0.5,2.6,Tavares,227,0,0,1,1,0,0,0,1,0,0,0,38,41.6,25.4,65.0,13.2,314,123,264,81,178,38,277,92,,,,,,
28,,,437742,0,0,-2,2,0,3,1.0,2.5,0,Albert,1.5,478,False,,,48,437742.jpg,1.8,Sambi Lokonga,0.2,False,,a,1,3,16,15418,28,22452,22,0.3,3.3,Sambi Lokonga,575,0,0,4,6,0,0,0,3,0,0,0,87,100.2,105.6,44.0,25.0,197,72,109,68,220,115,183,91,,,,,,
29,,,232223,0,0,-2,2,0,4,-0.5,1.0,0,Folarin,0.0,530,False,,,48,232223.jpg,1.0,Balogun,0.4,False,,a,1,3,2,49807,35,59578,43,0.0,0.4,Balogun,69,0,0,0,1,0,0,0,0,0,0,0,2,4.2,3.7,17.0,1.9,397,51,348,50,292,52,389,53,,,,,,
30,0.0,0.0,200641,0,0,0,0,0,3,0.0,0.0,0,Reiss,0.0,531,False,Joined Feyenoord on a season-long loan - Expected back 01 Jul,2021-08-31T17:00:07.058892Z,50,200641.jpg,1.0,Nelson,0.0,False,,u,1,3,1,468,0,1036,0,0.0,0.2,Nelson,19,0,0,0,1,0,0,0,0,0,0,0,4,4.0,11.6,20.0,3.6,398,176,318,160,280,145,367,165,,,,,,
31,,,463748,0,0,0,0,0,1,-0.5,1.0,0,Karl,0.0,532,False,,,40,463748.jpg,0.0,Hein,0.6,False,,a,1,3,0,45184,23,20671,26,0.0,0.0,Hein,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,465,52,447,30,412,25,471,52,,,,,,
32,100.0,100.0,184029,0,0,0,0,1,3,0.5,2.0,0,Martin,1.0,558,False,,2021-10-26T22:00:12.217014Z,55,184029.jpg,3.0,Ødegaard,1.5,False,,a,1,3,24,343570,101,259771,419,0.2,4.4,Ødegaard,522,1,0,3,7,0,0,0,1,0,0,3,86,91.0,138.8,36.0,26.6,221,87,74,51,239,123,170,86,2.0,,1.0,,,
33,,,225321,0,0,2,-2,1,1,3.3,4.8,0,Aaron,3.8,559,False,,,47,225321.jpg,5.6,Ramsdale,9.5,False,,a,1,3,39,857398,2881,115885,343,0.8,8.3,Ramsdale,630,0,0,4,4,0,0,0,0,0,24,4,163,162.6,0.0,0.0,16.3,101,17,561,59,550,56,262,17,,,,,,
34,,,220682,0,0,0,0,0,1,-0.5,1.0,0,Arthur,0.0,572,False,,,40,220682.jpg,0.0,Okonkwo,0.1,False,,a,1,3,0,12887,4,5841,6,0.0,0.0,Okonkwo,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,445,43,428,21,391,16,451,43,,,,,,
35,,,223723,0,0,1,-1,0,2,1.7,3.2,0,Takehiro,2.2,590,False,,,46,223723.jpg,4.1,Tomiyasu,3.5,False,,a,1,3,29,372324,410,104157,316,0.5,6.3,Tomiyasu,601,0,0,4,4,0,0,0,0,0,0,0,124,99.2,31.4,34.0,16.5,201,82,246,73,242,70,260,84,,,,,,
36,,,79852,0,0,0,0,0,1,0.0,0.0,0,Jed,0.0,28,False,,,40,79852.jpg,1.0,Steer,3.4,False,,a,2,7,1,284503,72,116701,211,0.0,0.2,Steer,90,0,0,0,3,0,0,0,0,0,1,0,13,8.2,0.0,0.0,0.8,379,29,416,14,379,9,404,29,,,,,,
37,0.0,0.0,85242,0,0,-1,1,0,3,0.0,0.0,0,Conor,0.0,29,False,Joined Sheffield United on a season-long loan - Expected back 01 Jul,2021-08-31T07:00:13.054434Z,49,85242.jpg,0.0,Hourihane,0.0,False,,u,2,7,0,398,0,2964,1,0.0,0.0,Hourihane,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,577,229,571,232,561,228,578,229,,,,,,
38,100.0,100.0,98980,0,0,0,0,1,1,3.5,3.5,2,Emiliano,3.5,30,False,,2021-10-13T23:00:12.628419Z,55,98980.jpg,4.4,Martínez,14.6,False,,a,2,7,44,304292,346,1688297,1576,0.6,8.0,Martínez,900,0,0,3,17,0,1,0,1,0,30,7,210,268.0,0.0,0.0,26.7,12,3,606,69,605,69,169,5,,,,,,
39,0.0,0.0,108156,0,0,0,0,0,2,0.0,0.0,0,Björn,0.0,31,False,Transferred to Royal Antwerp,2021-06-25T10:09:04.469362Z,45,108156.jpg,0.0,Engels,0.0,False,,u,2,7,0,0,0,50,0,0.0,0.0,Engels,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,512,194,501,194,479,189,517,195,,,,,,
40,0.0,0.0,110504,0,0,-3,3,0,3,0.0,0.0,0,Bertrand,0.0,32,False,Thigh injury - Unknown return date,2021-11-04T11:30:13.043962Z,57,110504.jpg,1.8,Traoré,0.4,False,,i,2,7,7,12429,2,136000,84,0.0,1.2,Traoré,53,0,1,0,1,0,0,0,0,0,0,0,26,10.2,3.1,54.0,6.7,373,161,356,176,202,108,344,153,,,4.0,,,
41,100.0,100.0,122775,0,0,0,0,0,3,0.0,0.0,0,Morgan,0.0,34,False,,2021-10-29T10:00:09.941601Z,50,122775.jpg,0.0,Sanson,0.0,False,,a,2,7,0,898,3,1440,3,0.0,0.0,Sanson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,589,234,588,237,579,233,590,234,,,,,,
42,100.0,100.0,122806,0,0,-2,2,1,3,4.2,4.2,2,John,4.2,35,False,,2021-09-18T19:30:07.276845Z,58,122806.jpg,3.3,McGinn,1.0,False,,a,2,7,33,99008,85,109938,190,0.7,5.7,McGinn,849,2,1,2,19,0,0,0,4,0,0,3,129,180.0,212.0,84.0,47.7,79,27,32,22,137,73,59,37,4.0,,,,,
43,,,123354,0,0,-1,1,1,2,0.0,0.0,0,Kortney,0.0,36,False,,,44,123354.jpg,4.2,Hause,0.3,False,,a,2,7,17,36029,9,25119,106,0.0,3.9,Hause,261,1,0,1,6,0,0,0,0,0,0,3,61,77.2,1.7,45.0,12.4,252,99,365,131,215,56,284,96,,,,,,
44,0.0,0.0,148508,0,0,-1,1,0,3,0.0,0.0,0,Mahmoud Ahmed,0.0,37,False,Knee injury - Unknown return date,2021-06-22T11:30:10.533711Z,54,148508.jpg,0.0,Ibrahim Hassan,0.0,False,,i,2,7,0,626,2,1055,3,0.0,0.0,Trézéguet,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,601,241,600,243,598,242,601,241,,,,,,
45,100.0,100.0,149484,0,0,-1,1,1,2,0.5,0.5,2,Tyrone,0.5,38,False,,2021-08-28T18:30:11.474318Z,49,149484.jpg,3.1,Mings,6.3,False,,a,2,7,31,414255,160,594383,1052,0.1,6.3,Mings,848,0,2,3,17,0,0,0,4,0,0,4,154,184.6,26.2,150.0,36.1,72,25,259,78,75,3,103,22,,,,,,
46,,,169359,0,0,-3,3,1,2,0.8,0.8,2,Matt,0.8,39,False,,,47,169359.jpg,1.9,Targett,2.3,False,,a,2,7,19,50414,35,553613,270,0.2,4.0,Targett,825,0,1,2,19,1,0,0,2,0,0,0,121,131.4,197.1,39.0,36.8,141,57,37,7,232,68,97,19,5.0,,,,,
47,100.0,100.0,178301,0,0,-2,2,0,4,3.5,3.5,2,Ollie,3.5,40,False,,2021-08-08T22:30:08.091938Z,73,178301.jpg,3.0,Watkins,2.2,False,,a,2,7,27,163595,738,308945,396,0.5,3.7,Watkins,731,2,1,2,16,0,0,0,2,0,0,1,81,124.8,95.4,372.0,59.2,156,21,121,22,8,5,33,10,,,,,3.0,
48,,,184704,0,0,0,0,1,3,1.2,1.2,2,Marvelous,1.2,41,False,,,45,184704.jpg,1.4,Nakamba,0.2,False,,a,2,7,10,19071,22,20367,19,0.3,2.2,Nakamba,352,0,0,0,12,0,0,0,0,0,0,0,48,42.4,13.3,0.0,5.6,312,130,312,159,492,192,350,156,,,,,,
49,,,193488,-1,1,-4,4,0,3,0.8,0.8,1,Anwar,0.8,42,False,,,56,193488.jpg,2.3,El Ghazi,0.4,False,,a,2,7,14,75602,24,143678,59,0.1,2.5,El Ghazi,348,1,0,1,6,0,0,0,2,0,0,1,30,43.2,70.0,72.0,18.4,310,128,161,98,155,83,241,111,,,3.0,,1.0,
50,100.0,100.0,195546,0,0,-2,2,1,3,2.8,2.8,2,Emiliano,2.8,43,False,,2021-08-30T07:30:12.080454Z,63,195546.jpg,3.0,Buendía Stati,1.1,False,,a,2,7,27,68574,32,392543,174,0.4,4.3,Buendía,540,1,1,2,11,0,0,0,1,0,0,3,103,129.0,201.6,75.0,40.7,148,52,35,25,152,81,82,49,2.0,,,,,
51,100.0,100.0,199796,0,0,1,-1,1,2,2.2,2.2,2,Matthew,2.2,44,False,,2021-10-18T09:00:15.283229Z,51,199796.jpg,3.5,Cash,3.9,False,,a,2,7,39,380798,270,231701,1035,0.4,7.6,Cash,973,1,0,4,17,0,0,0,2,0,0,3,173,156.0,86.4,131.0,37.4,106,39,131,29,87,7,94,17,6.0,,,,,
52,0.0,0.0,199798,0,0,-1,1,0,2,0.0,0.0,0,Ezri,-0.5,45,False,Suspended until 20 Nov,2021-10-31T19:00:15.522873Z,49,199798.jpg,2.1,Konsa Ngoyo,0.6,False,,s,2,7,21,34319,2,75384,277,-0.1,4.3,Konsa,857,0,0,3,19,0,0,0,0,1,0,0,120,152.8,25.8,109.0,28.7,111,40,262,80,104,12,149,43,,,,,,
53,0.0,0.0,203368,0,0,0,0,0,2,0.0,0.0,0,Frédéric,0.0,46,False,Joined Strasbourg on a season-long loan - Expected back 01 Jul,2021-08-31T22:00:09.208512Z,45,203368.jpg,0.0,Guilbert,0.0,False,,u,2,7,0,449,0,1871,0,0.0,0.0,Guilbert,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,524,199,515,198,497,193,528,199,,,,,,
54,0.0,0.0,213345,0,0,-1,1,0,4,0.0,0.0,0,Wesley,0.0,47,False,Season-long loan to Club Brugge,2021-09-13T08:02:12.064717Z,54,213345.jpg,1.0,Moraes,0.1,False,,u,2,7,1,9629,0,25931,3,0.0,0.2,Wesley,1,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.5,0.0,0.0,605,80,380,58,601,80,605,80,,,,,,
55,0.0,0.0,217487,0,0,0,0,0,4,0.0,0.0,0,Mbwana Ally,0.0,48,False,Transferred to Fenerbahce,2021-07-11T07:37:45.166277Z,55,217487.jpg,0.0,Samatta,0.0,False,,u,2,7,0,0,0,66,0,0.0,0.0,Samatta,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,612,83,610,83,609,83,612,83,,,,,,
56,100.0,100.0,221239,0,0,-1,1,0,4,0.2,0.2,1,Keinan,0.2,49,False,,2021-08-09T06:00:12.498773Z,44,221239.jpg,1.0,Davis,2.3,False,,a,2,7,1,179366,1175,176527,191,0.0,0.2,Davis,11,0,0,0,0,0,0,0,0,0,0,0,2,0.4,1.0,0.0,0.1,420,57,372,55,462,58,426,59,,,,,,
