,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,selected_by_percent,gw_points
0,112,Pope,90,1,54,31,6.843999999999999,False,1,3.4,6.843999999999999
1,224,Matip,14,2,50,31,5.202999999999999,False,1,4.3,5.202999999999999
2,229,van Dijk,14,2,68,31,5.178999999999999,False,1,19.9,5.178999999999999
3,234,Robertson,14,2,73,31,6.297999999999999,False,1,10.2,6.297999999999999
4,138,Mount,8,3,75,31,5.869,False,1,14.0,5.869
5,230,Mané,14,3,117,31,6.563,False,1,3.6,6.563
6,233,Salah,14,3,133,31,8.833,True,2,60.7,17.666
7,359,Son,6,3,109,31,5.813,False,1,24.2,5.813
8,180,Richarlison,11,4,75,31,6.641,False,1,5.5,6.641
9,357,Kane,6,4,125,31,6.02,False,1,23.8,6.02
10,700,Weghorst,90,4,64,31,7.545,False,1,5.3,7.545
