,ID,Points,Minutes,sim
0,3,8,90,1
1,11,5,90,1
2,12,2,90,1
3,14,6,90,1
4,15,2,90,1
5,16,2,90,1
6,18,2,90,1
7,20,2,90,1
8,23,7,90,1
9,24,2,90,1
10,28,5,90,1
11,32,1,90,1
12,35,1,90,1
13,36,1,90,1
14,42,2,90,1
15,44,4,90,1
16,47,1,90,1
17,53,4,90,1
18,57,2,90,1
19,58,6,90,1
20,63,2,90,1
21,64,5,90,1
22,70,2,90,1
23,71,2,90,1
24,78,8,90,1
25,79,4,90,1
26,80,2,90,1
27,81,2,90,1
28,82,2,90,1
29,85,2,90,1
30,86,8,90,1
31,88,2,90,1
32,89,2,90,1
33,91,2,90,1
34,94,5,90,1
35,95,5,90,1
36,98,2,90,1
37,99,2,90,1
38,101,2,90,1
39,104,4,90,1
40,113,8,90,1
41,120,2,90,1
42,122,2,90,1
43,136,2,90,1
44,145,2,90,1
45,146,2,90,1
46,147,2,90,1
47,148,9,90,1
48,149,7,90,1
49,152,2,90,1
50,153,6,90,1
51,157,3,90,1
52,159,5,90,1
53,160,6,90,1
54,162,6,90,1
55,168,3,90,1
56,171,6,90,1
57,177,3,90,1
58,182,3,90,1
59,185,6,90,1
60,186,2,90,1
61,187,6,90,1
62,191,2,90,1
63,199,2,90,1
64,200,2,90,1
65,201,2,90,1
66,203,2,90,1
67,204,0,90,1
68,205,7,90,1
69,207,2,90,1
70,211,4,90,1
71,216,2,90,1
72,217,3,90,1
73,219,12,90,1
74,220,2,90,1
75,224,4,90,1
76,230,6,90,1
77,232,2,90,1
78,233,2,90,1
79,235,6,90,1
80,236,6,90,1
81,238,6,90,1
82,239,2,90,1
83,240,2,90,1
84,241,2,90,1
85,247,2,90,1
86,248,2,90,1
87,249,2,90,1
88,251,15,90,1
89,252,2,90,1
90,255,2,90,1
91,257,5,90,1
92,264,2,90,1
93,265,2,90,1
94,267,2,90,1
95,268,5,90,1
96,270,2,90,1
97,278,2,90,1
98,291,2,90,1
99,293,2,90,1
100,295,2,90,1
101,296,2,90,1
102,298,3,90,1
103,301,2,90,1
104,306,2,90,1
105,307,2,90,1
106,309,2,90,1
107,311,6,90,1
108,321,2,90,1
109,323,6,90,1
110,325,6,90,1
111,326,6,90,1
112,328,3,90,1
113,329,3,90,1
114,333,6,90,1
115,335,8,90,1
116,336,3,90,1
117,338,2,90,1
118,339,7,90,1
119,341,2,90,1
120,342,6,90,1
121,347,5,90,1
122,348,7,90,1
123,349,5,90,1
124,350,2,90,1
125,351,12,90,1
126,356,7,90,1
127,359,2,90,1
128,361,2,90,1
129,363,2,90,1
130,364,5,90,1
131,366,2,90,1
132,369,2,90,1
133,370,2,90,1
134,375,6,90,1
135,378,2,90,1
136,380,2,90,1
137,382,2,90,1
138,383,2,90,1
139,386,3,90,1
140,388,6,90,1
141,389,3,90,1
142,391,2,90,1
143,392,2,90,1
144,394,4,90,1
145,395,1,90,1
146,397,3,90,1
147,398,8,90,1
148,403,2,90,1
149,409,1,90,1
150,413,1,90,1
151,415,1,90,1
152,418,1,90,1
153,421,5,90,1
154,422,2,90,1
155,423,2,90,1
156,431,2,90,1
157,432,2,90,1
158,433,2,90,1
159,434,2,90,1
160,436,2,90,1
161,443,2,90,1
162,447,6,90,1
163,455,6,90,1
164,457,6,90,1
165,461,8,90,1
166,463,3,90,1
167,476,6,90,1
168,482,3,90,1
169,491,5,90,1
170,494,3,90,1
171,495,6,90,1
172,498,6,90,1
173,501,2,90,1
174,503,3,90,1
175,505,6,90,1
176,506,6,90,1
177,508,6,90,1
178,509,3,90,1
179,512,2,90,1
180,513,6,90,1
181,514,4,90,1
182,518,3,90,1
183,520,6,90,1
184,524,6,90,1
185,525,3,90,1
186,528,6,90,1
187,533,0,90,1
188,541,6,90,1
189,542,0,90,1
190,548,5,90,1
191,553,2,90,1
192,557,2,90,1
193,559,0,90,1
194,567,0,90,1
195,568,4,90,1
196,570,2,90,1
197,571,5,90,1
198,573,2,90,1
199,577,3,90,1
200,578,2,90,1
201,584,8,90,1
202,585,2,90,1
203,587,6,90,1
204,588,3,90,1
205,591,6,90,1
206,608,6,90,1
207,617,2,90,1
208,618,2,90,1
209,620,7,90,1
210,623,3,90,1
211,628,2,90,1
212,630,2,90,1
213,631,2,90,1
214,632,2,90,1
215,633,2,90,1
216,651,3,90,1
217,652,2,90,1
