,player_id,web_name,team_code,element_type,now_cost,points_md,is_captain,multiplier,starting_lineup,selected_by_percent,gw_points
0,8,Leno,3,1,50,2.44125,False,1,1,7.2,2.44125
1,13,Chambers,3,2,45,2.095875,False,1,1,0.1,2.095875
2,259,Alexander-Arnold,14,2,74,2.8489999999999998,False,1,1,15.9,2.8489999999999998
3,542,Reguilón,6,2,55,2.275875,False,1,1,4.1,2.275875
4,589,Phillips,14,2,41,2.046625,False,1,1,2.8,2.046625
5,254,Salah,14,3,125,4.026125,True,2,1,31.4,8.05225
6,306,Rashford,1,3,95,3.0146250000000006,False,1,1,8.8,3.0146250000000006
7,445,Bowen,21,3,59,2.19975,False,1,1,2.1,2.19975
8,202,Bamford,2,4,66,2.89975,False,1,1,44.6,2.89975
9,224,Vardy,13,4,101,3.29875,False,1,1,19.0,3.29875
10,388,Kane,6,4,117,3.6486250000000005,False,1,1,49.7,3.6486250000000005
11,597,Sánchez,36,1,45,2.3198749999999997,False,0,0,3.3,0.0
12,16,Holding,3,2,42,1.7403750000000002,False,0,0,4.0,0.0
13,76,Bissouma,36,3,44,1.412875,False,0,0,1.5,0.0
14,424,Burke,49,3,41,0.921,False,0,0,1.9,0.0
