,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,starting_lineup,selected_by_percent,gw_points
0,15,Ramsdale,3,1,50,2,3.8339999999999996,False,1,1,14.9,3.8339999999999996
1,10,White,3,2,45,2,3.5039999999999996,False,1,1,6.7,3.5039999999999996
2,285,Alexander-Arnold,14,2,75,2,5.638,False,1,1,59.0,5.638
3,299,Walker,43,2,50,2,4.773,False,1,1,9.6,4.773
4,312,Dias,43,2,60,2,5.37,False,1,1,12.0,5.37
5,19,Martinelli,3,3,60,2,4.0310000000000015,False,1,1,22.8,4.0310000000000015
6,283,Salah,14,3,130,2,6.899,True,2,1,61.7,13.798
7,293,Luis Díaz,14,3,80,2,5.01,False,1,1,21.1,5.01
8,40,Watkins,7,4,75,2,4.342,False,1,1,4.0,4.342
9,318,Haaland,43,4,115,2,6.683,False,1,1,43.7,6.683
10,394,Johnson,17,4,60,2,3.842,False,1,1,2.1,3.842
11,113,Sánchez,36,1,45,2,3.733,False,0,0,11.1,0.0
12,477,Jonny,39,2,45,2,3.865,False,0,0,0.7,0.0
13,480,Neves,39,3,55,2,3.841,False,0,0,1.7,0.0
14,486,Neto,39,3,55,2,4.211,False,0,0,17.6,0.0
