,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,selected_by_percent,gw_points
0,102,Steele,36,1,39,27,7.0920000000000005,False,1,0.7,7.0920000000000005
1,106,Dunk,36,2,47,27,7.258999999999999,False,1,4.9,7.258999999999999
2,526,Mee,94,2,51,27,6.676,False,1,16.5,6.676
3,586,Estupiñán,36,2,48,27,6.945,False,1,8.3,6.945
4,104,Groß,36,3,54,27,7.063,False,1,9.5,7.063
5,107,March,36,3,51,27,7.574999999999997,False,1,7.7,7.574999999999997
6,116,Mac Allister,36,3,54,27,8.437000000000001,True,2,3.6,16.874000000000002
7,124,Mitoma,36,3,54,27,8.068999999999999,False,1,16.6,8.068999999999999
8,160,Zaha,31,3,72,27,7.41,False,1,7.2,7.41
9,80,Toney,94,4,77,27,8.035,False,1,32.6,8.035
10,95,Mbeumo,94,4,58,27,6.8320000000000025,False,1,4.4,6.8320000000000025
