,player_id,web_name,team_code,element_type,now_cost,points_md,is_captain,multiplier,starting_lineup,selected_by_percent,gw_points
0,8,Leno,3,1,50,3.7137499999999997,False,1,1,6.7,3.7137499999999997
1,17,Tierney,3,2,52,3.50775,False,1,1,4.3,3.50775
2,277,Cancelo,43,2,62,3.65,False,1,1,25.7,3.65
3,556,Dias,43,2,61,3.6058749999999997,False,1,1,23.3,3.6058749999999997
4,24,Saka,3,3,52,3.8070000000000004,False,1,1,8.9,3.8070000000000004
5,254,Salah,14,3,126,5.1133750000000004,True,2,1,40.7,10.226750000000001
6,275,Mahrez,43,3,81,3.9730000000000003,False,1,1,3.9,3.9730000000000003
7,390,Son,6,3,95,4.648750000000001,False,1,1,52.9,4.648750000000001
8,202,Bamford,2,4,68,4.180875,False,1,1,52.4,4.180875
9,388,Kane,6,4,111,5.059875000000001,False,1,1,33.1,5.059875000000001
10,437,Antonio,21,4,65,4.193250000000001,False,1,1,11.0,4.193250000000001
11,597,Sánchez,36,1,45,3.5635000000000003,False,0,0,3.0,0.0
12,61,Burn,36,2,42,2.632875,False,0,0,0.7,0.0
13,109,Rüdiger,8,2,46,3.267625,False,0,0,3.7,0.0
14,76,Bissouma,36,3,44,2.169,False,0,0,1.5,0.0
