,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,selected_by_percent,gw_points
0,257,Ederson,43,1,60,15,4.136,False,1,9.1,4.136
1,237,Alexander-Arnold,14,2,80,15,5.162000000000001,False,1,38.5,5.162000000000001
2,256,Cancelo,43,2,67,15,4.372,False,1,36.9,4.372
3,370,Reguilón,6,2,52,15,4.801,False,1,13.8,4.801
4,230,Mané,14,3,120,15,5.221,False,1,4.9,5.221
5,233,Salah,14,3,130,15,6.682,True,2,72.5,13.364
6,240,Jota,14,3,78,15,5.1789999999999985,False,1,24.5,5.1789999999999985
7,277,Fernandes,1,3,116,15,5.26,False,1,16.6,5.26
8,359,Son,6,3,104,15,5.999,False,1,20.5,5.999
9,357,Kane,6,4,123,15,6.1629999999999985,False,1,11.0,6.1629999999999985
10,579,Ronaldo,1,4,123,15,5.211,False,1,27.0,5.211
