,can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,region,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90
149,True,True,50.0,50.0,532529,0,0,0,0,1,3,0.0,0.0,0,Jack,0.0,126,False,Knee injury - 50% chance of playing,2024-11-10T01:30:07.476316Z,50,532529.jpg,2.8,False,Hinshelwood,0.1,False,,d,5,36,28,23417,0,22928,36,0.0,5.6,Hinshelwood,241.0,839,1,0,3,13,0,0,0,2,0,0,3,129,117.0,111.3,76.0,30.6,10,0.74,0.68,1.42,16.85,247,107,167,111,187,113,222,116,,,,,,,0.08,0.0,0.07,0.15,1.81,1.39,229,146,661,298,147,62,493,187,1.07,0.32
150,True,False,0.0,0.0,612855,0,0,0,0,0,3,0.0,0.0,0,Ibrahim,0.0,127,False,Loaned to Feyenoord,2024-08-16T11:54:28.483822Z,50,612855.jpg,0.0,False,Osman,0.0,False,,u,5,36,0,0,0,1129,0,0.0,0.0,I.Osman,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,681,309,678,309,674,307,681,309,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,236,152,664,300,681,309,673,301,0.0,0.0
151,True,True,,,223434,0,0,-1,1,0,2,1.2,1.2,0,Igor Julio,1.2,128,False,,,44,223434.jpg,1.5,False,dos Santos de Paulo,0.1,False,,a,5,36,15,12518,32,12295,181,0.3,3.4,Igor,30.0,745,0,0,1,13,0,0,0,3,0,0,0,91,156.6,37.3,4.0,19.9,7,0.05,0.22,0.27,12.77,201,79,289,85,377,128,282,89,,,,,,,0.01,0.0,0.03,0.04,1.54,1.57,496,104,223,66,314,101,413,151,0.85,0.12
152,True,True,100.0,100.0,475168,0,0,4,-4,2,4,4.6,4.6,2,João Pedro,4.6,129,False,,2024-11-07T23:00:07.502402Z,59,475168.jpg,5.3,False,Junqueira de Jesus,22.3,False,,a,5,36,53,4085595,11627,3567252,11146,0.8,9.0,João Pedro,30.0,678,4,3,3,8,0,0,0,1,0,0,11,230,238.6,129.9,231.0,59.8,8,2.53,1.40,3.93,9.19,114,16,145,16,54,21,89,20,,,,,1.0,,0.34,0.0,0.19,0.53,1.22,1.06,84,24,30,5,13,7,16,6,1.06,0.4
153,True,False,0.0,0.0,484658,0,0,0,0,0,3,0.0,0.0,0,Kacper,0.0,130,False,Permanent transfer to Gaziantep FK,2024-07-22T09:03:00.342050Z,45,484658.jpg,0.0,False,Kozłowski,0.0,False,,u,5,36,0,0,0,93,0,0.0,0.0,Kozlowski,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,604,253,600,257,582,250,606,255,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,408,246,558,219,611,257,693,315,0.0,0.0
154,True,True,100.0,100.0,232792,0,0,-1,1,1,2,2.6,2.6,0,Tariq,2.6,131,False,,2024-11-13T14:00:07.816484Z,44,232792.jpg,3.2,False,Lamptey,0.5,False,,a,5,36,16,51548,1618,22910,399,0.6,3.6,Lamptey,81.0,234,1,2,0,9,0,0,0,0,0,0,1,39,97.4,44.2,9.0,15.1,3,0.10,0.19,0.29,4.20,276,101,279,80,345,117,314,102,,,,,,,0.04,0.0,0.07,0.11,1.62,3.46,502,106,100,24,91,22,257,93,1.15,0.0
155,True,True,75.0,75.0,109345,0,0,0,0,0,3,0.0,0.0,0,Solly,0.0,132,False,Lack of match fitness - 75% chance of playing,2024-07-17T13:30:04.993410Z,65,109345.jpg,0.0,False,March,0.0,False,,d,5,36,0,886,6,1093,4,0.0,0.0,March,241.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,691,315,691,315,691,315,691,315,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,46,25,688,314,691,315,656,290,0.0,0.0
156,True,False,0.0,0.0,550141,0,0,0,0,0,3,0.0,0.0,0,Adrian,0.0,133,False,Has joined Vitesse Arnhem on loan for the rest of the season,2024-08-29T11:08:43.963582Z,45,550141.jpg,0.0,False,Mazilu,0.0,False,,u,5,36,0,720,0,3901,2,0.0,0.0,Mazilu,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,632,278,629,282,612,275,634,280,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,450,280,590,247,639,282,626,275,0.0,0.0
157,True,True,25.0,25.0,15157,0,0,0,0,0,3,0.0,0.0,0,James,0.0,134,False,Hamstring injury - 25% chance of playing,2024-08-31T21:00:04.655035Z,50,15157.jpg,1.7,False,Milner,0.0,False,,d,5,36,5,4561,5,10156,14,0.0,1.0,Milner,241.0,169,0,0,1,1,0,0,0,1,0,0,0,24,28.6,66.3,12.0,10.7,3,0.16,0.15,0.31,1.98,374,175,228,143,327,179,336,168,,,,,,,0.09,0.0,0.08,0.17,1.05,0.53,186,115,646,287,292,135,533,213,1.6,0.53
158,True,True,100.0,100.0,592031,0,0,-4,4,0,3,2.0,2.0,2,Yankuba,2.0,135,False,,2024-10-19T22:30:05.622192Z,51,592031.jpg,2.8,False,Minteh,0.4,False,,a,5,36,31,256701,114,347895,149,0.4,6.1,Minteh,78.0,508,2,2,1,10,0,0,0,2,0,0,0,119,130.4,158.2,138.0,42.6,6,1.28,1.35,2.63,7.53,232,99,117,85,110,71,151,86,5.0,,,,,,0.23,0.0,0.24,0.47,1.33,1.77,185,114,155,80,149,64,276,88,1.06,0.18
159,True,True,100.0,100.0,451340,0,0,1,-1,0,3,5.0,5.0,2,Mitoma,5.0,136,False,,2024-12-03T12:30:08.039613Z,66,451340.jpg,3.9,False,Kaoru,9.3,False,,a,5,36,63,1863061,4104,1283650,8740,0.8,9.5,Mitoma,108.0,1362,3,3,2,23,0,0,0,0,0,0,6,255,277.2,321.3,393.0,99.2,15,3.80,2.60,6.40,23.57,78,28,34,28,21,9,21,16,,,,,,,0.25,0.0,0.17,0.42,1.56,1.52,41,22,19,10,56,25,41,9,0.99,0.13
160,True,True,,,243505,0,0,-1,1,0,3,0.0,0.0,0,Jakub,0.0,137,False,,,44,243505.jpg,1.0,False,Moder,0.8,False,,a,5,36,2,167935,119,125602,523,0.0,0.5,Moder,172.0,4,0,0,0,0,0,0,0,0,0,0,0,8,5.0,11.1,0.0,1.6,0,0.00,0.00,0.00,0.16,447,213,360,204,535,221,442,212,,,,,,,0.0,0.0,0.0,0.0,3.6,0.0,506,300,515,190,396,183,220,67,0.0,0.0
161,True,False,0.0,0.0,574402,0,0,0,0,0,4,0.0,0.0,0,Mark,0.0,138,False,Season long to Portsmouth,2024-08-30T10:16:16.061223Z,45,574402.jpg,0.0,False,O’Mahony,0.3,False,,u,5,36,0,31158,0,67915,73,0.0,0.0,O’Mahony,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,637,56,634,57,617,56,639,56,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,456,71,594,53,643,58,332,54,0.0,0.0
162,True,False,0.0,0.0,445548,0,0,0,0,0,2,0.0,0.0,0,Odeluga,0.0,139,False,Loaned to Blackpool,2024-08-31T06:26:46.238644Z,40,445548.jpg,0.0,False,Offiah,0.1,False,,u,5,36,0,2639,0,12587,13,0.0,0.0,Offiah,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,510,179,491,177,453,162,512,179,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,632,181,433,151,514,176,490,177,0.0,0.0
163,True,True,,,491598,0,0,-1,1,0,3,0.0,0.0,0,Cameron,0.0,140,False,,,44,491598.jpg,0.0,False,Peupion,0.1,False,,a,5,36,0,7584,57,7329,53,0.0,0.0,Peupion,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,568,229,563,233,540,224,570,231,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,517,304,520,194,575,233,488,185,0.0,0.0
164,True,False,0.0,0.0,441192,0,0,-1,1,0,3,0.0,0.0,0,Jeremy,0.0,141,False,Loaned to Burnley,2024-08-31T06:27:42.007071Z,49,441192.jpg,1.0,False,Sarmiento Morante,0.0,False,,u,5,36,1,354,0,2874,2,0.0,0.2,Sarmiento,,8,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.8,0.0,0.1,0,0.00,0.00,0.00,0.00,470,224,427,220,652,295,473,227,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,271,178,638,281,428,206,638,280,0.0,0.0
165,True,True,,,49262,0,0,-3,3,0,1,0.0,0.0,0,Jason,0.0,142,False,,,42,49262.jpg,4.5,False,Steele,1.1,False,,a,5,36,9,289563,88,297554,378,0.0,2.1,Steele,241.0,180,0,0,1,1,0,0,0,0,0,3,1,46,40.4,0.0,0.0,4.1,2,0.00,0.00,0.00,1.88,357,30,529,44,496,35,401,30,,,,,,,0.0,1.5,0.0,0.0,0.94,0.5,568,34,478,60,31,4,200,28,1.0,0.5
166,True,False,0.0,0.0,450434,0,0,0,0,0,4,0.0,0.0,0,Deniz,0.0,143,False,Transferred to Stuttgart,2024-08-10T12:18:55.962223Z,55,450434.jpg,0.0,False,Undav,0.0,False,,u,5,36,0,0,0,1434,0,0.0,0.0,Undav,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,687,72,686,72,684,72,687,72,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,120,35,681,71,687,72,664,75,0.0,0.0
167,True,True,100.0,100.0,469142,0,0,0,0,0,2,1.2,1.2,1,Jan Paul,1.2,144,False,,2024-09-29T22:30:06.452903Z,45,469142.jpg,2.1,False,van Hecke,1.1,False,,a,5,36,29,177782,559,105308,948,0.3,6.4,Van Hecke,152.0,1160,0,1,2,17,0,0,0,4,0,0,0,158,268.0,97.4,68.0,43.4,13,0.57,0.70,1.27,18.12,83,28,179,43,204,53,149,39,,,,,,,0.04,0.0,0.05,0.09,1.41,1.32,404,77,225,67,234,71,199,78,1.01,0.16
168,True,True,50.0,50.0,111478,0,0,0,0,1,2,0.2,0.2,0,Joël,0.4,145,False,Knock - 50% chance of playing,2024-11-30T01:00:07.662889Z,45,111478.jpg,3.1,False,Veltman,2.5,False,,d,5,36,34,608243,23,480812,6420,0.1,7.6,Veltman,152.0,956,0,0,3,12,0,0,0,1,0,0,5,152,156.8,70.3,18.0,24.6,11,0.07,1.07,1.14,14.82,199,77,220,55,311,99,261,84,,,,,,,0.01,0.0,0.1,0.11,1.4,1.13,362,59,333,106,107,27,120,50,1.04,0.28
169,True,True,100.0,100.0,489639,0,0,0,0,0,1,1.6,1.6,1,Bart,1.6,146,False,,2024-08-12T14:30:04.523944Z,45,489639.jpg,2.6,False,Verbruggen,3.2,False,,a,5,36,36,473914,2630,202909,1935,0.4,8.0,Verbruggen,152.0,1260,0,0,2,24,0,0,0,2,0,42,2,148,365.6,0.0,0.0,36.6,14,0.00,0.00,0.00,23.75,31,9,601,63,584,58,188,9,,,,,,,0.0,3.0,0.0,0.0,1.7,1.71,411,18,190,16,164,28,103,16,1.0,0.14
170,True,True,25.0,25.0,110735,0,0,-2,2,0,2,0.0,0.0,0,Adam,0.0,147,False,Hamstring injury - 25% chance of playing,2024-10-06T22:00:07.268394Z,43,110735.jpg,0.3,False,Webster,0.1,False,,d,5,36,1,2917,4,10186,19,0.0,0.2,Webster,241.0,78,0,0,0,4,0,0,0,0,0,0,0,7,20.4,1.8,2.0,2.4,2,0.00,0.03,0.03,3.95,397,139,415,147,386,134,424,142,,,,,,,0.0,0.0,0.03,0.03,4.56,4.62,538,119,488,193,476,160,499,181,2.31,0.0
171,True,True,100.0,100.0,50175,0,0,3,-3,1,4,1.0,1.0,0,Danny,1.0,148,False,,2024-12-06T10:30:07.688901Z,58,50175.jpg,4.9,False,Welbeck,15.0,False,,a,5,36,69,3683135,2793,2496158,23156,0.2,11.9,Welbeck,241.0,1111,6,2,5,16,0,0,0,1,0,0,13,247,293.0,173.8,370.0,83.7,13,5.57,0.44,6.01,20.73,64,9,100,8,24,13,38,9,,,1.0,,3.0,,0.45,0.0,0.04,0.49,1.68,1.3,87,26,261,33,20,8,25,8,1.05,0.41
172,True,True,100.0,100.0,467779,0,0,-3,3,0,3,1.4,1.4,1,Mats,1.4,149,False,,2024-08-29T09:30:04.701478Z,47,467779.jpg,1.6,False,Wieffer,0.1,False,,a,5,36,19,13280,62,16578,39,0.3,4.0,Wieffer,152.0,409,0,2,1,12,0,0,0,2,0,0,0,76,106.4,76.8,38.0,21.7,3,0.31,0.15,0.46,9.40,258,112,212,135,258,143,274,139,,,,,,,0.07,0.0,0.03,0.1,2.07,2.64,336,219,205,101,299,139,482,181,0.66,0.22
173,True,True,100.0,100.0,513433,0,0,-1,1,0,3,0.4,0.4,1,Brajan,0.4,595,False,,2024-11-30T01:00:08.395710Z,54,513433.jpg,1.0,False,Gruda,0.0,False,,a,5,36,6,1134,6,3631,4,0.1,1.1,Gruda,80.0,81,0,0,0,4,0,0,0,0,0,0,0,15,14.6,22.7,12.0,4.9,0,0.05,0.08,0.13,2.25,409,191,324,183,329,181,394,190,,,,,,,0.06,0.0,0.09,0.15,2.5,4.44,142,85,345,171,436,211,597,254,0.0,0.0
174,True,True,100.0,100.0,509416,0,0,0,0,0,3,2.0,2.0,2,Yasin,2.0,600,False,,2024-12-03T12:30:09.025260Z,50,509416.jpg,1.8,False,Ayari,0.0,False,,a,5,36,24,4390,15,3745,19,0.4,4.8,Ayari,206.0,795,0,0,4,9,0,0,0,2,0,0,0,124,124.6,197.3,94.0,41.8,9,0.87,1.09,1.96,12.67,241,104,83,65,161,101,158,91,3.0,,,,,,0.1,0.0,0.12,0.22,1.43,1.02,227,144,154,79,280,130,552,223,1.02,0.45
175,True,False,0.0,0.0,513834,0,0,0,0,0,3,0.0,0.0,0,Andrew,0.0,601,False,Loaned to Stoke City,2024-08-20T12:19:09.002604Z,50,513834.jpg,0.0,False,Moran,0.0,False,,u,5,36,0,24,0,510,0,0.0,0.0,Moran,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,678,307,675,307,671,305,678,307,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,228,145,660,297,678,307,679,305,0.0,0.0
176,True,False,0.0,0.0,472739,0,0,0,0,0,1,0.0,0.0,0,Carl,0.0,615,False,Loaned to Hull City,2024-08-31T06:28:38.039682Z,40,472739.jpg,0.0,False,Rushworth,0.0,False,,u,5,36,0,6698,0,6904,11,0.0,0.0,Rushworth,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,518,63,499,41,461,31,520,63,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,641,65,441,57,522,63,518,65,0.0,0.0
177,True,True,100.0,100.0,463067,0,0,1,-1,1,3,2.4,2.4,2,Georginio,2.4,618,False,,2024-10-12T11:00:07.563830Z,56,463067.jpg,3.5,False,Rutter,1.4,False,,a,5,36,52,307147,387,170923,2682,0.4,9.3,Georginio,73.0,923,2,4,4,17,0,0,0,2,0,0,1,143,161.0,149.9,221.0,52.2,12,2.60,1.00,3.60,18.72,191,76,125,91,59,36,115,66,,,,,,,0.25,0.0,0.1,0.35,1.83,1.66,106,64,126,67,78,36,178,50,1.17,0.39
178,True,True,25.0,25.0,231416,0,0,0,0,0,2,0.0,0.0,0,Ferdi,0.0,628,False,Toe Injury - 25% chance of playing,2024-11-10T01:30:09.967684Z,45,231416.jpg,3.2,False,Kadioglu,0.2,False,,d,5,36,19,73525,13,57056,602,0.0,4.2,F.Kadıoğlu,219.0,385,1,0,2,8,0,0,0,1,0,0,0,59,116.4,83.7,40.0,24.0,5,0.44,0.31,0.75,9.44,249,94,202,49,253,74,263,85,,,,,,,0.1,0.0,0.07,0.17,2.21,1.87,379,70,538,217,92,23,348,127,1.17,0.47
179,True,True,100.0,100.0,219249,0,0,0,0,0,3,0.6,0.6,0,Matt,0.6,629,False,,2024-08-28T16:30:04.729425Z,55,219249.jpg,2.2,False,O'Riley,0.1,False,,a,5,36,11,15340,48,7854,208,0.1,2.0,O'Riley,58.0,217,1,0,0,6,1,0,0,1,0,0,2,52,53.6,62.2,49.0,16.5,2,0.69,0.68,1.37,3.75,336,160,237,148,237,131,306,153,1.0,,,,,,0.29,0.0,0.28,0.57,1.56,2.49,115,70,312,159,226,100,461,169,0.83,0.0
180,True,True,,,447720,0,0,0,0,0,2,0.0,0.0,0,Imari,0.0,663,False,,,40,447720.jpg,0.0,False,Samuels,0.0,False,,a,5,36,0,4369,17,2591,28,0.0,0.0,Samuels,241.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,511,180,492,178,454,163,513,180,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,633,182,434,152,515,177,541,190,0.0,0.0
181,True,True,,,565858,0,0,-1,1,0,1,0.0,0.0,0,Killian,0.0,668,False,,,39,565858.jpg,0.0,False,Cahill,1.4,False,,a,5,36,0,155263,745,22719,662,0.0,0.0,Cahill,104.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,478,41,456,16,415,6,480,41,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,692,72,396,34,483,41,181,24,0.0,0.0
182,True,True,,,539721,0,0,0,0,0,2,0.0,0.0,0,Ruairi,0.0,681,False,,,40,539721.jpg,0.0,False,McConville,0.0,False,,a,5,36,0,547,18,184,11,0.0,0.0,McConville,242.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,533,195,514,193,477,179,535,195,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,659,201,458,169,538,193,650,221,0.0,0.0
183,True,True,,,589100,0,0,0,0,0,2,0.0,0.0,0,Jacob,0.0,685,False,,,40,589100.jpg,0.0,False,Slater,0.0,False,,a,5,36,0,407,9,128,9,0.0,0.0,Slater,241.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,542,204,523,202,488,190,544,204,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,670,212,469,180,548,203,654,223,0.0,0.0
184,True,False,0.0,0.0,532605,0,0,0,0,0,3,0.0,0.0,0,Andrey,0.0,150,False,Has joined Strasbourg on a season-long loan,2024-08-05T10:16:34.176364Z,45,532605.jpg,0.0,False,Nascimento dos Santos,0.0,False,,u,6,8,0,0,0,593,0,0.0,0.0,Andrey Santos,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,626,272,623,276,606,269,628,274,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,444,274,584,241,633,276,677,303,0.0,0.0
185,True,False,0.0,0.0,518620,0,0,0,0,0,3,0.0,0.0,0,Ângelo Gabriel,0.0,151,False,Transferred to Al-Nassr,2024-09-05T10:38:18.297070Z,45,518620.jpg,0.0,False,Borges Damaceno,0.1,False,,u,6,8,0,5940,0,27875,42,0.0,0.0,Ângelo,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,618,265,615,269,598,262,620,267,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,435,267,575,234,625,269,421,149,0.0,0.0
186,True,True,,,242880,0,0,-2,2,0,2,1.3,1.3,0,Benoît,0.8,153,False,,,43,242880.jpg,1.2,False,Badiashile,0.1,False,,a,6,8,5,11730,166,14644,76,0.2,1.2,B.Badiashile,73.0,247,0,0,0,4,0,0,0,0,0,0,0,22,48.2,8.8,0.0,5.7,2,0.00,0.06,0.06,4.63,344,119,377,120,518,205,385,128,,,,,,,0.0,0.0,0.02,0.02,1.69,1.46,556,134,268,77,356,114,410,150,0.73,0.0
187,True,True,,,482158,-1,1,-1,1,0,1,0.5,0.5,0,Lucas,0.0,154,False,,,39,482158.jpg,0.0,False,Bergström,0.2,False,,a,6,8,0,13210,113,16140,96,0.0,0.0,Bergström,72.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,475,39,453,14,411,4,477,39,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,687,70,393,32,481,39,338,49,0.0,0.0
188,True,True,,,122074,0,0,-1,1,0,1,0.5,0.5,0,Marcus,0.0,155,False,,,39,122074.jpg,0.0,False,Bettinelli,0.4,False,,a,6,8,0,24030,378,18284,281,0.0,0.0,Bettinelli,241.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,472,37,449,12,406,2,474,37,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,679,68,389,30,477,37,270,43,0.0,0.0
189,True,True,,,486672,0,0,-1,1,0,3,2.9,2.9,0,Moisés,2.4,157,False,,,49,486672.jpg,3.1,False,Caicedo Corozo,1.4,False,,a,6,8,47,217673,948,159692,936,0.5,9.6,Caicedo,62.0,1325,1,3,4,17,0,0,0,3,0,0,2,275,305.0,260.2,45.0,61.1,15,0.38,1.38,1.76,20.31,55,15,48,37,245,136,85,52,,,,,,,0.03,0.0,0.09,0.12,1.38,1.15,278,183,117,61,114,49,175,48,1.02,0.27
190,True,True,,,505187,0,0,-1,1,0,3,0.5,0.5,0,Cesare,0.0,158,False,,,44,505187.jpg,0.0,False,Casadei,0.1,False,,a,6,8,0,19893,76,21960,85,0.0,0.0,Casadei,106.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,569,230,564,234,541,225,571,232,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,519,306,522,196,576,234,412,143,0.0,0.0
191,True,True,,,172850,0,0,-3,3,0,2,0.5,0.5,0,Ben,0.0,160,False,,,47,172850.jpg,0.0,False,Chilwell,0.5,False,,a,6,8,0,31349,335,82072,284,0.0,0.0,Chilwell,241.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,649,230,646,230,633,227,650,230,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,329,41,612,222,654,230,260,96,0.0,0.0
192,True,True,100.0,100.0,478912,0,0,-2,2,0,3,0.5,0.5,0,Carney,0.0,161,False,,2024-10-04T12:30:06.437566Z,48,478912.jpg,0.0,False,Chukwuemeka,0.0,False,,a,6,8,0,4062,12,7174,21,0.0,0.0,Chukwuemeka,241.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,657,294,652,295,643,291,657,294,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,317,208,626,271,659,295,522,204,0.0,0.0
193,True,True,100.0,100.0,460028,1,-1,1,-1,0,2,2.3,2.3,0,Levi,1.8,162,False,,2024-11-12T14:30:07.619476Z,46,460028.jpg,2.4,False,Colwill,4.7,False,,a,6,8,33,749121,14778,352735,1852,0.4,7.2,Colwill,241.0,1260,0,0,3,17,0,0,0,3,0,0,1,157,257.0,55.4,55.0,36.8,14,0.38,0.83,1.21,19.45,97,35,253,66,224,64,187,52,,,,,,,0.03,0.0,0.06,0.09,1.39,1.21,351,51,171,50,186,55,78,29,1.0,0.21
194,True,True,100.0,100.0,179268,0,0,1,-1,1,2,4.3,4.3,0,Marc,3.8,163,False,,2024-10-06T22:00:07.319833Z,51,179268.jpg,2.6,False,Cucurella Saseta,7.3,False,,a,6,8,37,752512,19999,676699,2305,0.7,7.3,Cucurella,200.0,1085,0,2,3,13,0,0,0,6,0,0,2,173,176.0,122.0,39.0,33.7,12,0.05,1.20,1.25,15.38,181,70,158,34,257,77,205,59,,,,,,,0.0,0.0,0.1,0.1,1.28,1.08,176,21,54,15,168,47,58,19,1.0,0.25
195,True,False,0.0,0.0,520295,0,0,-1,1,0,4,0.0,0.0,0,David Datro,0.0,164,False,Transferred to AEK Athens,2024-09-11T14:26:52.770225Z,54,520295.jpg,0.0,False,Fofana,0.1,False,,u,6,8,0,4727,0,14860,6,0.0,0.0,D.D.Fofana,54.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,686,71,685,71,683,71,686,71,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,143,42,679,70,686,71,495,65,0.0,0.0
196,True,True,,,617054,0,0,-1,1,0,4,0.5,0.5,0,Deivid Washington,0.0,165,False,,,49,617054.jpg,0.0,False,de Souza Eugênio,0.1,False,,a,6,8,0,13968,60,16998,77,0.0,0.0,Deivid,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,666,65,661,65,656,65,666,65,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,285,58,644,62,667,66,406,60,0.0,0.0
197,True,True,,,215413,0,0,-4,4,0,3,0.9,0.9,0,Kiernan,0.4,166,False,,,56,215413.jpg,1.0,False,Dewsbury-Hall,0.1,False,,a,6,8,5,6077,37,24364,36,0.1,0.9,Dewsbury-Hall,241.0,56,0,0,0,2,0,0,0,0,0,0,0,15,9.4,15.3,0.0,2.5,0,0.00,0.05,0.05,1.13,431,205,344,197,686,311,423,207,,,,,,,0.0,0.0,0.08,0.08,1.82,3.21,103,63,346,172,438,213,431,156,0.0,0.0
198,True,True,,,220362,0,0,-3,3,0,2,2.1,2.1,0,Axel,1.6,167,False,,,42,220362.jpg,5.0,False,Disasi,0.4,False,,a,6,8,15,45854,558,52006,468,0.4,3.6,Disasi,73.0,184,1,0,1,1,0,0,0,0,0,0,0,54,61.6,4.3,33.0,9.9,2,0.25,0.02,0.27,3.46,325,111,395,134,266,81,343,111,,,,,,,0.12,0.0,0.01,0.13,1.69,0.49,580,152,186,51,17,1,280,102,0.98,0.49
199,True,True,,,448047,0,0,0,0,1,3,7.5,7.5,0,Enzo,7.0,168,False,,,50,448047.jpg,3.9,False,Fernández,8.3,False,,a,6,8,54,941581,35703,229572,2123,1.4,10.8,Enzo,10.0,967,3,3,2,13,0,0,0,1,0,0,5,262,302.2,331.5,157.0,79.2,10,1.62,2.32,3.94,12.81,58,17,31,25,100,64,44,28,3.0,,3.0,,4.0,,0.15,0.0,0.22,0.37,1.19,1.21,218,139,6,4,54,24,47,12,0.93,0.19
