,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,selected_by_percent,gw_points
0,353,Lloris,6,1,55,3,4.001,False,1,5.0,4.001
1,411,Cresswell,21,2,55,3,4.043,False,1,18.3,4.043
2,414,Dawson,21,2,50,3,4.04,False,1,0.3,4.04
3,418,Coufal,21,2,50,3,4.052,False,1,12.4,4.052
4,233,Salah,14,3,126,3,5.297999999999999,False,1,56.3,5.297999999999999
5,251,De Bruyne,43,3,120,3,4.853,False,1,2.5,4.853
6,277,Fernandes,1,3,121,3,5.257999999999999,False,1,58.3,5.257999999999999
7,359,Son,6,3,100,3,5.332000000000002,False,1,24.0,5.332000000000002
8,296,Wilson,4,4,75,3,4.934,False,1,7.2,4.934
9,357,Kane,6,4,124,3,5.559,True,2,8.3,11.118
10,413,Antonio,21,4,76,3,4.856,False,1,29.3,4.856
