,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,selected_by_percent,gw_points
0,278,Ederson,43,1,61,26,9.363,False,1,10.1,9.363
1,277,Cancelo,43,2,61,26,10.532,False,1,26.6,10.532
2,283,Zinchenko,43,2,55,26,9.308,False,1,0.7,9.308
3,556,Dias,43,2,61,26,9.905,False,1,22.1,9.905
4,254,Salah,14,3,126,26,11.796,False,1,41.4,11.796
5,272,De Bruyne,43,3,118,26,10.08,False,1,12.2,10.08
6,276,Sterling,43,3,116,26,12.058,True,2,12.1,24.116
7,390,Son,6,3,95,26,10.553,False,1,51.8,10.553
8,224,Vardy,13,4,102,26,10.55,False,1,20.6,10.55
9,282,Jesus,43,4,92,26,11.16,False,1,3.6,11.16
10,388,Kane,6,4,111,26,11.89,False,1,31.8,11.89
