Pos,ID,Name,BV,SV,Team,16_xMins,17_xMins,18_xMins,19_xMins,20_xMins,21_xMins,16_Pts,17_Pts,18_Pts,19_Pts,20_Pts,21_Pts
M,124,Henderson,5.0,5.0,Brentford,78.45,78.45,78.45,78.45,78.45,78.45,2.86,2.93,2.93,2.98,2.80,2.97
M,125,Janelt,4.9,4.9,Brentford,23.25,23.25,23.25,23.25,23.25,23.25,0.94,0.93,0.94,0.94,0.90,0.94
M,126,Jensen,4.9,4.9,Brentford,23.25,23.25,23.25,23.25,23.25,23.25,1.07,1.08,1.09,1.08,0.99,1.09
M,127,Nunes,4.9,4.9,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,128,Onyeka,4.8,4.8,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,129,Yarmoliuk,5.0,5.0,Brentford,78.45,78.45,78.45,78.45,78.45,78.45,2.87,2.97,2.96,3.05,2.93,2.97
M,130,Donovan,4.4,4.4,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,131,Konak,4.3,4.3,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,132,Maghoma,4.5,4.5,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,133,Peart-Harris,4.4,4.4,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,135,Wissa,7.3,7.3,Newcastle,13.20,27.90,27.90,27.90,27.90,27.90,0.77,1.57,1.53,1.79,1.63,1.79
F,136,Thiago,7.1,7.1,Brentford,82.65,82.65,82.65,82.65,82.65,82.65,4.49,4.40,4.55,4.40,3.83,4.61
F,137,Morgan,4.4,4.4,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,138,Steele,4.3,4.3,Brighton,0.90,0.90,0.90,0.90,0.90,0.90,0.03,0.04,0.03,0.04,0.04,0.03
G,139,Verbruggen,4.4,4.4,Brighton,89.10,89.10,89.10,89.10,89.10,89.10,2.42,3.50,2.33,3.15,3.80,2.06
G,140,McGill,3.9,3.9,Brighton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,143,Boscagli,4.2,4.2,Brighton,4.20,4.20,4.20,4.20,4.20,4.20,0.15,0.18,0.14,0.17,0.19,0.13
D,144,Coppola,4.2,4.2,Brighton,4.50,4.50,4.50,4.50,4.50,4.50,0.15,0.18,0.15,0.17,0.19,0.14
D,145,De Cuyper,4.3,4.3,Brighton,60.75,60.75,25.50,25.50,25.50,25.50,2.10,3.50,0.84,1.16,1.39,0.79
D,146,Dunk,4.5,4.5,Brighton,85.20,85.20,85.20,85.20,85.20,85.20,2.42,3.81,2.31,3.35,4.10,1.80
D,148,F.Kadıoğlu,4.4,4.4,Brighton,78.45,78.45,78.45,78.45,78.45,78.45,2.20,3.61,2.03,3.14,3.93,1.69
D,149,Igor,4.5,4.5,West Ham,11.10,11.10,11.10,0.00,11.10,11.10,0.42,0.33,0.42,0.00,0.45,0.43
D,151,Van Hecke,4.5,4.5,Brighton,86.70,86.70,86.70,86.70,86.70,86.70,2.92,4.20,2.76,3.77,4.54,2.15
D,152,Veltman,4.3,4.3,Brighton,16.80,16.80,16.80,16.80,16.80,16.80,0.61,0.76,0.58,0.72,0.80,0.51
D,153,Webster,4.4,4.4,Brighton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,156,Tasker,3.9,3.9,Brighton,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01
M,157,Mitoma,6.1,6.1,Brighton,39.60,36.30,80.10,80.10,80.10,80.10,1.70,1.98,2.97,4.19,4.69,3.09
M,158,Georginio,5.6,5.6,Brighton,69.45,70.05,70.05,70.05,70.05,70.05,2.96,3.79,2.66,3.57,4.13,2.80
M,159,March,5.8,5.8,Brighton,0.00,0.00,6.15,6.15,6.15,6.15,0.00,0.00,0.25,0.31,0.34,0.27
M,160,Minteh,6.2,6.2,Brighton,84.30,84.30,84.30,84.30,84.30,84.30,3.40,4.44,3.01,4.16,4.87,3.21
M,162,Gruda,5.4,5.4,Brighton,25.20,27.60,24.30,24.30,24.30,24.30,1.16,1.59,1.02,1.34,1.51,1.08
M,163,Hinshelwood,5.1,5.1,Brighton,25.50,55.35,55.35,55.35,55.35,55.35,0.93,2.17,1.71,2.08,2.29,1.75
M,166,Ayari,4.9,4.9,Brighton,77.40,76.95,76.95,76.95,76.95,76.95,3.03,3.54,2.79,3.41,3.80,2.90
M,167,Baleba,4.6,4.6,Brighton,66.90,0.00,0.00,0.00,0.00,0.00,2.50,0.00,0.00,0.00,0.00,0.00
M,168,Buonanotte,4.6,4.6,Chelsea,3.75,3.75,3.75,3.75,3.75,3.75,0.20,0.18,0.20,0.21,0.16,0.19
M,169,Gomez,4.9,4.9,Brighton,43.80,69.60,64.20,64.20,64.20,64.20,1.82,3.29,2.35,2.94,3.21,2.47
M,170,Milner,4.9,4.9,Brighton,6.45,19.80,12.75,12.75,12.75,12.75,0.25,0.86,0.44,0.53,0.58,0.46
M,172,Watson,4.8,4.8,Brighton,2.70,2.70,2.70,2.70,2.70,2.70,0.13,0.15,0.12,0.15,0.16,0.12
M,173,Wieffer,4.9,4.9,Brighton,76.35,76.35,76.35,76.35,76.35,76.35,3.16,3.49,3.01,3.40,3.64,3.06
M,175,Knight,4.4,4.4,Brighton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,178,Welbeck,6.5,6.5,Brighton,79.05,79.05,79.05,79.05,79.05,79.05,3.77,4.77,3.20,4.56,5.30,3.51
F,180,Tzimas,5.3,5.3,Brighton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,181,Kostoulas,4.8,4.8,Brighton,17.70,17.70,17.70,17.70,17.70,17.70,0.94,1.15,0.84,1.09,1.24,0.90
G,182,Trafford,4.6,4.6,Man City,0.90,0.90,0.90,0.90,0.90,0.90,0.03,0.04,0.04,0.04,0.03,0.03
G,183,Weiss,4.3,4.3,Burnley,0.90,0.90,0.90,0.90,0.90,0.90,0.03,0.03,0.03,0.03,0.02,0.03
G,185,Hladký,3.9,3.9,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,186,Roberts,4.4,4.4,Burnley,0.00,6.30,6.30,6.30,6.30,6.30,0.00,0.21,0.23,0.22,0.20,0.22
D,187,Walker,4.4,4.4,Burnley,0.00,84.90,84.90,84.90,84.90,84.90,0.00,2.33,2.84,2.33,2.00,2.37
D,188,Delcroix,3.8,3.8,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,190,Ekdal,3.9,3.9,Burnley,86.70,85.80,85.80,85.80,85.80,85.80,3.44,3.22,3.70,3.12,2.78,3.17
D,191,Estève,3.9,3.9,Burnley,87.45,87.45,87.45,87.45,87.45,87.45,3.43,3.22,3.72,3.14,2.79,3.17
D,192,Hartman,4.0,4.0,Burnley,86.70,86.70,86.70,86.70,86.70,86.70,3.11,2.68,3.26,2.70,2.30,2.74
D,193,Humphreys,3.9,3.9,Burnley,0.00,2.10,2.10,2.10,2.10,2.10,0.00,0.08,0.08,0.08,0.07,0.08
D,194,Jordan,4.0,4.0,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,195,Lucas Pires,3.8,3.8,Burnley,0.00,0.00,0.00,2.10,2.10,2.10,0.00,0.00,0.00,0.07,0.06,0.07
D,197,Sonne,3.8,3.8,Burnley,74.25,4.35,4.35,4.35,4.35,4.35,2.34,0.15,0.16,0.15,0.14,0.15
D,198,Tuanzebe,3.9,3.9,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,199,Worrall,3.9,3.9,Burnley,8.55,6.90,6.90,6.90,6.90,6.90,0.32,0.25,0.27,0.25,0.24,0.25
M,200,Anthony,5.3,5.3,Burnley,71.25,68.10,68.10,68.10,68.10,68.10,3.40,3.10,3.32,3.33,3.06,3.35
M,202,Bruun Larsen,5.3,5.3,Burnley,64.95,51.30,51.30,51.30,51.30,51.30,2.61,2.06,2.22,2.16,2.03,2.18
M,203,Boateng,4.7,4.7,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,205,Cullen,5.0,5.0,Burnley,85.20,87.00,87.00,87.00,87.00,87.00,3.03,3.03,3.20,3.19,3.07,3.19
M,206,Edwards,4.7,4.7,Burnley,1.50,1.50,1.50,1.50,1.50,1.50,0.07,0.07,0.08,0.07,0.07,0.08
M,207,Hannibal,4.8,4.8,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,209,Laurent,4.8,4.8,Burnley,31.95,54.60,54.60,54.60,54.60,54.60,1.08,1.77,1.88,1.82,1.75,1.82
M,210,Tchaouna,4.9,4.9,Burnley,60.75,57.60,57.60,57.60,57.60,57.60,2.39,2.28,2.43,2.38,2.20,2.42
M,213,Banel,4.5,4.5,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,214,Trésor,4.4,4.4,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,215,Flemming,5.3,5.3,Burnley,70.05,71.10,71.10,71.10,71.10,71.10,3.09,3.17,3.25,3.26,3.01,3.32
F,216,Amdouni,4.8,4.8,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,217,Foster,5.0,5.0,Burnley,54.45,0.00,0.00,0.00,0.00,0.00,2.22,0.00,0.00,0.00,0.00,0.00
F,218,Barnes,4.3,4.3,Burnley,0.90,0.90,0.90,0.90,0.90,0.90,0.04,0.04,0.04,0.04,0.04,0.04
G,220,Sánchez,4.9,4.9,Chelsea,89.10,89.10,89.10,89.10,89.10,89.10,3.73,2.86,3.58,3.56,2.51,3.25
G,221,Jörgensen,4.3,4.3,Chelsea,0.90,0.90,0.90,0.90,0.90,0.90,0.04,0.03,0.03,0.03,0.02,0.03
G,223,Slonina,3.9,3.9,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,224,Cucurella,6.2,6.2,Chelsea,83.70,83.70,83.70,83.70,83.70,83.70,4.02,2.96,3.70,3.82,2.19,3.44
D,225,James,5.6,5.6,Chelsea,68.85,51.00,51.00,51.00,51.00,51.00,3.33,1.88,2.34,2.38,1.44,2.14
D,226,Chalobah,5.4,5.4,Chelsea,82.95,82.95,82.95,82.95,82.95,82.95,4.55,3.54,4.17,4.29,2.64,3.85
D,227,Colwill,4.8,4.8,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,228,Gusto,4.9,4.9,Chelsea,78.15,46.20,46.20,46.20,46.20,46.20,3.67,1.66,2.00,2.06,1.31,1.84
D,229,B.Badiashile,4.4,4.4,Chelsea,9.75,21.60,21.60,21.60,21.60,21.60,0.42,0.87,0.98,1.01,0.71,0.93
D,230,Fofana,4.4,4.4,Chelsea,71.10,35.85,35.85,35.85,35.85,35.85,3.50,1.41,1.62,1.66,1.09,1.51
D,232,Tosin,4.1,4.1,Chelsea,13.95,28.20,28.20,28.20,28.20,28.20,0.64,1.20,1.36,1.37,0.95,1.27
D,233,Acheampong,3.9,3.9,Chelsea,9.75,17.70,17.70,17.70,17.70,17.70,0.42,0.68,0.77,0.79,0.57,0.73
M,235,Palmer,10.3,10.3,Chelsea,70.35,70.35,78.45,78.45,78.45,78.45,5.17,4.39,5.32,5.82,4.16,4.97
M,236,Neto,7.3,7.3,Chelsea,67.05,79.35,79.35,79.35,79.35,77.40,3.36,3.37,3.84,4.13,3.14,3.53
M,237,Enzo,6.6,6.6,Chelsea,85.35,84.90,84.90,84.90,84.90,84.90,4.08,3.62,3.96,4.28,3.24,3.75
M,238,Estêvão,6.5,6.5,Chelsea,57.75,54.30,51.15,51.15,51.15,47.70,3.02,2.43,2.58,2.78,2.10,2.28
M,239,Gittens,6.1,6.1,Chelsea,20.70,20.70,13.35,13.35,13.35,13.35,1.06,0.93,0.67,0.71,0.56,0.64
M,241,Caicedo,5.7,5.7,Chelsea,0.00,84.90,84.90,84.90,84.90,84.90,0.00,3.53,3.72,3.65,3.23,3.51
M,242,Dewsbury-Hall,5.1,5.1,Everton,83.25,83.25,83.25,83.25,83.25,83.25,3.35,3.20,4.23,3.81,3.97,4.62
M,243,George,4.8,4.8,Chelsea,5.25,5.25,5.25,5.25,5.25,5.25,0.27,0.25,0.27,0.29,0.23,0.26
M,244,Lavia,4.9,4.9,Chelsea,0.00,0.00,0.00,0.00,9.90,9.90,0.00,0.00,0.00,0.00,0.33,0.34
M,245,Mudryk,4.9,4.9,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,246,Andrey Santos,4.5,4.5,Chelsea,46.50,18.90,18.90,18.90,18.90,18.90,1.84,0.72,0.78,0.79,0.67,0.74
M,247,D.Essugo,4.3,4.3,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,249,João Pedro,7.3,7.3,Chelsea,76.50,76.50,76.50,76.50,76.50,75.00,3.99,3.71,4.00,4.34,3.39,3.71
F,250,Delap,6.2,6.2,Chelsea,0.00,0.00,0.00,0.00,0.00,28.65,0.00,0.00,0.00,0.00,0.00,1.45
F,252,Marc Guiu,4.2,4.2,Chelsea,28.80,37.65,32.40,32.40,32.40,12.15,1.58,1.84,1.77,1.91,1.49,0.67
G,253,Henderson,5.1,5.1,Crystal Palace,89.10,89.10,89.10,89.10,89.10,89.10,2.86,3.46,3.55,3.56,2.90,3.58
G,254,Benitez,4.0,4.0,Crystal Palace,0.90,0.90,0.90,0.90,0.90,0.90,0.03,0.03,0.03,0.03,0.03,0.03
G,255,Matthews,3.9,3.9,Crystal Palace,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
