,ID,Points,Minutes,sim
0,5,2,90,1
1,8,2,90,1
2,12,2,90,1
3,14,2,90,1
4,19,2,90,1
5,20,5,90,1
6,21,7,90,1
7,26,2,90,1
8,27,1,90,1
9,28,2,90,1
10,29,4,90,1
11,31,2,90,1
12,32,9,90,1
13,34,3,90,1
14,40,3,90,1
15,41,6,90,1
16,43,4,90,1
17,46,3,90,1
18,48,6,90,1
19,49,6,90,1
20,55,3,90,1
21,60,4,90,1
22,63,2,90,1
23,65,3,90,1
24,72,2,90,1
25,75,1,90,1
26,77,1,90,1
27,78,2,90,1
28,82,2,90,1
29,83,1,90,1
30,85,5,90,1
31,86,2,90,1
32,96,2,90,1
33,98,2,90,1
34,101,2,90,1
35,106,5,90,1
36,110,2,90,1
37,111,2,90,1
38,112,2,90,1
39,113,3,90,1
40,114,2,90,1
41,119,9,90,1
42,125,5,90,1
43,126,2,90,1
44,131,1,90,1
45,132,2,90,1
46,133,2,90,1
47,134,2,90,1
48,150,1,90,1
49,152,1,90,1
50,154,2,90,1
51,160,6,90,1
52,168,2,90,1
53,173,6,90,1
54,178,6,90,1
55,182,6,90,1
56,191,4,90,1
57,197,2,90,1
58,199,2,90,1
59,202,2,90,1
60,203,5,90,1
61,210,2,90,1
62,212,3,90,1
63,216,7,90,1
64,217,2,90,1
65,220,1,90,1
66,221,7,90,1
67,226,2,90,1
68,228,7,90,1
69,229,2,90,1
70,231,2,90,1
71,232,2,90,1
72,234,1,90,1
73,236,2,90,1
74,240,3,90,1
75,244,2,90,1
76,245,0,90,1
77,249,2,90,1
78,250,2,90,1
79,256,3,90,1
80,258,6,90,1
81,260,0,90,1
82,261,2,90,1
83,263,0,90,1
84,265,6,90,1
85,267,3,90,1
86,268,3,90,1
87,275,6,90,1
88,280,3,90,1
89,283,9,90,1
90,286,6,90,1
91,288,8,90,1
92,290,12,90,1
93,291,8,90,1
94,293,6,90,1
95,294,3,90,1
96,297,9,90,1
97,298,6,90,1
98,302,6,90,1
99,308,6,90,1
100,309,3,90,1
101,313,6,90,1
102,314,5,90,1
103,315,2,90,1
104,316,5,90,1
105,321,2,90,1
106,326,2,90,1
107,330,2,90,1
108,341,6,90,1
109,343,13,90,1
110,344,6,90,1
111,350,6,90,1
112,351,5,90,1
113,352,7,90,1
114,353,3,90,1
115,358,6,90,1
116,364,3,90,1
117,365,3,90,1
118,368,6,90,1
119,369,9,90,1
120,373,7,90,1
121,377,5,90,1
122,378,2,90,1
123,382,2,90,1
124,385,1,90,1
125,388,2,90,1
126,392,2,90,1
127,393,2,90,1
128,394,2,90,1
129,395,2,90,1
130,398,2,90,1
131,401,2,90,1
132,402,2,90,1
133,406,2,90,1
134,407,1,90,1
135,409,1,90,1
136,412,2,90,1
137,415,2,90,1
138,416,2,90,1
139,427,1,90,1
140,430,1,90,1
141,433,2,90,1
142,439,2,90,1
143,442,2,90,1
144,447,2,90,1
145,457,2,90,1
146,465,2,90,1
147,467,3,90,1
148,468,8,90,1
149,470,7,90,1
150,475,3,90,1
151,476,1,90,1
152,481,2,90,1
153,482,1,90,1
154,484,1,90,1
155,485,2,90,1
156,488,4,90,1
157,490,2,90,1
158,495,6,90,1
159,496,6,90,1
160,499,3,90,1
161,503,3,90,1
162,506,14,90,1
163,509,3,90,1
164,513,8,90,1
165,516,11,90,1
166,519,6,90,1
167,520,12,90,1
168,522,6,90,1
169,524,6,90,1
170,525,3,90,1
171,526,5,90,1
172,528,9,90,1
173,532,12,90,1
174,534,3,90,1
175,538,6,90,1
176,539,3,90,1
177,540,2,90,1
178,548,1,90,1
179,551,1,90,1
180,563,2,90,1
181,567,8,90,1
182,569,4,90,1
183,570,10,90,1
184,572,1,90,1
185,573,7,90,1
186,576,1,90,1
187,590,10,90,1
