,player_id,web_name,team_code,element_type,now_cost,points_md,is_captain,multiplier,starting_lineup,selected_by_percent,gw_points
0,270,de Gea,1,1,52,3.8905555555555558,False,1,1,11.5,3.8905555555555558
1,234,Robertson,14,2,70,3.8402222222222218,False,1,1,2.3,3.8402222222222218
2,237,Alexander-Arnold,14,2,84,4.79188888888889,False,1,1,44.5,4.79188888888889
3,256,Cancelo,43,2,70,3.9595555555555557,False,1,1,42.2,3.9595555555555557
4,96,Mbeumo,94,3,53,3.6257777777777775,False,1,1,1.2,3.6257777777777775
5,240,Jota,14,3,82,4.565999999999999,False,1,1,32.4,4.565999999999999
6,265,Foden,43,3,80,4.6546666666666665,False,1,1,8.5,4.6546666666666665
7,420,Bowen,21,3,67,3.9000000000000004,False,1,1,21.0,3.9000000000000004
8,78,Toney,94,4,66,4.085555555555555,False,1,1,12.6,4.085555555555555
9,430,Jiménez,39,4,74,4.087444444444445,False,1,1,4.6,4.087444444444445
10,579,Ronaldo,1,4,125,5.317777777777777,True,2,1,31.1,10.635555555555554
11,295,Dubravka,4,1,44,3.2776666666666667,False,0,0,0.5,0.0
12,110,Lowton,90,2,44,2.7353333333333336,False,0,0,1.9,0.0
13,439,Kilman,39,2,45,2.9330000000000003,False,0,0,0.9,0.0
14,354,Sissoko,57,3,44,2.450111111111111,False,0,0,2.3,0.0
