,twitter,FPL,xG,IO,MD,Luck,FPL_Rank,xG_Rank,IO_Rank,MD_Rank,Luck_Rank
27,FPL_LFE,1969.0,1921.79,1869.62,1849.93,65.28,59585,27835,67162,63177,84%
28,_jtreble,1961.0,1972.88,1939.93,1911.69,-3.97,44012,4333,3160,4743,48.1%
29,DanielSaetre,1932.0,1915.26,1933.19,1914.98,-13.35,86144,33837,4708,3966,42.9%
30,FBinary01,1990.0,1919.48,1903.98,1885.35,63.31,24425,29589,21249,17982,83.1%
31,FPL_Data,1838.0,1889.11,1874.37,1880.54,-67.28,517067,64096,58180,22057,17.3%
32,FPL_ElStatto,1864.0,1815.07,1852.36,1837.05,4.69,338999,291608,106014,92621,53.1%
33,FplSigurd,1965.0,2018.17,1996.94,1975.99,-55.7,41585,385,24,10,21.6%
34,JoeBopara,1824.0,1891.34,1920.86,1894.27,-102.46,490886,60599,9102,12320,6.7%
35,dLincolnlawyer,1944.0,2000.62,1962.59,1956.52,-52.79,70118,1045,792,236,22.9%
36,FPL_Statoholic,1963.0,1860.25,1920.99,1925.95,35.67,73255,123220,9063,2325,70.3%
37,FplAmateur,1962.0,1886.72,1850.59,1839.12,79.65,66281,68245,110898,87661,88.6%
38,wolacola,2003.0,2004.98,1982.66,1980.99,-10.32,26112,816,84,7,44.2%
39,Hashtag_MEGA,1888.0,1952.39,1973.4,1972.75,-102.55,238116,9725,326,31,6.7%
40,dav_fifa,1900.0,1773.31,1754.54,1739.67,120.42,173198,533738,696006,656321,96.9%
41,MaulanaRiandi,2016.0,2004.15,1937.2,1913.2,41.44,6446,840,3839,4312,72.9%
42,Rak464,1910.0,1877.83,1912.65,1894.38,-9.39,124272,83552,14545,12301,44.8%
43,ArneBarsnes,2039.0,1977.27,1972.08,1957.55,46.11,6400,3357,364,196,75.5%
44,FPL_PapaSmurf,1900.0,1821.33,1831.02,1826.56,49.51,209732,259737,187594,118943,77.1%
45,gezza96,2009.0,1977.6,1917.85,1901.65,53.44,16566,3166,10812,8526,78.8%
46,Raghy78d,2037.0,2000.47,1993.71,1965.44,26.65,8516,1049,40,90,65.4%
47,pdhFPL,1892.0,1997.23,1967.55,1981.12,-113.76,271998,1280,533,7,4.3%
48,NeilRankinZA,1879.0,1830.14,1813.27,1822.86,32.98,318417,221316,270153,134507,68.6%
49,EuanThompson,2066.0,2064.37,2020.51,2009.17,11.22,3604,5,1,1,56.5%
50,FPLrookie1,1890.0,1924.99,1903.87,1874.34,-34.68,206085,24801,21358,27889,31.6%
51,FplBudget,1990.0,1887.76,1892.98,1887.35,76.51,36571,66724,33230,16833,87.7%
52,FF_Vader,1962.0,1935.85,1960.05,1928.91,-3.81,52556,17549,885,1999,48.3%
53,alasdairtweets,2021.0,1974.8,1965.92,1941.94,36.3,8971,3890,610,959,70.6%
54,fpl_analytic,1846.0,1807.89,1843.54,1838.54,-8.52,448580,325159,135953,88929,45.5%
55,stephendeyoung,1852.0,1840.55,1820.08,1803.02,7.08,391307,182410,233123,215676,54.3%
56,James_Ingram15,1888.0,1949.9,1953.77,1939.82,-83.88,238699,10655,1413,1033,11.6%
57,FPL_Kid,1950.0,1915.27,1878.34,1877.12,36.16,96877,33831,52370,25342,70.6%
58,fpl_jan,2083.0,2066.84,1979.26,1947.58,62.39,671,3,156,581,82.9%
59,FPL_Mezzala,1996.0,2038.62,1988.32,1973.91,-27.61,13068,80,54,28,34.9%
60,morstats,1913.0,1906.72,1841.96,1824.91,32.02,177332,41895,143699,126074,67.9%
61,FplOpinion,1914.0,1903.84,1931.25,1927.87,-31.42,134092,44930,5240,2096,33.2%
62,_NeilFPL,1986.0,1981.2,1961.74,1951.09,-2.44,27432,2790,817,436,49%
63,UnderstandingF8,1852.0,1752.9,1756.53,1737.46,79.03,486345,702068,682242,673180,88.4%
64,EejRoberts,1911.0,1969.52,1962.24,1952.76,-74.44,155701,4911,811,373,15.1%
65,FPL_Gents,1932.0,1893.13,1926.68,1904.25,-0.41,75875,57996,6787,7441,50.2%
66,FPLHaggis,1906.0,1927.94,1893.85,1874.67,-16.33,129000,22562,32328,27775,41.3%
67,Jumpthewave,1973.0,1976.75,1938.3,1914.68,6.34,65920,3473,3456,4027,53.8%
68,DarraghNoonan,1980.0,1999.23,1957.09,1944.32,-10.33,34319,1143,1023,857,44.2%
69,FPL_Chase,1970.0,1959.57,1966.26,1947.17,-11.72,42721,7536,566,589,43.5%
70,jonwalker88,1850.0,1932.07,1967.14,1964.94,-129.26,312466,20109,539,108,2.4%
71,TomDavies_17,1995.0,1976.25,1938.68,1928.13,23.79,12681,3513,3350,2078,63.8%
72,FodWeTrust,1859.0,1873.57,1929.05,1912.72,-70.83,309104,92138,5717,4363,16.6%
73,FplPass,1979.0,1918.77,1840.52,1836.83,90.6,55243,30482,152699,93092,91.6%
74,prparsons,1963.0,1967.35,1932.06,1906.09,4.38,50028,5545,4917,6887,53%
75,FplJeb,1838.0,1847.67,1955.48,1932.01,-99.09,402061,157380,1089,1626,7.3%
76,JosesBusDrivers,1816.0,1944.14,1965.96,1968.87,-168.06,761467,12801,610,49,0.3%
77,hidethecactus,2007.0,1937.34,1895.24,1884.91,77.71,14165,16573,31230,18428,88.1%
78,tweetsofagooner,1809.0,1793.97,1852.25,1853.15,-48.99,705935,395076,106247,59038,24.5%
79,FplRafiki,1950.0,1856.23,1831.86,1828.44,87.41,92622,133822,184438,114417,90.8%
80,FPL_Audit,2009.0,1932.94,1942.17,1912.95,55.63,8361,19176,2802,4340,79.6%
81,DaveCZfpl,1814.0,1821.27,1880.54,1873.81,-69.37,764600,259767,49838,28478,16.9%
82,PaulGiurculet,2068.0,1948.46,1868.25,1852.1,155.48,1216,11046,69377,59852,99.5%
83,k_rybaczuk,1863.0,1868.97,1902.09,1861.7,-38.85,429901,101435,22770,44990,29.4%
84,CoalportGlen,2043.0,2042.21,1983.58,1955.94,25.96,5722,51,80,240,64.9%
