,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,selected_by_percent,gw_points
0,257,Ederson,43,1,61,24,4.473,False,1,12.1,4.473
1,234,Robertson,14,2,71,24,5.081,False,1,4.1,5.081
2,237,Alexander-Arnold,14,2,85,24,5.945,False,1,46.8,5.945
3,256,Cancelo,43,2,71,24,5.478,False,1,45.7,5.478
4,233,Salah,14,3,127,24,6.847,True,2,36.1,13.694
5,251,De Bruyne,43,3,122,24,5.862,False,1,14.5,5.862
6,265,Foden,43,3,80,24,5.819,False,1,7.9,5.819
7,420,Bowen,21,3,68,24,5.569,False,1,28.5,5.569
8,357,Kane,6,4,123,24,5.9220000000000015,False,1,13.6,5.9220000000000015
9,413,Antonio,21,4,79,24,5.146,False,1,42.2,5.146
10,579,Ronaldo,1,4,125,24,5.528,False,1,28.6,5.528
