,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,starting_lineup,selected_by_percent,gw_points
0,455,Fabianski,21,1,50,9,3.695,False,1,1,1.2,3.695
1,249,Evans,13,2,44,9,3.45,False,1,1,0.3,3.45
2,268,Justin,13,2,43,9,3.588,False,1,1,1.0,3.588
3,276,Matip,14,2,59,9,3.807,False,1,1,0.9,3.807
4,233,Harrison,2,3,62,9,3.904,False,1,1,4.7,3.904
5,264,Barnes,13,3,69,9,4.2860000000000005,False,1,1,1.1,4.2860000000000005
6,465,Bowen,21,3,81,9,4.553,False,1,1,3.8,4.553
7,603,Paquetá,21,3,60,9,3.8569999999999998,False,1,1,1.3,3.8569999999999998
8,66,Solanke,91,4,57,9,4.3469999999999995,False,1,1,0.7,4.3469999999999995
9,227,Bamford,2,4,73,9,4.643,True,2,1,0.4,9.286
10,356,Wilson,4,4,72,9,4.217,False,1,1,0.7,4.217
11,238,Meslier,2,1,45,9,3.52,False,0,0,2.2,0.0
12,409,Walker-Peters,20,2,45,9,3.41,False,0,0,1.5,0.0
13,417,Perraud,20,2,45,9,3.2089999999999996,False,0,0,0.1,0.0
14,195,Gordon,11,3,56,9,3.8169999999999997,False,0,0,4.8,0.0
