,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,starting_lineup,selected_by_percent,gw_points
0,270,de Gea,1,1,52,22,6.739,False,1,1,13.3,6.739
1,98,Tarkowski,90,2,49,22,5.42,False,1,1,1.0,5.42
2,106,Mee,90,2,48,22,5.617000000000001,False,1,1,0.6,5.617000000000001
3,110,Lowton,90,2,44,22,5.591,False,1,1,2.4,5.591
4,122,Alonso,8,2,57,22,6.042000000000002,False,1,1,12.7,6.042000000000002
5,555,Varane,1,2,55,22,6.077999999999999,False,1,1,3.1,6.077999999999999
6,64,Trossard,36,3,61,22,6.787000000000001,False,1,1,2.2,6.787000000000001
7,138,Mount,8,3,77,22,7.367000000000001,False,1,1,25.5,7.367000000000001
8,212,Maddison,13,3,69,22,6.207999999999998,False,1,1,15.0,6.207999999999998
9,357,Kane,6,4,122,22,8.450000000000001,True,2,1,13.3,16.900000000000002
10,468,King,57,4,58,22,6.9270000000000005,False,1,1,8.5,6.9270000000000005
11,69,Sánchez,36,1,46,22,6.452999999999999,False,0,0,18.3,0.0
12,277,Fernandes,1,3,116,22,7.567,False,0,0,16.3,0.0
13,362,Lucas Moura,6,3,65,22,6.215,False,0,0,6.7,0.0
14,63,Maupay,36,4,65,22,6.448,False,0,0,7.1,0.0
