rank,prev_rank,name,league,off,def,spi
49,47,Eintracht Frankfurt,German Bundesliga,1.96,0.88,69.92
50,45,Flamengo,Brasileiro Série A,1.96,0.88,69.75
51,50,Palmeiras,Brasileiro Série A,1.86,0.82,69.39
52,52,FC Cologne,German Bundesliga,1.88,0.85,69.18
53,54,FC Twente,Dutch Eredivisie,2.0,0.98,68.43
54,62,Girona FC,Spanish Primera Division,1.88,0.88,68.41
55,58,Rangers,Scottish Premiership,2.17,1.13,67.83
56,59,SC Freiburg,German Bundesliga,1.91,0.94,67.42
57,63,VfB Stuttgart,German Bundesliga,1.95,0.99,67.08
58,56,Lazio,Italy Serie A,1.72,0.81,66.99
59,57,Young Boys,Swiss Raiffeisen Super League,2.27,1.26,66.8
60,60,Borussia Monchengladbach,German Bundesliga,2.0,1.05,66.7
61,55,Leicester City,Barclays Premier League,1.92,0.98,66.69
62,67,Fulham,Barclays Premier League,1.78,0.88,66.48
63,51,AS Monaco,French Ligue 1,2.05,1.1,66.45
64,76,Nice,French Ligue 1,1.64,0.78,66.27
65,69,1. FC Union Berlin,German Bundesliga,1.66,0.79,66.25
66,64,Atletico Mineiro,Brasileiro Série A,1.65,0.79,66.09
67,61,Valencia,Spanish Primera Division,1.68,0.83,65.77
68,65,Osasuna,Spanish Primera Division,1.59,0.77,65.4
69,71,Reims,French Ligue 1,1.7,0.87,65.22
70,66,Mallorca,Spanish Primera Division,1.59,0.78,65.08
71,68,Real Betis,Spanish Primera Division,1.73,0.9,64.94
72,74,AZ,Dutch Eredivisie,1.88,1.03,64.92
73,77,TSG Hoffenheim,German Bundesliga,1.92,1.07,64.7
74,81,Monterrey,Mexican Primera Division Torneo Clausura,1.75,0.93,64.69
75,75,Torino,Italy Serie A,1.62,0.82,64.67
76,80,Braga,Portuguese Liga,1.77,0.96,64.33
77,72,Fenerbahce,Turkish Turkcell Super Lig,2.11,1.25,64.31
78,70,Rayo Vallecano,Spanish Primera Division,1.66,0.88,64.14
79,73,Galatasaray,Turkish Turkcell Super Lig,1.94,1.14,63.5
80,89,Genk,Belgian Jupiler League,2.11,1.29,63.29
81,84,Slavia Prague,UEFA Europa Conference League,1.83,1.06,63.09
82,88,Sassuolo,Italy Serie A,1.86,1.09,63.06
83,95,Besiktas,Turkish Turkcell Super Lig,1.8,1.04,63.0
84,78,Wolverhampton,Barclays Premier League,1.63,0.9,62.92
85,82,Werder Bremen,German Bundesliga,1.94,1.17,62.77
86,86,Strasbourg,French Ligue 1,1.78,1.04,62.63
87,85,Club América,Mexican Primera Division Torneo Clausura,1.84,1.09,62.55
88,79,Getafe,Spanish Primera Division,1.5,0.82,62.26
89,83,Udinese,Italy Serie A,1.8,1.07,62.25
90,90,Dinamo Zagreb,UEFA Champions League,1.8,1.09,61.85
91,92,Bologna,Italy Serie A,1.69,1.0,61.84
92,94,Burnley,English League Championship,1.49,0.84,61.36
93,104,Olympiacos,Greek Super League,1.75,1.08,61.08
94,87,Bodo/Glimt,Norwegian Tippeligaen,2.03,1.33,60.92
95,111,AFC Bournemouth,Barclays Premier League,1.75,1.09,60.82
96,99,Everton,Barclays Premier League,1.72,1.1,60.1
97,91,Leeds United,Barclays Premier League,1.84,1.21,59.94
98,120,AEK Athens,Greek Super League,1.59,0.98,59.92
99,93,Southampton,Barclays Premier League,1.61,1.01,59.73
100,96,River Plate,Argentina Primera Division,1.56,0.98,59.54
101,103,Toulouse,French Ligue 1,1.72,1.13,59.39
102,102,Monza,Italy Serie A,1.65,1.07,59.27
103,129,Montpellier,French Ligue 1,1.63,1.05,59.15
104,112,FC Augsburg,German Bundesliga,1.81,1.21,59.09
105,100,Club Brugge,Belgian Jupiler League,1.7,1.13,59.02
106,101,Espanyol,Spanish Primera Division,1.65,1.08,58.9
107,105,Antwerp,Belgian Jupiler League,1.48,0.93,58.86
108,106,Union Saint Gilloise,Belgian Jupiler League,1.88,1.3,58.73
109,119,Lecce,Italy Serie A,1.43,0.89,58.7
110,110,Clermont Foot,French Ligue 1,1.5,0.96,58.69
111,113,Schalke 04,German Bundesliga,1.68,1.12,58.68
112,123,KAA Gent,Belgian Jupiler League,1.72,1.16,58.55
113,125,CSKA Moscow,Russian Premier Liga,1.54,0.99,58.55
114,107,Slovácko,UEFA Europa Conference League,1.77,1.21,58.54
115,108,Red Star Belgrade,UEFA Europa League,1.75,1.19,58.52
116,109,Adana Demirspor,Turkish Turkcell Super Lig,1.79,1.22,58.45
117,97,Fluminense,Brasileiro Série A,1.61,1.08,58.22
118,98,FC Copenhagen,Danish SAS-Ligaen,1.58,1.05,58.1
119,121,Cadiz,Spanish Primera Division,1.51,0.99,57.89
120,117,Los Angeles FC,Major League Soccer,1.73,1.2,57.77
121,114,São Paulo,Brasileiro Série A,1.52,1.02,57.66
122,115,Internacional,Brasileiro Série A,1.5,1.0,57.66
123,118,Shakhtar Donetsk,UEFA Europa League,1.77,1.24,57.61
124,122,Vitesse,Dutch Eredivisie,1.61,1.11,57.31
125,124,Middlesbrough,English League Championship,1.71,1.21,57.05
126,128,SK Sturm Graz,Austrian T-Mobile Bundesliga,1.58,1.11,56.69
127,116,Tigres UANL,Mexican Primera Division Torneo Clausura,1.45,1.01,56.16
128,127,Hertha Berlin,German Bundesliga,1.66,1.21,56.11
129,126,Luton Town,English League Championship,1.4,0.97,56.09
130,138,Nottingham Forest,Barclays Premier League,1.58,1.15,55.8
131,146,Lorient,French Ligue 1,1.51,1.08,55.8
132,130,FC Utrecht,Dutch Eredivisie,1.71,1.27,55.69
133,142,Sheffield United,English League Championship,1.48,1.07,55.53
134,137,Pachuca,Mexican Primera Division Torneo Clausura,1.59,1.17,55.43
135,134,Almeria,Spanish Primera Division,1.72,1.29,55.42
136,154,Elche,Spanish Primera Division,1.56,1.15,55.41
137,131,VfL Bochum,German Bundesliga,1.82,1.4,55.14
138,132,Sparta,Dutch Eredivisie,1.67,1.26,55.1
139,133,Viktoria Plzen,UEFA Champions League,1.82,1.41,54.85
140,136,Ferencvaros,UEFA Europa League,1.61,1.22,54.55
141,135,Spartak Moscow,Russian Premier Liga,1.68,1.3,54.49
142,139,Verona,Italy Serie A,1.44,1.07,54.33
143,140,Corinthians,Brasileiro Série A,1.35,0.99,54.23
144,188,Ipswich Town,English League One,1.62,1.26,54.22
145,147,Real Valladolid,Spanish Primera Division,1.6,1.26,53.61
146,164,FC Midtjylland,Danish SAS-Ligaen,1.53,1.21,53.28
147,145,Nantes,French Ligue 1,1.47,1.15,53.28
148,175,Fortaleza,Brasileiro Série A,1.43,1.11,53.25
149,148,Dynamo Kiev,UEFA Europa League,1.51,1.19,53.06
150,143,Vizela,Portuguese Liga,1.36,1.06,52.88
151,149,Brest,French Ligue 1,1.43,1.13,52.79
152,150,Philadelphia Union,Major League Soccer,1.64,1.34,52.68
153,183,LASK Linz,Austrian T-Mobile Bundesliga,1.64,1.34,52.51
154,166,Toluca,Mexican Primera Division Torneo Clausura,1.61,1.32,52.48
155,153,Anderlecht,Belgian Jupiler League,1.46,1.18,52.32
156,144,Vasco da Gama,Brasileiro Série A,1.49,1.21,52.27
157,155,Guadalajara,Mexican Primera Division Torneo Clausura,1.47,1.19,52.22
158,182,León,Mexican Primera Division Torneo Clausura,1.35,1.07,52.16
159,159,NEC,Dutch Eredivisie,1.56,1.28,52.12
160,156,SC Dnipro-1,UEFA Europa Conference League,1.55,1.28,52.11
161,152,Santos,Brasileiro Série A,1.38,1.1,52.11
162,157,Lech Poznan,UEFA Europa Conference League,1.42,1.15,52.07
163,160,Swansea City,English League Championship,1.46,1.19,52.01
164,151,FC Krasnodar,Russian Premier Liga,1.67,1.41,51.89
165,165,Atlético Paranaense,Brasileiro Série A,1.38,1.12,51.89
166,162,Steaua Bucuresti,UEFA Europa Conference League,1.5,1.24,51.89
167,187,Botafogo,Brasileiro Série A,1.39,1.12,51.86
168,174,Famalicao,Portuguese Liga,1.41,1.16,51.64
169,170,FC Sheriff Tiraspol,UEFA Europa League,1.51,1.27,51.36
170,171,FK Partizan Belgrade,UEFA Europa Conference League,1.41,1.17,51.22
171,163,Yokohama F. Marinos,Japanese J League,1.61,1.38,51.17
172,141,Molde,Norwegian Tippeligaen,1.69,1.46,51.09
173,167,Gil Vicente,Portuguese Liga,1.35,1.13,50.86
174,168,Empoli,Italy Serie A,1.46,1.24,50.85
175,184,Vissel Kobe,Japanese J League,1.45,1.23,50.84
176,161,Guimaraes,Portuguese Liga,1.22,1.02,50.4
177,179,Cruz Azul,Mexican Primera Division Torneo Clausura,1.33,1.13,50.33
178,181,Heerenveen,Dutch Eredivisie,1.64,1.45,50.27
179,177,Atlas,Mexican Primera Division Torneo Clausura,1.41,1.22,50.17
180,185,Coventry City,English League Championship,1.34,1.15,50.13
181,172,Metz,French Ligue 2,1.32,1.14,50.01
182,173,PAOK Salonika,Greek Super League,1.43,1.25,49.9
183,186,Panathinaikos,Greek Super League,1.04,0.85,49.8
184,158,Dinamo Moscow,Russian Premier Liga,1.51,1.35,49.74
185,176,Auxerre,French Ligue 1,1.33,1.16,49.7
186,198,Millwall,English League Championship,1.3,1.12,49.69
187,208,Lokomotiv Moscow,Russian Premier Liga,1.52,1.36,49.68
188,180,Trabzonspor,Turkish Turkcell Super Lig,1.58,1.42,49.63
189,190,Go Ahead Eagles,Dutch Eredivisie,1.61,1.46,49.49
190,169,Bragantino,Brasileiro Série A,1.41,1.25,49.42
191,191,FK Austria Vienna,Austrian T-Mobile Bundesliga,1.68,1.53,49.41
192,192,FK Qarabag,UEFA Europa League,1.41,1.25,49.41
193,193,Maccabi Haifa,UEFA Champions League,1.69,1.54,49.35
194,178,Fatih Karagümrük,Turkish Turkcell Super Lig,1.81,1.66,49.32
195,197,Rostov,Russian Premier Liga,1.47,1.32,49.31
196,202,Rapid Vienna,Austrian T-Mobile Bundesliga,1.55,1.41,49.22
197,194,Hapoel Be'er,UEFA Europa Conference League,1.49,1.34,49.22
198,199,Chaves,Portuguese Liga,1.37,1.23,49.05
199,195,Atlanta United FC,Major League Soccer,1.57,1.44,48.91
200,206,Rio Ave,Portuguese Liga,1.24,1.1,48.86
201,196,New York City FC,Major League Soccer,1.44,1.32,48.78
202,201,Urawa Red Diamonds,Japanese J League,1.36,1.23,48.63
203,189,Stoke City,English League Championship,1.27,1.14,48.63
204,203,Standard Liege,Belgian Jupiler League,1.5,1.39,48.38
205,200,West Bromwich Albion,English League Championship,1.33,1.22,48.31
206,210,Salernitana,Italy Serie A,1.46,1.35,48.24
207,205,Cremonese,Italy Serie A,1.48,1.4,47.77
208,223,Istanbul Basaksehir,Turkish Turkcell Super Lig,1.29,1.21,47.66
209,213,Santos Laguna,Mexican Primera Division Torneo Clausura,1.53,1.45,47.63
210,218,Konyaspor,Turkish Turkcell Super Lig,1.34,1.26,47.58
211,204,FC Arouca,Portuguese Liga,1.19,1.11,47.5
212,209,Cercle Brugge,Belgian Jupiler League,1.42,1.35,47.46
213,216,Seattle Sounders FC,Major League Soccer,1.38,1.31,47.38
214,219,Talleres de Córdoba,Argentina Primera Division,1.25,1.17,47.34
215,217,Spezia,Italy Serie A,1.45,1.39,47.31
216,222,Boavista,Portuguese Liga,1.31,1.24,47.14
217,220,América Mineiro,Brasileiro Série A,1.34,1.28,47.05
218,207,Argentinos Juniors,Argentina Primera Division,1.22,1.15,47.01
219,214,Rosenborg,Norwegian Tippeligaen,1.59,1.56,46.88
220,224,Frosinone,Italy Serie B,1.17,1.11,46.81
221,215,Genoa,Italy Serie B,1.07,1.0,46.67
222,211,KVC Westerlo,Belgian Jupiler League,1.51,1.49,46.4
223,233,Aris Salonika,Greek Super League,1.32,1.29,46.34
224,212,Terek Grozny,Russian Premier Liga,1.24,1.21,46.24
225,228,Boca Juniors,Argentina Primera Division,1.19,1.16,46.18
226,226,Angers,French Ligue 1,1.35,1.33,46.16
227,238,Kawasaki Frontale,Japanese J League,1.53,1.53,46.08
228,244,Viborg,Danish SAS-Ligaen,1.33,1.31,46.04
229,229,FC Cincinnati,Major League Soccer,1.52,1.52,45.98
230,259,Malmo FF,Swedish Allsvenskan,1.45,1.45,45.94
231,234,Bahía,Brasileiro Série A,1.28,1.27,45.94
232,265,Bordeaux,French Ligue 2,1.22,1.2,45.8
233,231,RKC,Dutch Eredivisie,1.57,1.6,45.56
234,221,Sampdoria,Italy Serie A,1.42,1.44,45.52
235,225,Norwich City,English League Championship,1.24,1.24,45.49
236,246,New York Red Bulls,Major League Soccer,1.18,1.18,45.42
237,237,Sunderland,English League Championship,1.34,1.36,45.34
238,263,Basel,Swiss Raiffeisen Super League,1.35,1.37,45.28
239,230,AC Ajaccio,French Ligue 1,1.16,1.16,45.27
240,236,Casa Pia,Portuguese Liga,1.17,1.19,45.12
241,247,San Lorenzo,Argentina Primera Division,1.0,1.0,45.0
242,245,Grêmio,Brasileiro Série A,1.3,1.33,44.98
243,256,Estudiantes,Argentina Primera Division,1.15,1.17,44.9
244,260,Cruzeiro,Brasileiro Série A,1.25,1.28,44.88
245,241,AEK Larnaca,UEFA Europa League,1.16,1.18,44.76
246,235,Portimonense,Portuguese Liga,1.24,1.28,44.75
247,242,Apollon Limassol,UEFA Europa Conference League,1.21,1.24,44.74
248,239,Watford,English League Championship,1.26,1.31,44.51
249,243,St Etienne,French Ligue 2,1.43,1.5,44.41
250,251,Gazovik Orenburg,Russian Premier Liga,1.46,1.54,44.22
251,249,OH Leuven,Belgian Jupiler League,1.44,1.53,44.15
252,227,FC Nordsjaelland,Danish SAS-Ligaen,1.29,1.36,44.09
253,248,Los Angeles Galaxy,Major League Soccer,1.48,1.58,43.95
254,274,Defensa y Justicia,Argentina Primera Division,1.17,1.24,43.75
255,252,Hearts,Scottish Premiership,1.43,1.54,43.75
256,254,BK Hacken,Swedish Allsvenskan,1.62,1.74,43.66
257,261,Tigre,Argentina Primera Division,1.21,1.29,43.5
258,255,Sivasspor,Turkish Turkcell Super Lig,1.36,1.47,43.46
259,253,Bristol City,English League Championship,1.16,1.24,43.3
260,240,Columbus Crew,Major League Soccer,1.34,1.45,43.22
261,257,Vancouver Whitecaps,Major League Soccer,1.33,1.45,43.04
262,258,CFR 1907 Cluj,UEFA Europa Conference League,1.22,1.33,42.98
263,250,Velez Sarsfield,Argentina Primera Division,1.03,1.11,42.9
264,264,FC Dallas,Major League Soccer,1.25,1.39,42.6
265,276,Tenerife,Spanish Segunda Division,0.95,1.04,42.34
266,336,FC Lugano,Swiss Raiffeisen Super League,1.34,1.51,42.17
267,283,Sochi,Russian Premier Liga,1.27,1.43,42.08
268,272,Kayserispor,Turkish Turkcell Super Lig,1.52,1.71,42.06
269,270,Cagliari,Italy Serie B,1.09,1.22,42.03
270,277,Nashville SC,Major League Soccer,1.17,1.32,41.93
271,285,Le Havre,French Ligue 2,0.88,0.99,41.9
272,284,FC St. Pauli,German 2. Bundesliga,1.27,1.45,41.79
273,306,AGF Aarhus,Danish SAS-Ligaen,0.97,1.1,41.7
274,275,Ludogorets,UEFA Europa League,1.3,1.49,41.66
275,279,Toronto FC,Major League Soccer,1.35,1.54,41.66
276,299,Levante,Spanish Segunda Division,1.01,1.14,41.63
277,282,Blackburn,English League Championship,1.05,1.2,41.56
278,308,Puebla,Mexican Primera Division Torneo Clausura,1.32,1.52,41.4
279,291,Maritimo,Portuguese Liga,1.24,1.43,41.34
280,268,Randers FC,Danish SAS-Ligaen,1.26,1.46,41.31
281,278,New England Revolution,Major League Soccer,1.34,1.54,41.28
282,273,Bari,Italy Serie B,1.14,1.32,41.16
283,301,Sanfrecce Hiroshima,Japanese J League,1.19,1.38,41.14
284,267,Racing Club,Argentina Primera Division,1.19,1.38,41.1
285,287,FC Groningen,Dutch Eredivisie,1.31,1.53,41.08
286,232,Sporting de Charleroi,Belgian Jupiler League,1.32,1.54,41.06
287,292,Hibernian,Scottish Premiership,1.28,1.49,40.99
288,293,Aberdeen,Scottish Premiership,1.26,1.47,40.98
289,271,FC Luzern,Swiss Raiffeisen Super League,1.43,1.67,40.95
290,294,St. Truidense,Belgian Jupiler League,1.08,1.26,40.92
291,295,FC Volendam,Dutch Eredivisie,1.43,1.67,40.92
292,337,Kashima Antlers,Japanese J League,1.26,1.47,40.85
293,297,Antalyaspor,Turkish Turkcell Super Lig,1.3,1.52,40.74
294,319,Wolfsberger AC,Austrian T-Mobile Bundesliga,1.48,1.73,40.74
295,280,Pumas Unam,Mexican Primera Division Torneo Clausura,1.25,1.47,40.73
296,281,St Gallen,Swiss Raiffeisen Super League,1.51,1.77,40.72
297,266,Troyes,French Ligue 1,1.38,1.62,40.71
298,289,WSG Swarovski Wattens,Austrian T-Mobile Bundesliga,1.38,1.63,40.69
299,307,Estoril Praia,Portuguese Liga,1.12,1.33,40.65
300,286,Cuiaba,Brasileiro Série A,1.12,1.32,40.62
301,288,Mamelodi Sundowns,South African ABSA Premier League,1.03,1.22,40.56
302,302,Lanus,Argentina Primera Division,1.15,1.36,40.49
303,303,Fortuna Sittard,Dutch Eredivisie,1.4,1.66,40.36
304,328,SC Paderborn,German 2. Bundesliga,1.37,1.63,40.2
305,262,Barnsley,English League One,1.39,1.66,40.18
306,290,Hamburg SV,German 2. Bundesliga,1.48,1.76,40.12
307,269,Sochaux,French Ligue 2,1.18,1.43,40.03
308,314,Goiás,Brasileiro Série A,1.14,1.37,40.02
309,300,Preston North End,English League Championship,1.15,1.38,39.99
310,298,Karlsruher SC,German 2. Bundesliga,1.43,1.72,39.89
311,304,Parma,Italy Serie B,1.1,1.34,39.86
312,317,Pacos Ferreira,Portuguese Liga,1.12,1.36,39.85
313,315,Alanyaspor,Turkish Turkcell Super Lig,1.42,1.71,39.8
314,324,Atlético San Luis,Mexican Primera Division Torneo Clausura,1.15,1.41,39.48
315,321,Coritiba,Brasileiro Série A,1.13,1.39,39.44
316,370,F.B.C Unione Venezia,Italy Serie B,1.2,1.47,39.35
317,339,Portland Timbers,Major League Soccer,1.36,1.68,39.23
318,329,IF Elfsborg,Swedish Allsvenskan,1.23,1.52,39.22
319,296,Silkeborg,Danish SAS-Ligaen,1.41,1.73,39.21
320,351,Brondby,Danish SAS-Ligaen,1.28,1.58,39.2
321,345,SV Darmstadt 98,German 2. Bundesliga,1.19,1.48,39.13
322,320,Emmen,Dutch Eredivisie,1.27,1.57,39.13
323,330,Nagoya Grampus Eight,Japanese J League,0.99,1.24,39.13
324,322,Kasimpasa,Turkish Turkcell Super Lig,1.26,1.57,39.07
325,310,Necaxa,Mexican Primera Division Torneo Clausura,1.05,1.32,39.03
326,318,Hammarby,Swedish Allsvenskan,1.37,1.7,39.02
327,344,Fortuna Düsseldorf,German 2. Bundesliga,1.28,1.59,38.98
328,327,Huracán,Argentina Primera Division,0.98,1.23,38.96
329,332,Orlando City SC,Major League Soccer,1.24,1.55,38.91
330,331,Omonia Nicosia,UEFA Europa League,1.25,1.57,38.72
331,311,Granada,Spanish Segunda Division,0.94,1.2,38.69
332,316,Alavés,Spanish Segunda Division,0.9,1.14,38.58
333,348,1. FC Heidenheim 1846,German 2. Bundesliga,1.19,1.5,38.55
334,313,Chicago Fire,Major League Soccer,1.27,1.6,38.53
335,334,Minnesota United FC,Major League Soccer,1.23,1.55,38.48
336,338,San Jose Earthquakes,Major League Soccer,1.32,1.67,38.4
337,326,Caen,French Ligue 2,1.14,1.45,38.4
338,309,FC Andorra,Spanish Segunda Division,0.91,1.17,38.3
339,312,Tijuana,Mexican Primera Division Torneo Clausura,1.18,1.5,38.27
340,357,Lillestrom,Norwegian Tippeligaen,1.34,1.71,38.18
341,325,Cardiff City,English League Championship,1.06,1.37,38.12
342,341,Motherwell,Scottish Premiership,1.2,1.54,38.09
343,342,Slovan Bratislava,UEFA Europa Conference League,1.12,1.44,38.09
344,340,Birmingham,English League Championship,1.04,1.35,38.07
345,397,KV Mechelen,Belgian Jupiler League,1.45,1.85,37.86
346,343,Austin FC,Major League Soccer,1.28,1.64,37.84
347,333,Real Zaragoza,Spanish Segunda Division,0.91,1.19,37.79
348,335,Santa Clara,Portuguese Liga,1.04,1.37,37.73
349,369,Sheffield Wednesday,English League One,1.17,1.52,37.69
350,323,Colon Santa Fe,Argentina Primera Division,1.08,1.42,37.66
351,347,Hull City,English League Championship,1.05,1.37,37.63
352,355,FC Juárez,Mexican Primera Division Torneo Clausura,1.02,1.36,37.41
353,352,Colorado Rapids,Major League Soccer,1.18,1.55,37.39
354,346,Rosario Central,Argentina Primera Division,1.08,1.43,37.3
355,375,Montreal Impact,Major League Soccer,1.19,1.58,37.1
356,372,CA Independiente,Argentina Primera Division,0.96,1.3,37.07
357,363,Paris FC,French Ligue 2,1.11,1.48,37.05
358,350,Bastia,French Ligue 2,0.98,1.32,36.91
359,367,Las Palmas,Spanish Segunda Division,0.91,1.24,36.87
360,353,Albacete,Spanish Segunda Division,1.09,1.47,36.83
361,366,Ural Sverdlovsk Oblast,Russian Premier Liga,0.99,1.35,36.54
362,305,FC Zurich,Swiss Raiffeisen Super League,1.25,1.68,36.52
363,358,Ankaragucu,Turkish Turkcell Super Lig,1.09,1.49,36.29
364,368,FC Tokyo,Japanese J League,1.14,1.57,36.15
365,362,Newell's Old Boys,Argentina Primera Division,0.83,1.17,36.15
366,354,Cerezo Osaka,Japanese J League,1.06,1.46,36.04
367,380,Melbourne City,Australian A-League,1.39,1.89,35.78
368,364,Odense BK,Danish SAS-Ligaen,1.25,1.72,35.76
369,365,Austria Lustenau,Austrian T-Mobile Bundesliga,1.21,1.67,35.68
370,349,Sporting Kansas City,Major League Soccer,1.02,1.44,35.67
371,359,Querétaro,Mexican Primera Division Torneo Clausura,0.98,1.39,35.65
372,356,Krylia Sovetov,Russian Premier Liga,0.99,1.4,35.64
373,376,Wigan,English League Championship,0.95,1.35,35.55
374,361,Pisa,Italy Serie B,0.94,1.34,35.48
375,388,Grasshoppers Zürich,Swiss Raiffeisen Super League,1.38,1.9,35.48
376,386,DC United,Major League Soccer,1.16,1.63,35.31
377,360,Djurgardens IF,Swedish Allsvenskan,1.1,1.56,35.3
378,409,Viking FK,Norwegian Tippeligaen,1.38,1.91,35.23
379,416,Servette,Swiss Raiffeisen Super League,1.18,1.66,35.22
380,394,Inter Miami CF,Major League Soccer,1.15,1.63,35.17
381,389,Guingamp,French Ligue 2,1.07,1.52,35.13
382,384,Eibar,Spanish Segunda Division,0.83,1.21,35.13
383,371,Banfield,Argentina Primera Division,0.88,1.3,34.79
384,374,Sarmiento,Argentina Primera Division,1.02,1.49,34.73
385,378,Como,Italy Serie B,1.06,1.53,34.69
386,405,Consadole Sapporo,Japanese J League,1.39,1.95,34.62
387,400,Queens Park Rangers,English League Championship,1.04,1.53,34.31
388,385,St Mirren,Scottish Premiership,0.99,1.47,34.27
389,422,Atlético Tucumán,Argentina Primera Division,0.92,1.39,34.17
390,387,Houston Dynamo,Major League Soccer,1.14,1.67,34.06
391,398,Godoy Cruz,Argentina Primera Division,0.97,1.45,34.05
392,383,Valerenga,Norwegian Tippeligaen,1.25,1.82,33.99
393,391,Mazatlán FC,Mexican Primera Division Torneo Clausura,1.12,1.66,33.88
394,373,Belgrano Cordoba,Argentina Primera Division,0.93,1.41,33.87
395,395,Instituto,Argentina Primera Division,0.99,1.49,33.86
396,379,Charlotte FC,Major League Soccer,1.17,1.72,33.79
397,392,Ballkani,UEFA Europa Conference League,1.2,1.76,33.76
398,415,Huddersfield Town,English League Championship,0.99,1.49,33.69
399,381,Platense,Argentina Primera Division,0.86,1.33,33.6
400,404,AaB,Danish SAS-Ligaen,1.06,1.59,33.59
401,382,SpVgg Greuther Fürth,German 2. Bundesliga,1.07,1.6,33.59
402,393,Sudtirol,Italy Serie B,0.75,1.19,33.49
403,399,FC Cartagena,Spanish Segunda Division,0.92,1.42,33.44
404,390,Real Oviedo,Spanish Segunda Division,0.77,1.22,33.42
405,403,Gimnasia La Plata,Argentina Primera Division,0.93,1.44,33.4
406,408,Sporting Gijón,Spanish Segunda Division,0.84,1.32,33.27
407,428,SK Brann,Norwegian Tippeligaen,1.11,1.69,33.08
408,377,SK Austria Klagenfurt,Austrian T-Mobile Bundesliga,1.27,1.89,33.05
409,406,Rotherham United,English League Championship,0.98,1.52,32.91
410,402,Kalmar FF,Swedish Allsvenskan,0.95,1.48,32.8
411,407,Odd BK,Norwegian Tippeligaen,1.0,1.57,32.56
412,410,Excelsior,Dutch Eredivisie,1.19,1.82,32.53
413,412,Cambuur Leeuwarden,Dutch Eredivisie,1.22,1.86,32.47
414,442,Fakel Voronezh,Russian Premier Liga,1.03,1.62,32.47
415,396,Holstein Kiel,German 2. Bundesliga,1.29,1.96,32.28
416,417,Rigas Futbola Skola,UEFA Europa Conference League,1.16,1.8,32.23
