rank,prev_rank,name,league,off,def,spi
32,29,Zenit St Petersburg,Russian Premier Liga,2.04,0.81,72.81
33,33,Athletic Bilbao,Spanish Primera Division,1.84,0.7,72.08
34,35,Sevilla FC,Spanish Primera Division,1.79,0.69,71.45
35,34,Lyon,French Ligue 1,2.13,0.94,71.36
36,37,Leicester City,Barclays Premier League,1.95,0.83,70.86
37,38,Real Betis,Spanish Primera Division,1.86,0.76,70.75
38,42,1. FC Union Berlin,German Bundesliga,1.89,0.79,70.66
39,40,Rangers,Scottish Premiership,2.04,0.91,70.66
40,48,Borussia Monchengladbach,German Bundesliga,2.14,0.98,70.65
41,39,West Ham United,Barclays Premier League,1.92,0.82,70.62
42,36,Crystal Palace,Barclays Premier League,1.79,0.72,70.58
43,41,Stade Rennes,French Ligue 1,1.99,0.88,70.49
44,52,Newcastle,Barclays Premier League,1.83,0.76,70.26
45,43,Juventus,Italy Serie A,1.95,0.87,69.94
46,46,Celtic,Scottish Premiership,2.1,0.98,69.93
47,58,SC Freiburg,German Bundesliga,2.04,0.94,69.9
48,45,Lazio,Italy Serie A,2.06,0.96,69.72
49,50,Mainz,German Bundesliga,1.93,0.88,69.47
50,47,Marseille,French Ligue 1,1.83,0.8,69.46
51,53,Brentford,Barclays Premier League,1.87,0.84,69.12
52,49,Celta Vigo,Spanish Primera Division,1.77,0.77,69.06
53,55,Flamengo,Brasileiro Série A,1.78,0.78,68.91
54,51,Lille,French Ligue 1,1.78,0.79,68.76
55,59,Wolverhampton,Barclays Premier League,1.78,0.82,68.05
56,57,Valencia,Spanish Primera Division,1.74,0.79,68.04
57,60,Fiorentina,Italy Serie A,1.84,0.88,67.61
58,56,VfL Wolfsburg,German Bundesliga,1.9,0.95,67.09
59,62,FC Cologne,German Bundesliga,1.89,0.95,66.95
60,54,Eintracht Frankfurt,German Bundesliga,1.87,0.94,66.78
61,61,Strasbourg,French Ligue 1,1.77,0.87,66.57
62,44,Club Brugge,Belgian Jupiler League,2.02,1.08,66.4
63,64,Fenerbahce,Turkish Turkcell Super Lig,1.93,1.03,65.7
64,63,TSG Hoffenheim,German Bundesliga,1.99,1.09,65.58
65,65,Getafe,Spanish Primera Division,1.55,0.73,65.51
66,67,Lens,French Ligue 1,1.78,0.92,65.5
67,66,Palmeiras,Brasileiro Série A,1.69,0.85,65.43
68,68,VfB Stuttgart,German Bundesliga,1.85,1.01,64.83
69,69,Slavia Prague,UEFA Europa Conference League,1.9,1.06,64.66
70,71,Monterrey,Mexican Primera Division Torneo Apertura,1.82,0.99,64.58
71,70,Nice,French Ligue 1,1.69,0.89,64.39
72,73,Osasuna,Spanish Primera Division,1.63,0.87,63.69
73,72,Everton,Barclays Premier League,1.73,0.96,63.68
74,74,Rayo Vallecano,Spanish Primera Division,1.65,0.89,63.56
75,75,Dinamo Zagreb,UEFA Europa League,1.79,1.02,63.44
76,76,Torino,Italy Serie A,1.64,0.91,62.83
77,78,Cadiz,Spanish Primera Division,1.65,0.93,62.62
78,82,FC Twente,Dutch Eredivisie,1.71,0.99,62.36
79,81,AZ,Dutch Eredivisie,1.84,1.13,61.8
80,80,Leeds United,Barclays Premier League,1.77,1.07,61.68
81,83,Verona,Italy Serie A,1.74,1.05,61.45
82,84,Tigres UANL,Mexican Primera Division Torneo Apertura,1.71,1.03,61.34
83,104,Olympiacos,Greek Super League,1.72,1.05,61.16
84,85,Southampton,Barclays Premier League,1.76,1.09,61.1
85,77,River Plate,Argentina Primera Division,1.68,1.03,60.97
86,90,Genk,Belgian Jupiler League,1.95,1.27,60.83
87,98,Werder Bremen,German Bundesliga,1.65,1.0,60.79
88,89,Braga,Portuguese Liga,1.59,0.96,60.7
89,91,Schalke 04,German Bundesliga,1.64,1.0,60.66
90,92,Atletico Mineiro,Brasileiro Série A,1.55,0.92,60.61
91,79,Young Boys,Swiss Raiffeisen Super League,1.95,1.28,60.53
92,93,Shakhtar Donetsk,UEFA Champions League,1.88,1.22,60.47
93,94,Almeria,Spanish Primera Division,1.63,1.0,60.41
94,95,Sassuolo,Italy Serie A,1.92,1.26,60.3
95,88,VfL Bochum,German Bundesliga,1.7,1.07,60.13
96,107,Fulham,Barclays Premier League,1.61,1.0,59.97
97,96,Fluminense,Brasileiro Série A,1.53,0.94,59.84
98,99,Real Valladolid,Spanish Primera Division,1.61,1.01,59.8
99,100,Espanyol,Spanish Primera Division,1.59,0.99,59.72
100,103,Elche,Spanish Primera Division,1.59,1.0,59.59
101,87,FC Copenhagen,Danish SAS-Ligaen,1.8,1.19,59.49
102,110,Trabzonspor,Turkish Turkcell Super Lig,1.71,1.11,59.43
103,106,Watford,English League Championship,1.65,1.07,59.34
104,102,Nantes,French Ligue 1,1.62,1.03,59.32
105,121,Bodo/Glimt,Norwegian Tippeligaen,1.94,1.33,59.18
106,97,Norwich City,English League Championship,1.64,1.06,59.17
107,105,Anderlecht,Belgian Jupiler League,1.68,1.11,58.96
108,86,FC Augsburg,German Bundesliga,1.69,1.12,58.91
109,101,Hertha Berlin,German Bundesliga,1.64,1.08,58.88
110,115,AFC Bournemouth,Barclays Premier League,1.55,1.0,58.63
111,109,Girona FC,Spanish Primera Division,1.57,1.04,58.35
112,113,Internacional,Brasileiro Série A,1.59,1.06,57.98
113,114,Udinese,Italy Serie A,1.69,1.16,57.94
114,112,Club América,Mexican Primera Division Torneo Apertura,1.55,1.04,57.78
115,116,Reims,French Ligue 1,1.5,0.99,57.78
116,117,Red Star Belgrade,UEFA Europa League,1.71,1.19,57.71
117,118,FC Utrecht,Dutch Eredivisie,1.78,1.25,57.62
118,108,São Paulo,Brasileiro Série A,1.45,0.95,57.58
119,119,Mallorca,Spanish Primera Division,1.58,1.08,57.58
120,111,FC Midtjylland,Danish SAS-Ligaen,1.87,1.37,56.99
121,123,New York City FC,Major League Soccer,1.74,1.27,56.42
122,142,Spartak Moscow,Russian Premier Liga,1.63,1.17,56.35
123,128,Angers,French Ligue 1,1.46,1.02,56.26
124,124,Bologna,Italy Serie A,1.59,1.14,56.11
125,125,Bragantino,Brasileiro Série A,1.51,1.08,55.9
126,122,Sheffield United,English League Championship,1.51,1.08,55.85
127,127,Pachuca,Mexican Primera Division Torneo Apertura,1.5,1.07,55.8
128,129,Sparta Prague,UEFA Europa League,1.62,1.19,55.67
129,120,Nottingham Forest,Barclays Premier League,1.5,1.08,55.56
130,138,Los Angeles FC,Major League Soccer,1.76,1.33,55.53
131,132,Corinthians,Brasileiro Série A,1.25,0.85,55.53
132,130,Dynamo Kiev,UEFA Champions League,1.59,1.17,55.39
133,131,Ferencvaros,UEFA Europa League,1.64,1.23,55.23
134,133,Guimaraes,Portuguese Liga,1.5,1.1,55.08
135,136,CSKA Moscow,Russian Premier Liga,1.54,1.14,54.98
136,126,Yokohama F. Marinos,Japanese J League,1.81,1.4,54.98
137,134,KAA Gent,Belgian Jupiler League,1.51,1.12,54.76
138,135,Troyes,French Ligue 1,1.48,1.1,54.65
139,141,West Bromwich Albion,English League Championship,1.43,1.07,54.08
140,143,Santos,Brasileiro Série A,1.33,0.99,53.78
141,140,Brest,French Ligue 1,1.58,1.23,53.78
142,137,Burnley,English League Championship,1.48,1.14,53.69
143,144,Lorient,French Ligue 1,1.45,1.12,53.6
144,139,Vitesse,Dutch Eredivisie,1.59,1.26,53.48
145,149,Atlético Paranaense,Brasileiro Série A,1.38,1.05,53.44
146,158,Dinamo Moscow,Russian Premier Liga,1.61,1.29,53.16
147,156,Ceará,Brasileiro Série A,1.29,0.98,53.05
148,147,Levante,Spanish Segunda Division,1.55,1.24,52.99
149,154,Toulouse,French Ligue 1,1.47,1.16,52.97
150,150,Sampdoria,Italy Serie A,1.51,1.2,52.95
151,152,Monza,Italy Serie A,1.47,1.16,52.84
152,153,FC Sheriff Tiraspol,UEFA Europa League,1.6,1.29,52.76
153,161,Molde,Norwegian Tippeligaen,1.75,1.44,52.75
154,148,Montpellier,French Ligue 1,1.53,1.24,52.69
155,162,AC Ajaccio,French Ligue 1,1.44,1.16,52.21
156,145,Philadelphia Union,Major League Soccer,1.55,1.29,51.78
157,173,Santos Laguna,Mexican Primera Division Torneo Apertura,1.54,1.29,51.71
158,160,FK Partizan Belgrade,UEFA Europa Conference League,1.45,1.2,51.71
159,175,FC Krasnodar,Russian Premier Liga,1.49,1.24,51.58
160,159,Auxerre,French Ligue 1,1.46,1.21,51.5
161,157,Famalicao,Portuguese Liga,1.45,1.21,51.3
162,146,Cruz Azul,Mexican Primera Division Torneo Apertura,1.41,1.17,51.3
163,163,Besiktas,Turkish Turkcell Super Lig,1.51,1.27,51.29
164,164,Galatasaray,Turkish Turkcell Super Lig,1.52,1.28,51.18
165,166,Gil Vicente,Portuguese Liga,1.42,1.19,51.16
166,151,Clermont Foot,French Ligue 1,1.42,1.19,51.13
167,167,Maccabi Tel-Aviv,UEFA Europa Conference League,1.32,1.09,51.09
168,165,SK Sturm Graz,Austrian T-Mobile Bundesliga,1.61,1.4,50.66
169,170,Lecce,Italy Serie A,1.4,1.2,50.41
170,172,Sochi,Russian Premier Liga,1.44,1.25,50.09
171,197,LASK Linz,Austrian T-Mobile Bundesliga,1.58,1.4,49.9
172,155,Boca Juniors,Argentina Primera Division,1.37,1.2,49.88
173,169,St Etienne,French Ligue 2,1.47,1.29,49.84
174,174,Guadalajara,Mexican Primera Division Torneo Apertura,1.29,1.12,49.67
175,176,Empoli,Italy Serie A,1.55,1.38,49.65
176,171,Fortaleza,Brasileiro Série A,1.19,1.03,49.33
177,181,Atlas,Mexican Primera Division Torneo Apertura,1.37,1.22,49.29
178,177,Cremonese,Italy Serie A,1.37,1.22,49.25
179,184,Antwerp,Belgian Jupiler League,1.32,1.2,48.42
180,190,Kawasaki Frontale,Japanese J League,1.5,1.39,48.35
181,188,Rapid Vienna,Austrian T-Mobile Bundesliga,1.37,1.26,48.33
182,183,Legia Warsaw,UEFA Europa League,1.4,1.29,48.33
183,168,Union Saint Gilloise,Belgian Jupiler League,1.33,1.22,48.24
184,185,Spezia,Italy Serie A,1.45,1.35,48.17
185,180,Heerenveen,Dutch Eredivisie,1.42,1.32,48.09
186,187,Istanbul Basaksehir,Turkish Turkcell Super Lig,1.33,1.24,47.92
187,192,Middlesbrough,English League Championship,1.32,1.25,47.47
188,191,Parma,Italy Serie B,1.36,1.29,47.38
189,189,Hamburg SV,German 2. Bundesliga,1.54,1.48,47.34
190,186,Santa Clara,Portuguese Liga,1.26,1.18,47.26
191,194,Metz,French Ligue 2,1.4,1.34,47.1
192,193,Basel,Swiss Raiffeisen Super League,1.41,1.36,46.97
193,178,PAOK Salonika,Greek Super League,1.28,1.22,46.83
194,195,FC Groningen,Dutch Eredivisie,1.45,1.42,46.64
195,198,Salernitana,Italy Serie A,1.42,1.38,46.63
196,200,New York Red Bulls,Major League Soccer,1.36,1.32,46.45
197,210,Silkeborg,Danish SAS-Ligaen,1.48,1.46,46.41
198,201,Boavista,Portuguese Liga,1.28,1.25,46.28
199,196,NEC,Dutch Eredivisie,1.39,1.37,46.24
200,199,Rosenborg,Norwegian Tippeligaen,1.57,1.57,46.22
201,208,América Mineiro,Brasileiro Série A,1.18,1.15,46.1
202,215,Vizela,Portuguese Liga,1.31,1.3,46.02
203,206,Cagliari,Italy Serie B,1.38,1.38,45.99
204,238,Cerezo Osaka,Japanese J League,1.38,1.37,45.96
205,207,Velez Sarsfield,Argentina Primera Division,1.2,1.19,45.84
206,202,León,Mexican Primera Division Torneo Apertura,1.42,1.43,45.69
207,203,Coventry City,English League Championship,1.3,1.31,45.67
208,,Bordeaux,French Ligue 2,1.36,1.38,45.48
209,216,Maritimo,Portuguese Liga,1.28,1.28,45.45
210,227,Cuiaba,Brasileiro Série A,1.04,1.04,45.25
211,233,Blackburn,English League Championship,1.16,1.17,45.17
212,212,Portimonense,Portuguese Liga,1.22,1.23,45.17
213,182,Urawa Red Diamonds,Japanese J League,1.24,1.26,45.17
214,213,Kasimpasa,Turkish Turkcell Super Lig,1.57,1.62,45.09
215,214,Granada,Spanish Segunda Division,1.33,1.36,45.01
216,217,Austin FC,Major League Soccer,1.53,1.58,44.98
217,221,FC Volendam,Dutch Eredivisie,1.35,1.38,44.95
218,218,Djurgardens IF,Swedish Allsvenskan,1.4,1.45,44.76
219,243,Stoke City,English League Championship,1.2,1.24,44.65
220,211,Puebla,Mexican Primera Division Torneo Apertura,1.27,1.31,44.63
221,229,Preston North End,English League Championship,1.23,1.27,44.61
222,235,Estoril Praia,Portuguese Liga,1.23,1.27,44.59
223,205,Los Angeles Galaxy,Major League Soccer,1.53,1.6,44.56
224,236,Sparta,Dutch Eredivisie,1.26,1.31,44.54
225,179,Panathinaikos,Greek Super League,1.15,1.18,44.54
226,225,Millwall,English League Championship,1.24,1.29,44.52
227,222,Emmen,Dutch Eredivisie,1.31,1.37,44.47
228,232,Rostov,Russian Premier Liga,1.34,1.4,44.4
229,230,Konyaspor,Turkish Turkcell Super Lig,1.42,1.49,44.36
230,257,Montreal Impact,Major League Soccer,1.38,1.44,44.35
231,209,St Gallen,Swiss Raiffeisen Super League,1.54,1.62,44.33
232,226,FK Austria Vienna,Austrian T-Mobile Bundesliga,1.3,1.36,44.33
233,231,Chaves,Portuguese Liga,1.3,1.36,44.28
234,248,New England Revolution,Major League Soccer,1.45,1.53,44.11
235,237,Atlético Goianiense,Brasileiro Série A,1.19,1.25,43.99
236,253,Colorado Rapids,Major League Soccer,1.49,1.58,43.95
237,219,Rio Ave,Portuguese Liga,1.27,1.35,43.77
238,239,RKC,Dutch Eredivisie,1.37,1.47,43.74
239,258,Lillestrom,Norwegian Tippeligaen,1.37,1.47,43.72
240,242,Antalyaspor,Turkish Turkcell Super Lig,1.31,1.42,43.38
241,244,Alanyaspor,Turkish Turkcell Super Lig,1.43,1.56,43.29
242,228,Excelsior,Dutch Eredivisie,1.3,1.41,43.26
243,246,Pacos Ferreira,Portuguese Liga,1.16,1.26,43.23
244,272,Talleres de Córdoba,Argentina Primera Division,1.17,1.27,43.17
245,259,Pumas Unam,Mexican Primera Division Torneo Apertura,1.16,1.26,43.12
246,267,Luton Town,English League Championship,1.14,1.24,43.02
247,251,Go Ahead Eagles,Dutch Eredivisie,1.3,1.42,42.96
248,223,AEK Athens,Greek Super League,1.31,1.43,42.94
249,263,Seattle Sounders FC,Major League Soccer,1.3,1.43,42.79
250,240,FC Arouca,Portuguese Liga,1.16,1.28,42.79
251,274,Casa Pia,Portuguese Liga,1.18,1.3,42.79
252,204,FC Zurich,Swiss Raiffeisen Super League,1.43,1.58,42.72
253,255,St. Truidense,Belgian Jupiler League,1.15,1.27,42.7
254,254,FK Qarabag,UEFA Europa Conference League,1.33,1.47,42.68
255,224,Lokomotiv Moscow,Russian Premier Liga,1.29,1.43,42.64
256,241,Botafogo,Brasileiro Série A,1.1,1.21,42.59
257,256,Coritiba,Brasileiro Série A,1.23,1.36,42.58
258,249,Portland Timbers,Major League Soccer,1.53,1.7,42.53
259,260,Necaxa,Mexican Primera Division Torneo Apertura,1.15,1.27,42.53
260,261,Genoa,Italy Serie B,1.29,1.43,42.51
261,252,Atlanta United FC,Major League Soccer,1.35,1.51,42.49
262,234,Hammarby,Swedish Allsvenskan,1.42,1.58,42.44
263,220,Sporting de Charleroi,Belgian Jupiler League,1.39,1.55,42.33
264,266,Estudiantes,Argentina Primera Division,1.2,1.34,42.27
265,268,CSKA Sofia,UEFA Europa Conference League,1.08,1.21,42.15
266,269,Anorthosis Famagusta,UEFA Europa Conference League,1.19,1.35,41.98
267,287,Cambuur Leeuwarden,Dutch Eredivisie,1.46,1.65,41.87
268,245,Columbus Crew,Major League Soccer,1.27,1.44,41.85
269,276,Terek Grozny,Russian Premier Liga,1.09,1.23,41.76
270,275,Nashville SC,Major League Soccer,1.31,1.5,41.6
271,277,Adana Demirspor,Turkish Turkcell Super Lig,1.28,1.47,41.56
272,279,Hearts,Scottish Premiership,1.26,1.44,41.55
273,280,CFR 1907 Cluj,UEFA Europa Conference League,1.23,1.41,41.43
274,292,Fortuna Sittard,Dutch Eredivisie,1.37,1.57,41.38
275,286,FC Nordsjaelland,Danish SAS-Ligaen,1.27,1.47,41.25
276,282,Minnesota United FC,Major League Soccer,1.46,1.69,41.2
277,284,F.B.C Unione Venezia,Italy Serie B,1.25,1.45,41.15
278,283,Queens Park Rangers,English League Championship,1.18,1.37,41.14
279,285,Tijuana,Mexican Primera Division Torneo Apertura,1.16,1.34,41.08
280,301,FC Khimki,Russian Premier Liga,1.17,1.37,41.08
281,262,Racing Club,Argentina Primera Division,1.13,1.32,41.07
282,247,Kashima Antlers,Japanese J League,1.28,1.49,40.97
283,265,Argentinos Juniors,Argentina Primera Division,1.03,1.2,40.94
284,298,Toluca,Mexican Primera Division Torneo Apertura,1.28,1.5,40.81
285,278,Real Salt Lake,Major League Soccer,1.24,1.47,40.62
286,295,Union Santa Fe,Argentina Primera Division,1.1,1.3,40.56
287,289,FC Dallas,Major League Soccer,1.27,1.5,40.54
288,271,Defensa y Justicia,Argentina Primera Division,1.13,1.34,40.41
289,297,Alavés,Spanish Segunda Division,1.21,1.44,40.33
290,264,Krylia Sovetov,Russian Premier Liga,1.18,1.41,40.28
291,299,Viking FK,Norwegian Tippeligaen,1.47,1.75,40.23
292,312,Chicago Fire,Major League Soccer,1.26,1.51,40.15
293,305,Guingamp,French Ligue 2,1.24,1.49,40.09
294,290,Atlético San Luis,Mexican Primera Division Torneo Apertura,1.15,1.38,40.06
295,288,Cardiff City,English League Championship,1.05,1.27,40.01
296,303,Goiás,Brasileiro Série A,1.21,1.47,39.96
297,281,Derby County,English League One,1.26,1.53,39.92
298,304,Ludogorets,UEFA Europa League,1.25,1.51,39.87
299,296,Arminia Bielefeld,German 2. Bundesliga,1.29,1.56,39.85
300,329,Sanfrecce Hiroshima,Japanese J League,1.13,1.37,39.73
301,270,Brondby,Danish SAS-Ligaen,1.22,1.48,39.69
302,306,Huracán,Argentina Primera Division,0.99,1.21,39.61
303,302,Sivasspor,Turkish Turkcell Super Lig,1.22,1.49,39.56
304,316,Juventude,Brasileiro Série A,1.02,1.26,39.45
305,310,Benevento,Italy Serie B,1.16,1.43,39.39
306,356,KV Mechelen,Belgian Jupiler League,1.37,1.68,39.38
307,293,Swansea City,English League Championship,1.21,1.49,39.38
308,300,Huddersfield Town,English League Championship,1.06,1.31,39.3
309,311,Slovan Bratislava,UEFA Europa Conference League,1.13,1.4,39.27
310,317,Sheffield Wednesday,English League One,1.3,1.6,39.25
311,313,Paris FC,French Ligue 2,1.1,1.37,39.09
312,324,Mamelodi Sundowns,South African ABSA Premier League,1.17,1.46,39.08
313,291,Cercle Brugge,Belgian Jupiler League,1.18,1.47,39.08
314,294,Malmo FF,Swedish Allsvenskan,1.18,1.47,39.0
315,273,Wolfsberger AC,Austrian T-Mobile Bundesliga,1.38,1.7,38.99
316,336,CA Independiente,Argentina Primera Division,1.01,1.27,38.99
317,327,Tigre,Argentina Primera Division,1.17,1.46,38.99
318,308,Bristol City,English League Championship,1.27,1.58,38.91
319,333,SV Darmstadt 98,German 2. Bundesliga,1.34,1.66,38.89
320,250,Aris Salonika,Greek Super League,1.02,1.29,38.84
321,319,Omonia Nicosia,UEFA Europa Conference League,1.24,1.55,38.79
322,320,Eibar,Spanish Segunda Division,1.09,1.38,38.7
323,338,Standard Liege,Belgian Jupiler League,1.17,1.48,38.6
324,340,Gimnasia La Plata,Argentina Primera Division,0.98,1.26,38.5
325,326,Randers FC,Danish SAS-Ligaen,1.11,1.42,38.43
326,307,Godoy Cruz,Argentina Primera Division,1.09,1.39,38.38
327,321,Dijon FCO,French Ligue 2,1.18,1.5,38.37
328,339,Livingston,Scottish Premiership,1.1,1.4,38.34
329,332,Birmingham,English League Championship,1.14,1.45,38.33
330,323,Caen,French Ligue 2,1.12,1.43,38.32
331,362,FC Cincinnati,Major League Soccer,1.46,1.85,38.09
332,309,Avaí,Brasileiro Série A,1.14,1.47,38.06
333,328,Brescia,Italy Serie B,1.1,1.43,37.91
334,342,Sunderland,English League Championship,1.15,1.49,37.88
335,330,Valerenga,Norwegian Tippeligaen,1.29,1.67,37.83
336,315,Lanus,Argentina Primera Division,1.15,1.5,37.67
337,371,Aberdeen,Scottish Premiership,1.09,1.43,37.65
338,331,Real Zaragoza,Spanish Segunda Division,1.07,1.4,37.58
339,318,Blackpool,English League Championship,1.1,1.45,37.57
340,314,Sochaux,French Ligue 2,0.99,1.3,37.53
341,351,WSG Swarovski Wattens,Austrian T-Mobile Bundesliga,1.33,1.73,37.49
342,335,Real Oviedo,Spanish Segunda Division,1.05,1.39,37.46
343,337,Fatih Karagümrük,Turkish Turkcell Super Lig,1.13,1.48,37.41
344,346,Banfield,Argentina Primera Division,0.96,1.28,37.37
345,334,Hibernian,Scottish Premiership,1.0,1.33,37.31
346,353,FC Juárez,Mexican Primera Division Torneo Apertura,0.92,1.24,37.28
347,360,Reading,English League Championship,1.14,1.51,37.26
348,344,OH Leuven,Belgian Jupiler League,1.24,1.63,37.2
349,358,BK Hacken,Swedish Allsvenskan,1.48,1.93,37.12
350,352,Gazisehir Gaziantep,Turkish Turkcell Super Lig,1.16,1.54,37.12
351,366,FC Luzern,Swiss Raiffeisen Super League,1.24,1.64,37.04
352,322,Hartberg,Austrian T-Mobile Bundesliga,1.19,1.58,37.01
353,347,Newell's Old Boys,Argentina Primera Division,0.98,1.32,36.98
354,398,Viborg,Danish SAS-Ligaen,1.21,1.61,36.94
355,348,SD Huesca,Spanish Segunda Division,1.06,1.42,36.92
356,345,Hull City,English League Championship,1.02,1.37,36.9
357,325,Orlando City SC,Major League Soccer,1.18,1.58,36.89
358,349,Las Palmas,Spanish Segunda Division,1.04,1.4,36.83
359,359,Mazatlán FC,Mexican Primera Division Torneo Apertura,1.08,1.46,36.77
360,341,AaB,Danish SAS-Ligaen,1.2,1.61,36.76
361,355,Hatayspor,Turkish Turkcell Super Lig,1.24,1.67,36.61
362,380,Sagan Tosu,Japanese J League,1.12,1.52,36.55
363,357,Flora,UEFA Europa Conference League,1.33,1.78,36.51
364,363,San Lorenzo,Argentina Primera Division,1.0,1.38,36.36
365,354,Kayserispor,Turkish Turkcell Super Lig,1.18,1.61,36.29
366,425,Nagoya Grampus Eight,Japanese J League,0.92,1.28,36.17
367,370,KVC Westerlo,Belgian Jupiler League,1.11,1.54,36.05
368,343,San Jose Earthquakes,Major League Soccer,1.38,1.87,36.04
369,375,IF Elfsborg,Swedish Allsvenskan,1.33,1.8,36.03
370,379,Inter Miami CF,Major League Soccer,1.25,1.71,36.0
371,369,Frosinone,Italy Serie B,1.16,1.59,35.99
372,364,Fortuna Düsseldorf,German 2. Bundesliga,1.08,1.5,35.97
373,372,Leganes,Spanish Segunda Division,1.03,1.44,35.73
374,381,Toronto FC,Major League Soccer,1.3,1.78,35.71
375,386,SC Paderborn,German 2. Bundesliga,1.25,1.73,35.64
376,368,Querétaro,Mexican Primera Division Torneo Apertura,1.08,1.52,35.59
377,365,FC St. Pauli,German 2. Bundesliga,1.26,1.75,35.58
378,411,KV Oostende,Belgian Jupiler League,1.11,1.55,35.55
379,415,Grasshoppers Zürich,Swiss Raiffeisen Super League,1.21,1.69,35.52
380,385,Kashiwa Reysol,Japanese J League,1.01,1.44,35.34
381,376,Sporting Gijón,Spanish Segunda Division,0.98,1.4,35.32
382,377,Pisa,Italy Serie B,1.02,1.45,35.27
383,404,Sporting Kansas City,Major League Soccer,1.08,1.53,35.21
384,361,Colon Santa Fe,Argentina Primera Division,0.99,1.44,34.87
385,382,Kairat Almaty,UEFA Europa Conference League,1.12,1.6,34.87
386,350,Vissel Kobe,Japanese J League,1.02,1.47,34.85
387,383,FC Zorya Luhansk,UEFA Europa Conference League,1.03,1.49,34.83
388,374,SK Austria Klagenfurt,Austrian T-Mobile Bundesliga,1.15,1.65,34.78
389,393,Wigan,English League Championship,1.04,1.51,34.74
390,388,SV Ried,Austrian T-Mobile Bundesliga,1.06,1.54,34.71
391,391,KV Kortrijk,Belgian Jupiler League,1.05,1.53,34.7
392,387,Amiens,French Ligue 2,0.94,1.38,34.68
393,384,Vancouver Whitecaps,Major League Soccer,1.16,1.67,34.68
394,367,Rosario Central,Argentina Primera Division,1.05,1.53,34.55
395,373,Dundee Utd,Scottish Premiership,0.97,1.42,34.51
396,405,Charlotte FC,Major League Soccer,1.12,1.63,34.4
397,378,SpVgg Greuther Fürth,German 2. Bundesliga,1.13,1.65,34.3
398,394,Ascoli,Italy Serie B,0.96,1.44,34.09
399,396,NS Mura,UEFA Europa Conference League,1.11,1.64,33.99
400,389,AGF Aarhus,Danish SAS-Ligaen,0.99,1.48,33.91
401,399,Jablonec,UEFA Europa Conference League,1.1,1.63,33.87
402,390,1. FC Nürnberg,German 2. Bundesliga,1.13,1.67,33.83
403,403,Tenerife,Spanish Segunda Division,0.91,1.4,33.67
404,406,FC Cartagena,Spanish Segunda Division,1.07,1.6,33.63
405,410,Servette,Swiss Raiffeisen Super League,1.09,1.63,33.59
406,422,Nimes,French Ligue 2,1.02,1.54,33.49
407,416,Platense,Argentina Primera Division,0.92,1.41,33.47
408,407,Ross County,Scottish Premiership,1.1,1.66,33.46
409,421,Ipswich Town,English League One,0.95,1.46,33.25
410,408,Kilmarnock,Scottish Premiership,1.03,1.58,33.24
411,443,Sarmiento,Argentina Primera Division,0.96,1.48,33.2
412,414,Mirandes,Spanish Segunda Division,1.02,1.56,33.17
413,397,Fakel Voronezh,Russian Premier Liga,1.09,1.66,33.06
414,417,Ankaragucu,Turkish Turkcell Super Lig,1.05,1.61,33.05
415,418,Houston Dynamo,Major League Soccer,1.2,1.8,33.04
416,400,Gazovik Orenburg,Russian Premier Liga,1.1,1.68,32.95
