,player_id,web_name,team_code,element_type,now_cost,points_md,is_captain,multiplier,starting_lineup,selected_by_percent,gw_points
0,363,McCarthy,20,1,45,3.838125,False,1,1,16.4,3.838125
1,259,Alexander-Arnold,14,2,74,4.256749999999999,False,1,1,14.3,4.256749999999999
2,300,Shaw,1,2,50,3.6279999999999997,False,1,1,8.2,3.6279999999999997
3,556,Dias,43,2,61,4.221375,False,1,1,20.7,4.221375
4,254,Salah,14,3,126,6.328500000000001,True,2,1,43.0,12.657000000000002
5,271,Gündogan,43,3,61,4.602,False,1,1,32.2,4.602
6,276,Sterling,43,3,116,5.745625,False,1,1,13.4,5.745625
7,570,Raphinha,2,3,54,4.009,False,1,1,7.0,4.009
8,202,Bamford,2,4,69,4.94425,False,1,1,56.6,4.94425
9,388,Kane,6,4,110,5.053000000000001,False,1,1,24.3,5.053000000000001
10,514,Watkins,7,4,65,4.094875,False,1,1,23.1,4.094875
11,597,Sánchez,36,1,45,3.6332500000000003,False,0,0,2.7,0.0
12,61,Burn,36,2,42,2.474875,False,0,0,0.5,0.0
13,211,Struijk,2,2,39,2.51125,False,0,0,5.1,0.0
14,23,Smith Rowe,3,3,43,2.5469999999999997,False,0,0,2.1,0.0
