,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,selected_by_percent,gw_points
0,281,Alisson,14,1,54,9,4.173,False,1,14.4,4.173
1,146,James,8,2,60,9,4.544,False,1,35.6,4.544
2,276,Matip,14,2,59,9,4.274,False,1,0.9,4.274
3,285,Alexander-Arnold,14,2,74,9,4.9719999999999995,False,1,36.5,4.9719999999999995
4,261,Maddison,13,3,79,9,5.309,False,1,6.3,5.309
5,283,Salah,14,3,129,9,6.0889999999999995,False,1,35.2,6.0889999999999995
6,301,De Bruyne,43,3,123,9,5.609,False,1,32.7,5.609
7,465,Bowen,21,3,81,9,4.795,False,1,3.9,4.795
8,210,Mitrović,54,4,69,9,4.9110000000000005,False,1,30.8,4.9110000000000005
9,255,Vardy,13,4,92,9,4.591,False,1,2.3,4.591
10,318,Haaland,43,4,120,9,7.0420000000000025,True,2,81.0,14.084000000000005
