,ID,Points,Minutes,sim
0,2,1,90,1
1,3,3,90,1
2,5,6,90,1
3,6,3,90,1
4,10,8,90,1
5,15,6,90,1
6,16,6,90,1
7,18,3,90,1
8,25,3,90,1
9,26,9,90,1
10,28,2,90,1
11,29,2,90,1
12,31,1,90,1
13,37,2,90,1
14,39,1,90,1
15,40,4,90,1
16,42,2,90,1
17,44,1,90,1
18,45,2,90,1
19,46,2,90,1
20,47,2,90,1
21,57,6,90,1
22,64,3,90,1
23,66,10,90,1
24,69,3,90,1
25,70,3,90,1
26,73,6,90,1
27,76,9,90,1
28,78,1,90,1
29,80,2,90,1
30,81,1,90,1
31,86,5,90,1
32,88,2,90,1
33,92,1,90,1
34,94,2,90,1
35,95,2,90,1
36,104,5,90,1
37,106,2,90,1
38,108,2,90,1
39,109,2,90,1
40,110,2,90,1
41,111,2,90,1
42,112,2,90,1
43,113,2,90,1
44,116,7,90,1
45,118,2,90,1
46,120,2,90,1
47,128,2,90,1
48,130,2,90,1
49,132,2,90,1
50,136,2,90,1
51,142,7,90,1
52,146,2,90,1
53,147,2,90,1
54,149,2,90,1
55,150,2,90,1
56,152,5,90,1
57,156,2,90,1
58,157,2,90,1
59,159,2,90,1
60,160,9,90,1
61,161,2,90,1
62,167,2,90,1
63,168,2,90,1
64,169,2,90,1
65,170,2,90,1
66,176,2,90,1
67,178,2,90,1
68,185,2,90,1
69,186,4,90,1
70,190,10,90,1
71,191,5,90,1
72,195,12,90,1
73,199,2,90,1
74,200,2,90,1
75,201,1,90,1
76,205,2,90,1
77,209,5,90,1
78,210,5,90,1
79,211,2,90,1
80,223,3,90,1
81,228,6,90,1
82,230,6,90,1
83,237,10,90,1
84,238,6,90,1
85,242,5,90,1
86,244,6,90,1
87,245,6,90,1
88,246,4,90,1
89,249,6,90,1
90,254,6,90,1
91,255,6,90,1
92,259,8,90,1
93,260,6,90,1
94,261,3,90,1
95,264,6,90,1
96,265,3,90,1
97,266,6,90,1
98,268,6,90,1
99,275,2,90,1
100,276,2,90,1
101,280,2,90,1
102,281,5,90,1
103,282,3,90,1
104,283,7,90,1
105,285,2,90,1
106,288,2,90,1
107,293,2,90,1
108,295,1,90,1
109,297,4,90,1
110,299,6,90,1
111,300,12,90,1
112,301,14,90,1
113,302,6,90,1
114,303,3,90,1
115,304,3,90,1
116,306,6,90,1
117,307,8,90,1
118,311,8,90,1
119,313,6,90,1
120,315,9,90,1
121,318,13,90,1
122,326,2,90,1
123,327,0,90,1
124,330,0,90,1
125,333,2,90,1
126,338,2,90,1
127,340,2,90,1
128,342,0,90,1
129,346,2,90,1
130,350,5,90,1
131,354,10,90,1
132,357,2,90,1
133,359,4,90,1
134,363,2,90,1
135,366,2,90,1
136,369,2,90,1
137,370,5,90,1
138,371,2,90,1
139,374,2,90,1
140,376,2,90,1
141,379,1,90,1
142,385,1,90,1
143,394,2,90,1
144,397,2,90,1
145,398,3,90,1
146,404,6,90,1
147,405,3,90,1
148,406,2,90,1
149,407,2,90,1
150,408,6,90,1
151,409,1,90,1
152,416,2,90,1
153,418,5,90,1
154,420,1,90,1
155,422,1,90,1
156,423,1,90,1
157,425,6,90,1
158,429,6,90,1
159,430,6,90,1
160,440,4,90,1
161,443,6,90,1
162,444,3,90,1
163,445,6,90,1
164,446,3,90,1
165,448,6,90,1
166,454,2,90,1
167,455,1,90,1
168,457,1,90,1
169,459,7,90,1
170,461,4,90,1
171,463,4,90,1
172,464,14,90,1
173,465,7,90,1
174,467,9,90,1
175,474,1,90,1
176,475,2,90,1
177,477,0,90,1
178,478,0,90,1
179,480,5,90,1
180,481,2,90,1
181,482,0,90,1
182,483,2,90,1
183,487,9,90,1
184,503,7,90,1
185,504,0,90,1
186,506,3,90,1
187,508,3,90,1
188,510,1,90,1
189,512,2,90,1
190,513,6,90,1
191,514,5,90,1
192,515,2,90,1
193,525,1,90,1
194,526,3,90,1
195,527,3,90,1
196,531,2,90,1
197,532,1,90,1
198,533,0,90,1
199,535,3,90,1
200,536,2,90,1
201,545,7,90,1
202,566,2,90,1
203,567,2,90,1
204,574,7,90,1
205,576,6,90,1
206,582,2,90,1
207,586,2,90,1
208,587,6,90,1
209,588,1,90,1
210,593,2,90,1
211,602,1,90,1
212,603,8,90,1
213,609,2,90,1
214,612,6,90,1
215,613,1,90,1
216,614,7,90,1
217,617,5,90,1
218,620,2,90,1
219,629,2,90,1
0,2,2,90,2
1,6,2,90,2
2,10,1,90,2
3,13,5,90,2
4,14,1,90,2
5,15,1,90,2
6,16,3,90,2
7,18,5,90,2
8,19,7,90,2
9,26,1,90,2
10,28,10,90,2
11,29,8,90,2
12,31,6,90,2
13,40,2,90,2
14,43,6,90,2
15,44,6,90,2
16,45,6,90,2
17,46,3,90,2
18,53,3,90,2
19,54,2,90,2
20,57,2,90,2
21,58,7,90,2
22,64,2,90,2
23,66,8,90,2
24,67,2,90,2
25,69,5,90,2
26,70,2,90,2
27,71,2,90,2
28,73,2,90,2
29,76,2,90,2
30,78,1,90,2
31,80,6,90,2
32,81,1,90,2
33,83,2,90,2
34,85,4,90,2
35,86,2,90,2
36,90,1,90,2
37,94,2,90,2
38,103,5,90,2
39,106,1,90,2
40,107,2,90,2
41,108,1,90,2
42,109,1,90,2
43,110,2,90,2
44,111,7,90,2
45,112,6,90,2
46,113,1,90,2
47,114,1,90,2
48,115,2,90,2
49,116,2,90,2
50,120,2,90,2
51,133,6,90,2
52,135,6,90,2
53,139,6,90,2
54,140,3,90,2
55,142,3,90,2
56,146,6,90,2
57,152,2,90,2
58,156,2,90,2
59,159,3,90,2
60,161,2,90,2
61,165,2,90,2
62,166,4,90,2
63,167,2,90,2
64,168,2,90,2
65,170,2,90,2
66,171,2,90,2
67,176,1,90,2
68,185,2,90,2
69,186,2,90,2
70,194,3,90,2
71,195,7,90,2
72,199,1,90,2
73,200,2,90,2
74,201,2,90,2
75,203,2,90,2
76,205,2,90,2
77,209,2,90,2
78,210,3,90,2
79,211,7,90,2
80,215,2,90,2
81,221,2,90,2
82,228,2,90,2
83,230,2,90,2
84,231,7,90,2
85,233,2,90,2
86,235,2,90,2
87,238,2,90,2
88,239,2,90,2
89,244,5,90,2
90,245,2,90,2
91,246,2,90,2
92,255,3,90,2
93,258,6,90,2
94,259,3,90,2
95,261,3,90,2
96,264,8,90,2
97,265,3,90,2
98,268,6,90,2
99,269,6,90,2
100,271,5,90,2
101,272,6,90,2
102,275,2,90,2
103,276,2,90,2
104,279,6,90,2
105,281,2,90,2
106,282,3,90,2
107,283,8,90,2
108,285,5,90,2
109,292,2,90,2
110,293,7,90,2
111,294,7,90,2
112,297,6,90,2
113,300,8,90,2
114,301,6,90,2
115,302,7,90,2
116,303,6,90,2
117,304,6,90,2
118,305,8,90,2
119,306,9,90,2
120,307,6,90,2
121,308,6,90,2
122,313,1,90,2
123,314,8,90,2
124,315,3,90,2
125,319,2,90,2
126,326,4,90,2
127,327,1,90,2
128,329,1,90,2
129,331,2,90,2
130,332,1,90,2
131,333,5,90,2
132,336,2,90,2
133,340,2,90,2
134,357,2,90,2
135,358,2,90,2
136,367,2,90,2
137,368,2,90,2
138,369,2,90,2
139,370,2,90,2
140,371,5,90,2
141,373,7,90,2
142,374,2,90,2
143,376,2,90,2
144,377,5,90,2
145,385,2,90,2
146,387,2,90,2
147,394,4,90,2
148,397,2,90,2
149,398,2,90,2
150,406,2,90,2
151,407,3,90,2
152,408,6,90,2
153,409,11,90,2
154,411,8,90,2
155,416,2,90,2
156,417,2,90,2
157,420,2,90,2
158,422,5,90,2
159,423,2,90,2
160,425,4,90,2
161,427,7,90,2
162,428,5,90,2
163,429,1,90,2
164,430,1,90,2
165,433,2,90,2
166,436,1,90,2
167,440,7,90,2
168,443,1,90,2
169,446,2,90,2
170,455,6,90,2
171,457,8,90,2
172,461,6,90,2
173,463,12,90,2
174,465,3,90,2
175,467,3,90,2
176,469,9,90,2
177,474,2,90,2
178,475,1,90,2
179,477,1,90,2
180,478,1,90,2
181,480,2,90,2
182,482,1,90,2
183,484,1,90,2
184,486,2,90,2
185,487,1,90,2
186,494,1,90,2
187,503,2,90,2
188,504,1,90,2
189,506,3,90,2
190,507,2,90,2
191,510,1,90,2
192,512,7,90,2
193,513,1,90,2
194,514,2,90,2
195,520,6,90,2
196,525,8,90,2
197,526,4,90,2
198,527,2,90,2
199,529,14,90,2
200,533,1,90,2
201,536,2,90,2
202,538,6,90,2
203,545,6,90,2
204,548,6,90,2
205,567,2,90,2
206,574,2,90,2
207,577,5,90,2
208,579,3,90,2
209,580,3,90,2
210,582,2,90,2
211,588,6,90,2
212,602,2,90,2
213,603,3,90,2
214,605,1,90,2
215,609,2,90,2
216,611,2,90,2
217,612,6,90,2
218,613,2,90,2
219,617,6,90,2
