,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,selected_by_percent,gw_points
0,307,Ederson,43,1,54,31,4.227,False,1,13.4,4.227
1,285,Alexander-Arnold,14,2,73,31,4.189,False,1,17.7,4.189
2,448,Perišić,6,2,53,31,4.416,False,1,15.7,4.416
3,733,Pedro Porro,6,2,48,31,5.254,False,1,0.7,5.254
4,13,Saka,3,3,86,31,5.4060000000000015,False,1,41.0,5.4060000000000015
5,283,Salah,14,3,128,31,5.7010000000000005,False,1,26.3,5.7010000000000005
6,301,De Bruyne,43,3,121,31,5.625,False,1,25.7,5.625
7,305,Grealish,43,3,70,31,4.956,False,1,5.6,4.956
8,335,Rashford,1,3,73,31,6.255,False,1,53.1,6.255
9,318,Haaland,43,4,122,31,7.24,True,2,76.8,14.48
10,427,Kane,6,4,117,31,6.704,False,1,39.8,6.704
