,player_id,event,event_id,web_name,points_md,xmins_md,team,opp_team
0,1,21,199,Özil,0.0,0.0,1,13
1,1,22,215,Özil,0.0,0.0,1,20
2,1,23,219,Özil,0.0,0.0,1,2
3,1,24,229,Özil,0.0,0.0,1,10
4,1,25,239,Özil,0.0,0.0,1,12
5,1,26,253,Özil,0.0,0.0,1,9
6,1,27,261,Özil,0.0,0.0,1,4
7,1,28,269,Özil,0.0,0.0,1,17
8,2,21,199,Sokratis,0.0,0.0,1,13
9,2,22,215,Sokratis,0.0,0.0,1,20
10,2,23,219,Sokratis,0.0,0.0,1,2
11,2,24,229,Sokratis,0.0,0.0,1,10
12,2,25,239,Sokratis,0.0,0.0,1,12
13,2,26,253,Sokratis,0.0,0.0,1,9
14,2,27,261,Sokratis,0.0,0.0,1,4
15,2,28,269,Sokratis,0.0,0.0,1,17
16,3,21,199,David Luiz,1.619,53.0,1,13
17,3,22,215,David Luiz,2.026,50.0,1,20
18,3,23,219,David Luiz,1.591,46.0,1,2
19,3,24,229,David Luiz,1.7590000000000001,44.0,1,10
20,3,25,239,David Luiz,1.073,45.0,1,12
21,3,26,253,David Luiz,1.534,47.0,1,9
22,3,27,261,David Luiz,2.096,46.0,1,4
23,3,28,269,David Luiz,1.58,45.0,1,17
24,4,21,199,Aubameyang,0.0,0.0,1,13
25,4,22,215,Aubameyang,0.0,0.0,1,20
26,4,23,219,Aubameyang,0.0,0.0,1,2
27,4,24,229,Aubameyang,0.0,0.0,1,10
28,4,25,239,Aubameyang,0.0,0.0,1,12
29,4,26,253,Aubameyang,0.0,0.0,1,9
30,4,27,261,Aubameyang,0.0,0.0,1,4
31,4,28,269,Aubameyang,0.0,0.0,1,17
32,5,21,199,Cédric,0.248,8.0,1,13
33,5,22,215,Cédric,0.44799999999999995,11.0,1,20
34,5,23,219,Cédric,0.313,9.0,1,2
35,5,24,229,Cédric,0.43799999999999994,11.0,1,10
36,5,25,239,Cédric,0.318,13.0,1,12
37,5,26,253,Cédric,0.46,14.0,1,9
38,5,27,261,Cédric,0.589,13.0,1,4
39,5,28,269,Cédric,0.562,16.0,1,17
40,6,21,199,Lacazette,3.77,74.0,1,13
41,6,22,215,Lacazette,3.8110000000000004,73.0,1,20
42,6,23,219,Lacazette,3.989,71.0,1,2
43,6,24,229,Lacazette,4.61,71.0,1,10
44,6,25,239,Lacazette,3.1639999999999997,70.0,1,12
45,6,26,253,Lacazette,3.495,70.0,1,9
46,6,27,261,Lacazette,4.1080000000000005,70.0,1,4
47,6,28,269,Lacazette,3.68,68.0,1,17
48,7,21,199,Mustafi,0.0,0.0,1,13
49,7,22,215,Mustafi,0.0,0.0,1,20
50,7,23,219,Mustafi,0.0,0.0,1,2
51,7,24,229,Mustafi,0.0,0.0,1,10
52,7,25,239,Mustafi,0.0,0.0,1,12
53,7,26,253,Mustafi,0.0,0.0,1,9
54,7,27,261,Mustafi,0.045,1.0,1,4
55,7,28,269,Mustafi,0.035,1.0,1,17
56,8,21,199,Leno,3.468,89.0,1,13
57,8,22,215,Leno,3.9389999999999996,89.0,1,20
58,8,23,219,Leno,3.563,88.0,1,2
59,8,24,229,Leno,3.699,88.0,1,10
60,8,25,239,Leno,3.177,87.0,1,12
61,8,26,253,Leno,3.4560000000000004,86.0,1,9
62,8,27,261,Leno,4.019,87.0,1,4
63,8,28,269,Leno,3.447,84.0,1,17
64,9,21,199,Xhaka,1.989,74.0,1,13
65,9,22,215,Xhaka,2.129,74.0,1,20
66,9,23,219,Xhaka,1.953,69.0,1,2
67,9,24,229,Xhaka,2.083,68.0,1,10
68,9,25,239,Xhaka,1.7169999999999999,67.0,1,12
69,9,26,253,Xhaka,1.859,68.0,1,9
70,9,27,261,Xhaka,2.075,67.0,1,4
71,9,28,269,Xhaka,1.902,67.0,1,17
72,10,21,199,Marí,0.705,24.0,1,13
73,10,22,215,Marí,1.449,37.0,1,20
74,10,23,219,Marí,1.57,48.0,1,2
75,10,24,229,Marí,1.69,45.0,1,10
