rank,prev_rank,name,league,off,def,spi
187,186,Botafogo,Brasileiro Série A,1.23,1.07,49.52
188,189,FK Qarabag,UEFA Europa League,1.41,1.25,49.41
189,190,Maccabi Haifa,UEFA Champions League,1.69,1.54,49.35
190,192,Hapoel Be'er,UEFA Europa Conference League,1.49,1.34,49.22
191,205,KVC Westerlo,Belgian Jupiler League,1.64,1.5,49.17
192,200,León,Mexican Primera Division Torneo Clausura,1.3,1.16,48.86
193,214,Go Ahead Eagles,Dutch Eredivisie,1.62,1.5,48.78
194,196,Argentinos Juniors,Argentina Primera Division,1.25,1.11,48.74
195,197,Sampdoria,Italy Serie A,1.35,1.23,48.53
196,185,AC Ajaccio,French Ligue 1,1.25,1.12,48.47
197,198,FC Arouca,Portuguese Liga,1.22,1.09,48.46
198,193,Talleres de Córdoba,Argentina Primera Division,1.34,1.22,48.44
199,194,Kawasaki Frontale,Japanese J League,1.52,1.42,48.34
200,191,RKC,Dutch Eredivisie,1.61,1.51,48.31
201,202,Bragantino,Brasileiro Série A,1.4,1.29,48.17
202,204,Spezia,Italy Serie A,1.43,1.33,48.13
203,199,Santos Laguna,Mexican Primera Division Torneo Clausura,1.55,1.46,48.11
204,210,Atlas,Mexican Primera Division Torneo Clausura,1.29,1.18,48.1
205,206,Rostov,Russian Premier Liga,1.52,1.43,48.07
206,207,Metz,French Ligue 2,1.29,1.18,47.98
207,211,Watford,English League Championship,1.27,1.17,47.95
208,219,Chaves,Portuguese Liga,1.36,1.27,47.95
209,195,LASK Linz,Austrian T-Mobile Bundesliga,1.48,1.41,47.53
210,183,Frosinone,Italy Serie B,1.24,1.16,47.46
211,225,Panathinaikos,Greek Super League,1.07,0.98,47.33
212,178,Istanbul Basaksehir,Turkish Turkcell Super Lig,1.26,1.19,47.32
213,222,FC Krasnodar,Russian Premier Liga,1.53,1.47,47.29
214,212,FC Nordsjaelland,Danish SAS-Ligaen,1.41,1.35,47.1
215,213,Seattle Sounders FC,Major League Soccer,1.4,1.35,47.1
216,201,Velez Sarsfield,Argentina Primera Division,1.18,1.11,47.1
217,216,FC Cincinnati,Major League Soccer,1.55,1.51,47.03
218,209,Boca Juniors,Argentina Primera Division,1.25,1.2,46.71
219,218,St Gallen,Swiss Raiffeisen Super League,1.69,1.67,46.63
220,217,Boavista,Portuguese Liga,1.24,1.21,46.3
221,239,San Lorenzo,Argentina Primera Division,1.15,1.1,46.29
222,224,Vissel Kobe,Japanese J League,1.3,1.27,46.27
223,223,Urawa Red Diamonds,Japanese J League,1.33,1.32,46.06
224,246,Genoa,Italy Serie B,1.1,1.06,46.03
225,215,FK Austria Vienna,Austrian T-Mobile Bundesliga,1.41,1.41,45.91
226,226,Fatih Karagümrük,Turkish Turkcell Super Lig,1.74,1.76,45.91
227,228,Ceará,Brasileiro Série A,1.14,1.12,45.73
228,233,Swansea City,English League Championship,1.35,1.36,45.5
229,231,Hammarby,Swedish Allsvenskan,1.52,1.55,45.44
230,230,Sochaux,French Ligue 2,1.19,1.2,45.19
231,232,Angers,French Ligue 1,1.29,1.31,45.16
232,245,Salernitana,Italy Serie A,1.4,1.44,45.1
233,243,Casa Pia,Portuguese Liga,1.16,1.18,44.95
234,227,Terek Grozny,Russian Premier Liga,1.32,1.36,44.76
235,234,AEK Larnaca,UEFA Europa League,1.16,1.18,44.76
236,238,Apollon Limassol,UEFA Europa Conference League,1.21,1.24,44.74
237,257,Gazovik Orenburg,Russian Premier Liga,1.49,1.56,44.6
238,229,Cercle Brugge,Belgian Jupiler League,1.36,1.41,44.54
239,220,Standard Liege,Belgian Jupiler League,1.4,1.46,44.46
240,303,Konyaspor,Turkish Turkcell Super Lig,1.24,1.29,44.44
241,264,Mamelodi Sundowns,South African ABSA Premier League,1.22,1.27,44.33
242,237,Silkeborg,Danish SAS-Ligaen,1.5,1.59,44.15
243,293,Cagliari,Italy Serie B,1.18,1.24,44.1
244,221,Hearts,Scottish Premiership,1.41,1.49,44.06
245,256,Racing Club,Argentina Primera Division,1.24,1.31,43.94
246,253,Sunderland,English League Championship,1.23,1.3,43.89
247,241,Portimonense,Portuguese Liga,1.21,1.29,43.83
248,247,Hibernian,Scottish Premiership,1.36,1.45,43.77
249,250,Nashville SC,Major League Soccer,1.23,1.31,43.55
250,248,Sporting de Charleroi,Belgian Jupiler League,1.25,1.34,43.55
251,252,Bordeaux,French Ligue 2,1.19,1.27,43.42
252,235,Los Angeles Galaxy,Major League Soccer,1.48,1.6,43.41
253,242,Huracán,Argentina Primera Division,1.12,1.2,43.38
254,290,Ipswich Town,English League One,1.27,1.37,43.38
255,272,New York Red Bulls,Major League Soccer,1.17,1.27,43.19
256,249,Granada,Spanish Segunda Division,1.08,1.16,43.17
257,240,Fortuna Sittard,Dutch Eredivisie,1.46,1.59,43.16
258,258,Basel,Swiss Raiffeisen Super League,1.3,1.42,43.09
259,259,CFR 1907 Cluj,UEFA Europa Conference League,1.22,1.33,42.98
260,270,Brondby,Danish SAS-Ligaen,1.38,1.51,42.97
261,260,Troyes,French Ligue 1,1.4,1.54,42.87
262,266,Bristol City,English League Championship,1.15,1.26,42.85
263,276,Aris Salonika,Greek Super League,1.14,1.25,42.71
264,254,Sheffield Wednesday,English League One,1.17,1.29,42.65
265,236,Sochi,Russian Premier Liga,1.32,1.46,42.61
266,265,FC Dallas,Major League Soccer,1.28,1.42,42.52
267,251,Toronto FC,Major League Soccer,1.42,1.58,42.49
268,268,Atlético Goianiense,Brasileiro Série A,1.22,1.36,42.47
269,275,Levante,Spanish Segunda Division,1.06,1.17,42.45
270,261,Pumas Unam,Mexican Primera Division Torneo Clausura,1.29,1.43,42.42
271,267,Le Havre,French Ligue 2,0.97,1.07,42.4
272,282,Montreal Impact,Major League Soccer,1.32,1.48,42.27
273,255,Austin FC,Major League Soccer,1.43,1.6,42.23
274,273,BK Hacken,Swedish Allsvenskan,1.59,1.78,42.19
275,274,Cuiaba,Brasileiro Série A,1.12,1.25,42.18
276,244,Tigre,Argentina Primera Division,1.21,1.36,41.94
277,278,Viborg,Danish SAS-Ligaen,1.24,1.4,41.9
278,279,IF Elfsborg,Swedish Allsvenskan,1.38,1.57,41.89
279,288,Sporting Kansas City,Major League Soccer,1.18,1.34,41.84
280,263,Kashima Antlers,Japanese J League,1.25,1.42,41.69
281,298,FC Groningen,Dutch Eredivisie,1.33,1.52,41.67
282,281,Ludogorets,UEFA Europa League,1.3,1.49,41.66
283,289,St Etienne,French Ligue 2,1.34,1.54,41.54
284,271,FC Zurich,Swiss Raiffeisen Super League,1.3,1.49,41.49
285,314,Lokomotiv Moscow,Russian Premier Liga,1.29,1.48,41.42
286,313,Necaxa,Mexican Primera Division Torneo Clausura,1.1,1.28,41.05
287,337,Barnsley,English League One,1.22,1.42,40.95
288,269,Estoril Praia,Portuguese Liga,1.15,1.34,40.94
289,294,Lanus,Argentina Primera Division,1.1,1.29,40.88
290,336,Tenerife,Spanish Segunda Division,0.89,1.05,40.81
291,307,Tijuana,Mexican Primera Division Torneo Clausura,1.17,1.39,40.65
292,280,Maritimo,Portuguese Liga,1.13,1.34,40.54
293,283,WSG Swarovski Wattens,Austrian T-Mobile Bundesliga,1.44,1.71,40.39
294,277,Hamburg SV,German 2. Bundesliga,1.42,1.68,40.33
295,291,Defensa y Justicia,Argentina Primera Division,1.14,1.36,40.3
296,315,Blackburn,English League Championship,1.03,1.23,40.24
297,310,Pisa,Italy Serie B,1.05,1.26,40.19
298,287,Wolfsberger AC,Austrian T-Mobile Bundesliga,1.52,1.81,40.19
299,316,Columbus Crew,Major League Soccer,1.24,1.49,40.12
300,344,Karlsruher SC,German 2. Bundesliga,1.4,1.68,40.02
301,262,Kayserispor,Turkish Turkcell Super Lig,1.36,1.63,39.97
302,285,Puebla,Mexican Primera Division Torneo Clausura,1.28,1.54,39.97
303,301,Bari,Italy Serie B,1.12,1.36,39.94
304,304,Alavés,Spanish Segunda Division,0.96,1.17,39.93
305,328,AGF Aarhus,Danish SAS-Ligaen,1.05,1.27,39.91
306,305,FC St. Pauli,German 2. Bundesliga,1.23,1.49,39.9
307,309,OH Leuven,Belgian Jupiler League,1.3,1.57,39.88
308,326,Pacos Ferreira,Portuguese Liga,1.12,1.36,39.8
309,332,Estudiantes,Argentina Primera Division,1.12,1.37,39.75
310,319,Preston North End,English League Championship,1.04,1.28,39.66
311,292,Djurgardens IF,Swedish Allsvenskan,1.21,1.48,39.59
312,321,Minnesota United FC,Major League Soccer,1.29,1.57,39.48
313,351,Antalyaspor,Turkish Turkcell Super Lig,1.24,1.53,39.4
314,306,St. Truidense,Belgian Jupiler League,1.0,1.24,39.38
315,317,Valerenga,Norwegian Tippeligaen,1.39,1.7,39.38
316,308,Birmingham,English League Championship,1.13,1.4,39.36
317,327,SK Austria Klagenfurt,Austrian T-Mobile Bundesliga,1.37,1.68,39.32
318,312,Atlético San Luis,Mexican Primera Division Torneo Clausura,1.12,1.39,39.25
319,324,FC Volendam,Dutch Eredivisie,1.4,1.72,39.18
320,300,New England Revolution,Major League Soccer,1.26,1.56,39.15
321,323,Coritiba,Brasileiro Série A,1.14,1.41,39.08
322,339,Sanfrecce Hiroshima,Japanese J League,1.19,1.48,38.96
323,318,Kasimpasa,Turkish Turkcell Super Lig,1.35,1.67,38.93
324,295,Orlando City SC,Major League Soccer,1.19,1.49,38.89
325,329,Ural Sverdlovsk Oblast,Russian Premier Liga,1.04,1.32,38.81
326,331,Omonia Nicosia,UEFA Europa League,1.25,1.57,38.72
327,320,SV Darmstadt 98,German 2. Bundesliga,1.21,1.52,38.62
328,340,Hull City,English League Championship,1.05,1.34,38.52
329,355,FC Lugano,Swiss Raiffeisen Super League,1.29,1.63,38.46
330,334,Goiás,Brasileiro Série A,1.13,1.43,38.44
331,311,Alanyaspor,Turkish Turkcell Super Lig,1.39,1.75,38.37
332,341,FC Luzern,Swiss Raiffeisen Super League,1.27,1.6,38.36
333,299,Emmen,Dutch Eredivisie,1.21,1.53,38.36
334,297,Parma,Italy Serie B,1.04,1.33,38.24
335,284,Sivasspor,Turkish Turkcell Super Lig,1.25,1.6,38.22
336,286,Las Palmas,Spanish Segunda Division,0.92,1.19,38.1
337,338,Slovan Bratislava,UEFA Europa Conference League,1.12,1.44,38.09
338,335,Newell's Old Boys,Argentina Primera Division,0.97,1.26,38.06
339,302,Krylia Sovetov,Russian Premier Liga,1.06,1.38,38.04
340,345,Fortuna Düsseldorf,German 2. Bundesliga,1.21,1.56,37.75
341,347,Lillestrom,Norwegian Tippeligaen,1.2,1.56,37.75
342,348,1. FC Heidenheim 1846,German 2. Bundesliga,1.19,1.54,37.71
343,333,Caen,French Ligue 2,1.06,1.39,37.62
344,296,Portland Timbers,Major League Soccer,1.37,1.77,37.58
345,357,Chicago Fire,Major League Soccer,1.22,1.6,37.57
346,322,San Jose Earthquakes,Major League Soccer,1.32,1.72,37.5
347,343,CA Independiente,Argentina Primera Division,1.02,1.35,37.44
348,353,Malmo FF,Swedish Allsvenskan,1.21,1.6,37.24
349,349,SC Paderborn,German 2. Bundesliga,1.23,1.62,37.2
350,342,Cardiff City,English League Championship,0.91,1.23,37.2
351,370,Nagoya Grampus Eight,Japanese J League,0.93,1.25,37.16
352,352,FC Juárez,Mexican Primera Division Torneo Clausura,1.03,1.38,37.05
353,361,FC Tokyo,Japanese J League,1.14,1.53,36.89
354,362,Vancouver Whitecaps,Major League Soccer,1.22,1.64,36.78
355,325,Santa Clara,Portuguese Liga,1.03,1.4,36.68
356,367,Colon Santa Fe,Argentina Primera Division,1.1,1.49,36.66
357,356,Eibar,Spanish Segunda Division,0.87,1.19,36.62
358,330,Gazisehir Gaziantep,Turkish Turkcell Super Lig,1.16,1.57,36.49
359,385,Aberdeen,Scottish Premiership,1.25,1.69,36.31
360,359,Charlotte FC,Major League Soccer,1.21,1.65,36.24
361,364,Cambuur Leeuwarden,Dutch Eredivisie,1.27,1.73,36.24
362,354,Randers FC,Danish SAS-Ligaen,1.16,1.59,36.13
363,386,FC Andorra,Spanish Segunda Division,0.92,1.29,36.07
364,365,Avaí,Brasileiro Série A,1.06,1.49,35.76
365,360,Melbourne City,Australian A-League,1.35,1.86,35.57
366,375,Cerezo Osaka,Japanese J League,1.06,1.49,35.45
367,400,Paris FC,French Ligue 2,0.92,1.32,35.36
368,350,Derby County,English League One,1.19,1.66,35.31
369,409,Umraniyespor,Turkish Turkcell Super Lig,1.19,1.67,35.2
370,372,Odense BK,Danish SAS-Ligaen,1.19,1.67,35.18
371,369,Sarmiento,Argentina Primera Division,1.04,1.48,35.17
372,405,Real Zaragoza,Spanish Segunda Division,0.83,1.21,35.15
373,382,Grasshoppers Zürich,Swiss Raiffeisen Super League,1.27,1.78,35.15
374,374,Querétaro,Mexican Primera Division Torneo Clausura,0.99,1.43,35.03
375,395,Sudtirol,Italy Serie B,0.88,1.28,35.02
376,371,Inter Miami CF,Major League Soccer,1.14,1.63,34.93
377,346,Queens Park Rangers,English League Championship,1.07,1.54,34.89
378,404,Perugia,Italy Serie B,0.94,1.38,34.87
379,389,Banfield,Argentina Primera Division,0.9,1.32,34.87
380,373,Holstein Kiel,German 2. Bundesliga,1.29,1.82,34.81
381,394,Bastia,French Ligue 2,0.9,1.32,34.76
382,368,Rosario Central,Argentina Primera Division,1.03,1.49,34.73
383,376,Sarpsborg,Norwegian Tippeligaen,1.39,1.95,34.72
384,377,FK Nizhny Novgorod,Russian Premier Liga,0.99,1.45,34.67
385,416,Platense,Argentina Primera Division,0.94,1.39,34.53
386,363,Albacete,Spanish Segunda Division,0.99,1.46,34.5
387,397,Austria Lustenau,Austrian T-Mobile Bundesliga,1.06,1.55,34.4
388,433,Fakel Voronezh,Russian Premier Liga,1.11,1.62,34.37
389,380,Union Santa Fe,Argentina Primera Division,0.94,1.39,34.36
390,366,Bolton,English League One,0.97,1.44,34.36
391,415,SpVgg Greuther Fürth,German 2. Bundesliga,1.1,1.61,34.23
392,384,Odd BK,Norwegian Tippeligaen,1.22,1.77,34.19
393,420,Como,Italy Serie B,0.97,1.44,34.17
394,393,Motherwell,Scottish Premiership,1.1,1.61,34.09
395,408,Ankaragucu,Turkish Turkcell Super Lig,1.06,1.57,34.05
396,402,KV Mechelen,Belgian Jupiler League,1.28,1.85,33.98
397,358,Mazatlán FC,Mexican Primera Division Torneo Clausura,1.1,1.63,33.96
398,391,Ballkani,UEFA Europa Conference League,1.2,1.76,33.76
399,429,Guingamp,French Ligue 2,1.04,1.57,33.54
400,396,Kalmar FF,Swedish Allsvenskan,0.99,1.51,33.51
401,414,Excelsior,Dutch Eredivisie,1.22,1.81,33.41
402,381,Sporting Gijón,Spanish Segunda Division,0.86,1.33,33.39
403,383,Colorado Rapids,Major League Soccer,1.13,1.7,33.33
404,378,FC Cartagena,Spanish Segunda Division,0.9,1.4,33.29
405,413,Livingston,Scottish Premiership,0.99,1.52,33.22
406,403,AIK,Swedish Allsvenskan,1.05,1.61,33.14
407,424,Houston Dynamo,Major League Soccer,1.14,1.72,33.08
408,407,Real Oviedo,Spanish Segunda Division,0.73,1.17,33.03
409,447,Palermo,Italy Serie B,1.05,1.62,33.0
410,379,Reading,English League Championship,0.97,1.5,33.0
411,406,Real Salt Lake,Major League Soccer,1.06,1.63,32.86
412,398,Louisville City FC,United Soccer League,1.1,1.68,32.84
413,427,Blackpool,English League Championship,1.04,1.61,32.78
414,390,Servette,Swiss Raiffeisen Super League,1.08,1.67,32.68
415,438,Consadole Sapporo,Japanese J League,1.2,1.82,32.67
416,422,Arminia Bielefeld,German 2. Bundesliga,1.13,1.74,32.63
