,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,starting_lineup,selected_by_percent,gw_points
0,152,Guaita,31,1,45,17,3.807,False,1,1,3.3,3.807
1,165,Andersen,31,2,45,17,3.515,False,1,1,3.0,3.515
2,299,Walker,43,2,48,17,3.2760000000000002,False,1,1,3.2,3.2760000000000002
3,332,Shaw,1,2,48,17,4.248,False,1,1,2.2,4.248
4,264,Barnes,13,3,69,17,3.7710000000000004,False,1,1,1.9,3.7710000000000004
5,304,Sterling,8,3,97,17,4.803,False,1,1,4.4,4.803
6,333,Fernandes,1,3,98,17,4.855,False,1,1,2.2,4.855
7,368,Saint-Maximin,4,3,62,17,3.6660000000000004,False,1,1,3.5,3.6660000000000004
8,166,Edouard,31,4,53,17,4.126,False,1,1,2.7,4.126
9,345,Martial,1,4,67,17,5.004,True,2,1,2.0,10.008
10,617,Aubameyang,8,4,87,17,4.265,False,1,1,1.0,4.265
11,425,Lloris,6,1,55,17,3.5780000000000003,False,0,0,5.0,0.0
12,108,Webster,36,2,45,17,3.065,False,0,0,0.9,0.0
13,194,Mykolenko,11,2,45,17,3.23,False,0,0,1.0,0.0
14,3,Xhaka,3,3,51,17,3.537,False,0,0,3.7,0.0
