,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,starting_lineup,selected_by_percent,gw_points
0,200,Schmeichel,13,1,49,36,7.768,False,1,1,16.7,7.768
1,122,Alonso,8,2,57,36,7.5420000000000025,False,1,1,13.2,7.5420000000000025
2,256,Cancelo,43,2,72,36,9.004999999999997,False,1,1,40.7,9.004999999999997
3,262,Dias,43,2,61,36,9.317,False,1,1,16.9,9.317
4,22,Saka,3,3,67,36,9.589,False,1,1,29.5,9.589
5,233,Salah,14,3,133,36,12.997,True,2,1,59.0,25.994
6,503,Gordon,11,3,46,36,7.88,False,1,1,3.8,7.88
7,558,Ødegaard,3,3,56,36,8.453,False,1,1,6.6,8.453
8,20,Nketiah,3,4,55,36,7.866,False,1,1,5.1,7.866
9,180,Richarlison,11,4,75,36,8.773,False,1,1,7.1,8.773
10,315,Pukki,45,4,61,36,7.859,False,1,1,10.8,7.859
11,231,Alisson,14,1,60,36,8.292,False,0,0,9.1,0.0
12,237,Alexander-Arnold,14,2,84,36,10.989,False,0,0,38.8,0.0
13,259,Laporte,43,2,60,36,8.459,False,0,0,12.1,0.0
14,399,Sarr,57,3,57,36,7.762,False,0,0,2.8,0.0
