,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,starting_lineup,selected_by_percent,gw_points
0,70,Ryan,36,1,44,14,4.174,False,1,1,12.7,4.174
1,62,Dunk,36,2,48,14,4.301,False,1,1,2.5,4.301
2,110,Zouma,8,2,57,14,4.125,False,1,1,24.2,4.125
3,123,James,8,2,53,14,4.467,False,1,1,18.3,4.467
4,232,Chilwell,8,2,62,14,4.671,False,1,1,35.6,4.671
5,254,Salah,14,3,123,14,7.019,True,2,1,34.8,14.038
6,272,De Bruyne,43,3,119,14,6.091,False,1,1,27.9,6.091
7,306,Rashford,1,3,94,14,5.709,False,1,1,7.0,5.709
8,388,Kane,6,4,109,14,5.744,False,1,1,41.3,5.744
9,506,Wilson,4,4,66,14,4.713,False,1,1,16.6,4.713
10,514,Watkins,7,4,61,14,4.835,False,1,1,8.2,4.835
11,503,Walton,36,1,40,14,0.0,False,0,0,1.2,0.0
12,196,Douglas,2,2,38,14,0.0,False,0,0,4.9,0.0
13,222,James,13,3,43,14,0.0,False,0,0,0.3,0.0
14,424,Burke,49,3,43,14,1.164,False,0,0,1.8,0.0
