,twitter,FPL,xG,IO,MD,Luck,FPL_Rank,xG_Rank,IO_Rank,MD_Rank,Luck_Rank
47,pdhFPL,2084.0,2191.03,2160.23,2172.0,-100.86,214635,1993,462,18,6.1%
48,NeilRankinZA,2080.0,2038.14,2016.72,2026.46,42.39,228258,168861,186631,87786,72.5%
49,EuanThompson,2228.0,2241.62,2189.31,2179.92,14.18,7249,96,33,1,58.1%
50,FPLrookie1,2103.0,2136.96,2111.04,2078.15,-16.03,158160,17077,10161,16002,40.9%
51,FplBudget,2165.0,2080.72,2085.24,2083.02,71.36,44790,72655,29208,13080,85%
52,FF_Vader,2200.0,2170.05,2181.76,2149.19,22.42,17739,5249,78,180,62.7%
53,alasdairtweets,2241.0,2193.15,2173.23,2148.65,58.93,4595,1751,186,180,80.1%
54,fpl_analytic,2080.0,2037.77,2064.91,2061.76,14.38,228947,170076,57450,29815,58.2%
55,stephendeyoung,2067.0,2070.54,2040.0,2020.31,13.05,277176,91387,109480,99392,57.5%
56,James_Ingram15,2152.0,2199.14,2182.77,2172.98,-43.43,60069,1145,75,18,27.2%
57,FPL_Kid,2148.0,2115.13,2074.57,2077.13,48.72,66299,31490,43167,16751,75.7%
58,fpl_jan,2303.0,2285.06,2185.85,2152.55,85.4,296,5,56,169,89.2%
59,FPL_Mezzala,2224.0,2265.09,2203.85,2186.89,-4.73,8315,9,2,1,47.8%
60,morstats,2117.0,2092.76,2032.67,2012.47,60.92,122357,54600,131282,120928,80.9%
61,FplOpinion,2121.0,2115.49,2133.71,2132.02,-16.82,114300,31001,3497,766,40.7%
62,_NeilFPL,2188.0,2184.6,2157.9,2145.38,14.99,24680,2827,544,265,58.6%
63,UnderstandingF8,2031.0,1952.46,1957.01,1938.73,71.02,444672,577414,546237,516500,84.9%
64,EejRoberts,2118.0,2172.77,2153.07,2143.1,-48.76,120132,4836,896,301,24.6%
65,FPL_Gents,2139.0,2107.83,2134.3,2108.59,11.38,80519,37773,3423,3610,56.7%
66,FPLHaggis,2097.0,2138.77,2096.37,2076.64,-17.17,174843,16124,19134,17291,40.6%
67,Jumpthewave,2150.0,2179.02,2135.84,2110.39,-1.96,63618,3634,2841,3249,49.4%
68,DarraghNoonan,2214.0,2234.09,2176.07,2160.82,13.53,11411,168,134,63,57.6%
69,FPL_Chase,2206.0,2189.68,2183.07,2162.31,17.15,14751,2149,73,56,59.6%
70,jonwalker88,2086.0,2142.77,2173.32,2172.3,-87.64,207358,14116,183,18,9.5%
71,TomDavies_17,2189.0,2190.21,2143.9,2130.59,23.87,24136,2087,1735,1024,63.2%
72,FodWeTrust,2098.0,2111.59,2151.11,2133.26,-44.83,171347,34493,1027,676,26.4%
73,FplPass,2135.0,2093.83,2016.93,2012.35,83.92,86917,53244,185722,121664,88.8%
74,prparsons,2147.0,2178.05,2130.94,2103.61,-0.71,67651,3756,4003,4973,50%
75,FplJeb,2059.0,2064.23,2162.47,2134.99,-72.79,309409,103428,387,551,14.1%
76,JosesBusDrivers,2024.0,2135.52,2159.63,2164.26,-139.95,479146,17814,464,51,1.4%
77,hidethecactus,2193.0,2138.03,2087.57,2074.39,82.8,21851,16495,26827,19047,88.5%
78,tweetsofagooner,2043.0,2017.23,2056.48,2058.08,-11.84,380474,244012,72428,33490,43.3%
79,FplRafiki,2063.0,2007.82,1999.26,1996.27,51.34,294660,278128,266657,180011,76.7%
80,FPL_Audit,2227.0,2148.79,2151.38,2116.61,77.56,7503,11157,1019,2232,87.1%
81,DaveCZfpl,2020.0,2029.89,2075.48,2069.82,-49.33,504468,195289,41383,22651,24.4%
82,PaulGiurculet,2262.0,2163.79,2072.05,2055.34,155.04,2014,6543,47317,37090,99%
83,k_rybaczuk,2068.0,2063.3,2098.73,2054.14,-14.77,272394,105372,17915,38199,41.7%
84,CoalportGlen,2247.0,2245.3,2179.27,2156.1,43.38,3580,74,82,116,72.9%
85,FPLvariance,2083.0,2156.5,2132.42,2119.51,-63.54,218604,8413,3823,1871,18%
86,SchadenfreudeFF,2147.0,2115.69,2110.5,2095.28,29.31,67945,30887,10333,7525,65.7%
87,desphorin,2021.0,2102.22,2107.08,2096.91,-91.69,496873,43276,12396,6967,8.5%
