,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,starting_lineup,selected_by_percent,gw_points
0,455,Fabianski,21,1,50,10,3.803,False,1,1,1.5,3.803
1,146,James,8,2,61,10,5.655,False,1,1,39.3,5.655
2,306,Cancelo,43,2,72,10,4.973,False,1,1,51.9,4.973
3,357,Trippier,4,2,55,10,3.9389999999999996,False,1,1,50.9,3.9389999999999996
4,160,Zaha,31,3,74,10,5.396,False,1,1,19.0,5.396
5,301,De Bruyne,43,3,124,10,6.285,False,1,1,35.5,6.285
6,369,Almirón,4,3,51,10,4.203,False,1,1,4.7,4.203
7,465,Bowen,21,3,81,10,4.944,False,1,1,4.6,4.944
8,66,Solanke,91,4,57,10,4.1930000000000005,False,1,1,1.4,4.1930000000000005
9,318,Haaland,43,4,122,10,8.509,True,2,1,83.6,17.018
10,356,Wilson,4,4,72,10,4.7860000000000005,False,1,1,1.9,4.7860000000000005
11,254,Ward,13,1,41,10,3.4330000000000003,False,0,0,26.0,0.0
12,167,Guéhi,31,2,43,10,3.227,False,0,0,2.0,0.0
13,538,Young,7,2,44,10,3.515,False,0,0,0.3,0.0
14,70,Billing,91,3,53,10,3.71,False,0,0,0.5,0.0
