rank,prev_rank,name,league,off,def,spi
79,79,Shakhtar Donetsk,UEFA Champions League,1.96,1.14,63.71
80,81,Sassuolo,Italy Serie A,2.0,1.19,63.36
81,82,FC Utrecht,Dutch Eredivisie,1.9,1.11,63.36
82,80,Young Boys,Swiss Raiffeisen Super League,2.07,1.26,63.16
83,83,Kawasaki Frontale,Japanese J League,1.83,1.1,62.13
84,84,Mallorca,Spanish Primera Division,1.6,0.91,62.07
85,85,VfB Stuttgart,German Bundesliga,1.77,1.06,61.91
86,86,Espanyol,Spanish Primera Division,1.72,1.02,61.9
87,87,VfL Bochum,German Bundesliga,1.68,1.0,61.56
88,88,Bologna,Italy Serie A,1.68,1.01,61.35
89,89,Elche,Spanish Primera Division,1.58,0.92,61.34
90,90,Lens,French Ligue 1,1.66,0.99,61.3
91,91,River Plate,Argentina Primera Division,1.61,0.95,61.26
92,92,Olympiacos,Greek Super League,1.49,0.86,60.87
93,93,Granada,Spanish Primera Division,1.64,1.02,60.22
94,94,Newcastle,Barclays Premier League,1.67,1.05,59.99
95,95,Udinese,Italy Serie A,1.65,1.04,59.86
96,96,Arminia Bielefeld,German Bundesliga,1.61,1.01,59.75
97,97,Hertha Berlin,German Bundesliga,1.69,1.08,59.72
98,99,FC Augsburg,German Bundesliga,1.7,1.11,59.43
99,100,Alavés,Spanish Primera Division,1.54,0.97,59.21
100,101,Montpellier,French Ligue 1,1.64,1.06,59.09
101,102,Club América,Mexican Primera Division Torneo Clausura,1.59,1.02,59.0
102,103,Dynamo Kiev,UEFA Champions League,1.66,1.09,58.89
103,104,Watford,Barclays Premier League,1.69,1.12,58.77
104,105,Levante,Spanish Primera Division,1.67,1.1,58.75
105,106,Cruz Azul,Mexican Primera Division Torneo Clausura,1.55,1.01,58.57
106,107,Nantes,French Ligue 1,1.5,0.98,58.03
107,108,Tigres UANL,Mexican Primera Division Torneo Clausura,1.56,1.04,57.91
108,109,Trabzonspor,Turkish Turkcell Super Lig,1.51,1.0,57.81
109,110,FC Copenhagen,Danish SAS-Ligaen,1.81,1.27,57.8
110,111,Brest,French Ligue 1,1.58,1.07,57.78
111,112,Club Brugge,Belgian Jupiler League,1.8,1.29,57.28
112,113,Genk,Belgian Jupiler League,1.85,1.34,57.11
113,114,Yokohama F. Marinos,Japanese J League,1.81,1.3,57.06
114,115,Grêmio,Brasileiro Série A,1.53,1.06,56.93
115,116,FC Midtjylland,Danish SAS-Ligaen,1.72,1.23,56.89
116,117,Sampdoria,Italy Serie A,1.62,1.14,56.86
117,118,Sparta Prague,UEFA Europa League,1.68,1.2,56.77
118,121,Bodo/Glimt,Norwegian Tippeligaen,1.72,1.26,56.35
119,123,Union Saint Gilloise,Belgian Jupiler League,1.62,1.17,56.29
120,122,New York City FC,Major League Soccer,1.63,1.18,56.22
121,98,Anderlecht,Belgian Jupiler League,1.67,1.22,56.17
122,124,Boca Juniors,Argentina Primera Division,1.39,0.96,55.99
123,125,Norwich City,Barclays Premier League,1.49,1.06,55.92
124,126,Vitesse,Dutch Eredivisie,1.67,1.23,55.85
125,127,FC Krasnodar,Russian Premier Liga,1.6,1.16,55.75
126,119,Angers,French Ligue 1,1.42,1.0,55.73
127,128,Gil Vicente,Portuguese Liga,1.46,1.04,55.56
128,141,Sheffield United,English League Championship,1.48,1.07,55.46
129,130,São Paulo,Brasileiro Série A,1.26,0.88,55.11
130,131,Red Star Belgrade,UEFA Europa League,1.63,1.22,55.08
131,132,Dinamo Moscow,Russian Premier Liga,1.5,1.11,55.05
132,133,Palmeiras,Brasileiro Série A,1.48,1.09,54.97
133,134,Corinthians,Brasileiro Série A,1.26,0.88,54.91
134,138,AFC Bournemouth,English League Championship,1.47,1.09,54.68
135,136,PAOK Salonika,Greek Super League,1.6,1.21,54.61
136,137,FC Twente,Dutch Eredivisie,1.52,1.14,54.58
137,140,Reims,French Ligue 1,1.31,0.95,54.48
138,139,Antwerp,Belgian Jupiler League,1.61,1.23,54.45
139,120,Guimaraes,Portuguese Liga,1.55,1.18,54.37
140,142,América Mineiro,Brasileiro Série A,1.36,1.0,54.37
141,143,Fluminense,Brasileiro Série A,1.26,0.91,54.2
142,144,Ferencvaros,UEFA Europa League,1.62,1.25,54.15
143,145,CSKA Moscow,Russian Premier Liga,1.32,0.97,54.13
144,146,Empoli,Italy Serie A,1.78,1.42,53.82
145,147,Cagliari,Italy Serie A,1.56,1.22,53.7
146,152,Basel,Swiss Raiffeisen Super League,1.8,1.45,53.69
147,129,KAA Gent,Belgian Jupiler League,1.39,1.08,53.13
148,148,Sochi,Russian Premier Liga,1.49,1.2,52.66
149,149,Pachuca,Mexican Primera Division Torneo Clausura,1.47,1.17,52.57
150,150,Molde,Norwegian Tippeligaen,1.91,1.62,52.34
151,151,Internacional,Brasileiro Série A,1.34,1.07,52.02
152,153,Spartak Moscow,Russian Premier Liga,1.52,1.25,52.02
153,154,Troyes,French Ligue 1,1.34,1.09,51.58
154,155,Spezia,Italy Serie A,1.49,1.25,51.42
155,156,Atlas,Mexican Primera Division Torneo Clausura,1.25,1.01,51.32
156,157,Bragantino,Brasileiro Série A,1.39,1.15,51.27
157,158,SK Sturm Graz,Austrian T-Mobile Bundesliga,1.63,1.4,51.2
158,159,Kashima Antlers,Japanese J League,1.42,1.19,51.13
159,160,SpVgg Greuther Fürth,German Bundesliga,1.53,1.3,51.04
160,161,Schalke 04,German 2. Bundesliga,1.56,1.35,50.84
161,162,Santos Laguna,Mexican Primera Division Torneo Clausura,1.42,1.21,50.75
162,163,Cadiz,Spanish Primera Division,1.43,1.21,50.75
163,135,West Bromwich Albion,English League Championship,1.23,1.02,50.6
164,164,Fenerbahce,Turkish Turkcell Super Lig,1.5,1.3,50.43
165,165,Lorient,French Ligue 1,1.37,1.16,50.42
166,166,Toulouse,French Ligue 2,1.52,1.32,50.33
167,168,LASK Linz,Austrian T-Mobile Bundesliga,1.56,1.36,50.3
168,169,Werder Bremen,German 2. Bundesliga,1.61,1.42,50.18
169,171,León,Mexican Primera Division Torneo Clausura,1.47,1.28,50.17
170,172,FK Partizan Belgrade,UEFA Europa Conference League,1.4,1.22,50.05
171,170,Middlesbrough,English League Championship,1.25,1.07,50.03
172,173,Fortaleza,Brasileiro Série A,1.23,1.04,49.98
173,174,Clermont Foot,French Ligue 1,1.37,1.18,49.97
174,175,Atlético Paranaense,Brasileiro Série A,1.19,1.01,49.93
175,167,Famalicao,Portuguese Liga,1.33,1.15,49.92
176,176,Legia Warsaw,UEFA Europa League,1.43,1.26,49.78
177,177,Maccabi Tel-Aviv,UEFA Europa Conference League,1.31,1.14,49.72
178,178,New England Revolution,Major League Soccer,1.69,1.54,49.49
179,180,Ceará,Brasileiro Série A,1.25,1.09,49.4
180,181,Defensa y Justicia,Argentina Primera Division,1.34,1.19,49.27
181,182,Guadalajara,Mexican Primera Division Torneo Clausura,1.37,1.22,49.19
182,183,Luton Town,English League Championship,1.26,1.12,48.76
183,179,Estoril Praia,Portuguese Liga,1.29,1.18,48.33
184,198,St Etienne,French Ligue 1,1.27,1.15,48.23
185,185,Heracles,Dutch Eredivisie,1.42,1.32,47.93
186,186,New York Red Bulls,Major League Soccer,1.28,1.19,47.85
187,192,Queens Park Rangers,English League Championship,1.31,1.22,47.65
188,188,Brondby,Danish SAS-Ligaen,1.37,1.29,47.63
189,189,Los Angeles FC,Major League Soccer,1.63,1.56,47.58
190,199,Santa Clara,Portuguese Liga,1.32,1.24,47.53
191,193,Bordeaux,French Ligue 1,1.54,1.47,47.36
192,191,Portimonense,Portuguese Liga,1.17,1.09,47.29
193,194,F.B.C Unione Venezia,Italy Serie A,1.39,1.33,47.23
194,195,FC Groningen,Dutch Eredivisie,1.3,1.23,47.21
195,197,FC Zurich,Swiss Raiffeisen Super League,1.67,1.63,47.16
196,187,Blackburn,English League Championship,1.21,1.14,47.16
197,196,Konyaspor,Turkish Turkcell Super Lig,1.21,1.14,47.15
198,223,Preston North End,English League Championship,1.18,1.12,46.88
199,201,Vissel Kobe,Japanese J League,1.41,1.37,46.81
200,184,Stoke City,English League Championship,1.16,1.1,46.67
201,202,Velez Sarsfield,Argentina Primera Division,1.15,1.09,46.64
202,203,Philadelphia Union,Major League Soccer,1.38,1.34,46.62
203,204,Santos,Brasileiro Série A,1.07,1.0,46.62
204,205,Bahía,Brasileiro Série A,1.18,1.13,46.55
205,206,Rapid Vienna,Austrian T-Mobile Bundesliga,1.47,1.45,46.49
206,207,FC Sheriff Tiraspol,UEFA Europa League,1.46,1.44,46.48
207,221,Coventry City,English League Championship,1.24,1.2,46.46
208,208,SV Darmstadt 98,German 2. Bundesliga,1.54,1.52,46.43
209,200,Boavista,Portuguese Liga,1.22,1.18,46.38
210,209,Wolfsberger AC,Austrian T-Mobile Bundesliga,1.57,1.56,46.37
211,210,Lokomotiv Moscow,Russian Premier Liga,1.24,1.21,46.36
212,211,Genoa,Italy Serie A,1.32,1.3,46.13
213,212,Sivasspor,Turkish Turkcell Super Lig,1.26,1.24,46.13
214,213,Seattle Sounders FC,Major League Soccer,1.28,1.26,46.06
215,215,Moreirense,Portuguese Liga,1.19,1.16,45.95
216,214,Besiktas,Turkish Turkcell Super Lig,1.54,1.55,45.9
217,216,Anorthosis Famagusta,UEFA Europa Conference League,1.27,1.26,45.86
218,217,Alanyaspor,Turkish Turkcell Super Lig,1.53,1.55,45.73
219,224,Nottingham Forest,English League Championship,1.18,1.18,45.63
220,190,AEK Athens,Greek Super League,1.27,1.27,45.62
221,228,Puebla,Mexican Primera Division Torneo Clausura,1.23,1.22,45.62
222,218,Istanbul Basaksehir,Turkish Turkcell Super Lig,1.26,1.26,45.54
223,220,Real Valladolid,Spanish Segunda Division,1.26,1.26,45.48
224,226,KV Mechelen,Belgian Jupiler League,1.6,1.63,45.41
225,222,Pumas Unam,Mexican Primera Division Torneo Clausura,1.23,1.24,45.16
226,225,Metz,French Ligue 1,1.24,1.28,44.76
227,219,Lecce,Italy Serie B,1.27,1.31,44.69
228,239,Sporting de Charleroi,Belgian Jupiler League,1.37,1.43,44.54
229,227,Hamburg SV,German 2. Bundesliga,1.45,1.52,44.45
230,229,Viking FK,Norwegian Tippeligaen,1.61,1.7,44.35
231,247,Cercle Brugge,Belgian Jupiler League,1.25,1.31,44.28
232,230,FK Qarabag,UEFA Europa Conference League,1.34,1.41,44.22
233,231,Nashville SC,Major League Soccer,1.25,1.3,44.22
234,232,Galatasaray,Turkish Turkcell Super Lig,1.33,1.4,44.21
235,233,CSKA Sofia,UEFA Europa Conference League,1.12,1.17,44.21
236,234,FK Austria Vienna,Austrian T-Mobile Bundesliga,1.32,1.39,44.19
237,235,Rosenborg,Norwegian Tippeligaen,1.53,1.62,44.15
238,236,Colorado Rapids,Major League Soccer,1.28,1.35,44.1
239,237,Adana Demirspor,Turkish Turkcell Super Lig,1.27,1.34,44.09
240,240,Krylia Sovetov,Russian Premier Liga,1.16,1.22,44.06
241,241,Malmo FF,Swedish Allsvenskan,1.36,1.44,44.03
242,266,Vizela,Portuguese Liga,1.28,1.36,43.91
243,238,Pacos Ferreira,Portuguese Liga,1.05,1.11,43.69
244,242,Rostov,Russian Premier Liga,1.44,1.55,43.62
245,243,Estudiantes,Argentina Primera Division,1.25,1.34,43.62
246,259,Hearts,Scottish Premiership,1.16,1.24,43.62
247,249,Swansea City,English League Championship,1.12,1.19,43.61
248,244,Terek Grozny,Russian Premier Liga,1.19,1.27,43.53
249,245,Rubin Kazan,Russian Premier Liga,1.21,1.3,43.4
250,267,Millwall,English League Championship,1.17,1.26,43.31
251,246,CFR 1907 Cluj,UEFA Europa Conference League,1.26,1.37,43.25
252,248,Heerenveen,Dutch Eredivisie,1.38,1.5,43.19
253,250,Sport Recife,Brasileiro Série A,1.07,1.15,43.14
254,251,NEC,Dutch Eredivisie,1.36,1.49,43.02
255,252,Columbus Crew,Major League Soccer,1.42,1.55,43.01
256,253,Argentinos Juniors,Argentina Primera Division,1.07,1.16,42.97
257,276,Maritimo,Portuguese Liga,1.22,1.34,42.88
258,256,Atlético Goianiense,Brasileiro Série A,1.03,1.13,42.71
259,257,Cuiaba,Brasileiro Série A,1.03,1.13,42.67
260,258,Guangzhou Evergrande,Chinese Super League,1.43,1.59,42.61
261,260,Juventude,Brasileiro Série A,1.05,1.16,42.52
262,261,Omonia Nicosia,UEFA Europa Conference League,1.32,1.47,42.46
263,275,Cardiff City,English League Championship,1.25,1.39,42.37
264,262,Frosinone,Italy Serie B,1.18,1.31,42.36
265,263,Sparta,Dutch Eredivisie,1.17,1.3,42.35
266,264,Portland Timbers,Major League Soccer,1.48,1.65,42.34
267,265,Minnesota United FC,Major League Soccer,1.38,1.55,42.27
268,268,Sporting Kansas City,Major League Soccer,1.31,1.48,41.84
269,269,Orlando City SC,Major League Soccer,1.34,1.52,41.78
270,270,Ludogorets,UEFA Europa League,1.29,1.46,41.74
271,271,Talleres de Córdoba,Argentina Primera Division,1.15,1.3,41.74
272,255,Tijuana,Mexican Primera Division Torneo Clausura,1.21,1.38,41.67
273,273,Union Santa Fe,Argentina Primera Division,1.04,1.19,41.6
274,306,FC Arouca,Portuguese Liga,1.17,1.34,41.54
275,277,Lanus,Argentina Primera Division,1.36,1.57,41.35
276,278,AaB,Danish SAS-Ligaen,1.29,1.49,41.3
277,279,Salernitana,Italy Serie A,1.35,1.56,41.26
278,254,Panathinaikos,Greek Super League,0.98,1.13,41.1
279,280,AGF Aarhus,Danish SAS-Ligaen,1.11,1.3,41.03
280,274,Birmingham,English League Championship,1.2,1.4,41.0
281,281,CA Independiente,Argentina Primera Division,1.02,1.19,40.97
282,282,DC United,Major League Soccer,1.39,1.62,40.9
283,283,Monza,Italy Serie B,1.17,1.37,40.81
284,284,Toluca,Mexican Primera Division Torneo Clausura,1.31,1.54,40.81
285,286,FC Juárez,Mexican Primera Division Torneo Clausura,1.15,1.36,40.75
286,287,Randers FC,Danish SAS-Ligaen,1.21,1.43,40.55
287,288,Slovan Bratislava,UEFA Europa Conference League,1.16,1.37,40.52
288,272,Almeria,Spanish Segunda Division,1.02,1.22,40.46
289,300,Standard Liege,Belgian Jupiler League,1.29,1.53,40.45
290,285,KV Kortrijk,Belgian Jupiler League,1.17,1.39,40.37
291,289,Atlanta United FC,Major League Soccer,1.19,1.41,40.36
292,291,Hartberg,Austrian T-Mobile Bundesliga,1.34,1.6,40.26
293,293,Banfield,Argentina Primera Division,1.01,1.22,40.1
294,294,Huracán,Argentina Primera Division,1.02,1.24,40.05
295,290,Girona FC,Spanish Segunda Division,1.09,1.31,40.04
296,297,Gazisehir Gaziantep,Turkish Turkcell Super Lig,1.16,1.4,39.93
297,298,Urawa Red Diamonds,Japanese J League,1.06,1.29,39.91
298,299,Cremonese,Italy Serie B,1.14,1.38,39.75
299,301,Nagoya Grampus Eight,Japanese J League,0.94,1.15,39.66
300,295,Derby County,English League Championship,1.02,1.25,39.63
301,302,Kasimpasa,Turkish Turkcell Super Lig,1.24,1.51,39.63
302,303,SK Austria Klagenfurt,Austrian T-Mobile Bundesliga,1.21,1.48,39.61
303,292,Parma,Italy Serie B,1.08,1.33,39.61
304,296,Servette,Swiss Raiffeisen Super League,1.41,1.72,39.53
305,304,Valerenga,Norwegian Tippeligaen,1.2,1.47,39.52
306,305,Los Angeles Galaxy,Major League Soccer,1.33,1.62,39.47
307,307,PEC Zwolle,Dutch Eredivisie,1.19,1.46,39.45
308,308,Cambuur Leeuwarden,Dutch Eredivisie,1.38,1.7,39.05
309,309,Beijing Guoan,Chinese Super League,1.33,1.64,39.02
310,310,Holstein Kiel,German 2. Bundesliga,1.27,1.58,39.0
311,313,Ural Sverdlovsk Oblast,Russian Premier Liga,0.85,1.07,38.92
312,349,Nimes,French Ligue 2,1.16,1.46,38.88
313,314,Benevento,Italy Serie B,1.16,1.45,38.8
314,322,Blackpool,English League Championship,1.07,1.35,38.73
315,315,Necaxa,Mexican Primera Division Torneo Clausura,1.16,1.46,38.64
316,316,Shanghai SIPG,Chinese Super League,1.25,1.57,38.6
317,317,Brescia,Italy Serie B,1.16,1.46,38.52
318,319,Dijon FCO,French Ligue 2,1.14,1.45,38.49
319,323,Huddersfield Town,English League Championship,1.08,1.38,38.43
320,320,FC Zorya Luhansk,UEFA Europa Conference League,1.1,1.41,38.34
321,321,Central Córdoba Santiago del Estero,Argentina Primera Division,1.05,1.35,38.26
322,324,Belenenses,Portuguese Liga,1.01,1.3,38.12
323,312,Aberdeen,Scottish Premiership,1.02,1.33,37.91
324,326,Tondela,Portuguese Liga,1.21,1.56,37.88
325,325,Hammarby,Swedish Allsvenskan,1.43,1.84,37.75
326,328,Chicago Fire,Major League Soccer,1.33,1.72,37.52
327,329,WSG Swarovski Wattens,Austrian T-Mobile Bundesliga,1.41,1.82,37.46
328,330,OH Leuven,Belgian Jupiler League,1.3,1.7,37.44
329,331,RKC,Dutch Eredivisie,1.23,1.62,37.35
330,311,Hibernian,Scottish Premiership,0.99,1.32,37.34
331,332,Odense BK,Danish SAS-Ligaen,1.16,1.53,37.32
332,333,Lillestrom,Norwegian Tippeligaen,1.25,1.64,37.32
333,334,Rosario Central,Argentina Primera Division,1.23,1.61,37.25
334,335,Kairat Almaty,UEFA Europa Conference League,1.17,1.55,37.23
335,336,Hatayspor,Turkish Turkcell Super Lig,1.22,1.6,37.21
336,337,AIK,Swedish Allsvenskan,1.04,1.39,37.19
337,344,Paris FC,French Ligue 2,1.01,1.35,37.17
338,347,Hull City,English League Championship,1.02,1.36,37.15
339,338,FC St. Pauli,German 2. Bundesliga,1.34,1.75,37.14
340,339,Go Ahead Eagles,Dutch Eredivisie,1.22,1.61,37.11
341,340,Montreal Impact,Major League Soccer,1.18,1.57,37.07
342,368,Bristol City,English League Championship,1.22,1.62,37.01
343,341,Racing Club,Argentina Primera Division,0.95,1.29,36.96
344,342,Goztepe,Turkish Turkcell Super Lig,1.19,1.59,36.96
345,318,Melbourne City,Australian A-League,1.39,1.83,36.95
346,343,Silkeborg,Danish SAS-Ligaen,1.1,1.48,36.84
347,350,Tenerife,Spanish Segunda Division,0.9,1.24,36.71
348,345,FC Dallas,Major League Soccer,1.29,1.72,36.66
349,346,Real Salt Lake,Major League Soccer,1.22,1.64,36.63
350,327,Auxerre,French Ligue 2,1.1,1.5,36.57
351,348,Flora,UEFA Europa Conference League,1.34,1.78,36.57
352,373,Aris Salonika,Greek Super League,0.9,1.25,36.41
353,352,Kayserispor,Turkish Turkcell Super Lig,1.13,1.55,36.2
354,355,Newell's Old Boys,Argentina Primera Division,0.99,1.37,36.06
355,356,Willem II,Dutch Eredivisie,1.18,1.61,36.05
356,353,Eibar,Spanish Segunda Division,1.05,1.45,36.02
357,357,Querétaro,Mexican Primera Division Torneo Clausura,1.06,1.47,35.94
358,358,IF Elfsborg,Swedish Allsvenskan,1.28,1.75,35.86
359,359,Godoy Cruz,Argentina Primera Division,1.07,1.49,35.85
360,360,Gimnasia La Plata,Argentina Primera Division,0.94,1.33,35.84
361,351,Amiens,French Ligue 2,0.91,1.29,35.77
362,361,Sanfrecce Hiroshima,Japanese J League,0.97,1.37,35.75
363,362,FC Tokyo,Japanese J League,1.04,1.46,35.7
364,418,Rotherham United,English League One,1.06,1.49,35.61
365,364,SC Paderborn,German 2. Bundesliga,1.28,1.76,35.6
366,363,St. Truidense,Belgian Jupiler League,1.07,1.5,35.6
367,365,1. FC Heidenheim 1846,German 2. Bundesliga,1.13,1.58,35.58
368,366,Pisa,Italy Serie B,0.95,1.36,35.56
369,367,Atlético San Luis,Mexican Primera Division Torneo Clausura,1.1,1.55,35.55
370,369,Fortuna Sittard,Dutch Eredivisie,1.32,1.82,35.41
371,384,FC Sion,Swiss Raiffeisen Super League,1.25,1.74,35.33
372,386,Asteras Tripolis,Greek Super League,0.83,1.21,35.23
373,370,FC Lugano,Swiss Raiffeisen Super League,1.03,1.47,35.2
374,371,Mazatlán FC,Mexican Primera Division Torneo Clausura,1.05,1.5,35.07
375,372,San Lorenzo,Argentina Primera Division,0.95,1.38,35.02
376,394,Ross County,Scottish Premiership,1.32,1.85,34.79
377,354,Grasshoppers Zürich,Swiss Raiffeisen Super League,1.21,1.73,34.62
378,389,Real Oviedo,Spanish Segunda Division,0.85,1.27,34.56
379,376,FC Ufa,Russian Premier Liga,0.89,1.33,34.45
380,377,Las Palmas,Spanish Segunda Division,0.93,1.38,34.44
381,378,Avispa Fukuoka,Japanese J League,0.9,1.35,34.32
382,379,Fortuna Düsseldorf,German 2. Bundesliga,1.07,1.57,34.29
383,381,SV Ried,Austrian T-Mobile Bundesliga,1.15,1.67,34.29
384,383,Karlsruher SC,German 2. Bundesliga,1.24,1.8,34.14
385,385,Colon Santa Fe,Argentina Primera Division,0.92,1.39,33.95
386,382,Leganes,Spanish Segunda Division,0.85,1.31,33.85
387,387,Fatih Karagümrük,Turkish Turkcell Super Lig,1.14,1.69,33.78
388,388,Vancouver Whitecaps,Major League Soccer,1.12,1.67,33.69
389,390,San Jose Earthquakes,Major League Soccer,1.25,1.83,33.65
390,391,Jablonec,UEFA Europa Conference League,1.09,1.64,33.5
391,392,Platense,Argentina Primera Division,1.01,1.54,33.47
392,380,Cittadella,Italy Serie B,0.92,1.41,33.47
393,430,KV Oostende,Belgian Jupiler League,1.11,1.67,33.42
394,399,SD Huesca,Spanish Segunda Division,0.87,1.36,33.38
395,374,Barnsley,English League Championship,0.97,1.48,33.34
396,395,FC Nordsjaelland,Danish SAS-Ligaen,1.23,1.83,33.32
397,375,Motherwell,Scottish Premiership,0.99,1.52,33.28
398,397,Sochaux,French Ligue 2,0.82,1.3,33.24
399,398,NS Mura,UEFA Europa Conference League,1.09,1.66,33.24
400,400,Cerezo Osaka,Japanese J League,1.01,1.55,33.09
401,393,SV Zulte Waregem,Belgian Jupiler League,1.38,2.03,33.02
402,401,1. FC Nürnberg,German 2. Bundesliga,1.07,1.64,33.02
403,402,Jahn Regensburg,German 2. Bundesliga,1.19,1.8,33.0
404,447,St Gallen,Swiss Raiffeisen Super League,1.3,1.94,32.97
405,403,Inter Miami CF,Major League Soccer,1.1,1.68,32.92
406,411,Livingston,Scottish Premiership,0.96,1.5,32.9
407,404,IFK Goteborg,Swedish Allsvenskan,1.09,1.68,32.81
408,405,Viborg,Danish SAS-Ligaen,1.17,1.78,32.72
409,407,Consadole Sapporo,Japanese J League,0.98,1.54,32.65
410,410,Giresunspor,Turkish Turkcell Super Lig,0.89,1.43,32.49
411,412,FC Khimki,Russian Premier Liga,0.97,1.54,32.39
412,413,FC Arsenal Tula,Russian Premier Liga,1.05,1.65,32.38
413,414,Toronto FC,Major League Soccer,1.19,1.84,32.35
414,415,IFK Norrkoping,Swedish Allsvenskan,1.24,1.89,32.34
