,player_id,web_name,team_code,element_type,now_cost,points_md,is_captain,multiplier,starting_lineup,selected_by_percent,gw_points
0,200,Schmeichel,13,1,48,5.0538,False,1,1,13.1,5.0538
1,23,Gabriel,3,2,53,4.7036,False,1,1,7.8,4.7036
2,142,James,8,2,62,5.4732,False,1,1,13.6,5.4732
3,234,Robertson,14,2,73,5.2346,False,1,1,11.3,5.2346
4,237,Alexander-Arnold,14,2,84,5.8706000000000005,False,1,1,38.8,5.8706000000000005
5,22,Saka,3,3,68,6.131600000000001,False,1,1,33.0,6.131600000000001
6,212,Maddison,13,3,68,5.9704,False,1,1,9.7,5.9704
7,215,Barnes,13,3,66,5.5012,False,1,1,4.0,5.5012
8,233,Salah,14,3,133,7.494800000000001,True,2,1,61.1,14.989600000000001
9,265,Foden,43,3,78,5.140000000000001,False,1,1,5.8,5.140000000000001
10,6,Lacazette,3,4,84,5.8634,False,1,1,8.5,5.8634
11,376,Foster,57,1,41,4.0902,False,0,0,18.9,0.0
12,585,Roberts,90,2,44,3.4324,False,0,0,0.5,0.0
13,159,Mateta,31,4,52,3.467,False,0,0,1.1,0.0
14,577,Gelhardt,2,4,46,1.7366,False,0,0,3.3,0.0
