,can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,region,team_join_date,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90
16,True,True,100.0,100.0,192895,0,0,-2,2,0,2,0.5,0.5,0,Kieran,0.0,21,False,,2024-08-12T14:30:04.394338Z,43,192895.jpg,0.0,False,Tierney,0.0,False,,a,1,3,0,1960,14,4834,9,0.0,0.0,Tierney,243.0,2019-08-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,557,216,547,215,517,205,559,216,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,550,125,501,204,562,214,553,195,0.0,0.0
17,True,True,0.0,0.0,223723,0,0,-2,2,0,2,0.0,0.0,0,Tomiyasu,0.0,22,False,Knee injury - Unknown return date,2024-10-18T16:00:06.930143Z,48,223723.jpg,1.0,False,Takehiro,0.0,False,,i,1,3,1,1409,0,7355,3,0.0,0.2,Tomiyasu,108.0,2021-08-31,6,0,0,0,0,0,0,0,0,0,0,0,2,0.4,0.3,9.0,1.0,0,0.18,0.00,0.18,0.04,471,165,440,157,350,120,454,155,,,,,,,2.7,0.0,0.0,2.7,0.6,0.0,305,34,632,229,427,147,550,193,0.0,0.0
18,True,True,100.0,100.0,116216,0,0,-2,2,1,3,3.5,3.5,0,Leandro,3.0,23,False,,2024-11-21T08:30:08.540890Z,68,116216.jpg,3.1,False,Trossard,1.6,False,,a,1,3,49,369285,129,450749,393,0.4,7.2,Trossard,21.0,2023-01-20,854,3,2,3,11,0,0,0,0,1,0,5,180,218.4,219.2,277.0,71.3,10,2.50,1.07,3.57,6.80,148,54,75,59,44,28,66,43,4.0,,,,4.0,,0.26,0.0,0.11,0.37,0.72,1.16,30,15,82,41,112,49,159,46,1.05,0.32
19,True,True,0.0,0.0,198869,0,0,-4,4,0,2,0.0,0.0,0,Benjamin,0.0,24,False,Knee injury - Unknown return date,2024-11-14T13:00:07.861117Z,61,198869.jpg,3.0,False,White,2.4,False,,i,1,3,27,145282,2,950805,332,0.0,4.4,White,241.0,2021-07-30,694,0,1,3,7,0,0,0,2,0,0,0,112,128.4,55.3,29.0,21.3,7,0.13,0.32,0.45,9.87,238,89,258,67,283,88,277,89,,,,,,,0.02,0.0,0.04,0.06,1.28,0.91,73,5,690,233,121,32,122,50,0.91,0.39
20,True,True,75.0,75.0,206325,0,0,-2,2,0,2,1.3,1.3,0,Oleksandr,1.2,25,False,Lack of match fitness - 75% chance of playing,2024-12-09T09:30:06.099861Z,48,206325.jpg,2.5,False,Zinchenko,0.9,False,,d,1,3,15,87356,3,298907,117,0.3,3.1,Zinchenko,225.0,2022-07-22,234,0,0,2,0,0,0,0,1,0,0,0,60,22.2,23.2,21.0,6.7,2,0.06,0.08,0.14,1.73,392,139,325,104,302,96,374,122,,,,,,,0.02,0.0,0.03,0.05,0.67,0.0,299,33,229,65,171,48,208,82,0.77,0.77
21,True,True,100.0,100.0,69752,0,0,-3,3,0,1,0.5,0.5,0,Norberto,0.0,73,False,,2024-10-05T17:30:06.760449Z,42,69752.jpg,3.5,False,Murara Neto,0.9,False,,a,1,3,7,83180,23,231794,91,0.0,1.7,Neto,30.0,2024-08-30,180,0,0,0,2,0,0,0,0,0,11,0,30,77.8,0.0,0.0,7.8,2,0.00,0.00,0.00,2.91,300,28,534,46,502,37,363,28,,,,,,,0.0,5.5,0.0,0.0,1.46,1.0,575,36,487,61,77,11,212,30,1.0,0.0
22,True,True,100.0,100.0,103955,0,0,-3,3,0,3,1.3,1.3,0,Raheem,0.8,186,False,,2024-11-02T15:00:07.534992Z,67,103955.jpg,1.5,False,Sterling,0.9,False,,a,1,3,9,46844,9,148482,41,0.1,1.3,Sterling,241.0,2024-08-30,144,0,1,0,1,0,0,0,0,0,0,0,24,23.8,37.8,54.0,11.3,2,0.51,0.09,0.60,1.39,384,178,289,172,232,129,339,167,,,3.0,,,,0.32,0.0,0.06,0.38,0.87,0.62,35,18,276,144,321,152,210,61,1.25,0.0
23,True,True,100.0,100.0,466075,0,0,-2,2,1,2,1.5,1.5,0,Riccardo,1.0,578,False,,2024-12-05T01:00:08.685840Z,58,466075.jpg,2.5,False,Calafiori,1.2,False,,a,1,3,20,195326,170,360113,69,0.2,3.4,Calafiori,106.0,2024-07-29,505,1,0,1,8,0,0,0,1,0,0,1,77,137.8,46.3,111.0,29.4,6,0.55,0.43,0.98,5.93,225,86,277,79,141,18,234,74,,,,,,,0.1,0.0,0.08,0.18,1.06,1.43,90,8,258,75,180,50,190,77,1.07,0.18
24,True,True,100.0,100.0,499169,0,0,0,0,0,3,1.0,1.0,0,Myles,0.5,597,False,,2024-12-03T15:00:08.736469Z,45,499169.jpg,1.3,False,Lewis-Skelly,0.1,False,,a,1,3,4,8883,11,8015,23,0.1,0.9,Lewis-Skelly,241.0,2022-12-04,83,0,0,1,2,0,0,0,1,0,0,0,20,11.6,16.2,2.0,3.0,1,0.00,0.06,0.06,0.89,418,196,343,194,393,207,411,198,,,,,,,0.0,0.0,0.07,0.07,0.97,2.17,426,257,317,156,351,167,494,187,1.08,1.08
25,True,True,100.0,100.0,195384,0,0,0,0,0,3,1.8,1.8,0,Mikel,1.3,633,False,,2024-11-30T22:00:08.239353Z,60,195384.jpg,2.3,False,Merino,0.1,False,,a,1,3,21,20181,24,16981,26,0.2,3.5,Merino,200.0,2024-08-27,471,1,0,2,5,0,0,0,1,0,0,1,80,118.8,86.0,118.0,32.0,5,1.24,0.50,1.74,4.00,249,107,198,126,134,88,220,111,,,,,,,0.24,0.0,0.1,0.34,0.76,0.96,79,51,215,109,210,94,484,181,0.96,0.38
26,True,True,,,498046,0,0,0,0,0,3,0.5,0.5,0,Salah-Eddine,0.0,638,False,,,45,498046.jpg,0.0,False,Oulad M'hand,0.0,False,,a,1,3,0,1902,0,1475,1,0.0,0.0,Oulad M'hand,152.0,2021-10-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,618,261,616,265,600,259,620,263,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,425,256,577,230,624,265,629,275,0.0,0.0
27,True,True,,,551221,0,0,0,0,0,1,0.5,0.5,0,Tommy,0.0,639,False,,,45,551221.jpg,0.0,False,Setford,0.0,False,,a,1,3,0,2757,6,2647,2,0.0,0.0,Setford,241.0,2024-07-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,640,72,638,65,622,60,642,72,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,454,19,602,72,646,72,533,66,0.0,0.0
28,True,True,,,588793,0,0,0,0,0,2,0.5,0.5,0,Maldini,0.0,657,False,,,40,588793.jpg,0.0,False,Kacurri,0.1,False,,a,1,3,0,9130,12,5972,11,0.0,0.0,Kacurri,2.0,2024-09-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,543,205,524,203,489,191,545,205,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,671,211,475,185,548,203,491,178,0.0,0.0
29,True,True,,,606745,0,0,0,0,0,2,0.5,0.5,0,Ayden,0.0,658,False,,,40,606745.jpg,0.0,False,Heaven,0.0,False,,a,1,3,0,5810,12,4145,17,0.0,0.0,Heaven,241.0,2024-02-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,548,210,529,208,495,197,550,210,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,677,217,481,191,553,208,515,185,0.0,0.0
30,True,True,,,588796,0,0,0,0,0,3,0.5,0.5,0,Ismeal,0.0,659,False,,,45,588796.jpg,0.0,False,Kabia,0.0,False,,a,1,3,0,2077,1,1467,2,0.0,0.0,Kabia,152.0,2024-09-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,648,285,646,289,631,284,650,287,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,465,289,610,257,653,289,626,273,0.0,0.0
31,True,True,,,499167,0,0,0,0,0,2,0.5,0.5,0,Josh,0.0,662,False,,,40,499167.jpg,0.0,False,Nichols,0.0,False,,a,1,3,0,3295,2,2147,8,0.0,0.0,Nichols,241.0,2024-07-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,526,189,505,185,467,170,528,189,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,648,189,456,167,530,186,548,192,0.0,0.0
32,True,True,,,461025,0,0,0,0,0,4,0.5,0.5,0,Nathan,0.0,665,False,,,45,461025.jpg,0.0,False,Butler-Oyedeji,0.2,False,,a,1,3,0,41706,61,24168,106,0.0,0.0,Butler-Oyedeji,241.0,2024-09-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,599,51,596,52,578,51,601,51,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,397,65,557,48,605,54,354,56,0.0,0.0
33,True,True,100.0,100.0,215711,0,0,-3,3,0,3,1.0,0.5,0,Leon,1.0,28,False,,2024-12-09T09:30:06.119495Z,62,215711.jpg,1.9,False,Bailey,0.8,False,,a,2,7,27,137484,53,418805,126,0.2,4.4,Bailey,107.0,2021-08-04,727,0,2,1,12,0,0,0,2,0,0,0,90,66.8,153.8,138.0,35.7,10,0.58,2.33,2.91,8.93,321,151,128,91,116,76,202,104,3.0,,4.0,,,,0.07,0.0,0.29,0.36,1.11,1.49,65,41,261,134,272,127,228,72,1.24,0.12
34,True,True,100.0,100.0,88894,0,0,-3,3,0,3,2.2,1.7,0,Ross,2.2,29,False,,2024-11-01T16:30:07.356966Z,52,88894.jpg,2.2,False,Barkley,0.3,False,,a,2,7,28,21814,10,79071,77,0.4,5.4,Barkley,241.0,2024-07-01,441,2,1,1,7,0,0,0,3,0,0,2,103,142.8,96.9,171.0,41.0,2,1.53,0.37,1.90,4.38,221,91,184,118,93,58,175,96,,,,,,,0.31,0.0,0.08,0.39,0.89,1.43,158,94,126,61,225,99,316,101,0.41,0.2
35,True,False,0.0,0.0,491287,0,0,-1,1,0,3,0.0,0.0,0,Enzo,0.0,30,False,Loaned to Valencia CF,2024-08-31T06:33:47.934620Z,49,491287.jpg,0.0,False,Barrenechea,0.0,False,,u,2,7,0,872,0,5193,0,0.0,0.0,Barrenechea,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,672,302,668,302,663,300,672,302,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,280,184,652,288,672,302,607,260,0.0,0.0
36,True,True,,,195546,0,0,-3,3,0,3,0.5,0.0,1,Emiliano,0.5,31,False,,,52,195546.jpg,0.9,False,Buendía Stati,0.1,False,,a,2,7,7,5700,1,14124,14,0.1,1.3,Buendia,10.0,2021-06-10,38,0,0,0,1,0,0,0,1,0,0,0,27,7.0,19.2,3.0,2.9,0,0.09,0.02,0.11,1.41,436,208,334,186,383,205,415,201,,,3.0,,,,0.21,0.0,0.05,0.26,3.34,2.37,164,99,323,161,453,221,467,171,0.0,0.0
37,True,True,100.0,100.0,199796,0,0,-1,1,0,2,1.7,1.2,1,Matty,1.7,32,False,,2024-11-04T00:00:07.281139Z,44,199796.jpg,2.1,False,Cash,1.4,False,,a,2,7,23,140432,321,311207,202,0.4,5.2,Cash,172.0,2020-09-03,830,1,0,1,11,0,0,0,4,0,0,0,74,146.6,51.9,65.0,26.3,10,0.15,0.62,0.77,10.95,215,84,266,72,209,55,250,79,,,,,,,0.02,0.0,0.07,0.09,1.19,1.19,488,95,168,45,232,70,176,73,1.08,0.11
38,True,False,0.0,0.0,151589,0,0,0,0,0,3,0.0,0.0,0,Leander,0.0,33,False,On loan to Anderlecht for the rest of the season,2024-09-02T10:45:36.198316Z,45,151589.jpg,0.0,False,Dendoncker,0.2,False,,u,2,7,0,18187,0,89432,34,0.0,0.0,Dendoncker,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,584,238,580,242,561,235,586,240,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,366,227,541,206,590,242,345,113,0.0,0.0
39,True,False,0.0,0.0,243557,0,0,0,0,0,3,0.0,0.0,0,Moussa,0.0,34,False,Permanent transfer to Al Ittihad,2024-07-26T08:50:40.300928Z,65,243557.jpg,0.0,False,Diaby,0.0,False,,u,2,7,0,0,0,3338,2,0.0,0.0,Diaby,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,699,319,699,319,699,319,699,319,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,47,26,696,318,698,319,617,265,0.0,0.0
40,True,True,100.0,100.0,165659,0,0,0,0,0,2,1.3,0.8,0,Diego Carlos,1.3,35,False,,2024-09-25T21:30:06.256588Z,45,165659.jpg,2.2,False,Santos Silva,0.5,False,,a,2,7,20,47114,86,69454,161,0.3,4.4,Diego Carlos,30.0,2022-06-10,738,0,0,2,13,0,0,0,1,0,0,1,67,130.0,8.2,52.0,19.1,7,0.64,0.08,0.72,10.75,236,87,383,124,235,70,291,93,,,,,,,0.08,0.0,0.01,0.09,1.31,1.59,368,62,207,58,217,66,263,97,0.85,0.24
41,True,True,,,101188,0,0,2,-2,2,2,1.5,1.0,2,Lucas,1.5,36,False,,,47,101188.jpg,2.7,False,Digne,8.6,False,,a,2,7,46,1508820,955,876512,1541,0.3,9.8,Digne,73.0,2022-01-13,1253,0,3,2,20,0,0,0,3,0,0,6,202,262.8,349.3,75.0,68.8,15,0.54,2.38,2.92,16.35,94,34,31,4,195,46,71,11,2.0,,2.0,,,,0.04,0.0,0.17,0.21,1.17,1.44,325,41,191,54,152,41,44,13,1.08,0.14
42,True,False,0.0,0.0,461421,0,0,0,0,0,3,0.0,0.0,0,Lewis,0.0,37,False,Permanent transfer to West Bromwich Albion,2024-08-07T08:21:33.016106Z,50,461421.jpg,0.0,False,Dobbin,0.0,False,,u,2,7,0,0,0,274,0,0.0,0.0,Dobbin,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,681,308,678,308,674,306,681,308,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,219,140,667,300,681,308,689,310,0.0,0.0
43,True,True,,,476344,0,0,-2,2,0,4,3.5,3.0,6,Jhon,3.5,38,False,,,58,476344.jpg,3.1,False,Durán,3.4,False,,a,2,7,52,1078364,26862,833429,375,0.6,9.0,Duran,48.0,2023-01-23,557,7,0,2,10,0,0,0,3,0,0,8,228,229.8,62.8,276.0,57.0,3,4.65,0.22,4.87,8.78,132,17,241,29,45,17,104,21,,,,,,,0.75,0.0,0.04,0.79,1.42,1.62,91,26,58,11,108,18,97,16,0.48,0.32
44,True,True,,,462492,0,0,0,0,0,1,0.0,-0.5,0,Joe,0.0,39,False,,,40,462492.jpg,0.0,False,Gauci,0.8,False,,a,2,7,0,60459,6,49252,51,0.0,0.0,Gauci,13.0,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,518,60,497,38,458,28,520,60,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,638,60,447,54,521,60,230,32,0.0,0.0
45,True,True,,,123354,0,0,-1,1,0,2,0.0,-0.5,0,Kortney,0.0,40,False,,,39,123354.jpg,0.0,False,Hause,0.5,False,,a,2,7,0,36784,82,49042,54,0.0,0.0,Hause,241.0,2019-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,477,167,452,162,408,141,479,167,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,683,222,399,138,482,165,258,93,0.0,0.0
46,True,False,0.0,0.0,469247,0,0,-1,1,0,3,0.0,0.0,0,Samuel,0.0,41,False,Season long loan to Bologna,2024-08-29T11:07:04.555253Z,54,469247.jpg,0.0,False,Iling-Junior,0.0,False,,u,2,7,0,342,0,6633,0,0.0,0.0,Iling Jr,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,692,315,691,315,689,313,692,315,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,137,80,685,311,691,315,601,257,0.0,0.0
