,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,selected_by_percent,gw_points
0,143,Mendy,8,1,61,9,4.331,False,1,16.4,4.331
1,135,Chilwell,8,2,57,9,4.831,False,1,8.2,4.831
2,142,James,8,2,55,9,5.431,False,1,5.2,5.431
3,168,Digne,11,2,53,9,4.659,False,1,7.9,4.659
4,138,Mount,8,3,74,9,6.035,False,1,9.0,6.035
5,141,Havertz,8,3,81,9,6.44,True,2,7.3,12.88
6,233,Salah,14,3,128,9,5.317,False,1,65.7,5.317
7,251,De Bruyne,43,3,120,9,4.98,False,1,4.0,4.98
8,4,Aubameyang,3,4,99,9,5.449,False,1,3.7,5.449
9,78,Toney,94,4,65,9,4.942,False,1,17.4,4.942
10,413,Antonio,21,4,81,9,4.871,False,1,45.5,4.871
