rank,prev_rank,name,league,off,def,spi
57,67,Torino,Italy Serie A,1.66,0.73,67.97
58,66,Reims,French Ligue 1,1.76,0.84,67.25
59,56,Young Boys,Swiss Raiffeisen Super League,2.22,1.2,67.04
60,68,Valencia,Spanish Primera Division,1.71,0.81,66.88
61,74,Atletico Mineiro,Brasileiro Série A,1.63,0.77,66.38
62,57,Borussia Monchengladbach,German Bundesliga,2.04,1.1,66.33
63,69,Real Betis,Spanish Primera Division,1.77,0.89,66.13
64,63,VfB Stuttgart,German Bundesliga,1.92,1.01,66.11
65,61,AS Monaco,French Ligue 1,1.98,1.06,66.03
66,64,SC Freiburg,German Bundesliga,1.9,1.0,65.92
67,65,1. FC Union Berlin,German Bundesliga,1.68,0.83,65.89
68,59,Lazio,Italy Serie A,1.72,0.85,65.87
69,70,AZ,Dutch Eredivisie,1.93,1.03,65.84
70,71,Osasuna,Spanish Primera Division,1.6,0.78,65.54
71,84,Sassuolo,Italy Serie A,1.91,1.03,65.3
72,62,Nice,French Ligue 1,1.61,0.8,65.15
73,78,Strasbourg,French Ligue 1,1.81,0.96,65.12
74,60,Leicester City,Barclays Premier League,1.92,1.07,64.67
75,80,Getafe,Spanish Primera Division,1.51,0.75,64.34
76,75,TSG Hoffenheim,German Bundesliga,1.93,1.09,64.25
77,72,Monterrey,Mexican Primera Division Torneo Clausura,1.63,0.86,64.0
78,76,Besiktas,Turkish Turkcell Super Lig,1.85,1.04,63.96
79,77,Mallorca,Spanish Primera Division,1.58,0.82,63.92
80,73,Rayo Vallecano,Spanish Primera Division,1.67,0.9,63.78
81,83,Werder Bremen,German Bundesliga,1.96,1.14,63.63
82,82,Fenerbahce,Turkish Turkcell Super Lig,2.07,1.25,63.43
83,81,Galatasaray,Turkish Turkcell Super Lig,1.9,1.12,63.2
84,85,Slavia Prague,UEFA Europa Conference League,1.83,1.06,63.09
85,91,Burnley,English League Championship,1.53,0.82,62.94
86,99,Everton,Barclays Premier League,1.83,1.08,62.71
87,87,Wolverhampton,Barclays Premier League,1.6,0.9,62.4
88,88,Club América,Mexican Primera Division Torneo Clausura,1.88,1.13,62.37
89,105,KAA Gent,Belgian Jupiler League,1.84,1.1,62.3
90,89,Udinese,Italy Serie A,1.7,0.99,62.28
91,94,Olympiacos,Greek Super League,1.69,0.98,62.25
92,90,Dinamo Zagreb,UEFA Champions League,1.8,1.09,61.85
93,79,Braga,Portuguese Liga,1.76,1.06,61.8
94,95,Antwerp,Belgian Jupiler League,1.59,0.92,61.54
95,92,Bologna,Italy Serie A,1.64,0.97,61.37
96,109,AEK Athens,Greek Super League,1.59,0.93,61.24
97,93,Bodo/Glimt,Norwegian Tippeligaen,2.03,1.33,60.78
98,86,Genk,Belgian Jupiler League,2.03,1.34,60.68
99,98,Leeds United,Barclays Premier League,1.85,1.2,60.45
100,100,Toulouse,French Ligue 1,1.64,1.01,60.43
101,103,Monza,Italy Serie A,1.69,1.06,60.21
102,128,Tigres UANL,Mexican Primera Division Torneo Clausura,1.58,0.98,59.97
103,104,FC Augsburg,German Bundesliga,1.81,1.19,59.75
104,120,Union Saint Gilloise,Belgian Jupiler League,1.89,1.26,59.6
105,106,Clermont Foot,French Ligue 1,1.53,0.95,59.46
106,96,Schalke 04,German Bundesliga,1.75,1.15,59.42
107,108,Lecce,Italy Serie A,1.5,0.92,59.4
108,114,São Paulo,Brasileiro Série A,1.51,0.94,59.37
109,102,River Plate,Argentina Primera Division,1.52,0.96,59.22
110,107,Adana Demirspor,Turkish Turkcell Super Lig,1.84,1.25,59.04
111,113,CSKA Moscow,Russian Premier Liga,1.54,0.98,58.91
112,97,AFC Bournemouth,Barclays Premier League,1.72,1.15,58.85
113,117,Espanyol,Spanish Primera Division,1.75,1.17,58.85
114,111,Slovácko,UEFA Europa Conference League,1.77,1.21,58.54
115,101,Southampton,Barclays Premier League,1.64,1.08,58.54
116,112,Red Star Belgrade,UEFA Europa League,1.75,1.19,58.52
117,115,Club Brugge,Belgian Jupiler League,1.75,1.19,58.46
118,123,SK Sturm Graz,Austrian T-Mobile Bundesliga,1.66,1.11,58.38
119,121,FC Utrecht,Dutch Eredivisie,1.74,1.19,58.32
120,118,Montpellier,French Ligue 1,1.69,1.15,58.06
121,116,FC Copenhagen,Danish SAS-Ligaen,1.65,1.12,57.99
122,122,Los Angeles FC,Major League Soccer,1.73,1.2,57.82
123,110,Fluminense,Brasileiro Série A,1.58,1.06,57.75
124,119,Shakhtar Donetsk,UEFA Europa League,1.77,1.24,57.61
125,132,Elche,Spanish Primera Division,1.58,1.11,56.72
126,125,Middlesbrough,English League Championship,1.63,1.16,56.62
127,137,Sheffield United,English League Championship,1.49,1.03,56.57
128,126,Vitesse,Dutch Eredivisie,1.56,1.11,56.44
129,131,Cadiz,Spanish Primera Division,1.48,1.06,55.81
130,124,Internacional,Brasileiro Série A,1.42,1.01,55.53
131,133,Pachuca,Mexican Primera Division Torneo Clausura,1.59,1.17,55.43
132,130,Nottingham Forest,Barclays Premier League,1.67,1.25,55.3
133,134,Lorient,French Ligue 1,1.49,1.09,55.09
134,144,Botafogo,Brasileiro Série A,1.45,1.07,54.9
135,138,Viktoria Plzen,UEFA Champions League,1.82,1.41,54.85
136,141,Ferencvaros,UEFA Europa League,1.61,1.22,54.55
137,153,Atlético Paranaense,Brasileiro Série A,1.45,1.09,54.36
138,135,Spartak Moscow,Russian Premier Liga,1.69,1.32,54.33
139,145,Brest,French Ligue 1,1.44,1.08,54.31
140,129,Luton Town,English League Championship,1.33,0.97,54.27
141,139,VfL Bochum,German Bundesliga,1.8,1.42,54.23
142,127,Hertha Berlin,German Bundesliga,1.7,1.34,54.1
143,136,Almeria,Spanish Primera Division,1.7,1.33,54.09
144,140,Molde,Norwegian Tippeligaen,1.79,1.44,53.73
145,147,Fortaleza,Brasileiro Série A,1.37,1.04,53.67
146,148,Philadelphia Union,Major League Soccer,1.64,1.32,53.11
147,150,Dynamo Kiev,UEFA Europa League,1.51,1.19,53.06
148,143,Sparta,Dutch Eredivisie,1.6,1.29,52.98
149,151,Ipswich Town,English League One,1.62,1.31,52.93
150,166,Vasco da Gama,Brasileiro Série A,1.45,1.15,52.86
151,165,FC Krasnodar,Russian Premier Liga,1.71,1.4,52.78
152,171,Vissel Kobe,Japanese J League,1.5,1.2,52.71
153,164,Guimaraes,Portuguese Liga,1.26,0.97,52.49
154,155,Anderlecht,Belgian Jupiler League,1.46,1.18,52.32
155,146,Real Valladolid,Spanish Primera Division,1.59,1.3,52.31
156,168,FC Midtjylland,Danish SAS-Ligaen,1.53,1.25,52.22
157,175,Empoli,Italy Serie A,1.52,1.24,52.2
158,157,León,Mexican Primera Division Torneo Clausura,1.35,1.07,52.16
159,159,SC Dnipro-1,UEFA Europa Conference League,1.55,1.28,52.11
160,158,Nantes,French Ligue 1,1.39,1.12,52.08
161,181,Atlas,Mexican Primera Division Torneo Clausura,1.41,1.14,52.07
162,161,Lech Poznan,UEFA Europa Conference League,1.42,1.15,52.07
163,162,Swansea City,English League Championship,1.5,1.23,51.93
164,167,Steaua Bucuresti,UEFA Europa Conference League,1.5,1.24,51.89
165,170,Santos,Brasileiro Série A,1.37,1.12,51.56
166,187,Lokomotiv Moscow,Russian Premier Liga,1.54,1.3,51.5
167,169,Famalicao,Portuguese Liga,1.4,1.16,51.36
168,178,Bragantino,Brasileiro Série A,1.49,1.25,51.36
169,172,FC Sheriff Tiraspol,UEFA Europa League,1.51,1.27,51.36
170,201,Terek Grozny,Russian Premier Liga,1.4,1.16,51.3
171,163,LASK Linz,Austrian T-Mobile Bundesliga,1.55,1.32,51.28
172,142,Corinthians,Brasileiro Série A,1.27,1.03,51.28
173,174,FK Partizan Belgrade,UEFA Europa Conference League,1.41,1.17,51.22
174,176,Fatih Karagümrük,Turkish Turkcell Super Lig,1.83,1.6,51.17
175,149,Yokohama F. Marinos,Japanese J League,1.67,1.44,51.1
176,152,Verona,Italy Serie A,1.38,1.15,51.04
177,177,PAOK Salonika,Greek Super League,1.4,1.18,50.89
178,189,Trabzonspor,Turkish Turkcell Super Lig,1.59,1.38,50.61
179,173,Vizela,Portuguese Liga,1.3,1.09,50.6
180,202,FK Austria Vienna,Austrian T-Mobile Bundesliga,1.72,1.52,50.35
181,198,Chaves,Portuguese Liga,1.42,1.22,50.28
182,156,Guadalajara,Mexican Primera Division Torneo Clausura,1.38,1.18,50.26
183,183,Cruz Azul,Mexican Primera Division Torneo Clausura,1.32,1.13,50.21
184,184,Coventry City,English League Championship,1.29,1.09,50.2
185,179,Metz,French Ligue 2,1.33,1.13,50.17
186,185,Go Ahead Eagles,Dutch Eredivisie,1.61,1.43,50.04
187,210,Spezia,Italy Serie A,1.5,1.32,49.97
188,160,NEC,Dutch Eredivisie,1.56,1.39,49.6
189,217,Talleres de Córdoba,Argentina Primera Division,1.35,1.18,49.56
190,206,Frosinone,Italy Serie B,1.32,1.16,49.53
191,191,FK Qarabag,UEFA Europa League,1.41,1.25,49.41
192,193,Maccabi Haifa,UEFA Champions League,1.69,1.54,49.35
193,190,Malmo FF,Swedish Allsvenskan,1.55,1.4,49.32
194,195,Hapoel Be'er,UEFA Europa Conference League,1.49,1.34,49.22
195,196,Gil Vicente,Portuguese Liga,1.4,1.25,49.18
196,182,Heerenveen,Dutch Eredivisie,1.61,1.48,49.03
197,208,New York City FC,Major League Soccer,1.42,1.3,48.7
198,194,Auxerre,French Ligue 1,1.31,1.18,48.68
199,154,Toluca,Mexican Primera Division Torneo Clausura,1.56,1.44,48.62
200,207,West Bromwich Albion,English League Championship,1.37,1.25,48.56
201,197,Cremonese,Italy Serie A,1.45,1.34,48.36
202,203,Salernitana,Italy Serie A,1.45,1.34,48.33
203,188,Rapid Vienna,Austrian T-Mobile Bundesliga,1.55,1.45,48.24
204,213,Santos Laguna,Mexican Primera Division Torneo Clausura,1.43,1.35,47.86
205,219,Argentinos Juniors,Argentina Primera Division,1.29,1.2,47.84
206,180,Dinamo Moscow,Russian Premier Liga,1.43,1.34,47.8
207,205,Stoke City,English League Championship,1.25,1.15,47.79
208,233,Cruzeiro,Brasileiro Série A,1.33,1.24,47.73
209,209,Boavista,Portuguese Liga,1.33,1.25,47.65
210,227,Seattle Sounders FC,Major League Soccer,1.38,1.3,47.62
211,211,Istanbul Basaksehir,Turkish Turkcell Super Lig,1.26,1.18,47.57
212,212,Standard Liege,Belgian Jupiler League,1.49,1.42,47.5
213,200,Panathinaikos,Greek Super League,0.97,0.87,47.49
214,186,Millwall,English League Championship,1.33,1.25,47.41
215,216,Konyaspor,Turkish Turkcell Super Lig,1.35,1.28,47.35
216,229,Estudiantes,Argentina Primera Division,1.21,1.13,47.34
217,218,Aris Salonika,Greek Super League,1.4,1.34,47.22
218,215,Rio Ave,Portuguese Liga,1.21,1.15,47.0
219,234,Sunderland,English League Championship,1.36,1.31,46.93
220,199,Atlanta United FC,Major League Soccer,1.53,1.49,46.8
221,230,Boca Juniors,Argentina Primera Division,1.17,1.11,46.72
222,223,Cagliari,Italy Serie B,1.23,1.19,46.66
223,221,Bahía,Brasileiro Série A,1.32,1.29,46.36
224,225,Genoa,Italy Serie B,1.13,1.09,46.32
225,192,Cercle Brugge,Belgian Jupiler League,1.49,1.47,46.3
226,204,Urawa Red Diamonds,Japanese J League,1.32,1.3,46.24
227,249,BK Hacken,Swedish Allsvenskan,1.73,1.73,46.23
228,214,FC Arouca,Portuguese Liga,1.15,1.12,46.22
229,251,FC Nordsjaelland,Danish SAS-Ligaen,1.38,1.38,45.9
230,222,Rostov,Russian Premier Liga,1.35,1.34,45.89
231,226,Angers,French Ligue 1,1.33,1.33,45.77
232,235,Casa Pia,Portuguese Liga,1.21,1.2,45.74
233,232,Norwich City,English League Championship,1.23,1.23,45.45
234,245,Watford,English League Championship,1.28,1.29,45.35
235,236,KVC Westerlo,Belgian Jupiler League,1.59,1.63,45.3
236,228,Bordeaux,French Ligue 2,1.14,1.14,45.13
237,220,América Mineiro,Brasileiro Série A,1.32,1.35,45.12
238,224,Kawasaki Frontale,Japanese J League,1.44,1.47,45.1
239,237,San Lorenzo,Argentina Primera Division,0.98,0.98,44.82
240,231,RKC,Dutch Eredivisie,1.55,1.61,44.82
241,260,Viborg,Danish SAS-Ligaen,1.31,1.35,44.8
242,240,FC Cincinnati,Major League Soccer,1.49,1.55,44.79
243,241,AEK Larnaca,UEFA Europa League,1.16,1.18,44.76
244,242,Apollon Limassol,UEFA Europa Conference League,1.21,1.24,44.74
245,243,AGF Aarhus,Danish SAS-Ligaen,1.05,1.07,44.67
246,266,FC Dallas,Major League Soccer,1.26,1.33,44.2
247,239,New York Red Bulls,Major League Soccer,1.11,1.16,44.18
248,252,Nashville SC,Major League Soccer,1.23,1.29,44.18
249,248,OH Leuven,Belgian Jupiler League,1.44,1.53,44.15
250,313,St Gallen,Swiss Raiffeisen Super League,1.64,1.74,44.11
251,280,Blackburn,English League Championship,1.18,1.23,44.03
252,258,Columbus Crew,Major League Soccer,1.39,1.48,43.92
253,238,St Etienne,French Ligue 2,1.45,1.54,43.89
254,244,Portimonense,Portuguese Liga,1.24,1.32,43.79
255,246,Gazovik Orenburg,Russian Premier Liga,1.45,1.56,43.72
256,250,Sampdoria,Italy Serie A,1.35,1.45,43.68
257,277,Kashima Antlers,Japanese J League,1.25,1.34,43.64
258,254,FC St. Pauli,German 2. Bundesliga,1.29,1.39,43.46
259,257,Bristol City,English League Championship,1.17,1.25,43.46
260,259,Los Angeles Galaxy,Major League Soccer,1.48,1.61,43.38
261,272,Rosenborg,Norwegian Tippeligaen,1.53,1.67,43.1
262,265,Maritimo,Portuguese Liga,1.28,1.4,43.05
263,263,New England Revolution,Major League Soccer,1.38,1.51,43.04
264,262,CFR 1907 Cluj,UEFA Europa Conference League,1.22,1.33,42.98
265,253,Grêmio,Brasileiro Série A,1.27,1.4,42.91
266,247,AC Ajaccio,French Ligue 1,1.11,1.21,42.79
267,275,IF Elfsborg,Swedish Allsvenskan,1.43,1.59,42.7
268,302,Hamburg SV,German 2. Bundesliga,1.59,1.77,42.53
269,267,Kayserispor,Turkish Turkcell Super Lig,1.55,1.73,42.44
270,255,Defensa y Justicia,Argentina Primera Division,1.11,1.24,42.36
271,271,Hearts,Scottish Premiership,1.38,1.55,42.16
272,268,FC Lugano,Swiss Raiffeisen Super League,1.37,1.54,42.14
273,256,Tenerife,Spanish Segunda Division,0.95,1.06,42.09
274,261,Vancouver Whitecaps,Major League Soccer,1.36,1.54,42.04
275,274,Velez Sarsfield,Argentina Primera Division,1.0,1.12,42.01
276,269,Tigre,Argentina Primera Division,1.2,1.36,41.96
277,293,FC Volendam,Dutch Eredivisie,1.46,1.65,41.86
278,278,Ludogorets,UEFA Europa League,1.3,1.49,41.66
279,279,Hibernian,Scottish Premiership,1.25,1.43,41.52
280,289,Parma,Italy Serie B,1.1,1.26,41.47
281,281,Puebla,Mexican Primera Division Torneo Clausura,1.32,1.52,41.4
282,282,Mamelodi Sundowns,South African ABSA Premier League,1.07,1.23,41.29
283,292,Fortuna Sittard,Dutch Eredivisie,1.39,1.61,41.18
284,298,SC Paderborn,German 2. Bundesliga,1.43,1.65,41.18
285,285,Sporting de Charleroi,Belgian Jupiler League,1.32,1.54,41.06
286,316,Santa Clara,Portuguese Liga,1.21,1.42,41.01
287,286,Sivasspor,Turkish Turkcell Super Lig,1.35,1.57,40.98
288,270,Sanfrecce Hiroshima,Japanese J League,1.2,1.4,40.93
289,287,St. Truidense,Belgian Jupiler League,1.08,1.26,40.92
290,290,Bari,Italy Serie B,1.1,1.29,40.92
291,273,Sochi,Russian Premier Liga,1.21,1.41,40.89
292,291,FC Groningen,Dutch Eredivisie,1.3,1.53,40.84
293,314,Motherwell,Scottish Premiership,1.23,1.44,40.83
294,294,Pumas Unam,Mexican Primera Division Torneo Clausura,1.25,1.47,40.73
295,276,Le Havre,French Ligue 2,0.83,0.98,40.58
296,264,Basel,Swiss Raiffeisen Super League,1.3,1.54,40.51
297,303,Estoril Praia,Portuguese Liga,1.11,1.32,40.46
298,283,Brondby,Danish SAS-Ligaen,1.34,1.59,40.43
299,297,Wolfsberger AC,Austrian T-Mobile Bundesliga,1.43,1.7,40.33
300,299,Lanus,Argentina Primera Division,1.13,1.35,40.32
301,296,Levante,Spanish Segunda Division,0.97,1.16,40.22
302,306,Antalyaspor,Turkish Turkcell Super Lig,1.29,1.56,39.9
303,300,Aberdeen,Scottish Premiership,1.15,1.4,39.84
304,311,Atlético San Luis,Mexican Primera Division Torneo Clausura,1.18,1.44,39.77
305,331,Portland Timbers,Major League Soccer,1.4,1.7,39.63
306,339,FC Andorra,Spanish Segunda Division,0.96,1.18,39.6
307,315,F.B.C Unione Venezia,Italy Serie B,1.24,1.51,39.58
308,309,Alanyaspor,Turkish Turkcell Super Lig,1.45,1.76,39.56
309,295,Cuiaba,Brasileiro Série A,1.08,1.33,39.55
310,312,Albacete,Spanish Segunda Division,1.15,1.41,39.35
311,325,FC Zurich,Swiss Raiffeisen Super League,1.29,1.59,39.21
312,321,Goiás,Brasileiro Série A,1.12,1.39,39.21
313,308,Karlsruher SC,German 2. Bundesliga,1.37,1.69,39.19
314,288,FC Luzern,Swiss Raiffeisen Super League,1.39,1.71,39.17
315,301,Toronto FC,Major League Soccer,1.28,1.58,39.08
316,318,Kasimpasa,Turkish Turkcell Super Lig,1.26,1.57,39.07
317,370,Servette,Swiss Raiffeisen Super League,1.32,1.64,39.04
318,319,Rosario Central,Argentina Primera Division,1.13,1.4,39.03
319,320,Necaxa,Mexican Primera Division Torneo Clausura,1.05,1.32,39.03
320,343,Caen,French Ligue 2,1.17,1.46,38.99
321,351,Hull City,English League Championship,1.05,1.31,38.96
322,346,Lillestrom,Norwegian Tippeligaen,1.33,1.65,38.91
323,330,Granada,Spanish Segunda Division,0.96,1.21,38.9
324,356,Newell's Old Boys,Argentina Primera Division,0.89,1.13,38.8
325,304,Preston North End,English League Championship,1.12,1.41,38.79
326,328,Omonia Nicosia,UEFA Europa League,1.25,1.57,38.72
327,324,San Jose Earthquakes,Major League Soccer,1.33,1.66,38.7
328,326,Fortuna Düsseldorf,German 2. Bundesliga,1.23,1.54,38.66
329,329,Alavés,Spanish Segunda Division,0.9,1.14,38.66
330,317,Orlando City SC,Major League Soccer,1.26,1.58,38.57
331,341,Silkeborg,Danish SAS-Ligaen,1.33,1.67,38.5
332,322,Huracán,Argentina Primera Division,0.93,1.19,38.47
333,335,Tijuana,Mexican Primera Division Torneo Clausura,1.18,1.5,38.27
334,336,Colorado Rapids,Major League Soccer,1.21,1.54,38.26
335,305,Nagoya Grampus Eight,Japanese J League,0.98,1.26,38.2
336,359,Consadole Sapporo,Japanese J League,1.52,1.92,38.17
337,327,Minnesota United FC,Major League Soccer,1.27,1.62,38.16
338,348,Real Zaragoza,Spanish Segunda Division,0.92,1.19,38.14
339,338,Slovan Bratislava,UEFA Europa Conference League,1.12,1.44,38.09
340,342,Barnsley,English League One,1.32,1.69,38.04
341,334,Pacos Ferreira,Portuguese Liga,1.08,1.4,38.03
342,353,CA Independiente,Argentina Primera Division,1.03,1.34,37.96
343,323,Sochaux,French Ligue 2,1.09,1.41,37.93
344,347,KV Mechelen,Belgian Jupiler League,1.45,1.85,37.86
345,349,Sheffield Wednesday,English League One,1.15,1.49,37.84
346,284,Racing Club,Argentina Primera Division,1.17,1.51,37.84
347,360,Montreal Impact,Major League Soccer,1.18,1.53,37.83
348,310,Randers FC,Danish SAS-Ligaen,1.19,1.54,37.78
349,332,Coritiba,Brasileiro Série A,1.09,1.43,37.7
350,357,Hammarby,Swedish Allsvenskan,1.34,1.73,37.69
351,350,Paris FC,French Ligue 2,1.06,1.39,37.61
352,358,Sporting Kansas City,Major League Soccer,1.07,1.41,37.52
353,307,Troyes,French Ligue 1,1.32,1.72,37.47
354,362,Ural Sverdlovsk Oblast,Russian Premier Liga,0.97,1.29,37.44
355,354,FC Juárez,Mexican Primera Division Torneo Clausura,1.02,1.36,37.41
356,352,1. FC Heidenheim 1846,German 2. Bundesliga,1.17,1.54,37.16
357,333,Austin FC,Major League Soccer,1.24,1.66,36.77
358,340,Birmingham,English League Championship,1.02,1.4,36.59
359,364,Odense BK,Danish SAS-Ligaen,1.22,1.64,36.57
360,337,Cardiff City,English League Championship,1.04,1.41,36.56
361,381,Eibar,Spanish Segunda Division,0.85,1.18,36.49
362,363,Chicago Fire,Major League Soccer,1.23,1.66,36.46
363,383,Grasshoppers Zürich,Swiss Raiffeisen Super League,1.42,1.89,36.44
364,345,Colon Santa Fe,Argentina Primera Division,1.05,1.43,36.42
365,365,WSG Swarovski Wattens,Austrian T-Mobile Bundesliga,1.31,1.77,36.37
366,392,Charlotte FC,Major League Soccer,1.25,1.69,36.33
367,368,Valerenga,Norwegian Tippeligaen,1.31,1.77,36.32
368,371,Bastia,French Ligue 2,0.98,1.36,36.28
369,355,SV Darmstadt 98,German 2. Bundesliga,1.13,1.55,36.27
370,378,Hartberg,Austrian T-Mobile Bundesliga,1.23,1.67,36.21
371,366,DC United,Major League Soccer,1.16,1.59,36.12
372,344,Emmen,Dutch Eredivisie,1.24,1.7,36.11
373,376,Cerezo Osaka,Japanese J League,1.01,1.41,36.07
374,369,AaB,Danish SAS-Ligaen,1.11,1.53,36.07
375,397,Djurgardens IF,Swedish Allsvenskan,1.23,1.69,35.92
376,373,Querétaro,Mexican Primera Division Torneo Clausura,0.98,1.39,35.65
377,374,Krylia Sovetov,Russian Premier Liga,0.98,1.38,35.63
378,382,Guingamp,French Ligue 2,1.08,1.51,35.63
379,377,Austria Lustenau,Austrian T-Mobile Bundesliga,1.25,1.73,35.56
380,384,Sarmiento,Argentina Primera Division,1.04,1.47,35.5
381,375,Wigan,English League Championship,0.92,1.32,35.43
382,367,Ankaragucu,Turkish Turkcell Super Lig,1.05,1.5,35.28
383,387,Viking FK,Norwegian Tippeligaen,1.35,1.87,35.27
384,398,Como,Italy Serie B,1.1,1.55,35.26
385,361,Las Palmas,Spanish Segunda Division,0.88,1.27,35.24
386,385,Fakel Voronezh,Russian Premier Liga,1.06,1.51,35.17
387,380,Inter Miami CF,Major League Soccer,1.15,1.64,34.97
388,372,Melbourne City,Australian A-League,1.34,1.88,34.95
389,394,Huddersfield Town,English League Championship,0.97,1.41,34.87
390,408,Instituto,Argentina Primera Division,1.04,1.5,34.76
391,389,Pisa,Italy Serie B,0.94,1.39,34.66
392,386,Umraniyespor,Turkish Turkcell Super Lig,1.21,1.74,34.59
393,415,Leganes,Spanish Segunda Division,0.86,1.29,34.44
394,396,Godoy Cruz,Argentina Primera Division,0.93,1.38,34.37
395,390,Banfield,Argentina Primera Division,0.88,1.32,34.32
396,407,Gimnasia La Plata,Argentina Primera Division,0.93,1.4,34.25
397,391,Queens Park Rangers,English League Championship,1.04,1.54,34.16
398,379,SK Brann,Norwegian Tippeligaen,1.09,1.61,34.0
399,402,St Mirren,Scottish Premiership,1.01,1.51,33.92
400,399,Istanbulspor,Turkish Turkcell Super Lig,1.19,1.74,33.89
401,400,Mazatlán FC,Mexican Primera Division Torneo Clausura,1.12,1.66,33.88
402,423,Platense,Argentina Primera Division,0.88,1.34,33.85
403,388,Atlético Tucumán,Argentina Primera Division,0.92,1.4,33.83
404,412,FC Tokyo,Japanese J League,1.1,1.64,33.82
405,401,Ballkani,UEFA Europa Conference League,1.2,1.76,33.76
406,414,Excelsior,Dutch Eredivisie,1.16,1.72,33.71
407,404,Real Oviedo,Spanish Segunda Division,0.78,1.22,33.6
408,393,Sudtirol,Italy Serie B,0.74,1.17,33.5
409,431,IFK Norrkoping,Swedish Allsvenskan,1.12,1.69,33.34
410,395,SpVgg Greuther Fürth,German 2. Bundesliga,1.07,1.62,33.27
411,410,Rotherham United,English League Championship,0.96,1.48,33.06
412,426,Villarreal B,Spanish Segunda Division,0.93,1.46,32.87
413,411,US Quevilly,French Ligue 2,0.9,1.43,32.69
414,417,Palermo,Italy Serie B,1.04,1.62,32.56
415,406,SK Austria Klagenfurt,Austrian T-Mobile Bundesliga,1.27,1.92,32.55
416,405,Belgrano Cordoba,Argentina Primera Division,0.89,1.43,32.5
