,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,selected_by_percent,gw_points
0,133,Arrizabalaga,8,1,47,28,4.24,False,1,9.0,4.24
1,16,Gabriel,3,2,52,28,4.981,False,1,14.0,4.981
2,139,Chilwell,8,2,59,28,5.0680000000000005,False,1,4.4,5.0680000000000005
3,146,James,8,2,58,28,4.84,False,1,12.0,4.84
4,313,Zinchenko,3,2,52,28,4.274,False,1,14.5,4.274
5,7,Ødegaard,3,3,69,28,5.025,False,1,33.1,5.025
6,13,Saka,3,3,85,28,6.034,True,2,40.8,12.068
7,19,Martinelli,3,3,66,28,4.556,False,1,37.5,4.556
8,40,Watkins,7,4,73,28,5.5870000000000015,False,1,9.8,5.5870000000000015
9,145,Havertz,8,4,75,28,4.501,False,1,4.2,4.501
10,427,Kane,6,4,117,28,5.73,False,1,38.6,5.73
