,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,selected_by_percent,gw_points
0,278,Ederson,43,1,60,11,4.37,False,1,5.7,4.37
1,232,Chilwell,8,2,61,11,4.49,False,1,32.9,4.49
2,255,Robertson,14,2,72,11,4.992,False,1,19.7,4.992
3,270,Walker,43,2,62,11,4.383,False,1,9.7,4.383
4,37,Grealish,7,3,77,11,5.157,False,1,41.8,5.157
5,251,Mané,14,3,121,11,5.341,False,1,12.2,5.341
6,254,Salah,14,3,122,11,6.751,False,1,29.5,6.751
7,272,De Bruyne,43,3,116,11,7.527,True,2,18.9,15.054
8,276,Sterling,43,3,115,11,6.642,False,1,4.8,6.642
9,224,Vardy,13,4,102,11,5.188,False,1,28.5,5.188
10,388,Kane,6,4,109,11,5.345,False,1,42.9,5.345
