rank,prev_rank,name,league,off,def,spi
79,74,Mallorca,Spanish Primera Division,1.46,0.72,63.89
80,80,Fluminense,Brasileiro Série A,1.62,0.85,63.83
81,87,Monterrey,Mexican Primera Division Torneo Clausura,1.74,0.96,63.64
82,82,Union Saint Gilloise,Belgian Jupiler League,1.8,1.02,63.6
83,78,Getafe,Spanish Primera Division,1.46,0.73,63.56
84,77,TSG Hoffenheim,German Bundesliga,2.02,1.21,63.38
85,94,AZ,Dutch Eredivisie,1.98,1.18,63.26
86,85,Slavia Prague,UEFA Europa Conference League,1.83,1.06,63.09
87,84,Club América,Mexican Primera Division Torneo Clausura,1.78,1.02,63.05
88,89,Internacional,Brasileiro Série A,1.58,0.89,62.15
89,88,Sassuolo,Italy Serie A,1.8,1.08,62.13
90,91,Galatasaray,Turkish Turkcell Super Lig,1.84,1.12,61.94
91,92,Dinamo Zagreb,UEFA Champions League,1.8,1.09,61.85
92,90,Tigres UANL,Mexican Primera Division Torneo Clausura,1.73,1.03,61.83
93,86,Werder Bremen,German Bundesliga,1.83,1.12,61.7
94,93,Espanyol,Spanish Primera Division,1.65,0.97,61.59
95,103,Toulouse,French Ligue 1,1.77,1.1,60.98
96,95,São Paulo,Brasileiro Série A,1.53,0.89,60.93
97,96,Everton,Barclays Premier League,1.61,0.97,60.62
98,146,River Plate,Argentina Primera Division,1.64,1.01,60.46
99,97,Southampton,Barclays Premier League,1.66,1.03,60.33
100,98,Club Brugge,Belgian Jupiler League,1.78,1.15,60.04
101,99,Bologna,Italy Serie A,1.65,1.04,59.91
102,112,Hertha Berlin,German Bundesliga,1.7,1.09,59.76
103,101,Spartak Moscow,Russian Premier Liga,1.75,1.14,59.73
104,102,Bodo/Glimt,Norwegian Tippeligaen,2.15,1.49,59.7
105,104,Monza,Italy Serie A,1.63,1.04,59.49
106,100,Almeria,Spanish Primera Division,1.67,1.09,59.3
107,109,FC Utrecht,Dutch Eredivisie,1.84,1.26,58.86
108,107,Shakhtar Donetsk,UEFA Europa League,1.82,1.23,58.84
109,110,Slovácko,UEFA Europa Conference League,1.77,1.21,58.54
110,111,Red Star Belgrade,UEFA Europa League,1.75,1.19,58.52
111,105,FC Augsburg,German Bundesliga,1.83,1.26,58.35
112,120,Cadiz,Spanish Primera Division,1.48,0.97,58.01
113,108,Nottingham Forest,Barclays Premier League,1.51,0.99,57.98
114,106,Strasbourg,French Ligue 1,1.66,1.13,57.94
115,118,Schalke 04,German Bundesliga,1.59,1.08,57.82
116,114,Verona,Italy Serie A,1.55,1.05,57.68
117,113,FC Copenhagen,Danish SAS-Ligaen,1.61,1.1,57.63
118,129,Olympiacos,Greek Super League,1.53,1.03,57.5
119,123,Burnley,English League Championship,1.46,0.98,57.05
120,115,KAA Gent,Belgian Jupiler League,1.69,1.19,57.05
121,117,Molde,Norwegian Tippeligaen,1.88,1.37,56.95
122,127,Real Valladolid,Spanish Primera Division,1.47,1.0,56.93
123,116,Nantes,French Ligue 1,1.39,0.93,56.88
124,134,Los Angeles FC,Major League Soccer,1.77,1.28,56.78
125,128,Antwerp,Belgian Jupiler League,1.53,1.06,56.65
126,125,Philadelphia Union,Major League Soccer,1.73,1.25,56.64
127,124,Lecce,Italy Serie A,1.43,0.98,56.43
128,119,VfL Bochum,German Bundesliga,1.77,1.3,56.43
129,121,Vitesse,Dutch Eredivisie,1.67,1.21,56.3
130,133,AFC Bournemouth,Barclays Premier League,1.57,1.12,56.14
131,130,Sheffield United,English League Championship,1.5,1.06,56.06
132,126,Clermont Foot,French Ligue 1,1.43,1.01,55.54
133,122,Pachuca,Mexican Primera Division Torneo Clausura,1.61,1.19,55.53
134,135,AEK Athens,Greek Super League,1.54,1.13,55.31
135,136,SK Sturm Graz,Austrian T-Mobile Bundesliga,1.48,1.09,54.95
136,132,Viktoria Plzen,UEFA Champions League,1.82,1.41,54.85
137,137,Ferencvaros,UEFA Europa League,1.63,1.25,54.53
138,138,Besiktas,Turkish Turkcell Super Lig,1.6,1.22,54.51
139,139,SC Dnipro-1,UEFA Europa Conference League,1.67,1.29,54.36
140,140,Yokohama F. Marinos,Japanese J League,1.73,1.36,54.04
141,141,América Mineiro,Brasileiro Série A,1.42,1.06,54.04
142,142,Corinthians,Brasileiro Série A,1.24,0.89,53.97
143,143,Fortaleza,Brasileiro Série A,1.34,1.0,53.96
144,160,New York City FC,Major League Soccer,1.65,1.29,53.93
145,144,Dinamo Moscow,Russian Premier Liga,1.62,1.27,53.86
146,145,CSKA Moscow,Russian Premier Liga,1.45,1.1,53.8
147,151,Middlesbrough,English League Championship,1.46,1.13,53.64
148,147,Trabzonspor,Turkish Turkcell Super Lig,1.59,1.27,53.29
149,162,Anderlecht,Belgian Jupiler League,1.48,1.16,53.25
150,148,FK Partizan Belgrade,UEFA Europa Conference League,1.48,1.16,53.23
151,131,West Bromwich Albion,English League Championship,1.33,1.02,53.13
152,149,Dynamo Kiev,UEFA Europa League,1.51,1.19,53.06
153,150,Elche,Spanish Primera Division,1.51,1.2,52.96
154,154,Lorient,French Ligue 1,1.53,1.23,52.83
155,153,Adana Demirspor,Turkish Turkcell Super Lig,1.54,1.24,52.72
156,165,Millwall,English League Championship,1.32,1.05,52.06
157,156,Steaua Bucuresti,UEFA Europa Conference League,1.5,1.24,51.89
158,157,Istanbul Basaksehir,Turkish Turkcell Super Lig,1.39,1.12,51.87
159,158,Kawasaki Frontale,Japanese J League,1.77,1.51,51.84
160,167,Sparta,Dutch Eredivisie,1.48,1.22,51.81
161,159,FC Midtjylland,Danish SAS-Ligaen,1.53,1.27,51.74
162,166,Guimaraes,Portuguese Liga,1.25,1.0,51.68
163,173,Guadalajara,Mexican Primera Division Torneo Clausura,1.34,1.1,51.25
164,164,Empoli,Italy Serie A,1.52,1.29,51.17
165,161,Cruz Azul,Mexican Primera Division Torneo Clausura,1.35,1.12,51.07
166,186,Montpellier,French Ligue 1,1.49,1.27,51.07
167,152,Brest,French Ligue 1,1.44,1.22,50.83
168,155,Santos Laguna,Mexican Primera Division Torneo Clausura,1.56,1.35,50.71
169,168,Norwich City,English League Championship,1.44,1.23,50.68
170,170,Atlético Paranaense,Brasileiro Série A,1.32,1.11,50.65
171,163,NEC,Dutch Eredivisie,1.45,1.24,50.58
172,235,Atlanta United FC,Major League Soccer,1.61,1.4,50.55
173,169,Vizela,Portuguese Liga,1.35,1.14,50.52
174,172,Lech Poznan,UEFA Europa Conference League,1.38,1.18,50.35
175,175,AC Ajaccio,French Ligue 1,1.3,1.1,50.3
176,174,Rostov,Russian Premier Liga,1.56,1.36,50.28
177,177,Santos,Brasileiro Série A,1.27,1.07,50.19
178,180,Rosenborg,Norwegian Tippeligaen,1.94,1.77,49.94
179,190,Auxerre,French Ligue 1,1.35,1.17,49.88
180,176,Famalicao,Portuguese Liga,1.3,1.12,49.85
181,181,Botafogo,Brasileiro Série A,1.23,1.07,49.52
182,182,Maccabi Haifa,UEFA Champions League,1.69,1.54,49.35
183,185,Luton Town,English League Championship,1.27,1.12,49.27
184,183,FC Sheriff Tiraspol,UEFA Europa League,1.48,1.34,49.26
185,188,Gil Vicente,Portuguese Liga,1.41,1.26,49.24
186,178,PAOK Salonika,Greek Super League,1.3,1.15,49.24
187,184,Hapoel Be'er,UEFA Europa Conference League,1.49,1.34,49.22
188,179,Swansea City,English League Championship,1.46,1.31,49.1
189,198,Heerenveen,Dutch Eredivisie,1.43,1.29,49.04
190,189,FK Qarabag,UEFA Europa League,1.43,1.31,48.59
191,210,Frosinone,Italy Serie B,1.25,1.13,48.43
192,199,LASK Linz,Austrian T-Mobile Bundesliga,1.54,1.43,48.38
193,193,Sampdoria,Italy Serie A,1.35,1.24,48.23
194,296,Boca Juniors,Argentina Primera Division,1.28,1.16,48.21
195,196,Bragantino,Brasileiro Série A,1.4,1.29,48.17
196,187,Rapid Vienna,Austrian T-Mobile Bundesliga,1.39,1.29,48.15
197,197,FC Nordsjaelland,Danish SAS-Ligaen,1.39,1.29,48.13
198,194,RKC,Dutch Eredivisie,1.56,1.47,48.12
199,200,FC Krasnodar,Russian Premier Liga,1.47,1.39,47.74
200,237,Talleres de Córdoba,Argentina Primera Division,1.32,1.23,47.62
201,233,Velez Sarsfield,Argentina Primera Division,1.22,1.13,47.57
202,208,FC Arouca,Portuguese Liga,1.21,1.12,47.56
203,192,Atlas,Mexican Primera Division Torneo Clausura,1.35,1.27,47.53
204,201,Cremonese,Italy Serie A,1.4,1.34,47.35
205,204,Spezia,Italy Serie A,1.4,1.34,47.33
206,191,Angers,French Ligue 1,1.31,1.24,47.26
207,212,Rio Ave,Portuguese Liga,1.19,1.12,46.99
208,213,FC Cincinnati,Major League Soccer,1.58,1.54,46.92
209,202,Go Ahead Eagles,Dutch Eredivisie,1.55,1.51,46.79
210,207,Watford,English League Championship,1.26,1.21,46.71
211,209,Sochi,Russian Premier Liga,1.41,1.37,46.68
212,211,Hearts,Scottish Premiership,1.47,1.45,46.38
213,195,Argentinos Juniors,Argentina Primera Division,1.21,1.18,46.27
214,227,KVC Westerlo,Belgian Jupiler League,1.56,1.56,46.14
215,224,Toluca,Mexican Primera Division Torneo Clausura,1.42,1.4,46.1
216,260,Austin FC,Major League Soccer,1.5,1.5,46.1
217,203,Troyes,French Ligue 1,1.47,1.47,46.01
218,225,Chaves,Portuguese Liga,1.31,1.3,45.99
219,215,Fatih Karagümrük,Turkish Turkcell Super Lig,1.66,1.68,45.83
220,217,Silkeborg,Danish SAS-Ligaen,1.57,1.58,45.75
221,219,Ceará,Brasileiro Série A,1.14,1.12,45.73
222,205,St Gallen,Swiss Raiffeisen Super League,1.7,1.73,45.62
223,220,Los Angeles Galaxy,Major League Soccer,1.53,1.55,45.6
224,206,Boavista,Portuguese Liga,1.26,1.26,45.57
225,226,Hammarby,Swedish Allsvenskan,1.52,1.55,45.44
226,234,Metz,French Ligue 2,1.27,1.28,45.41
227,216,Stoke City,English League Championship,1.17,1.17,45.37
228,223,Coventry City,English League Championship,1.18,1.18,45.36
229,228,Cercle Brugge,Belgian Jupiler League,1.34,1.35,45.33
230,229,Sunderland,English League Championship,1.25,1.26,45.32
231,247,León,Mexican Primera Division Torneo Clausura,1.31,1.33,45.19
232,241,Panathinaikos,Greek Super League,1.07,1.07,45.18
233,222,Portimonense,Portuguese Liga,1.25,1.27,45.08
234,230,Urawa Red Diamonds,Japanese J League,1.31,1.34,44.92
235,231,Terek Grozny,Russian Premier Liga,1.34,1.38,44.9
236,221,Levante,Spanish Segunda Division,1.17,1.2,44.82
237,263,San Lorenzo,Argentina Primera Division,1.14,1.16,44.75
238,232,Apollon Limassol,UEFA Europa Conference League,1.21,1.24,44.74
239,303,Seattle Sounders FC,Major League Soccer,1.38,1.43,44.62
240,248,FK Austria Vienna,Austrian T-Mobile Bundesliga,1.35,1.4,44.58
241,214,Huracán,Argentina Primera Division,1.17,1.2,44.55
242,246,Racing Club,Argentina Primera Division,1.27,1.33,44.16
243,258,Tigre,Argentina Primera Division,1.32,1.4,43.96
244,240,Casa Pia,Portuguese Liga,1.17,1.23,43.87
245,242,AEK Larnaca,UEFA Europa League,1.17,1.24,43.81
246,377,Toronto FC,Major League Soccer,1.49,1.59,43.79
247,256,Estoril Praia,Portuguese Liga,1.18,1.25,43.68
248,274,Fortuna Sittard,Dutch Eredivisie,1.45,1.55,43.67
249,245,Mamelodi Sundowns,South African ABSA Premier League,1.16,1.24,43.56
250,244,Sochaux,French Ligue 2,1.21,1.29,43.53
251,249,Le Havre,French Ligue 2,1.0,1.07,43.39
252,277,Birmingham,English League Championship,1.25,1.35,43.38
253,252,Puebla,Mexican Primera Division Torneo Clausura,1.3,1.4,43.36
254,294,FC Dallas,Major League Soccer,1.29,1.4,43.29
255,238,Salernitana,Italy Serie A,1.4,1.52,43.28
256,251,Viborg,Danish SAS-Ligaen,1.23,1.33,43.24
257,262,Basel,Swiss Raiffeisen Super League,1.29,1.4,43.24
258,291,Orlando City SC,Major League Soccer,1.32,1.43,43.18
259,281,Sporting de Charleroi,Belgian Jupiler League,1.38,1.5,43.08
260,218,Bordeaux,French Ligue 2,1.21,1.32,43.06
261,171,Montreal Impact,Major League Soccer,1.34,1.46,43.05
262,254,Konyaspor,Turkish Turkcell Super Lig,1.23,1.35,42.85
263,243,Hamburg SV,German 2. Bundesliga,1.53,1.69,42.67
264,236,Emmen,Dutch Eredivisie,1.25,1.38,42.65
265,276,Granada,Spanish Segunda Division,1.03,1.13,42.51
266,261,Atlético Goianiense,Brasileiro Série A,1.22,1.36,42.47
267,270,Bristol City,English League Championship,1.22,1.36,42.32
268,264,Kayserispor,Turkish Turkcell Super Lig,1.4,1.57,42.26
269,257,Santa Clara,Portuguese Liga,1.07,1.19,42.22
270,265,BK Hacken,Swedish Allsvenskan,1.59,1.78,42.19
271,280,WSG Swarovski Wattens,Austrian T-Mobile Bundesliga,1.51,1.7,42.19
272,239,Nashville SC,Major League Soccer,1.3,1.45,42.18
273,266,Cuiaba,Brasileiro Série A,1.12,1.25,42.18
274,255,New York Red Bulls,Major League Soccer,1.2,1.35,42.12
275,273,Pumas Unam,Mexican Primera Division Torneo Clausura,1.26,1.41,42.12
276,269,Ludogorets,UEFA Europa League,1.32,1.49,42.04
277,272,IF Elfsborg,Swedish Allsvenskan,1.38,1.57,41.89
278,259,Queens Park Rangers,English League Championship,1.12,1.27,41.84
279,301,Alavés,Spanish Segunda Division,1.03,1.17,41.6
280,285,Sheffield Wednesday,English League One,1.15,1.32,41.42
281,282,Hibernian,Scottish Premiership,1.25,1.45,41.29
282,283,Djurgardens IF,Swedish Allsvenskan,1.25,1.45,41.25
283,284,CFR 1907 Cluj,UEFA Europa Conference League,1.2,1.39,41.24
284,271,Aris Salonika,Greek Super League,1.03,1.19,41.17
285,268,FC Zurich,Swiss Raiffeisen Super League,1.28,1.49,41.15
286,300,Portland Timbers,Major League Soccer,1.42,1.66,41.01
287,278,Atlético San Luis,Mexican Primera Division Torneo Clausura,1.18,1.38,40.92
288,279,Derby County,English League One,1.26,1.47,40.9
289,275,Wolfsberger AC,Austrian T-Mobile Bundesliga,1.59,1.86,40.88
290,267,St. Truidense,Belgian Jupiler League,1.05,1.23,40.86
291,253,Standard Liege,Belgian Jupiler League,1.24,1.46,40.81
292,286,Krylia Sovetov,Russian Premier Liga,1.13,1.33,40.8
293,297,SV Darmstadt 98,German 2. Bundesliga,1.31,1.54,40.73
294,289,Sivasspor,Turkish Turkcell Super Lig,1.26,1.48,40.68
295,292,Gazisehir Gaziantep,Turkish Turkcell Super Lig,1.25,1.48,40.6
296,293,Gazovik Orenburg,Russian Premier Liga,1.4,1.65,40.59
297,288,Parma,Italy Serie B,1.12,1.32,40.55
298,290,Columbus Crew,Major League Soccer,1.24,1.47,40.44
299,295,Sanfrecce Hiroshima,Japanese J League,1.31,1.56,40.44
300,308,Genoa,Italy Serie B,0.97,1.16,40.27
301,335,Estudiantes,Argentina Primera Division,1.21,1.44,40.24
302,298,Brondby,Danish SAS-Ligaen,1.31,1.57,40.2
303,287,Sporting Kansas City,Major League Soccer,1.22,1.46,40.19
304,307,Maritimo,Portuguese Liga,1.1,1.32,40.14
305,310,Rosario Central,Argentina Primera Division,1.14,1.38,39.93
306,304,FC St. Pauli,German 2. Bundesliga,1.24,1.5,39.85
307,339,Pisa,Italy Serie B,1.09,1.32,39.78
308,324,SC Paderborn,German 2. Bundesliga,1.37,1.66,39.76
309,321,New England Revolution,Major League Soccer,1.32,1.6,39.67
310,250,CA Independiente,Argentina Primera Division,1.04,1.28,39.53
311,305,Newell's Old Boys,Argentina Primera Division,1.0,1.23,39.43
312,332,Las Palmas,Spanish Segunda Division,0.93,1.15,39.38
313,309,Valerenga,Norwegian Tippeligaen,1.39,1.7,39.38
314,314,Necaxa,Mexican Primera Division Torneo Clausura,1.12,1.38,39.37
315,316,Pacos Ferreira,Portuguese Liga,1.05,1.31,39.27
316,311,FC Tokyo,Japanese J League,1.23,1.52,39.24
317,312,Kashima Antlers,Japanese J League,1.19,1.47,39.23
318,315,Alanyaspor,Turkish Turkcell Super Lig,1.45,1.79,39.14
319,302,FC Volendam,Dutch Eredivisie,1.35,1.66,39.13
320,317,Vissel Kobe,Japanese J League,1.09,1.36,39.12
321,322,Cagliari,Italy Serie B,1.09,1.36,39.11
322,318,Coritiba,Brasileiro Série A,1.14,1.41,39.08
323,379,San Jose Earthquakes,Major League Soccer,1.34,1.67,38.98
324,340,St Etienne,French Ligue 2,1.3,1.62,38.95
325,306,Preston North End,English League Championship,1.1,1.37,38.88
326,334,Tijuana,Mexican Primera Division Torneo Clausura,1.1,1.38,38.85
327,323,Omonia Nicosia,UEFA Europa League,1.25,1.57,38.72
328,313,Charlotte FC,Major League Soccer,1.25,1.57,38.66
329,320,OH Leuven,Belgian Jupiler League,1.29,1.62,38.6
330,328,Antalyaspor,Turkish Turkcell Super Lig,1.25,1.58,38.49
331,331,FC Luzern,Swiss Raiffeisen Super League,1.35,1.7,38.49
332,330,Goiás,Brasileiro Série A,1.13,1.43,38.44
333,325,Bari,Italy Serie B,1.21,1.54,38.42
334,338,Hull City,English League Championship,1.06,1.35,38.31
335,337,Kasimpasa,Turkish Turkcell Super Lig,1.37,1.74,38.12
336,327,Minnesota United FC,Major League Soccer,1.27,1.63,38.01
337,365,Lanus,Argentina Primera Division,1.11,1.44,37.99
338,299,FC Groningen,Dutch Eredivisie,1.32,1.69,37.99
339,341,Slovan Bratislava,UEFA Europa Conference League,1.09,1.43,37.78
340,342,Lillestrom,Norwegian Tippeligaen,1.2,1.56,37.75
341,329,Tenerife,Spanish Segunda Division,0.85,1.12,37.71
342,345,Odense BK,Danish SAS-Ligaen,1.2,1.56,37.61
343,384,Defensa y Justicia,Argentina Primera Division,1.08,1.41,37.57
344,346,Lokomotiv Moscow,Russian Premier Liga,1.19,1.56,37.48
345,347,Ural Sverdlovsk Oblast,Russian Premier Liga,1.05,1.39,37.41
346,364,FC Juárez,Mexican Primera Division Torneo Clausura,1.12,1.47,37.4
347,349,Malmo FF,Swedish Allsvenskan,1.21,1.6,37.24
348,350,Livingston,Scottish Premiership,1.07,1.43,37.21
349,326,Chicago Fire,Major League Soccer,1.21,1.6,37.19
350,354,Caen,French Ligue 2,1.0,1.34,37.18
351,343,Melbourne City,Australian A-League,1.35,1.77,37.1
352,353,Reading,English League Championship,1.08,1.45,37.03
353,336,SK Austria Klagenfurt,Austrian T-Mobile Bundesliga,1.36,1.79,36.98
354,355,Blackburn,English League Championship,0.95,1.28,36.93
355,361,Ipswich Town,English League One,1.18,1.58,36.8
356,356,AGF Aarhus,Danish SAS-Ligaen,1.01,1.37,36.76
357,371,Fortuna Düsseldorf,German 2. Bundesliga,1.18,1.6,36.49
358,375,Vancouver Whitecaps,Major League Soccer,1.16,1.59,36.25
359,359,FC Lugano,Swiss Raiffeisen Super League,1.25,1.7,36.17
360,363,Randers FC,Danish SAS-Ligaen,1.19,1.64,35.99
361,357,Cardiff City,English League Championship,0.91,1.29,35.95
362,360,Mazatlán FC,Mexican Primera Division Torneo Clausura,1.15,1.59,35.87
363,366,Avaí,Brasileiro Série A,1.06,1.49,35.76
364,435,Bolton,English League One,1.0,1.41,35.72
365,333,Colorado Rapids,Major League Soccer,1.2,1.66,35.72
366,382,Colon Santa Fe,Argentina Primera Division,1.1,1.54,35.7
367,369,Nagoya Grampus Eight,Japanese J League,0.87,1.24,35.66
368,344,Eibar,Spanish Segunda Division,0.87,1.25,35.62
369,348,Querétaro,Mexican Primera Division Torneo Clausura,1.04,1.47,35.59
370,351,Amiens,French Ligue 2,0.94,1.34,35.5
371,373,AC Horsens,Danish SAS-Ligaen,1.13,1.58,35.49
372,352,Excelsior,Dutch Eredivisie,1.23,1.71,35.43
373,374,FK Nizhny Novgorod,Russian Premier Liga,1.01,1.44,35.35
374,378,Cerezo Osaka,Japanese J League,1.03,1.47,35.12
375,376,Sporting Gijón,Spanish Segunda Division,0.83,1.22,35.08
376,419,Banfield,Argentina Primera Division,0.97,1.4,34.99
377,404,1. FC Heidenheim 1846,German 2. Bundesliga,1.15,1.64,34.91
378,372,Grasshoppers Zürich,Swiss Raiffeisen Super League,1.31,1.84,34.87
379,362,Real Zaragoza,Spanish Segunda Division,0.83,1.23,34.82
380,383,Sarpsborg,Norwegian Tippeligaen,1.39,1.95,34.72
381,399,Albacete,Spanish Segunda Division,1.0,1.45,34.67
382,392,F.B.C Unione Venezia,Italy Serie B,1.05,1.54,34.36
383,367,Austria Lustenau,Austrian T-Mobile Bundesliga,1.15,1.67,34.29
384,370,Real Oviedo,Spanish Segunda Division,0.77,1.17,34.22
385,358,Union Santa Fe,Argentina Primera Division,0.98,1.45,34.21
386,389,Odd BK,Norwegian Tippeligaen,1.22,1.77,34.19
387,387,Huddersfield Town,English League Championship,0.88,1.33,34.07
388,401,FC Andorra,Spanish Segunda Division,0.85,1.29,34.06
389,368,Inter Miami CF,Major League Soccer,1.17,1.71,34.04
390,380,Blackpool,English League Championship,1.04,1.54,33.99
391,408,Wigan,English League Championship,0.95,1.43,33.98
392,388,Holstein Kiel,German 2. Bundesliga,1.29,1.87,33.89
393,412,Cambuur Leeuwarden,Dutch Eredivisie,1.14,1.69,33.86
394,427,Wycombe Wanderers,English League One,0.99,1.49,33.81
395,402,Karlsruher SC,German 2. Bundesliga,1.24,1.81,33.8
396,394,Ballkani,UEFA Europa Conference League,1.2,1.76,33.76
397,393,Leganes,Spanish Segunda Division,0.8,1.25,33.68
398,391,Grenoble,French Ligue 2,0.78,1.22,33.61
399,423,Atlético Tucumán,Argentina Primera Division,0.95,1.45,33.61
400,416,Modena,Italy Serie B,1.06,1.6,33.58
401,403,Kalmar FF,Swedish Allsvenskan,0.99,1.51,33.51
402,319,Real Salt Lake,Major League Soccer,1.05,1.58,33.5
403,,Belgrano Cordoba,Argentina Primera Division,1.01,1.53,33.49
404,406,Dundee Utd,Scottish Premiership,0.97,1.49,33.47
405,396,SpVgg Greuther Fürth,German 2. Bundesliga,1.06,1.61,33.45
406,493,Louisville City FC,United Soccer League,1.14,1.7,33.42
407,409,Consadole Sapporo,Japanese J League,1.23,1.83,33.2
408,410,AIK,Swedish Allsvenskan,1.05,1.61,33.14
409,397,KV Mechelen,Belgian Jupiler League,1.27,1.89,33.05
410,442,FC Cartagena,Spanish Segunda Division,0.91,1.43,32.97
411,413,Sagan Tosu,Japanese J League,1.04,1.6,32.94
412,385,Platense,Argentina Primera Division,0.89,1.4,32.85
413,415,Aberdeen,Scottish Premiership,1.19,1.81,32.82
414,428,Plymouth Argyle,English League One,1.07,1.65,32.8
415,398,Arminia Bielefeld,German 2. Bundesliga,1.11,1.71,32.74
416,426,Servette,Swiss Raiffeisen Super League,1.09,1.68,32.7
