,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,starting_lineup,selected_by_percent,gw_points
0,69,Sánchez,36,1,46,22,6.465,False,1,1,18.3,6.465
1,106,Mee,90,2,48,22,5.6530000000000005,False,1,1,0.5,5.6530000000000005
2,110,Lowton,90,2,44,22,5.561999999999999,False,1,1,2.1,5.561999999999999
3,555,Varane,1,2,55,22,6.142,False,1,1,2.7,6.142
4,64,Trossard,36,3,61,22,6.6560000000000015,False,1,1,1.7,6.6560000000000015
5,138,Mount,8,3,77,22,7.274000000000001,False,1,1,24.0,7.274000000000001
6,212,Maddison,13,3,69,22,6.32,False,1,1,11.4,6.32
7,277,Fernandes,1,3,116,22,7.795,False,1,1,15.4,7.795
8,357,Kane,6,4,122,22,8.54,True,2,1,11.5,17.08
9,468,King,57,4,58,22,6.7479999999999976,False,1,1,7.7,6.7479999999999976
10,579,Ronaldo,1,4,125,22,8.218,False,1,1,31.3,8.218
11,556,Fernández,94,1,45,22,5.709,False,0,0,1.0,0.0
12,71,Lamptey,36,2,45,22,5.372000000000001,False,0,0,2.6,0.0
13,367,Sánchez,6,2,46,22,5.121,False,0,0,3.1,0.0
14,115,Brownhill,90,3,43,22,4.44,False,0,0,2.5,0.0
