,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,selected_by_percent,gw_points
0,291,de Gea,1,1,54,9,4.198,False,1,4.0,4.198
1,155,Digne,11,2,61,9,3.962,False,1,13.0,3.962
2,313,Wan-Bissaka,1,2,54,9,4.4830000000000005,False,1,9.3,4.4830000000000005
3,568,Telles,1,2,55,9,4.7410000000000005,False,1,1.2,4.7410000000000005
4,4,Aubameyang,3,3,117,9,5.21,False,1,12.9,5.21
5,251,Mané,14,3,121,9,5.315,False,1,13.0,5.315
6,272,De Bruyne,43,3,116,9,4.984,False,1,17.5,4.984
7,302,Fernandes,1,3,107,9,6.187,True,2,34.3,12.374
8,306,Rashford,1,3,96,9,5.158,False,1,7.5,5.158
9,117,Werner,8,4,95,9,5.431,False,1,25.1,5.431
10,514,Watkins,7,4,61,9,4.77,False,1,9.3,4.77
