,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,selected_by_percent,gw_points
0,278,Ederson,43,1,61,26,9.016,False,1,9.3,9.016
1,255,Robertson,14,2,72,26,9.0,False,1,16.5,9.0
2,277,Cancelo,43,2,61,26,9.413,False,1,24.6,9.413
3,556,Dias,43,2,61,26,9.202,False,1,20.8,9.202
4,251,Mané,14,3,118,26,10.175,False,1,5.4,10.175
5,254,Salah,14,3,126,26,13.333,True,2,43.1,26.666
6,276,Sterling,43,3,116,26,10.729,False,1,12.6,10.729
7,302,Fernandes,1,3,116,26,10.334,False,1,60.1,10.334
8,390,Son,6,3,95,26,10.148,False,1,51.5,10.148
9,224,Vardy,13,4,101,26,10.61,False,1,17.8,10.61
10,388,Kane,6,4,111,26,11.679,False,1,25.8,11.679
