rank,prev_rank,name,league,off,def,spi
99,107,Fluminense,Brasileiro Série A,1.6,0.98,60.43
100,89,KAA Gent,Belgian Jupiler League,1.72,1.1,59.84
101,105,AFC Bournemouth,Barclays Premier League,1.71,1.1,59.78
102,97,Everton,Barclays Premier League,1.69,1.09,59.59
103,100,Espanyol,Spanish Primera Division,1.61,1.02,59.57
104,104,Besiktas,Turkish Turkcell Super Lig,1.71,1.12,59.26
105,99,Union Saint Gilloise,Belgian Jupiler League,1.82,1.25,58.6
106,110,Slovácko,UEFA Europa Conference League,1.77,1.21,58.54
107,111,Red Star Belgrade,UEFA Europa League,1.75,1.19,58.52
108,115,Monza,Italy Serie A,1.61,1.07,58.43
109,109,Antwerp,Belgian Jupiler League,1.49,0.96,58.33
110,108,Toulouse,French Ligue 1,1.73,1.18,58.29
111,119,FC Augsburg,German Bundesliga,1.81,1.26,58.13
112,117,Tigres UANL,Mexican Primera Division Torneo Clausura,1.5,0.98,58.04
113,116,CSKA Moscow,Russian Premier Liga,1.51,0.99,57.95
114,121,SK Sturm Graz,Austrian T-Mobile Bundesliga,1.59,1.07,57.88
115,106,Hertha Berlin,German Bundesliga,1.68,1.16,57.85
116,114,Club Brugge,Belgian Jupiler League,1.65,1.13,57.71
117,112,Internacional,Brasileiro Série A,1.53,1.02,57.69
118,113,São Paulo,Brasileiro Série A,1.52,1.02,57.66
119,120,Clermont Foot,French Ligue 1,1.49,0.99,57.63
120,118,Shakhtar Donetsk,UEFA Europa League,1.77,1.24,57.61
121,144,Adana Demirspor,Turkish Turkcell Super Lig,1.68,1.17,57.51
122,103,Cadiz,Spanish Primera Division,1.49,1.0,57.38
123,123,Los Angeles FC,Major League Soccer,1.71,1.21,57.32
124,133,Middlesbrough,English League Championship,1.75,1.25,57.17
125,125,Lecce,Italy Serie A,1.4,0.94,56.88
126,140,Vitesse,Dutch Eredivisie,1.62,1.15,56.56
127,130,VfL Bochum,German Bundesliga,1.8,1.32,56.56
128,142,Luton Town,English League Championship,1.38,0.93,56.49
129,122,Montpellier,French Ligue 1,1.58,1.12,56.44
130,126,FC Utrecht,Dutch Eredivisie,1.71,1.27,55.67
131,127,Almeria,Spanish Primera Division,1.66,1.25,55.34
132,129,Corinthians,Brasileiro Série A,1.37,0.97,55.29
133,132,Viktoria Plzen,UEFA Champions League,1.82,1.41,54.85
134,128,Molde,Norwegian Tippeligaen,1.73,1.33,54.84
135,134,AEK Athens,Greek Super League,1.43,1.05,54.79
136,135,Spartak Moscow,Russian Premier Liga,1.66,1.27,54.59
137,136,Ferencvaros,UEFA Europa League,1.61,1.22,54.55
138,137,Nantes,French Ligue 1,1.46,1.11,54.13
139,139,Lorient,French Ligue 1,1.47,1.12,54.07
140,124,Anderlecht,Belgian Jupiler League,1.45,1.11,53.9
141,131,Pachuca,Mexican Primera Division Torneo Clausura,1.56,1.21,53.9
142,147,Verona,Italy Serie A,1.43,1.09,53.77
143,150,Sparta,Dutch Eredivisie,1.58,1.23,53.74
144,145,Sheffield United,English League Championship,1.4,1.07,53.53
145,141,Nottingham Forest,Barclays Premier League,1.49,1.17,53.23
146,149,Dynamo Kiev,UEFA Europa League,1.51,1.19,53.06
147,152,Santos,Brasileiro Série A,1.38,1.08,52.94
148,177,Real Valladolid,Spanish Primera Division,1.56,1.27,52.66
149,148,Vizela,Portuguese Liga,1.34,1.04,52.64
150,161,Vasco da Gama,Brasileiro Série A,1.52,1.23,52.61
151,174,FC Krasnodar,Russian Premier Liga,1.65,1.36,52.56
152,167,Guadalajara,Mexican Primera Division Torneo Clausura,1.46,1.18,52.41
153,155,Elche,Spanish Primera Division,1.5,1.22,52.4
154,157,Philadelphia Union,Major League Soccer,1.6,1.31,52.38
155,162,Dinamo Moscow,Russian Premier Liga,1.57,1.29,52.26
156,156,SC Dnipro-1,UEFA Europa Conference League,1.55,1.28,52.11
157,179,Lech Poznan,UEFA Europa Conference League,1.42,1.15,52.07
158,169,Brest,French Ligue 1,1.45,1.18,52.05
159,138,NEC,Dutch Eredivisie,1.57,1.3,52.04
160,159,PAOK Salonika,Greek Super League,1.4,1.13,51.92
161,154,Guimaraes,Portuguese Liga,1.25,0.99,51.9
162,160,Steaua Bucuresti,UEFA Europa Conference League,1.5,1.24,51.89
163,151,Toluca,Mexican Primera Division Torneo Clausura,1.58,1.32,51.78
164,170,Empoli,Italy Serie A,1.49,1.23,51.73
165,158,Atlético Paranaense,Brasileiro Série A,1.39,1.14,51.63
166,163,Bragantino,Brasileiro Série A,1.48,1.23,51.57
167,164,Auxerre,French Ligue 1,1.33,1.08,51.54
168,153,Heerenveen,Dutch Eredivisie,1.62,1.37,51.5
169,168,FC Sheriff Tiraspol,UEFA Europa League,1.51,1.27,51.36
170,173,FK Partizan Belgrade,UEFA Europa Conference League,1.41,1.17,51.22
171,172,Gil Vicente,Portuguese Liga,1.38,1.15,51.19
172,166,Millwall,English League Championship,1.26,1.03,51.02
173,213,Vissel Kobe,Japanese J League,1.43,1.21,50.87
174,192,Atlas,Mexican Primera Division Torneo Clausura,1.44,1.22,50.81
175,180,FK Austria Vienna,Austrian T-Mobile Bundesliga,1.66,1.46,50.52
176,171,FC Midtjylland,Danish SAS-Ligaen,1.49,1.29,50.43
177,175,Yokohama F. Marinos,Japanese J League,1.56,1.37,50.35
178,146,Trabzonspor,Turkish Turkcell Super Lig,1.59,1.4,50.35
179,178,Atlanta United FC,Major League Soccer,1.58,1.38,50.34
180,165,Cruz Azul,Mexican Primera Division Torneo Clausura,1.3,1.1,50.28
181,183,Famalicao,Portuguese Liga,1.35,1.15,50.21
182,143,Stoke City,English League Championship,1.34,1.15,50.14
183,176,León,Mexican Primera Division Torneo Clausura,1.33,1.14,50.05
184,181,Rapid Vienna,Austrian T-Mobile Bundesliga,1.56,1.38,49.97
185,207,Coventry City,English League Championship,1.34,1.16,49.9
186,185,Botafogo,Brasileiro Série A,1.31,1.14,49.78
187,219,Metz,French Ligue 2,1.31,1.13,49.71
188,189,Fortaleza,Brasileiro Série A,1.3,1.13,49.69
189,184,Rio Ave,Portuguese Liga,1.23,1.05,49.59
190,206,Swansea City,English League Championship,1.44,1.28,49.47
191,187,FK Qarabag,UEFA Europa League,1.41,1.25,49.41
192,212,Go Ahead Eagles,Dutch Eredivisie,1.61,1.46,49.38
193,188,Maccabi Haifa,UEFA Champions League,1.69,1.54,49.35
194,199,Chaves,Portuguese Liga,1.37,1.21,49.24
195,191,Hapoel Be'er,UEFA Europa Conference League,1.49,1.34,49.22
196,211,Standard Liege,Belgian Jupiler League,1.53,1.39,49.2
197,193,FC Arouca,Portuguese Liga,1.22,1.07,49.08
198,186,New York City FC,Major League Soccer,1.46,1.32,49.06
199,217,West Bromwich Albion,English League Championship,1.35,1.2,49.06
200,190,Cremonese,Italy Serie A,1.52,1.39,49.03
201,215,Urawa Red Diamonds,Japanese J League,1.38,1.24,48.88
202,223,Fatih Karagümrük,Turkish Turkcell Super Lig,1.79,1.67,48.84
203,182,Norwich City,English League Championship,1.31,1.18,48.72
204,200,LASK Linz,Austrian T-Mobile Bundesliga,1.52,1.4,48.62
205,204,Rosenborg,Norwegian Tippeligaen,1.71,1.6,48.52
206,197,Panathinaikos,Greek Super League,1.02,0.89,48.4
207,222,Santos Laguna,Mexican Primera Division Torneo Clausura,1.54,1.44,48.26
208,224,Ipswich Town,English League One,1.43,1.34,48.03
209,196,Argentinos Juniors,Argentina Primera Division,1.21,1.11,47.92
210,203,KVC Westerlo,Belgian Jupiler League,1.54,1.46,47.82
211,205,Rostov,Russian Premier Liga,1.43,1.35,47.67
212,216,Talleres de Córdoba,Argentina Primera Division,1.29,1.2,47.62
213,198,Seattle Sounders FC,Major League Soccer,1.45,1.37,47.58
214,230,Cercle Brugge,Belgian Jupiler League,1.45,1.38,47.48
215,210,Frosinone,Italy Serie B,1.19,1.11,47.4
216,195,Sampdoria,Italy Serie A,1.44,1.37,47.33
217,218,Terek Grozny,Russian Premier Liga,1.27,1.2,47.17
218,201,América Mineiro,Brasileiro Série A,1.3,1.24,47.14
219,214,FC Nordsjaelland,Danish SAS-Ligaen,1.41,1.35,47.08
220,244,Lokomotiv Moscow,Russian Premier Liga,1.44,1.39,47.06
221,194,Spezia,Italy Serie A,1.42,1.38,46.68
222,202,RKC,Dutch Eredivisie,1.61,1.59,46.62
223,235,Genoa,Italy Serie B,1.12,1.06,46.55
224,208,Istanbul Basaksehir,Turkish Turkcell Super Lig,1.21,1.17,46.44
225,209,FC Cincinnati,Major League Soccer,1.51,1.5,46.26
226,227,Angers,French Ligue 1,1.31,1.29,46.22
227,232,Salernitana,Italy Serie A,1.43,1.41,46.18
228,220,Boca Juniors,Argentina Primera Division,1.18,1.15,46.13
229,231,AC Ajaccio,French Ligue 1,1.2,1.19,45.92
230,250,Konyaspor,Turkish Turkcell Super Lig,1.29,1.28,45.9
231,251,St Etienne,French Ligue 2,1.46,1.47,45.82
232,246,Portimonense,Portuguese Liga,1.25,1.26,45.45
233,229,Grêmio,Brasileiro Série A,1.31,1.33,45.29
234,236,Bahía,Brasileiro Série A,1.31,1.33,45.27
235,233,Casa Pia,Portuguese Liga,1.18,1.19,45.16
236,248,Boavista,Portuguese Liga,1.25,1.28,44.97
237,258,Basel,Swiss Raiffeisen Super League,1.3,1.34,44.92
238,226,Kawasaki Frontale,Japanese J League,1.5,1.55,44.9
239,238,San Lorenzo,Argentina Primera Division,1.04,1.05,44.8
240,234,Watford,English League Championship,1.28,1.32,44.78
241,237,Columbus Crew,Major League Soccer,1.38,1.43,44.78
242,243,AEK Larnaca,UEFA Europa League,1.16,1.18,44.76
243,245,Apollon Limassol,UEFA Europa Conference League,1.21,1.24,44.74
244,241,Sunderland,English League Championship,1.31,1.35,44.71
245,225,Sporting de Charleroi,Belgian Jupiler League,1.34,1.39,44.67
246,249,New York Red Bulls,Major League Soccer,1.17,1.23,44.06
247,221,Velez Sarsfield,Argentina Primera Division,1.08,1.13,43.91
248,257,Viborg,Danish SAS-Ligaen,1.28,1.36,43.81
249,228,Sochaux,French Ligue 2,1.26,1.35,43.59
250,252,Los Angeles Galaxy,Major League Soccer,1.48,1.6,43.5
251,254,Bristol City,English League Championship,1.15,1.23,43.47
252,285,Sivasspor,Turkish Turkcell Super Lig,1.35,1.47,43.32
253,268,Vancouver Whitecaps,Major League Soccer,1.35,1.47,43.21
254,295,OH Leuven,Belgian Jupiler League,1.39,1.51,43.17
255,263,Aris Salonika,Greek Super League,1.2,1.31,42.98
256,264,CFR 1907 Cluj,UEFA Europa Conference League,1.22,1.33,42.98
257,267,Malmo FF,Swedish Allsvenskan,1.33,1.45,42.95
258,255,Tigre,Argentina Primera Division,1.21,1.32,42.86
259,260,Cagliari,Italy Serie B,1.08,1.18,42.85
260,272,Estudiantes,Argentina Primera Division,1.12,1.23,42.78
261,256,FC Dallas,Major League Soccer,1.26,1.39,42.58
262,242,Gazovik Orenburg,Russian Premier Liga,1.46,1.62,42.57
263,240,Bordeaux,French Ligue 2,1.14,1.26,42.53
264,270,Racing Club,Argentina Primera Division,1.19,1.32,42.51
265,247,St Gallen,Swiss Raiffeisen Super League,1.6,1.79,42.34
266,239,Kayserispor,Turkish Turkcell Super Lig,1.45,1.62,42.27
267,276,Le Havre,French Ligue 2,0.9,1.0,42.22
268,282,Barnsley,English League One,1.36,1.53,42.17
269,280,Nashville SC,Major League Soccer,1.16,1.3,42.05
270,279,Cruzeiro,Brasileiro Série A,1.22,1.37,42.05
271,269,Troyes,French Ligue 1,1.38,1.56,42.0
272,281,Maritimo,Portuguese Liga,1.19,1.35,41.92
273,259,Sochi,Russian Premier Liga,1.28,1.45,41.88
274,299,Sanfrecce Hiroshima,Japanese J League,1.22,1.39,41.81
275,271,Defensa y Justicia,Argentina Primera Division,1.14,1.3,41.78
276,261,St. Truidense,Belgian Jupiler League,1.12,1.27,41.69
277,278,Ludogorets,UEFA Europa League,1.3,1.49,41.66
278,311,Tenerife,Spanish Segunda Division,0.93,1.05,41.64
279,277,Toronto FC,Major League Soccer,1.34,1.54,41.57
280,253,BK Hacken,Swedish Allsvenskan,1.52,1.73,41.57
281,275,FC St. Pauli,German 2. Bundesliga,1.26,1.45,41.34
282,298,Pumas Unam,Mexican Primera Division Torneo Clausura,1.25,1.45,41.19
283,294,Hibernian,Scottish Premiership,1.29,1.5,41.19
284,284,FC Groningen,Dutch Eredivisie,1.33,1.54,41.12
285,290,Mamelodi Sundowns,South African ABSA Premier League,1.06,1.23,41.12
286,288,WSG Swarovski Wattens,Austrian T-Mobile Bundesliga,1.41,1.63,41.08
287,286,Blackburn,English League Championship,1.04,1.2,41.08
288,262,Hamburg SV,German 2. Bundesliga,1.5,1.74,41.07
289,307,Cuiaba,Brasileiro Série A,1.13,1.32,40.98
290,323,FC Volendam,Dutch Eredivisie,1.43,1.67,40.92
291,265,Silkeborg,Danish SAS-Ligaen,1.46,1.7,40.92
292,283,Preston North End,English League Championship,1.11,1.3,40.89
293,293,Granada,Spanish Segunda Division,1.03,1.2,40.8
294,310,Antalyaspor,Turkish Turkcell Super Lig,1.33,1.56,40.79
295,308,Karlsruher SC,German 2. Bundesliga,1.44,1.69,40.73
296,301,Brondby,Danish SAS-Ligaen,1.31,1.54,40.72
297,289,Bari,Italy Serie B,1.11,1.32,40.63
298,304,New England Revolution,Major League Soccer,1.3,1.53,40.57
299,273,Fortuna Sittard,Dutch Eredivisie,1.4,1.66,40.46
300,309,Orlando City SC,Major League Soccer,1.26,1.5,40.45
301,300,Lanus,Argentina Primera Division,1.14,1.36,40.3
302,291,AGF Aarhus,Danish SAS-Ligaen,0.99,1.19,40.2
303,306,Coritiba,Brasileiro Série A,1.16,1.39,40.18
304,292,Hearts,Scottish Premiership,1.28,1.54,40.16
305,305,Puebla,Mexican Primera Division Torneo Clausura,1.25,1.5,40.06
306,302,Levante,Spanish Segunda Division,0.99,1.2,40.04
307,347,FC Luzern,Swiss Raiffeisen Super League,1.36,1.64,40.0
308,266,Kasimpasa,Turkish Turkcell Super Lig,1.32,1.6,39.89
309,327,Tijuana,Mexican Primera Division Torneo Clausura,1.19,1.44,39.86
310,287,Necaxa,Mexican Primera Division Torneo Clausura,1.06,1.29,39.85
311,274,FC Zurich,Swiss Raiffeisen Super League,1.31,1.59,39.78
312,297,Estoril Praia,Portuguese Liga,1.12,1.36,39.67
313,303,Pacos Ferreira,Portuguese Liga,1.11,1.36,39.61
314,335,Nagoya Grampus Eight,Japanese J League,0.97,1.2,39.36
315,315,Alavés,Spanish Segunda Division,0.9,1.11,39.32
316,318,Atlético San Luis,Mexican Primera Division Torneo Clausura,1.14,1.41,39.3
317,314,Parma,Italy Serie B,1.04,1.28,39.28
318,332,Aberdeen,Scottish Premiership,1.23,1.52,39.22
319,339,Wolfsberger AC,Austrian T-Mobile Bundesliga,1.46,1.8,39.22
320,320,Birmingham,English League Championship,1.08,1.34,39.16
321,352,SC Paderborn,German 2. Bundesliga,1.3,1.61,39.07
322,322,Randers FC,Danish SAS-Ligaen,1.16,1.45,38.99
323,342,Colon Santa Fe,Argentina Primera Division,1.12,1.4,38.93
324,319,Fortuna Düsseldorf,German 2. Bundesliga,1.28,1.6,38.89
325,331,Huracán,Argentina Primera Division,0.98,1.23,38.79
326,296,Hammarby,Swedish Allsvenskan,1.33,1.67,38.77
327,312,Austin FC,Major League Soccer,1.3,1.62,38.74
328,324,Omonia Nicosia,UEFA Europa League,1.25,1.57,38.72
329,345,San Jose Earthquakes,Major League Soccer,1.34,1.68,38.69
330,364,Real Zaragoza,Spanish Segunda Division,0.92,1.17,38.66
331,333,FC Andorra,Spanish Segunda Division,0.9,1.14,38.65
332,354,Caen,French Ligue 2,1.12,1.42,38.57
333,344,Cardiff City,English League Championship,1.05,1.34,38.55
334,370,IF Elfsborg,Swedish Allsvenskan,1.24,1.57,38.46
335,326,Chicago Fire,Major League Soccer,1.27,1.61,38.41
336,313,Sporting Kansas City,Major League Soccer,1.06,1.36,38.37
337,325,Minnesota United FC,Major League Soccer,1.27,1.62,38.17
338,340,Emmen,Dutch Eredivisie,1.21,1.55,38.14
339,350,Santa Clara,Portuguese Liga,1.04,1.34,38.12
340,341,Goiás,Brasileiro Série A,1.11,1.43,38.11
341,336,Slovan Bratislava,UEFA Europa Conference League,1.12,1.44,38.09
342,328,SV Darmstadt 98,German 2. Bundesliga,1.16,1.5,37.95
343,329,Hull City,English League Championship,1.09,1.42,37.82
344,346,Rosario Central,Argentina Primera Division,1.08,1.41,37.69
345,337,Krylia Sovetov,Russian Premier Liga,0.98,1.3,37.63
346,360,Portland Timbers,Major League Soccer,1.31,1.71,37.49
347,371,Bastia,French Ligue 2,1.0,1.32,37.45
348,330,Pisa,Italy Serie B,0.95,1.27,37.35
349,353,FC Lugano,Swiss Raiffeisen Super League,1.2,1.57,37.3
350,317,Alanyaspor,Turkish Turkcell Super Lig,1.4,1.83,37.19
351,351,Ural Sverdlovsk Oblast,Russian Premier Liga,1.0,1.34,37.14
352,316,Kashima Antlers,Japanese J League,1.17,1.56,37.0
353,334,Motherwell,Scottish Premiership,1.19,1.58,36.96
354,362,Colorado Rapids,Major League Soccer,1.17,1.55,36.95
355,356,Las Palmas,Spanish Segunda Division,0.93,1.26,36.9
356,357,Newell's Old Boys,Argentina Primera Division,0.88,1.2,36.81
357,355,FC Juárez,Mexican Primera Division Torneo Clausura,1.01,1.38,36.77
358,365,Cerezo Osaka,Japanese J League,1.12,1.51,36.76
359,321,Djurgardens IF,Swedish Allsvenskan,1.14,1.55,36.5
360,363,1. FC Heidenheim 1846,German 2. Bundesliga,1.15,1.56,36.43
361,385,Albacete,Spanish Segunda Division,1.09,1.49,36.4
362,361,St Mirren,Scottish Premiership,1.04,1.42,36.4
363,383,Odense BK,Danish SAS-Ligaen,1.22,1.66,36.1
364,343,Austria Lustenau,Austrian T-Mobile Bundesliga,1.11,1.53,36.02
365,368,Querétaro,Mexican Primera Division Torneo Clausura,1.02,1.42,35.88
366,348,Sheffield Wednesday,English League One,1.12,1.55,35.8
367,338,Valerenga,Norwegian Tippeligaen,1.21,1.67,35.79
368,349,Montreal Impact,Major League Soccer,1.18,1.64,35.65
369,384,Como,Italy Serie B,1.1,1.54,35.62
370,358,Lillestrom,Norwegian Tippeligaen,1.21,1.68,35.53
371,376,Sarmiento,Argentina Primera Division,1.01,1.43,35.48
372,367,SpVgg Greuther Fürth,German 2. Bundesliga,1.12,1.58,35.48
373,392,Banfield,Argentina Primera Division,0.92,1.33,35.33
374,366,CA Independiente,Argentina Primera Division,0.94,1.35,35.32
375,369,Charlotte FC,Major League Soccer,1.22,1.72,35.15
376,380,Houston Dynamo,Major League Soccer,1.16,1.65,34.95
377,386,Belgrano Cordoba,Argentina Primera Division,0.96,1.39,34.92
378,402,Guingamp,French Ligue 2,1.03,1.5,34.73
379,377,Platense,Argentina Primera Division,0.88,1.3,34.68
380,395,Holstein Kiel,German 2. Bundesliga,1.35,1.91,34.67
381,406,Ankaragucu,Turkish Turkcell Super Lig,1.1,1.59,34.63
382,379,Melbourne City,Australian A-League,1.33,1.88,34.57
383,373,FC Tokyo,Japanese J League,1.1,1.59,34.54
384,359,Eibar,Spanish Segunda Division,0.82,1.25,34.32
385,374,Paris FC,French Ligue 2,1.05,1.56,34.18
386,375,SK Austria Klagenfurt,Austrian T-Mobile Bundesliga,1.29,1.86,34.17
387,382,Real Oviedo,Spanish Segunda Division,0.75,1.16,34.14
388,387,Servette,Swiss Raiffeisen Super League,1.09,1.62,33.95
389,372,Mazatlán FC,Mexican Primera Division Torneo Clausura,1.12,1.65,33.89
390,389,Umraniyespor,Turkish Turkcell Super Lig,1.22,1.79,33.84
391,398,Instituto,Argentina Primera Division,0.99,1.49,33.82
392,396,Ballkani,UEFA Europa Conference League,1.2,1.76,33.76
393,401,Arminia Bielefeld,German 2. Bundesliga,1.21,1.8,33.55
394,400,Bolton,English League One,0.9,1.39,33.37
395,390,Sudtirol,Italy Serie B,0.81,1.27,33.31
396,431,Wigan,English League Championship,0.86,1.35,33.29
397,388,Consadole Sapporo,Japanese J League,1.32,1.95,33.28
398,378,Grasshoppers Zürich,Swiss Raiffeisen Super League,1.22,1.82,33.22
399,393,Rotherham United,English League Championship,0.99,1.52,33.2
400,397,Gimnasia La Plata,Argentina Primera Division,0.89,1.39,33.17
401,415,AaB,Danish SAS-Ligaen,1.07,1.63,33.16
402,403,FC Cartagena,Spanish Segunda Division,0.94,1.45,33.14
403,399,Sporting Gijón,Spanish Segunda Division,0.83,1.3,33.14
404,404,Excelsior,Dutch Eredivisie,1.23,1.84,33.13
405,416,Odd BK,Norwegian Tippeligaen,1.09,1.67,33.05
406,410,F.B.C Unione Venezia,Italy Serie B,0.98,1.52,32.96
407,381,Queens Park Rangers,English League Championship,1.02,1.58,32.82
408,407,Inter Miami CF,Major League Soccer,1.09,1.68,32.79
409,411,Godoy Cruz,Argentina Primera Division,0.94,1.49,32.63
410,405,Cambuur Leeuwarden,Dutch Eredivisie,1.22,1.86,32.47
411,394,Grenoble,French Ligue 2,0.71,1.19,32.4
412,447,Kalmar FF,Swedish Allsvenskan,0.98,1.56,32.4
413,428,Viking FK,Norwegian Tippeligaen,1.2,1.84,32.37
414,434,DC United,Major League Soccer,1.09,1.69,32.36
415,408,Huddersfield Town,English League Championship,0.95,1.51,32.33
416,419,Union Santa Fe,Argentina Primera Division,0.9,1.46,32.25
