,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,selected_by_percent,gw_points
0,257,Ederson,43,1,60,12,4.261,False,1,9.1,4.261
1,142,James,8,2,60,12,4.566,False,1,23.6,4.566
2,237,Alexander-Arnold,14,2,77,12,5.053,False,1,30.5,5.053
3,256,Cancelo,43,2,65,12,4.867,False,1,30.2,4.867
4,233,Salah,14,3,130,12,6.8660000000000005,True,2,71.7,13.732000000000001
5,254,Mahrez,43,3,86,12,5.634,False,1,2.3,5.634
6,255,Sterling,43,3,106,12,5.5139999999999985,False,1,1.2,5.5139999999999985
7,277,Fernandes,1,3,117,12,5.292999999999998,False,1,18.5,5.292999999999998
8,359,Son,6,3,104,12,5.507999999999999,False,1,20.9,5.507999999999999
9,357,Kane,6,4,122,12,5.432,False,1,10.0,5.432
10,579,Ronaldo,1,4,124,12,5.32,False,1,31.8,5.32
