,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,starting_lineup,selected_by_percent,gw_points
0,314,Krul,45,1,45,12,3.508,False,1,1,1.6,3.508
1,142,James,8,2,60,12,4.566,False,1,1,23.6,4.566
2,237,Alexander-Arnold,14,2,77,12,5.053,False,1,1,30.5,5.053
3,256,Cancelo,43,2,65,12,4.867,False,1,1,30.2,4.867
4,233,Salah,14,3,130,12,6.8660000000000005,True,2,1,71.7,13.732000000000001
5,250,Gündogan,43,3,72,12,5.27,False,1,1,2.6,5.27
6,254,Mahrez,43,3,86,12,5.634,False,1,1,2.3,5.634
7,359,Son,6,3,104,12,5.507999999999999,False,1,1,20.9,5.507999999999999
8,109,Wood,90,4,67,12,4.5,False,1,1,1.3,4.5
9,296,Wilson,4,4,74,12,4.964,False,1,1,3.1,4.964
10,315,Pukki,45,4,58,12,4.294,False,1,1,4.2,4.294
11,54,Steele,36,1,40,12,3.446,False,0,0,2.8,0.0
12,245,Tsimikas,14,2,39,12,3.2710000000000004,False,0,0,13.1,0.0
13,331,Omobamidele,45,2,39,12,2.693,False,0,0,4.2,0.0
14,115,Brownhill,90,3,44,12,2.637,False,0,0,4.0,0.0
