,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text
0,,,80201,0,0,-3,3,0,1,0.5,0.5,0,Bernd,0.0,1,False,,,47,80201.jpg,1.3,Leno,1.1,False,,a,1,3,4,56241,722,157267,3482,0.0,0.9,Leno,270,0,0,0,9,0,0,0,0,0,9,0,48,79.0,0.0,0.0,7.9,224,23,555,57,539,54,322,23,,,,,,
1,0.0,0.0,115918,0,0,0,0,0,1,0.0,0.0,0,Rúnar Alex,0.0,2,False,Joined OH Leuven on a season-long loan - Expected back 01 Jul,2021-08-31T22:00:09.069158Z,40,115918.jpg,0.0,Rúnarsson,0.8,False,,u,1,3,0,19017,0,58050,1239,0.0,0.0,Rúnarsson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,432,39,413,18,373,14,435,39,,,,,,
2,0.0,0.0,47431,0,0,-2,2,0,3,0.0,0.0,0,Willian,0.0,3,False,Transferred to Corinthians,2021-08-20T09:30:14.065783Z,63,47431.jpg,0.0,Borges Da Silva,0.1,False,,u,1,3,0,914,0,19930,91,0.0,0.0,Willian,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,613,250,613,250,613,250,613,250,,,,,,
3,100.0,100.0,54694,1,-1,0,0,0,4,6.2,6.2,6,Pierre-Emerick,5.7,4,False,,2021-08-13T14:30:14.477664Z,100,54694.jpg,4.6,Aubameyang,4.7,False,,a,1,3,37,452811,86552,306903,15267,0.6,3.7,Aubameyang,608,4,1,3,8,0,0,1,1,0,0,7,134,182.8,109.1,356.0,64.7,59,6,91,13,5,3,20,7,,,,,1.0,
4,,,58822,-1,1,-3,3,0,2,0.5,0.5,0,Cédric,0.0,5,False,,,42,58822.jpg,0.3,Soares,0.2,False,,a,1,3,1,10219,208,19949,512,0.0,0.2,Cédric,188,0,0,0,7,0,0,0,1,0,0,0,21,30.8,36.1,1.0,6.8,318,123,217,58,351,123,333,116,,,,,,
5,100.0,100.0,59966,0,0,-2,2,0,4,3.2,3.2,2,Alexandre,2.7,6,False,,2021-08-13T14:30:14.582063Z,83,59966.jpg,2.2,Lacazette,1.0,False,,a,1,3,9,33365,4008,151974,2742,0.3,1.1,Lacazette,139,1,0,1,2,0,0,0,0,0,0,0,36,48.6,57.9,72.0,17.8,284,36,163,30,142,41,231,39,,,5.0,,2.0,
6,0.0,0.0,84450,0,0,-1,1,0,3,0.0,0.0,0,Granit,0.0,7,False,Knee injury - Expected back 01 Jan,2021-09-26T22:30:11.256623Z,49,84450.jpg,1.0,Xhaka,0.3,False,,i,1,3,4,16511,40,74810,824,0.0,0.8,Xhaka,295,0,0,0,10,0,0,0,0,1,0,0,35,42.2,53.2,9.0,10.4,300,122,169,100,313,160,296,134,,,4.0,,,
7,75.0,,92371,0,0,-2,2,0,2,0.4,0.5,0,Pablo,0.0,8,False,Illness - 75% chance of playing,2021-10-26T22:00:11.791357Z,43,92371.jpg,0.5,Marí,0.1,False,,d,1,3,1,4859,50,11852,294,0.0,0.2,Marí,180,0,0,0,4,0,0,0,1,0,0,0,35,55.4,12.3,11.0,7.9,268,106,310,105,300,95,321,111,,,,,,
8,0.0,0.0,98745,0,0,-2,2,0,2,0.0,0.0,0,Héctor,0.0,9,False,Joined Real Betis on a season-long loan - Expected back 01 Jul,2021-08-31T22:00:09.090880Z,48,98745.jpg,0.0,Bellerín,0.2,False,,u,1,3,0,3737,0,67912,426,0.0,0.0,Bellerín,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,565,204,558,204,544,199,566,204,,,,,,
9,,,101184,-1,1,-3,3,0,2,0.5,0.5,0,Calum,0.0,10,False,,,42,101184.jpg,0.5,Chambers,0.2,False,,a,1,3,1,8282,300,25959,482,0.0,0.2,Chambers,170,0,0,0,7,0,0,0,0,0,0,0,27,45.4,17.2,12.0,7.5,295,117,285,93,295,91,324,112,,,,,,
10,100.0,100.0,111457,0,0,-2,2,0,2,0.5,0.5,0,Sead,0.0,11,False,,2021-09-09T11:30:14.107791Z,43,111457.jpg,-1.0,Kolasinac,0.1,False,,a,1,3,-1,3006,189,8618,286,0.0,-0.2,Kolasinac,90,0,0,0,5,0,0,0,1,0,0,0,3,4.0,0.0,0.0,0.4,393,141,450,176,413,158,406,141,,,,,,
11,100.0,100.0,153256,0,0,0,0,0,3,0.5,0.5,0,Mohamed Naser,0.0,12,False,,2021-09-03T11:30:15.140806Z,45,153256.jpg,1.0,El Sayed Elneny,0.4,False,,a,1,3,1,18562,613,48849,1476,0.0,0.2,Elneny,45,0,0,0,2,0,0,0,0,0,0,0,2,3.4,0.3,0.0,0.4,398,178,384,184,472,183,407,183,,,,,,
12,,,154043,0,0,-2,2,0,3,1.2,1.2,1,Ainsley,0.7,13,False,,,53,154043.jpg,1.3,Maitland-Niles,0.1,False,,a,1,3,8,1984,102,5761,233,0.1,1.5,Maitland-Niles,136,0,0,1,2,0,0,0,0,0,0,0,22,20.6,28.2,8.0,5.7,336,143,246,137,321,164,340,151,,,,,,
13,100.0,100.0,156074,0,0,-3,3,0,2,0.5,0.5,0,Rob,0.0,14,False,,2021-09-11T17:30:15.865590Z,42,156074.jpg,0.0,Holding,0.6,False,,a,1,3,0,20743,823,130998,1903,0.0,0.0,Holding,180,0,0,0,7,0,0,0,1,0,0,0,25,67.4,0.5,6.0,7.4,250,97,372,133,325,108,325,113,,,,,,
14,100.0,100.0,167199,0,0,0,0,0,3,4.5,4.5,8,Thomas,4.0,15,False,,2021-08-04T10:30:07.806099Z,50,167199.jpg,2.8,Partey,0.3,False,,a,1,3,17,28666,7005,14868,1819,0.8,3.4,Partey,452,1,0,2,4,0,0,0,2,0,0,1,72,83.6,74.8,122.0,28.1,215,82,138,83,83,46,131,62,,,3.0,,,
