,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,starting_lineup,selected_by_percent,gw_points
0,157,Pickford,11,1,48,30,4.296,True,2,1,5.0,8.592
1,109,Rüdiger,8,2,46,30,4.0280000000000005,False,1,1,4.5,4.0280000000000005
2,197,Ayling,2,2,44,30,4.211,False,1,1,2.6,4.211
3,362,Bertrand,20,2,50,30,3.771,False,1,1,0.9,3.771
4,369,Vestergaard,20,2,47,30,4.011,False,1,1,3.2,4.011
5,375,Walker-Peters,20,2,47,30,3.787,False,1,1,4.1,3.787
6,203,Harrison,2,3,54,30,3.986,False,1,1,3.0,3.986
7,251,Mané,14,3,118,30,4.256,False,1,1,4.8,4.256
8,540,Traoré,7,3,59,30,3.469,False,1,1,1.1,3.469
9,557,Lookman,54,3,51,30,3.718,False,1,1,3.6,3.718
10,91,Wood,90,4,62,30,3.499,False,1,1,0.9,3.499
11,431,Fabianski,21,1,50,30,3.876,False,0,0,3.2,0.0
12,187,Cavaleiro,54,3,53,30,3.4360000000000004,False,0,0,0.2,0.0
13,249,Firmino,14,4,91,30,3.052,False,0,0,3.1,0.0
14,303,Martial,1,4,86,30,3.425,False,0,0,3.6,0.0
