,player_id,web_name,team_code,element_type,now_cost,points_md,is_captain,multiplier,starting_lineup,selected_by_percent,gw_points
0,431,Fabianski,21,1,51,4.4476249999999995,False,1,1,4.7,4.4476249999999995
1,123,James,8,2,53,4.63225,False,1,1,16.3,4.63225
2,255,Robertson,14,2,73,5.785625,False,1,1,20.3,5.785625
3,259,Alexander-Arnold,14,2,72,5.475625,False,1,1,13.9,5.475625
4,198,Klich,2,3,55,4.494875,False,1,1,6.9,4.494875
5,231,Maddison,13,3,71,4.843375000000001,False,1,1,5.4,4.843375000000001
6,254,Salah,14,3,125,8.701,True,2,1,42.3,17.402
7,306,Rashford,1,3,95,6.009499999999999,False,1,1,8.9,6.009499999999999
8,202,Bamford,2,4,64,5.33175,False,1,1,43.4,5.33175
9,224,Vardy,13,4,102,6.1998750000000005,False,1,1,25.9,6.1998750000000005
10,377,Adams,20,4,60,4.508,False,1,1,8.4,4.508
11,516,Areola,54,1,45,4.111125,False,0,0,1.5,0.0
12,197,Ayling,2,2,45,3.336875,False,0,0,3.7,0.0
13,443,Balbuena,21,2,44,3.576375,False,0,0,1.9,0.0
14,191,Anguissa,54,3,45,2.5235,False,0,0,2.4,0.0
