rank,prev_rank,name,league,off,def,spi
258,256,Preston North End,English League Championship,1.13,1.25,42.38
259,278,Estudiantes,Argentina Primera Division,1.15,1.28,42.37
260,259,Cambuur Leeuwarden,Dutch Eredivisie,1.38,1.55,42.33
261,260,Nottingham Forest,English League Championship,1.08,1.2,42.33
262,290,Sport Recife,Brasileiro Série A,1.04,1.15,42.27
263,268,Cardiff City,English League Championship,1.25,1.4,42.22
264,254,CA Independiente,Argentina Primera Division,1.01,1.12,42.16
265,269,FC Zurich,Swiss Raiffeisen Super League,1.61,1.81,42.11
266,262,Slovan Bratislava,UEFA Europa Conference League,1.23,1.38,42.02
267,263,Ludogorets,UEFA Europa League,1.33,1.51,41.91
268,288,Atlético Goianiense,Brasileiro Série A,1.0,1.13,41.85
269,292,Alanyaspor,Turkish Turkcell Super Lig,1.35,1.53,41.75
270,261,Viking FK,Norwegian Tippeligaen,1.53,1.75,41.6
271,267,Tijuana,Mexican Primera Division Torneo Apertura,1.22,1.39,41.59
272,284,Urawa Red Diamonds,Japanese J League,1.16,1.32,41.59
273,273,Real Valladolid,Spanish Segunda Division,1.2,1.38,41.53
274,294,Cuiaba,Brasileiro Série A,1.02,1.17,41.45
275,271,Go Ahead Eagles,Dutch Eredivisie,1.4,1.61,41.45
276,272,AaB,Danish SAS-Ligaen,1.27,1.46,41.31
277,274,Tondela,Portuguese Liga,1.28,1.48,41.27
278,264,Juventude,Brasileiro Série A,1.02,1.18,41.22
279,298,Nagoya Grampus Eight,Japanese J League,0.99,1.14,41.2
280,265,Lanus,Argentina Primera Division,1.3,1.51,41.17
281,277,Orlando City SC,Major League Soccer,1.33,1.55,41.13
282,279,DC United,Major League Soccer,1.39,1.62,40.9
283,286,Huddersfield Town,English League Championship,1.06,1.24,40.85
284,280,AGF Aarhus,Danish SAS-Ligaen,1.12,1.31,40.75
285,281,Fatih Karagümrük,Turkish Turkcell Super Lig,1.29,1.51,40.74
286,283,Panathinaikos,Greek Super League,1.06,1.25,40.62
287,282,Argentinos Juniors,Argentina Primera Division,1.01,1.2,40.52
288,285,Atlanta United FC,Major League Soccer,1.2,1.42,40.47
289,295,Standard Liege,Belgian Jupiler League,1.29,1.53,40.39
290,276,Atlético San Luis,Mexican Primera Division Torneo Apertura,1.18,1.4,40.37
291,314,Terek Grozny,Russian Premier Liga,1.09,1.31,40.12
292,293,Portland Timbers,Major League Soccer,1.49,1.79,39.89
293,296,Valerenga,Norwegian Tippeligaen,1.22,1.48,39.73
294,297,Belenenses,Portuguese Liga,1.03,1.26,39.69
295,291,Eupen,Belgian Jupiler League,1.29,1.57,39.58
296,266,FC St. Pauli,German 2. Bundesliga,1.37,1.67,39.54
297,299,Willem II,Dutch Eredivisie,1.3,1.59,39.52
298,275,Hearts,Scottish Premiership,1.24,1.52,39.48
299,300,Los Angeles Galaxy,Major League Soccer,1.33,1.62,39.47
300,313,Girona FC,Spanish Segunda Division,1.06,1.3,39.47
301,301,PEC Zwolle,Dutch Eredivisie,1.24,1.52,39.44
302,303,Brescia,Italy Serie B,1.3,1.6,39.27
303,302,Auxerre,French Ligue 2,1.14,1.42,39.26
304,289,Huracán,Argentina Primera Division,0.99,1.23,39.25
305,304,FC Zorya Luhansk,UEFA Europa Conference League,1.12,1.39,39.13
306,305,Monza,Italy Serie B,1.0,1.25,39.11
307,307,Randers FC,Danish SAS-Ligaen,1.17,1.45,39.08
308,308,SK Austria Klagenfurt,Austrian T-Mobile Bundesliga,1.26,1.57,39.06
309,309,Beijing Guoan,Chinese Super League,1.33,1.64,39.02
310,311,Banfield,Argentina Primera Division,1.0,1.25,38.99
311,310,Racing Club,Argentina Primera Division,0.97,1.22,38.98
312,312,Shanghai SIPG,Chinese Super League,1.25,1.57,38.6
313,306,Hartberg,Austrian T-Mobile Bundesliga,1.28,1.62,38.28
314,325,Union Santa Fe,Argentina Primera Division,1.01,1.31,38.17
315,315,Hibernian,Scottish Premiership,1.12,1.44,38.13
316,317,Newell's Old Boys,Argentina Primera Division,0.99,1.28,38.03
317,320,Maritimo,Portuguese Liga,1.08,1.41,37.64
318,321,RKC,Dutch Eredivisie,1.25,1.62,37.64
319,316,Frosinone,Italy Serie B,0.99,1.31,37.63
320,318,Barnsley,English League Championship,1.11,1.45,37.61
321,323,Chicago Fire,Major League Soccer,1.33,1.72,37.52
322,338,Central Córdoba Santiago del Estero,Argentina Primera Division,1.0,1.33,37.51
323,322,Reading,English League Championship,1.15,1.51,37.48
324,333,Blackpool,English League Championship,1.05,1.39,37.46
325,355,Rosario Central,Argentina Primera Division,1.19,1.57,37.33
326,324,Derby County,English League Championship,0.96,1.28,37.33
327,327,KV Oostende,Belgian Jupiler League,1.23,1.62,37.17
328,360,Hull City,English League Championship,1.0,1.34,37.15
329,330,Montreal Impact,Major League Soccer,1.18,1.57,37.07
330,329,SC Paderborn,German 2. Bundesliga,1.33,1.75,37.02
331,337,Fortuna Sittard,Dutch Eredivisie,1.32,1.75,36.99
332,332,Fortuna Düsseldorf,German 2. Bundesliga,1.21,1.61,36.89
333,334,KV Kortrijk,Belgian Jupiler League,1.14,1.52,36.86
334,335,Kairat Almaty,UEFA Europa Conference League,1.18,1.58,36.85
335,336,FC Juárez,Mexican Primera Division Torneo Apertura,1.04,1.4,36.84
336,331,Leganes,Spanish Segunda Division,0.92,1.26,36.66
337,339,FC Dallas,Major League Soccer,1.29,1.72,36.66
338,340,Flora,UEFA Europa Conference League,1.37,1.83,36.59
339,341,FC Luzern,Swiss Raiffeisen Super League,1.28,1.71,36.57
340,344,Nimes,French Ligue 2,1.13,1.53,36.55
341,343,Silkeborg,Danish SAS-Ligaen,1.11,1.52,36.4
342,345,Gazisehir Gaziantep,Turkish Turkcell Super Lig,1.13,1.54,36.34
343,346,Querétaro,Mexican Primera Division Torneo Apertura,1.01,1.39,36.3
344,347,IF Elfsborg,Swedish Allsvenskan,1.21,1.65,36.24
345,326,Odense BK,Danish SAS-Ligaen,1.15,1.57,36.15
346,348,St Gallen,Swiss Raiffeisen Super League,1.34,1.81,36.09
347,349,Melbourne City,Australian A-League,1.41,1.9,36.07
348,350,Real Salt Lake,Major League Soccer,1.29,1.75,36.07
349,351,IFK Norrkoping,Swedish Allsvenskan,1.3,1.77,36.05
350,287,Aris Salonika,Greek Super League,1.08,1.51,35.85
351,354,Godoy Cruz,Argentina Primera Division,1.03,1.45,35.82
352,356,FC Ufa,Russian Premier Liga,0.93,1.31,35.78
353,358,St. Truidense,Belgian Jupiler League,1.11,1.55,35.72
354,319,OH Leuven,Belgian Jupiler League,1.25,1.72,35.7
355,359,Holstein Kiel,German 2. Bundesliga,1.18,1.64,35.51
356,342,Eibar,Spanish Segunda Division,1.0,1.42,35.42
357,361,Benevento,Italy Serie B,1.05,1.49,35.36
358,382,Motherwell,Scottish Premiership,1.11,1.57,35.3
359,353,Las Palmas,Spanish Segunda Division,0.97,1.39,35.23
360,364,Dijon FCO,French Ligue 2,1.03,1.48,35.14
361,365,Cremonese,Italy Serie B,0.99,1.42,35.1
362,357,Tenerife,Spanish Segunda Division,0.84,1.24,35.07
363,374,Dundee Utd,Scottish Premiership,0.96,1.39,35.05
364,363,Avispa Fukuoka,Japanese J League,0.92,1.34,34.99
365,352,Sanfrecce Hiroshima,Japanese J League,0.88,1.29,34.92
366,328,FC Tokyo,Japanese J League,1.04,1.51,34.91
367,368,San Lorenzo,Argentina Primera Division,0.91,1.33,34.88
368,367,FC Nordsjaelland,Danish SAS-Ligaen,1.3,1.84,34.84
369,366,Gimnasia La Plata,Argentina Primera Division,0.81,1.21,34.67
370,370,FC Lugano,Swiss Raiffeisen Super League,1.02,1.5,34.49
371,371,Colon Santa Fe,Argentina Primera Division,0.9,1.33,34.49
372,372,WSG Swarovski Wattens,Austrian T-Mobile Bundesliga,1.32,1.88,34.49
373,362,Chapecoense AF,Brasileiro Série A,1.05,1.53,34.48
374,373,Pisa,Italy Serie B,1.06,1.55,34.47
375,375,Hammarby,Swedish Allsvenskan,1.29,1.84,34.35
376,384,Paris FC,French Ligue 2,0.91,1.37,34.33
377,397,BK Hacken,Swedish Allsvenskan,1.27,1.83,34.33
378,388,Bristol City,English League Championship,1.11,1.62,34.32
379,411,Real Oviedo,Spanish Segunda Division,0.86,1.3,34.21
380,468,Giannina,Greek Super League,0.99,1.48,34.08
381,386,Ural Sverdlovsk Oblast,Russian Premier Liga,0.73,1.13,34.05
382,376,Adana Demirspor,Turkish Turkcell Super Lig,1.08,1.6,34.04
383,378,1. FC Heidenheim 1846,German 2. Bundesliga,1.09,1.61,34.0
384,380,Mazatlán FC,Mexican Primera Division Torneo Apertura,1.0,1.5,33.92
385,394,SV Ried,Austrian T-Mobile Bundesliga,1.14,1.69,33.85
386,381,Karlsruher SC,German 2. Bundesliga,1.15,1.7,33.8
387,400,Patronato,Argentina Primera Division,1.02,1.54,33.7
388,392,Vancouver Whitecaps,Major League Soccer,1.12,1.67,33.69
389,385,FC Khimki,Russian Premier Liga,0.94,1.43,33.68
390,387,San Jose Earthquakes,Major League Soccer,1.25,1.83,33.65
391,389,Grasshoppers Zürich,Swiss Raiffeisen Super League,1.18,1.75,33.59
392,405,Sagan Tosu,Japanese J League,0.9,1.38,33.58
393,390,Jablonec,UEFA Europa Conference League,1.12,1.67,33.53
394,404,1. FC Nürnberg,German 2. Bundesliga,1.02,1.55,33.51
395,391,Kayserispor,Turkish Turkcell Super Lig,1.12,1.68,33.44
396,423,Viborg,Danish SAS-Ligaen,1.2,1.79,33.23
397,369,Stromsgodset,Norwegian Tippeligaen,1.14,1.72,33.16
398,425,OFI Crete,Greek Super League,0.91,1.41,33.14
399,399,Servette,Swiss Raiffeisen Super League,1.28,1.91,33.06
400,401,Kasimpasa,Turkish Turkcell Super Lig,1.05,1.61,33.01
401,402,Djurgardens IF,Swedish Allsvenskan,1.03,1.58,33.0
402,403,SV Zulte Waregem,Belgian Jupiler League,1.41,2.08,32.97
403,407,Inter Miami CF,Major League Soccer,1.1,1.68,32.92
404,383,Aberdeen,Scottish Premiership,0.93,1.46,32.92
405,409,AIK,Swedish Allsvenskan,0.85,1.36,32.91
406,414,Haugesund,Norwegian Tippeligaen,1.22,1.84,32.86
407,393,Sarmiento,Argentina Primera Division,0.94,1.47,32.82
408,413,Lillestrom,Norwegian Tippeligaen,1.1,1.69,32.73
409,434,Real Zaragoza,Spanish Segunda Division,0.86,1.37,32.71
410,421,AC Ajaccio,French Ligue 2,0.73,1.19,32.71
411,377,Cerezo Osaka,Japanese J League,0.97,1.53,32.61
412,415,Livingston,Scottish Premiership,0.96,1.51,32.6
413,416,Cittadella,Italy Serie B,0.85,1.38,32.49
414,379,Spal,Italy Serie B,0.99,1.57,32.44
415,406,Cercle Brugge,Belgian Jupiler League,0.99,1.56,32.37
