,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90
0,0.0,0.0,232223,0,0,-1,1,0,4,0.0,0.0,0,Folarin,0.0,1,False,Transferred to Monaco,2023-08-31T08:55:15.272751Z,44,232223.jpg,0.0,Balogun,0.2,False,,u,1,3,0,10024,0,62440,112,0.0,0.0,Balogun,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,638,63,629,64,608,63,642,65,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,528,94,558,49,651,68,330,52,0.0,0.0
1,,,58822,0,0,-1,1,0,2,0.5,0.5,0,Cédric,0.0,2,False,,,39,58822.jpg,0.0,Alves Soares,0.4,False,,a,1,3,0,35265,102,42552,566,0.0,0.0,Cédric,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,504,180,485,178,450,161,508,179,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,739,232,389,134,516,177,253,98,0.0,0.0
2,0.0,0.0,153256,0,0,-1,1,0,3,0.0,0.0,0,Mohamed,0.0,3,False,International Duty - Unknown return date,2023-12-30T22:30:09.113694Z,44,153256.jpg,4.0,Elneny,0.1,False,,i,1,3,4,12812,9,19015,159,0.0,0.9,M.Elneny,1,0,1,0,0,0,0,0,0,0,0,0,12,1.8,0.5,2.0,0.4,0,0.00,0.00,0.00,0.00,488,222,459,224,433,215,486,221,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,499,291,544,197,56,32,464,155,0.0,0.0
3,50.0,50.0,438098,0,0,-1,1,0,3,0.2,0.2,0,Fábio,0.0,4,False,Lack of match fitness - 50% chance of playing,2023-12-07T12:00:08.489004Z,54,438098.jpg,2.6,Ferreira Vieira,0.1,False,,d,1,3,21,11478,4,18589,54,0.0,3.9,Fábio Vieira,236,1,3,1,2,0,0,0,0,1,0,0,62,79.4,63.6,77.0,21.9,2,1.20,0.35,1.55,1.48,340,147,282,154,217,121,325,147,5.0,,,,4.0,,0.46,0.0,0.13,0.59,0.56,0.76,127,79,753,325,217,97,443,145,0.76,0.38
4,75.0,100.0,226597,0,0,0,0,2,2,5.8,7.7,17,Gabriel,7.2,5,False,Knock - 75% chance of playing,2024-01-20T15:30:09.437664Z,50,226597.jpg,3.9,dos Santos Magalhães,18.2,False,,d,1,3,75,1569022,34423,2628325,14417,1.4,15.0,Gabriel,1544,2,1,6,17,0,0,0,1,0,0,6,339,368.0,75.9,158.0,60.3,17,2.11,0.35,2.46,15.07,67,22,252,74,136,16,140,31,,,,,,,0.12,0.0,0.02,0.14,0.88,0.99,197,23,8,2,66,13,18,6,0.99,0.35
5,100.0,100.0,219847,0,0,-4,4,0,3,2.0,2.0,3,Kai,1.5,6,False,,2023-12-23T20:00:08.458889Z,71,219847.jpg,2.8,Havertz,1.6,False,,a,1,3,55,94226,1294,397532,2434,0.2,7.7,Havertz,1236,4,1,5,14,0,0,0,5,0,0,0,157,225.2,224.3,282.0,73.2,14,4.21,1.22,5.43,10.43,182,75,94,71,66,40,98,64,,,,,3.0,,0.31,0.0,0.09,0.4,0.76,1.02,30,17,221,103,190,83,149,46,1.02,0.36
6,100.0,75.0,205651,0,0,0,0,1,4,2.7,2.0,5,Gabriel,2.2,8,False,,2024-01-07T23:00:09.962420Z,80,205651.jpg,3.3,Fernando de Jesus,4.3,False,,a,1,3,53,982418,5456,879885,26912,0.3,6.6,G.Jesus,1014,3,3,6,11,0,0,0,4,0,0,8,179,242.4,280.8,520.0,104.3,12,4.87,1.85,6.72,9.38,167,18,65,5,18,10,42,10,,,,,,,0.43,0.0,0.16,0.59,0.83,0.98,14,5,159,26,126,20,85,14,1.07,0.53
7,100.0,100.0,85955,0,0,-2,2,0,3,1.5,1.5,4,Jorge Luiz,1.0,9,False,,2023-12-18T00:00:09.353001Z,53,85955.jpg,1.6,Frello Filho,0.2,False,,a,1,3,19,9145,77,18927,134,0.2,3.6,Jorginho,400,0,1,1,6,0,0,0,1,0,0,0,82,71.8,82.2,10.0,16.4,4,0.10,0.51,0.61,4.73,348,151,241,138,403,203,352,160,,,,,,,0.02,0.0,0.11,0.13,1.06,1.35,132,82,259,127,363,160,342,104,0.9,0.23
8,,,440854,0,0,-2,2,0,2,1.0,1.0,1,Jakub,0.5,10,False,,,43,440854.jpg,1.6,Kiwior,0.1,False,,a,1,3,14,5364,71,9713,96,0.1,3.3,Kiwior,301,0,0,1,6,0,0,0,0,0,0,0,67,53.6,13.3,18.0,8.6,4,0.37,0.08,0.45,1.97,377,142,401,145,370,130,409,145,,,,,,,0.11,0.0,0.02,0.13,0.59,1.79,610,150,307,103,356,124,436,169,1.2,0.3
9,0.0,0.0,479683,0,0,0,0,0,3,0.0,0.0,0,Marcus,0.0,11,False,Season long loan to FC Nantes,2023-08-14T03:57:12.475590Z,45,479683.jpg,0.0,Oliveira Alencar,0.0,False,,u,1,3,0,819,0,11771,19,0.0,0.0,Marquinhos,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,689,275,684,275,675,273,694,277,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,425,246,626,239,695,279,537,189,0.0,0.0
