,player_id,web_name,team_code,element_type,now_cost,points_md,is_captain,multiplier,starting_lineup,selected_by_percent,gw_points
0,376,Pope,4,1,54,4.6496,False,1,1,21.3,4.6496
1,285,Alexander-Arnold,14,2,73,4.436400000000001,False,1,1,18.4,4.436400000000001
2,357,Trippier,4,2,61,4.6234,False,1,1,66.3,4.6234
3,366,Schär,4,2,50,3.9281999999999995,False,1,1,13.0,3.9281999999999995
4,13,Saka,3,3,86,5.1286000000000005,False,1,1,41.4,5.1286000000000005
5,107,March,36,3,51,4.413800000000001,False,1,1,9.0,4.413800000000001
6,283,Salah,14,3,128,6.098999999999999,True,2,1,25.7,12.197999999999999
7,335,Rashford,1,3,73,5.5363999999999995,False,1,1,52.8,5.5363999999999995
8,40,Watkins,7,4,75,5.237,False,1,1,14.7,5.237
9,66,Solanke,91,4,55,4.3716,False,1,1,1.9,4.3716
10,427,Kane,6,4,118,5.2642,False,1,1,41.2,5.2642
11,238,Meslier,2,1,45,4.0704,False,0,0,1.9,0.0
12,39,Mings,7,2,43,3.0838,False,0,0,4.8,0.0
13,222,Ayling,2,2,45,3.2152000000000003,False,0,0,0.3,0.0
14,346,Andreas,54,3,43,3.6000000000000005,False,0,0,13.2,0.0
