,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,selected_by_percent,gw_points
0,307,Ederson,43,1,54,16,4.452,False,1,14.1,4.452
1,16,Gabriel,3,2,52,16,4.6610000000000005,False,1,12.3,4.6610000000000005
2,284,Robertson,14,2,67,16,4.78,False,1,4.2,4.78
3,285,Alexander-Arnold,14,2,72,16,5.766,False,1,18.9,5.766
4,111,Trossard,36,3,71,16,5.334,False,1,27.8,5.334
5,160,Zaha,31,3,75,16,5.527,False,1,20.7,5.527
6,283,Salah,14,3,128,16,8.535,True,2,31.9,17.07
7,301,De Bruyne,43,3,126,16,5.99,False,1,37.9,5.99
8,297,Darwin,14,4,90,16,5.596,False,1,10.0,5.596
9,318,Haaland,43,4,122,16,6.684,False,1,82.4,6.684
10,427,Kane,6,4,116,16,6.029,False,1,25.9,6.029
