,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,starting_lineup,selected_by_percent,gw_points
0,307,Ederson,43,1,54,16,4.452,False,1,1,14.1,4.452
1,16,Gabriel,3,2,52,16,4.6610000000000005,False,1,1,12.3,4.6610000000000005
2,284,Robertson,14,2,67,16,4.78,False,1,1,4.2,4.78
3,285,Alexander-Arnold,14,2,72,16,5.766,False,1,1,18.9,5.766
4,448,Perišić,6,2,55,16,4.4719999999999995,False,1,1,22.8,4.4719999999999995
5,13,Saka,3,3,80,16,5.242000000000001,False,1,1,17.5,5.242000000000001
6,111,Trossard,36,3,71,16,5.334,False,1,1,27.8,5.334
7,160,Zaha,31,3,75,16,5.527,False,1,1,20.7,5.527
8,283,Salah,14,3,128,16,8.535,True,2,1,31.9,17.07
9,66,Solanke,91,4,58,16,4.33,False,1,1,7.0,4.33
10,318,Haaland,43,4,122,16,6.684,False,1,1,82.4,6.684
11,324,Ortega,43,1,38,16,0.0,False,0,0,0.8,0.0
12,343,B.Williams,1,2,38,16,0.0,False,0,0,1.7,0.0
13,381,Colback,17,3,42,16,0.45399999999999996,False,0,0,0.7,0.0
14,380,Taylor,17,4,42,16,0.01,False,0,0,5.0,0.0
