,player_id,web_name,team_code,element_type,now_cost,points_md,is_captain,multiplier,starting_lineup,selected_by_percent,gw_points
0,257,Ederson,43,1,60,3.927777777777778,False,1,1,9.1,3.927777777777778
1,142,James,8,2,58,4.4721111111111105,False,1,1,16.3,4.4721111111111105
2,224,Matip,14,2,50,3.658666666666667,False,1,1,2.9,3.658666666666667
3,237,Alexander-Arnold,14,2,76,4.868666666666666,False,1,1,28.3,4.868666666666666
4,33,Grealish,43,3,78,4.267333333333333,False,1,1,14.1,4.267333333333333
5,42,El Ghazi,7,3,57,3.8767777777777774,False,1,1,0.4,3.8767777777777774
6,96,Mbeumo,94,3,56,4.064777777777778,False,1,1,4.4,4.064777777777778
7,233,Salah,14,3,129,6.737444444444445,True,2,1,71.2,13.47488888888889
8,265,Foden,43,3,82,4.850999999999999,False,1,1,14.4,4.850999999999999
9,4,Aubameyang,3,4,100,4.665555555555555,False,1,1,5.7,4.665555555555555
10,78,Toney,94,4,67,4.194444444444445,False,1,1,21.9,4.194444444444445
11,376,Foster,57,1,41,2.8536666666666672,False,0,0,22.6,0.0
12,470,Ait Nouri,39,2,43,2.8595555555555556,False,0,0,0.2,0.0
13,594,Zanka,94,2,45,2.9104444444444444,False,0,0,0.1,0.0
14,315,Pukki,45,4,58,3.5903333333333336,False,0,0,3.9,0.0
